candidate,split,liftoff_subset,sample_count,normalized_param_mae,dimension_mae_norm,curvature_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,wMAE_auxiliary,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m,er_like_profile_error,max_depth_error_m,volume_proxy_rel_error,seed,selected_seed,best_epoch,best_val_selection_metric
C2_sensor_z_conditioned,train,sensor_z_0.006,32,0.4557015805039555,0.41265457728877664,0.4987485959427431,1.674632449168712,1.4368206770159304,0.7771089709131047,0.1355678290128708,0.09426865540444851,0.10402826964855194,0.1112882528686896,0.8108506915607916,0.8880787465923108,0.0003709082609475445,0.3093199876602739,0.0007771089658490382,0.5725638197539402,2026,False,13,0.9230152949690819
C2_sensor_z_conditioned,train,sensor_z_0.008,32,0.4228721692925319,0.36357494513504207,0.4821694015226967,1.5104981269687414,1.3222011954057962,0.6616435024770908,0.12176230363547802,0.09867826476693153,0.10164104588329792,0.1073605381679954,0.8191936179754875,0.892909709642324,0.0003159528612854956,0.2557730262633413,0.000661643502098741,0.45630742502867583,2026,False,13,0.9230152949690819
C2_sensor_z_conditioned,train,sensor_z_0.010,32,0.40853703394532204,0.3691932439105585,0.44788082619197667,1.6040764977224171,1.6036218786612153,0.5861786526511423,0.11271905526518822,0.0929800532758236,0.0934892725199461,0.09972946078050882,0.8103083597635323,0.8904760143654227,0.00027115187643289573,0.20801016793120652,0.0005861786521563772,0.3627384860746486,2026,False,13,0.9230152949690819
C2_sensor_z_conditioned,train,sensor_z_0.012,32,0.482595358567778,0.44976830133236945,0.5154224209691165,1.878769712522626,1.975950963795185,0.725445503660012,0.12243872508406639,0.11788643710315228,0.10363981314003468,0.1146549921722908,0.7661274235981106,0.8606018300506029,0.0003346862231126124,0.2878636052191723,0.0007254455013026018,0.5799809736566277,2026,False,13,0.9230152949690819
C2_sensor_z_conditioned,val,sensor_z_0.006,8,0.7016917131841183,0.5293586663901806,0.8740247506648302,1.6198316514492035,1.5167658030986786,1.2051070109009743,0.16380219906568527,0.249345563352108,0.1674431413412094,0.19353030296042562,0.8108723245677745,0.8893358691512101,0.0006364498403854668,0.6118498276919127,0.0012051070079905912,0.6679806003659317,2026,False,13,0.9230152949690819
C2_sensor_z_conditioned,val,sensor_z_0.008,8,0.5936711626127362,0.4637683294713497,0.7235739820171148,1.6667908085510135,1.619246813468635,0.921556162647903,0.12030990421772003,0.21145400404930115,0.1474720537662506,0.15974532067775726,0.7905719105733056,0.8722230785679995,0.0004530552499772966,0.4193758370820433,0.0009215561585733667,0.7088812395460183,2026,False,13,0.9230152949690819
C2_sensor_z_conditioned,val,sensor_z_0.010,8,0.8006303422152996,0.510162852704525,1.0910978466272354,1.4328944683074951,1.6819376260973513,1.132114584557712,0.17894786596298218,0.31188424676656723,0.23128912597894669,0.24070707894861698,0.7777667019057233,0.863550560993286,0.0006202303029567702,0.5228112693876028,0.001132114601205103,0.8071387288448775,2026,False,13,0.9230152949690819
C2_sensor_z_conditioned,val,sensor_z_0.012,8,0.7327879443764687,0.4671206418424845,0.9984551854431629,1.632256232202053,1.1989423297345638,1.054074726998806,0.19397112727165222,0.2684397026896477,0.2009170651435852,0.22110929898917675,0.813358466279482,0.888830856385016,0.0005802526902698446,0.5563676441088319,0.0010540747171035036,0.7059479499080628,2026,False,13,0.9230152949690819
C2_sensor_z_conditioned,test,sensor_z_0.006,8,0.8106983117759228,0.6348177194595337,0.9865788742899895,1.8429512865841389,1.659054670482874,1.510654792189598,0.25500689446926117,0.21052110940217972,0.19444511085748672,0.21999104227870703,0.7916805237053353,0.8796444001366469,0.0006983948478591628,0.9231253638863564,0.0015106548089534044,1.222009703812312,2026,False,13,0.9230152949690819
C2_sensor_z_conditioned,test,sensor_z_0.008,8,0.8868230581283569,0.6347372308373451,1.1389087922871113,1.9297749698162079,1.848161093890667,1.4400233551859856,0.30618559569120407,0.21558981388807297,0.24027158319950104,0.25401566457003355,0.7351388340394328,0.8451823828926919,0.000659520101180533,0.8088509272783995,0.0014400233631022274,1.1031509022712558,2026,False,13,0.9230152949690819
C2_sensor_z_conditioned,test,sensor_z_0.010,8,0.9748758040368557,0.6158301662653685,1.3339214362204075,2.4710360281169415,2.0034109875559807,1.2037278339266777,0.33962149173021317,0.2584852799773216,0.2926570400595665,0.29692127369344234,0.7016743758753989,0.8173203339189398,0.0005458713003463345,0.5917814243584871,0.0012037278356729075,1.0622575948591777,2026,False,13,0.9230152949690819
C2_sensor_z_conditioned,test,sensor_z_0.012,8,0.9012856706976891,0.728575736284256,1.0739955976605415,1.95717335306108,2.334054321050644,1.6553729176521301,0.2802683636546135,0.21068687736988068,0.22705475986003876,0.23933666571974754,0.6740322590821637,0.8005577725691109,0.0007804907436366193,0.9932373967021704,0.0016553729074075818,1.5445416344265315,2026,False,13,0.9230152949690819
