planned_row_id,base_group_id,base_sample_id,base_role,source_split,source_subset,true_shape_type,pred_shape_type,burial_depth_level,size_level,aspect_bin,hardcase_target_id,center_xyz_error_mm,burial_depth_error_mm,risk_score,failure_tags,observation_variant,observation_family,sensor_z_m,scan_line_y_m,y_line_count,sensor_x_count,axis_order,scan_direction,magnetization_direction,expected_delta_b_shape,requires_comsol,notes
richer_obs_base_001_01_R0_3line_z0p008,richer_obs_base_001,internal_hard_topup_118,geometry_branch_failure,test,hardcase_topup,internal_cuboid,internal_ellipsoid,deep,large,compact,target_09_x_neg_y_pos_region,9.29716682434082,1.0229476690292358,0.9190371836147038,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_001_02_R1_5line_z0p008,richer_obs_base_001,internal_hard_topup_118,geometry_branch_failure,test,hardcase_topup,internal_cuboid,internal_ellipsoid,deep,large,compact,target_09_x_neg_y_pos_region,9.29716682434082,1.0229476690292358,0.9190371836147038,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_001_03_R1_9line_z0p008,richer_obs_base_001,internal_hard_topup_118,geometry_branch_failure,test,hardcase_topup,internal_cuboid,internal_ellipsoid,deep,large,compact,target_09_x_neg_y_pos_region,9.29716682434082,1.0229476690292358,0.9190371836147038,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_001_04_R2_5line_z0p006,richer_obs_base_001,internal_hard_topup_118,geometry_branch_failure,test,hardcase_topup,internal_cuboid,internal_ellipsoid,deep,large,compact,target_09_x_neg_y_pos_region,9.29716682434082,1.0229476690292358,0.9190371836147038,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
richer_obs_base_001_05_R2_5line_z0p010,richer_obs_base_001,internal_hard_topup_118,geometry_branch_failure,test,hardcase_topup,internal_cuboid,internal_ellipsoid,deep,large,compact,target_09_x_neg_y_pos_region,9.29716682434082,1.0229476690292358,0.9190371836147038,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_001_06_R2_5line_z0p012,richer_obs_base_001,internal_hard_topup_118,geometry_branch_failure,test,hardcase_topup,internal_cuboid,internal_ellipsoid,deep,large,compact,target_09_x_neg_y_pos_region,9.29716682434082,1.0229476690292358,0.9190371836147038,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_002_01_R0_3line_z0p008,richer_obs_base_002,internal_hard_topup_114,geometry_branch_failure,test,hardcase_topup,internal_ellipsoid,internal_cuboid,deep_plus,large,elongated_y,target_08_x_pos_y_pos_region,3.4960432052612305,2.096271514892578,0.09577701096267137,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_002_02_R1_5line_z0p008,richer_obs_base_002,internal_hard_topup_114,geometry_branch_failure,test,hardcase_topup,internal_ellipsoid,internal_cuboid,deep_plus,large,elongated_y,target_08_x_pos_y_pos_region,3.4960432052612305,2.096271514892578,0.09577701096267137,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_002_03_R1_9line_z0p008,richer_obs_base_002,internal_hard_topup_114,geometry_branch_failure,test,hardcase_topup,internal_ellipsoid,internal_cuboid,deep_plus,large,elongated_y,target_08_x_pos_y_pos_region,3.4960432052612305,2.096271514892578,0.09577701096267137,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_002_04_R2_5line_z0p006,richer_obs_base_002,internal_hard_topup_114,geometry_branch_failure,test,hardcase_topup,internal_ellipsoid,internal_cuboid,deep_plus,large,elongated_y,target_08_x_pos_y_pos_region,3.4960432052612305,2.096271514892578,0.09577701096267137,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
richer_obs_base_002_05_R2_5line_z0p010,richer_obs_base_002,internal_hard_topup_114,geometry_branch_failure,test,hardcase_topup,internal_ellipsoid,internal_cuboid,deep_plus,large,elongated_y,target_08_x_pos_y_pos_region,3.4960432052612305,2.096271514892578,0.09577701096267137,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_002_06_R2_5line_z0p012,richer_obs_base_002,internal_hard_topup_114,geometry_branch_failure,test,hardcase_topup,internal_ellipsoid,internal_cuboid,deep_plus,large,elongated_y,target_08_x_pos_y_pos_region,3.4960432052612305,2.096271514892578,0.09577701096267137,center_outlier|burial_outlier|dimension_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_003_01_R0_3line_z0p008,richer_obs_base_003,internal_pilot_091,geometry_branch_failure,test,source_v2,internal_cuboid,internal_ellipsoid,deep_plus,medium,compact,,4.305507183074951,1.6737254858016968,0.1997268416082699,center_outlier|burial_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_003_02_R1_5line_z0p008,richer_obs_base_003,internal_pilot_091,geometry_branch_failure,test,source_v2,internal_cuboid,internal_ellipsoid,deep_plus,medium,compact,,4.305507183074951,1.6737254858016968,0.1997268416082699,center_outlier|burial_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_003_03_R1_9line_z0p008,richer_obs_base_003,internal_pilot_091,geometry_branch_failure,test,source_v2,internal_cuboid,internal_ellipsoid,deep_plus,medium,compact,,4.305507183074951,1.6737254858016968,0.1997268416082699,center_outlier|burial_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_003_04_R2_5line_z0p006,richer_obs_base_003,internal_pilot_091,geometry_branch_failure,test,source_v2,internal_cuboid,internal_ellipsoid,deep_plus,medium,compact,,4.305507183074951,1.6737254858016968,0.1997268416082699,center_outlier|burial_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
richer_obs_base_003_05_R2_5line_z0p010,richer_obs_base_003,internal_pilot_091,geometry_branch_failure,test,source_v2,internal_cuboid,internal_ellipsoid,deep_plus,medium,compact,,4.305507183074951,1.6737254858016968,0.1997268416082699,center_outlier|burial_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_003_06_R2_5line_z0p012,richer_obs_base_003,internal_pilot_091,geometry_branch_failure,test,source_v2,internal_cuboid,internal_ellipsoid,deep_plus,medium,compact,,4.305507183074951,1.6737254858016968,0.1997268416082699,center_outlier|burial_outlier|shape_misclassified|full_shift_failure|geometry_branch_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_004_01_R0_3line_z0p008,richer_obs_base_004,internal_hard_topup_109,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,22.544387817382812,1.6924582719802856,0.7072862109188327,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_004_02_R1_5line_z0p008,richer_obs_base_004,internal_hard_topup_109,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,22.544387817382812,1.6924582719802856,0.7072862109188327,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_004_03_R1_9line_z0p008,richer_obs_base_004,internal_hard_topup_109,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,22.544387817382812,1.6924582719802856,0.7072862109188327,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_004_04_R2_5line_z0p006,richer_obs_base_004,internal_hard_topup_109,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,22.544387817382812,1.6924582719802856,0.7072862109188327,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
richer_obs_base_004_05_R2_5line_z0p010,richer_obs_base_004,internal_hard_topup_109,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,22.544387817382812,1.6924582719802856,0.7072862109188327,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_004_06_R2_5line_z0p012,richer_obs_base_004,internal_hard_topup_109,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,22.544387817382812,1.6924582719802856,0.7072862109188327,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_005_01_R0_3line_z0p008,richer_obs_base_005,internal_hard_topup_119,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,shallow,medium,compact,target_09_x_neg_y_pos_region,12.023215293884277,1.7476533651351929,0.8971441616546373,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_005_02_R1_5line_z0p008,richer_obs_base_005,internal_hard_topup_119,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,shallow,medium,compact,target_09_x_neg_y_pos_region,12.023215293884277,1.7476533651351929,0.8971441616546373,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_005_03_R1_9line_z0p008,richer_obs_base_005,internal_hard_topup_119,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,shallow,medium,compact,target_09_x_neg_y_pos_region,12.023215293884277,1.7476533651351929,0.8971441616546373,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_005_04_R2_5line_z0p006,richer_obs_base_005,internal_hard_topup_119,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,shallow,medium,compact,target_09_x_neg_y_pos_region,12.023215293884277,1.7476533651351929,0.8971441616546373,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
richer_obs_base_005_05_R2_5line_z0p010,richer_obs_base_005,internal_hard_topup_119,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,shallow,medium,compact,target_09_x_neg_y_pos_region,12.023215293884277,1.7476533651351929,0.8971441616546373,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_005_06_R2_5line_z0p012,richer_obs_base_005,internal_hard_topup_119,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,shallow,medium,compact,target_09_x_neg_y_pos_region,12.023215293884277,1.7476533651351929,0.8971441616546373,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_006_01_R0_3line_z0p008,richer_obs_base_006,internal_topup_045,catastrophic_failure,test,source_v2,internal_cuboid,internal_cuboid,shallow,large,compact,,8.785345077514648,1.5326530933380127,0.7176972467563463,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_006_02_R1_5line_z0p008,richer_obs_base_006,internal_topup_045,catastrophic_failure,test,source_v2,internal_cuboid,internal_cuboid,shallow,large,compact,,8.785345077514648,1.5326530933380127,0.7176972467563463,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_006_03_R1_9line_z0p008,richer_obs_base_006,internal_topup_045,catastrophic_failure,test,source_v2,internal_cuboid,internal_cuboid,shallow,large,compact,,8.785345077514648,1.5326530933380127,0.7176972467563463,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_006_04_R2_5line_z0p006,richer_obs_base_006,internal_topup_045,catastrophic_failure,test,source_v2,internal_cuboid,internal_cuboid,shallow,large,compact,,8.785345077514648,1.5326530933380127,0.7176972467563463,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
richer_obs_base_006_05_R2_5line_z0p010,richer_obs_base_006,internal_topup_045,catastrophic_failure,test,source_v2,internal_cuboid,internal_cuboid,shallow,large,compact,,8.785345077514648,1.5326530933380127,0.7176972467563463,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_006_06_R2_5line_z0p012,richer_obs_base_006,internal_topup_045,catastrophic_failure,test,source_v2,internal_cuboid,internal_cuboid,shallow,large,compact,,8.785345077514648,1.5326530933380127,0.7176972467563463,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_007_01_R0_3line_z0p008,richer_obs_base_007,internal_topup_044,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,compact,,8.292241096496582,1.2424769401550293,0.21513909085539293,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_007_02_R1_5line_z0p008,richer_obs_base_007,internal_topup_044,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,compact,,8.292241096496582,1.2424769401550293,0.21513909085539293,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_007_03_R1_9line_z0p008,richer_obs_base_007,internal_topup_044,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,compact,,8.292241096496582,1.2424769401550293,0.21513909085539293,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_007_04_R2_5line_z0p006,richer_obs_base_007,internal_topup_044,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,compact,,8.292241096496582,1.2424769401550293,0.21513909085539293,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
richer_obs_base_007_05_R2_5line_z0p010,richer_obs_base_007,internal_topup_044,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,compact,,8.292241096496582,1.2424769401550293,0.21513909085539293,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_007_06_R2_5line_z0p012,richer_obs_base_007,internal_topup_044,catastrophic_failure,test,source_v2,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,compact,,8.292241096496582,1.2424769401550293,0.21513909085539293,center_outlier|burial_outlier|full_shift_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_008_01_R0_3line_z0p008,richer_obs_base_008,internal_hard_topup_103,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,7.259924411773682,1.6433308124542236,0.2801387481744126,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_008_02_R1_5line_z0p008,richer_obs_base_008,internal_hard_topup_103,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,7.259924411773682,1.6433308124542236,0.2801387481744126,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_008_03_R1_9line_z0p008,richer_obs_base_008,internal_hard_topup_103,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,7.259924411773682,1.6433308124542236,0.2801387481744126,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_008_04_R2_5line_z0p006,richer_obs_base_008,internal_hard_topup_103,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,7.259924411773682,1.6433308124542236,0.2801387481744126,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
richer_obs_base_008_05_R2_5line_z0p010,richer_obs_base_008,internal_hard_topup_103,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,7.259924411773682,1.6433308124542236,0.2801387481744126,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p010,R2,0.010,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_008_06_R2_5line_z0p012,richer_obs_base_008,internal_hard_topup_103,catastrophic_failure,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,target_07_deep_plus_edge,7.259924411773682,1.6433308124542236,0.2801387481744126,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p012,R2,0.012,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff high
richer_obs_base_009_01_R0_3line_z0p008,richer_obs_base_009,internal_hard_topup_110,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,deep_plus,medium,compact,target_07_deep_plus_edge,5.833634376525879,1.7032064199447632,0.7695070602203269,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R0_3line_z0p008,R0,0.008,"[-0.001, 0.0, 0.001]",3,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,3,201)",True,current reference
richer_obs_base_009_02_R1_5line_z0p008,richer_obs_base_009,internal_hard_topup_110,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,deep_plus,medium,compact,target_07_deep_plus_edge,5.833634376525879,1.7032064199447632,0.7695070602203269,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R1_5line_z0p008,R1,0.008,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,more y-lines
richer_obs_base_009_03_R1_9line_z0p008,richer_obs_base_009,internal_hard_topup_110,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,deep_plus,medium,compact,target_07_deep_plus_edge,5.833634376525879,1.7032064199447632,0.7695070602203269,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R1_9line_z0p008,R1,0.008,"[-0.004, -0.003, -0.002, -0.001, 0.0, 0.001, 0.002, 0.003, 0.004]",9,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,9,201)",True,dense y-lines
richer_obs_base_009_04_R2_5line_z0p006,richer_obs_base_009,internal_hard_topup_110,catastrophic_failure,test,hardcase_topup,internal_sphere,internal_sphere,deep_plus,medium,compact,target_07_deep_plus_edge,5.833634376525879,1.7032064199447632,0.7695070602203269,center_outlier|burial_outlier|dimension_outlier|full_shift_failure|visual_suspect,R2_5line_z0p006,R2,0.006,"[-0.002, -0.001, 0.0, 0.001, 0.002]",5,201,"Bx,By,Bz",x_direction,nominal_existing_protocol,"(3,5,201)",True,multi-liftoff low
