model,split,group_field,group_value,sample_count,normalized_param_mae_mean,L_mae_mm,W_mae_mm,D_mae_mm,curvature_mae_mean,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m
mean_train_target,val,curvature_template,LD_dominant,2,0.9064275026321411,9.569441795349121,4.458332419395447,1.4249999225139618,0.1602870225906372,0.3259668508287293,0.4890434782608696,0.000627290879492648
mean_train_target,val,curvature_template,WD_dominant,2,0.5388738662004471,1.5000002980232239,0.7500001490116119,1.1999999433755875,0.15417587757110596,0.8635182522263427,0.9263372093023257,0.0005845746491104364
mean_train_target,val,curvature_template,boxy,2,1.0758084654808044,5.9999998807907104,6.999999761581421,1.8499999642372131,0.21289797127246857,0.4271197707236806,0.5951847163820476,0.0009065429330803454
mean_train_target,val,curvature_template,round,2,0.5928633511066437,1.5000002980232239,0.7500001490116119,1.1999999433755875,0.18010203540325165,0.8646133971028833,0.9269941949668623,0.0005222846230026335
mean_train_target,val,curvature_template,sharp,2,1.2726040482521057,9.569441795349121,4.458332419395447,1.4249999225139618,0.32043537497520447,0.2845303867403315,0.44092694131594545,0.0007674739463254809
mean_train_target,val,depth_bin,deep,3,0.8717145721117655,4.097224473953247,3.708334048589071,2.141666571299235,0.18239196141560873,0.6946611676964128,0.792935589918422,0.0010190322063863277
mean_train_target,val,depth_bin,medium,4,0.7293528094887733,5.06944215297699,2.208332508802414,0.6249999850988388,0.20375007763504982,0.6104972375690607,0.7259860351710259,0.00033822873228928074
mean_train_target,val,depth_bin,shallow,3,1.0801998376846313,7.902775367101033,4.958332538604736,1.7583332459131877,0.23120678961277008,0.3351749539594843,0.4914073900055771,0.000802107504568994
mean_train_target,val,aspect_bin,balanced,4,0.5658686086535454,1.5000002980232239,0.7500001490116119,1.1999999433755875,0.1671389564871788,0.864065824664613,0.9266657021345939,0.000553429636056535
mean_train_target,val,aspect_bin,compact,4,1.0895157754421234,9.569441795349121,4.458332419395447,1.4249999225139618,0.24036119878292084,0.30524861878453036,0.4649852097884075,0.0006973824129090644
mean_train_target,val,aspect_bin,narrow,1,0.8479037284851074,2.5694425106048584,4.958332538604736,1.225000023841858,0.21289797127246857,0.4972375690607735,0.6642066420664207,0.0005086491582915187
mean_train_target,val,aspect_bin,wide,1,1.3037132024765015,9.430557250976562,9.041666984558105,2.4749999046325684,0.21289797127246857,0.35700197238658776,0.5261627906976745,0.001304436707869172
mean_train_target,val,size_bin,elongated,1,0.8479037284851074,2.5694425106048584,4.958332538604736,1.225000023841858,0.21289797127246857,0.4972375690607735,0.6642066420664207,0.0005086491582915187
mean_train_target,val,size_bin,large_wide,1,1.3037132024765015,9.430557250976562,9.041666984558105,2.4749999046325684,0.21289797127246857,0.35700197238658776,0.5261627906976745,0.001304436707869172
mean_train_target,val,size_bin,medium_balanced,4,0.5658686086535454,1.5000002980232239,0.7500001490116119,1.1999999433755875,0.1671389564871788,0.864065824664613,0.9266657021345939,0.000553429636056535
mean_train_target,val,size_bin,small_compact,4,1.0895157754421234,9.569441795349121,4.458332419395447,1.4249999225139618,0.24036119878292084,0.30524861878453036,0.4649852097884075,0.0006973824129090644
mean_train_target,test,curvature_template,LD_dominant,2,0.7490212023258209,5.569441080093384,2.458332657814026,1.5999999046325684,0.1602870225906372,0.5745856353591161,0.7271762731938413,0.0007551169546786696
mean_train_target,test,curvature_template,WD_dominant,2,0.7433961033821106,4.930558562278748,5.291667222976685,0.7500000894069672,0.15417587757110596,0.5325340136054422,0.6921807026519069,0.0003758641760214232
mean_train_target,test,curvature_template,boxy,2,0.8938376307487488,6.43055784702301,1.9583325386047363,1.7250001281499863,0.21289797127246857,0.7205724508050089,0.837016834383523,0.0009462591115152463
mean_train_target,test,curvature_template,round,2,0.7973856031894684,4.930558562278748,5.291667222976685,0.7500000894069672,0.18010203540325165,0.5778985507246377,0.7293946024799416,0.00041873048030538484
mean_train_target,test,curvature_template,sharp,2,1.1151978373527527,5.569441080093384,2.458332657814026,1.5999999046325684,0.32043537497520447,0.5027624309392265,0.666522210184182,0.0006724403938278556
mean_train_target,test,depth_bin,deep,3,0.9977551500002543,7.523146629333496,2.29166579246521,1.9749999046325684,0.23120678961277008,0.5404656873242252,0.6959566208617441,0.0009194784797728062
mean_train_target,test,depth_bin,medium,3,0.7623671491940817,5.430558602015178,5.347222407658895,0.2083334426085154,0.18239196141560873,0.57356968428397,0.7204676934348907,0.0002035463306431969
mean_train_target,test,depth_bin,shallow,4,0.8293274641036987,3.9999996423721313,3.0,1.5750000476837158,0.20375007763504982,0.6186500120105694,0.7638270757242211,0.0007419369503622875
mean_train_target,test,aspect_bin,balanced,2,0.9012749195098877,4.569440841674805,1.9583330154418945,1.725000023841858,0.24036119878292084,0.6077348066298343,0.7552935060024577,0.0008216220012400299
mean_train_target,test,aspect_bin,compact,2,0.9629441201686859,6.569441318511963,2.9583323001861572,1.4749997854232788,0.24036119878292084,0.4696132596685083,0.6384049773755656,0.0006059353472664952
mean_train_target,test,aspect_bin,narrow,2,0.8938376307487488,6.43055784702301,1.9583325386047363,1.7250001281499863,0.21289797127246857,0.7205724508050089,0.837016834383523,0.0009462591115152463
mean_train_target,test,aspect_bin,wide,4,0.7703908532857895,4.930558562278748,5.291667222976685,0.7500000894069672,0.1671389564871788,0.5552162821650399,0.7107876525659242,0.000397297328163404
mean_train_target,test,size_bin,elongated,2,0.8938376307487488,6.43055784702301,1.9583325386047363,1.7250001281499863,0.21289797127246857,0.7205724508050089,0.837016834383523,0.0009462591115152463
mean_train_target,test,size_bin,large_wide,4,0.7703908532857895,4.930558562278748,5.291667222976685,0.7500000894069672,0.1671389564871788,0.5552162821650399,0.7107876525659242,0.000397297328163404
mean_train_target,test,size_bin,medium_balanced,2,0.9012749195098877,4.569440841674805,1.9583330154418945,1.725000023841858,0.24036119878292084,0.6077348066298343,0.7552935060024577,0.0008216220012400299
mean_train_target,test,size_bin,small_compact,2,0.9629441201686859,6.569441318511963,2.9583323001861572,1.4749997854232788,0.24036119878292084,0.4696132596685083,0.6384049773755656,0.0006059353472664952
ridge_alpha_100,train,curvature_template,LD_dominant,7,0.38712472575051443,0.8979607565062386,2.3467336126736233,0.5640288719109127,0.10131434989827019,0.8024267768141141,0.8891529791758462,0.00027140519835354226
ridge_alpha_100,train,curvature_template,WD_dominant,7,0.2957648847784315,1.229295355933053,1.4933888699327196,0.34484783027853283,0.07851965778640338,0.8322523130102241,0.9055960115146258,0.00017720232998336933
ridge_alpha_100,train,curvature_template,boxy,8,0.4625607952475548,1.3149237632751465,0.7716434681788087,0.45789024652913213,0.1582679431885481,0.8744202370758969,0.9319095361805203,0.00024908782324928325
ridge_alpha_100,train,curvature_template,round,7,0.4034491032361984,1.9507733072553362,1.8772768207958765,0.6234897662486348,0.09892461874655314,0.7314834534711194,0.8366885173049401,0.00028543549082574567
ridge_alpha_100,train,curvature_template,sharp,7,0.5939433191503797,0.9771398987088885,1.600535316126687,0.40854411306125776,0.21033709176949092,0.860865832512858,0.9229985984260433,0.00023840042039020254
ridge_alpha_100,train,depth_bin,deep,10,0.46033951342105867,1.826411309838295,2.0303487956523893,0.7510183423757553,0.11782964728772641,0.8412145421523327,0.9126884354977948,0.00035017531263292767
ridge_alpha_100,train,depth_bin,medium,13,0.39968875509042007,0.8505950295008146,1.4633601949765132,0.2609526641093768,0.1343568039055054,0.8378358965838278,0.910545534863728,0.00016991173610082254
ridge_alpha_100,train,depth_bin,shallow,13,0.4356239724617738,1.2756712963947883,1.3901168916087885,0.48822522965761334,0.13575989609727493,0.7908114192424844,0.8747963635529182,0.0002376308436326396
ridge_alpha_100,train,aspect_bin,balanced,9,0.38300736082924736,0.9953656825754378,0.9428155620892843,0.36855220091011787,0.12813526764512062,0.8797902783361065,0.9349340941089106,0.00017853082600696426
ridge_alpha_100,train,aspect_bin,compact,8,0.3645206708461046,2.0334457978606224,0.7983435019850731,0.4612687546759844,0.10533597553148866,0.7926275865222103,0.8767778197684468,0.00023008693597148522
ridge_alpha_100,train,aspect_bin,narrow,9,0.44074249598715043,0.8948482573032379,2.3010825316111245,0.3578527611162927,0.1344333133763737,0.7565091605599936,0.8589641331870845,0.00021526469370453723
ridge_alpha_100,train,aspect_bin,wide,10,0.513254651427269,1.2626083493232727,2.181685922294855,0.7021701347082854,0.148400853946805,0.8516844885022803,0.9177022430582816,0.00034149514976888895
ridge_alpha_100,train,size_bin,elongated,9,0.44074249598715043,0.8948482573032379,2.3010825316111245,0.3578527611162927,0.1344333133763737,0.7565091605599936,0.8589641331870845,0.00021526469370453723
ridge_alpha_100,train,size_bin,large_wide,10,0.513254651427269,1.2626083493232727,2.181685922294855,0.7021701347082854,0.148400853946805,0.8516844885022803,0.9177022430582816,0.00034149514976888895
ridge_alpha_100,train,size_bin,medium_balanced,9,0.38300736082924736,0.9953656825754378,0.9428155620892843,0.36855220091011787,0.12813526764512062,0.8797902783361065,0.9349340941089106,0.00017853082600696426
ridge_alpha_100,train,size_bin,small_compact,8,0.3645206708461046,2.0334457978606224,0.7983435019850731,0.4612687546759844,0.10533597553148866,0.7926275865222103,0.8767778197684468,0.00023008693597148522
ridge_alpha_100,val,curvature_template,LD_dominant,2,0.5238544940948486,3.2219531536102295,0.916923388838768,0.3554726168513298,0.1708090379834175,0.7051282051282051,0.8157534246575342,0.00016179511658265255
ridge_alpha_100,val,curvature_template,WD_dominant,2,0.46635687351226807,2.7209454774856567,0.36103882640600204,0.28103892505168915,0.1583404392004013,0.8738722367127036,0.9325478017293873,0.00013428374950308353
ridge_alpha_100,val,curvature_template,boxy,2,0.9620091617107391,1.466543436050415,2.7712219953536987,2.2958602905273438,0.2622697204351425,0.7123011649851716,0.8303049983279132,0.0011311331181786954
ridge_alpha_100,val,curvature_template,round,2,0.6752600967884064,3.02983820438385,0.7935901917517185,0.46865957975387573,0.23315060138702393,0.7655461375457523,0.8652956871096145,0.00021687737898901105
ridge_alpha_100,val,curvature_template,sharp,2,0.9828872382640839,3.8849170207977295,1.8237144947052002,0.3686561733484268,0.34819895029067993,0.5111369849144477,0.6764653719960982,0.00031390511139761657
ridge_alpha_100,val,depth_bin,deep,3,0.7540316780408224,3.424755613009135,1.3362519691387813,0.8817781706651052,0.2352184603611628,0.774121280559576,0.8711630446283728,0.0005144779085336874
ridge_alpha_100,val,depth_bin,medium,4,0.6522162109613419,2.4423165321350098,0.6706578228622675,0.39971404895186424,0.23574396967887878,0.7773974437217946,0.8646698875857329,0.00021334499069780577
ridge_alpha_100,val,depth_bin,shallow,3,0.7832586169242859,2.868287205696106,2.2138635317484536,1.0983948210875194,0.23230207959810892,0.5680052806688848,0.722855294471015,0.000506391753636611
ridge_alpha_100,val,aspect_bin,balanced,4,0.5708084851503372,2.8753918409347534,0.5773145090788603,0.37484925240278244,0.19574552029371262,0.819709187129228,0.8989217444195009,0.0001755805642460473
ridge_alpha_100,val,aspect_bin,compact,4,0.7533708661794662,3.5534350872039795,1.370318941771984,0.3620643950998783,0.2595039941370487,0.6081325950213264,0.7461093983268163,0.00023785011399013456
ridge_alpha_100,val,aspect_bin,narrow,1,0.9383158087730408,1.354023814201355,3.0335187911987305,2.603972911834717,0.2348083257675171,0.6474820143884892,0.7860262008733624,0.0011194379767403007
ridge_alpha_100,val,aspect_bin,wide,1,0.9857025146484375,1.579063057899475,2.508925199508667,1.9877476692199707,0.28973111510276794,0.777120315581854,0.8745837957824639,0.0011428282596170902
ridge_alpha_100,val,size_bin,elongated,1,0.9383158087730408,1.354023814201355,3.0335187911987305,2.603972911834717,0.2348083257675171,0.6474820143884892,0.7860262008733624,0.0011194379767403007
ridge_alpha_100,val,size_bin,large_wide,1,0.9857025146484375,1.579063057899475,2.508925199508667,1.9877476692199707,0.28973111510276794,0.777120315581854,0.8745837957824639,0.0011428282596170902
ridge_alpha_100,val,size_bin,medium_balanced,4,0.5708084851503372,2.8753918409347534,0.5773145090788603,0.37484925240278244,0.19574552029371262,0.819709187129228,0.8989217444195009,0.0001755805642460473
ridge_alpha_100,val,size_bin,small_compact,4,0.7533708661794662,3.5534350872039795,1.370318941771984,0.3620643950998783,0.2595039941370487,0.6081325950213264,0.7461093983268163,0.00023785011399013456
ridge_alpha_100,test,curvature_template,LD_dominant,2,0.578448936343193,3.2121837735176086,1.2270328402519226,0.673495527356863,0.17523647099733353,0.7030369158028733,0.8242802142618011,0.0003541743353707716
ridge_alpha_100,test,curvature_template,WD_dominant,2,0.8070599436759949,1.4022542238235474,1.9028974175453186,1.971865713596344,0.21854820847511292,0.84625,0.9165040566909726,0.0007988408033270389
ridge_alpha_100,test,curvature_template,boxy,2,1.4292487502098083,2.5897064208984375,7.386741876602173,1.5173063278198242,0.42033378779888153,0.5581520836792296,0.7152537732297477,0.0007973139872774482
ridge_alpha_100,test,curvature_template,round,2,0.4162573367357254,3.9390623569488525,3.9852960109710693,0.5134082734584808,0.05260441545397043,0.6413443830570902,0.7811965811965812,0.00019761799194384366
ridge_alpha_100,test,curvature_template,sharp,2,0.8062180578708649,4.282500505447388,2.028080403804779,0.881237804889679,0.23800594359636307,0.5979757598832414,0.7451415188359578,0.000284468933386961
ridge_alpha_100,test,depth_bin,deep,3,0.9550965229670206,3.3188045819600425,3.934019406636556,1.2304953734079997,0.2702719221512477,0.5889976993659228,0.7398718673450159,0.0006702580431010574
ridge_alpha_100,test,depth_bin,medium,3,0.9914037187894186,3.801370064417521,4.5161088307698565,1.5294515291849773,0.2542707249522209,0.6665210363037454,0.7902371868266548,0.000557377109847342
ridge_alpha_100,test,depth_bin,shallow,4,0.5587413311004639,2.3727226555347443,1.9274280965328217,0.7086966466158628,0.1589574278332293,0.731740519458966,0.8436062814787771,0.0002954816609417321
ridge_alpha_100,test,aspect_bin,balanced,2,0.5955167561769485,2.516477406024933,1.502956509590149,0.2078513465821743,0.20604827255010605,0.7201477055845988,0.8366631124081036,8.651367170386948e-05
ridge_alpha_100,test,aspect_bin,compact,2,0.7891502380371094,4.9782068729400635,1.7521567344665527,1.3468819856643677,0.20719414204359055,0.5808649701015158,0.7327586206896551,0.0005521295970538631
ridge_alpha_100,test,aspect_bin,narrow,2,1.4292487502098083,2.5897064208984375,7.386741876602173,1.5173063278198242,0.42033378779888153,0.5581520836792296,0.7152537732297477,0.0007973139872774482
ridge_alpha_100,test,aspect_bin,wide,4,0.6116586402058601,2.6706582903862,2.944096714258194,1.2426369935274124,0.13557631196454167,0.7437971915285451,0.8488503189437769,0.0004982293976354413
ridge_alpha_100,test,size_bin,elongated,2,1.4292487502098083,2.5897064208984375,7.386741876602173,1.5173063278198242,0.42033378779888153,0.5581520836792296,0.7152537732297477,0.0007973139872774482
ridge_alpha_100,test,size_bin,large_wide,4,0.6116586402058601,2.6706582903862,2.944096714258194,1.2426369935274124,0.13557631196454167,0.7437971915285451,0.8488503189437769,0.0004982293976354413
ridge_alpha_100,test,size_bin,medium_balanced,2,0.5955167561769485,2.516477406024933,1.502956509590149,0.2078513465821743,0.20604827255010605,0.7201477055845988,0.8366631124081036,8.651367170386948e-05
ridge_alpha_100,test,size_bin,small_compact,2,0.7891502380371094,4.9782068729400635,1.7521567344665527,1.3468819856643677,0.20719414204359055,0.5808649701015158,0.7327586206896551,0.0005521295970538631
svr_rbf_C10,train,curvature_template,LD_dominant,7,0.029803817559565817,0.18446094223431178,0.13986748669828689,0.04781694497380938,0.006742519991738456,0.9778449354279545,0.9887666821571963,2.3125946557099398e-05
svr_rbf_C10,train,curvature_template,WD_dominant,7,0.030010235895003592,0.19132824880736216,0.14006719206060683,0.047653015702962875,0.006758922577968666,0.9675436365640742,0.9834339846860249,2.2706988342438956e-05
svr_rbf_C10,train,curvature_template,boxy,8,0.03002403792925179,0.1918906345963478,0.13970845751464367,0.04781485814601183,0.006755342066753656,0.9687623318841245,0.9840684051107054,2.4328165636688937e-05
svr_rbf_C10,train,curvature_template,round,7,0.02885716860847814,0.16903025763375418,0.1410637072154454,0.04206611109631402,0.00674863372530256,0.973273510316408,0.9864222455928141,1.8621127180397578e-05
svr_rbf_C10,train,curvature_template,sharp,7,0.029986852247800146,0.19170609968049185,0.1400120428630284,0.047734673001936505,0.006740419526717493,0.9788018730333946,0.9892665417527529,1.7070320739419132e-05
svr_rbf_C10,train,depth_bin,deep,10,0.02999091539531946,0.19182423055171965,0.1399374559521675,0.047807907685637474,0.006738783931359649,0.98257320465465,0.9911718832514422,2.1254148487059864e-05
svr_rbf_C10,train,depth_bin,medium,13,0.029675851504390057,0.1915389528641334,0.14011046290397644,0.04459756383529076,0.006748887137151682,0.9730393457801021,0.9862895345966932,2.07590461426522e-05
svr_rbf_C10,train,depth_bin,shallow,13,0.029623353853821754,0.17558117096240705,0.14030231420810407,0.047812820913699955,0.006757910399196239,0.9659309846752299,0.9826377413796712,2.176053231568613e-05
svr_rbf_C10,train,aspect_bin,balanced,9,0.029974286961886618,0.1916144457128313,0.14018050167295668,0.04766342126660877,0.006736700164361132,0.9729968668210994,0.9863008906956409,2.1106728228106578e-05
svr_rbf_C10,train,aspect_bin,compact,8,0.030032264534384012,0.19180262461304665,0.1400344781577587,0.04767325287684798,0.006761521100997925,0.9593405695290583,0.9791964397851545,2.2485113731818274e-05
svr_rbf_C10,train,aspect_bin,narrow,9,0.02894536902507146,0.16795347134272257,0.14022199975119698,0.043349004454082914,0.006754784586115016,0.9714874031245446,0.9854965291513932,1.9717811584188086e-05
svr_rbf_C10,train,aspect_bin,wide,10,0.030026380345225333,0.19202716648578644,0.1400842323899269,0.04789162240922451,0.006746067572385073,0.985726335672255,0.9928025123302616,2.179942366637988e-05
svr_rbf_C10,train,size_bin,elongated,9,0.02894536902507146,0.16795347134272257,0.14022199975119698,0.043349004454082914,0.006754784586115016,0.9714874031245446,0.9854965291513932,1.9717811584188086e-05
svr_rbf_C10,train,size_bin,large_wide,10,0.030026380345225333,0.19202716648578644,0.1400842323899269,0.04789162240922451,0.006746067572385073,0.985726335672255,0.9928025123302616,2.179942366637988e-05
svr_rbf_C10,train,size_bin,medium_balanced,9,0.029974286961886618,0.1916144457128313,0.14018050167295668,0.04766342126660877,0.006736700164361132,0.9729968668210994,0.9863008906956409,2.1106728228106578e-05
svr_rbf_C10,train,size_bin,small_compact,8,0.030032264534384012,0.19180262461304665,0.1400344781577587,0.04767325287684798,0.006761521100997925,0.9593405695290583,0.9791964397851545,2.2485113731818274e-05
svr_rbf_C10,val,curvature_template,LD_dominant,2,0.5522559285163879,2.639636754989624,1.1169908195734024,0.3518126979470253,0.18752051144838333,0.7242770167427701,0.8273381294964028,0.00019651040202006698
svr_rbf_C10,val,curvature_template,WD_dominant,2,0.3747963160276413,1.8241889476776123,0.5444250889122486,0.096122732385993,0.1332729049026966,0.9355899419729207,0.9661335647574181,0.00012072671233909205
svr_rbf_C10,val,curvature_template,boxy,2,0.8145636320114136,2.6543698012828827,3.7640440464019775,1.8679555654525757,0.18666090071201324,0.6284434030949261,0.7715571044826794,0.0009362499404232949
svr_rbf_C10,val,curvature_template,round,2,0.5755045115947723,1.1267932504415512,0.35487115383148193,0.9109665155410767,0.19702807813882828,0.8633613693374649,0.9254594962559565,0.0003380123962415382
svr_rbf_C10,val,curvature_template,sharp,2,1.0312039852142334,4.503343343734741,1.4336915016174316,0.5194317325949669,0.3619823455810547,0.5089250099720782,0.673548104317335,0.0003877775016007945
svr_rbf_C10,val,depth_bin,deep,3,0.6831868588924408,3.2225747108459473,1.8602572083473206,0.9703673472007116,0.1940103843808174,0.7810061584763105,0.8735993686888147,0.0004966618240966151
svr_rbf_C10,val,depth_bin,medium,4,0.5825042873620987,1.6022667214274406,0.4095510859042406,0.3409621259197593,0.22095229476690292,0.8405781030953835,0.9030159022448183,0.00023351863274001516
svr_rbf_C10,val,depth_bin,shallow,3,0.7723570068677267,3.1399577260017395,2.40302308400472,1.0725426475207012,0.2223630497852961,0.5386208648099515,0.698403694524622,0.0005114979673332224
svr_rbf_C10,val,aspect_bin,balanced,4,0.4751504138112068,1.4754910990595818,0.4496481213718653,0.5035446239635348,0.16515049152076244,0.8994756556551928,0.9457965305066872,0.00022936955429031514
svr_rbf_C10,val,aspect_bin,compact,4,0.7917299568653107,3.5714900493621826,1.275341160595417,0.4356222152709961,0.274751428514719,0.6166010133574242,0.7504431169068689,0.00029214395181043074
svr_rbf_C10,val,aspect_bin,narrow,1,0.6663787364959717,0.8783358931541443,3.60265851020813,1.7712223529815674,0.14786531031131744,0.6040268456375839,0.7531380753138075,0.000789534708019346
svr_rbf_C10,val,aspect_bin,wide,1,0.9627485275268555,4.430403709411621,3.925429582595825,1.964688777923584,0.22545649111270905,0.6528599605522682,0.7899761336515513,0.0010829651728272438
svr_rbf_C10,val,size_bin,elongated,1,0.6663787364959717,0.8783358931541443,3.60265851020813,1.7712223529815674,0.14786531031131744,0.6040268456375839,0.7531380753138075,0.000789534708019346
svr_rbf_C10,val,size_bin,large_wide,1,0.9627485275268555,4.430403709411621,3.925429582595825,1.964688777923584,0.22545649111270905,0.6528599605522682,0.7899761336515513,0.0010829651728272438
svr_rbf_C10,val,size_bin,medium_balanced,4,0.4751504138112068,1.4754910990595818,0.4496481213718653,0.5035446239635348,0.16515049152076244,0.8994756556551928,0.9457965305066872,0.00022936955429031514
svr_rbf_C10,val,size_bin,small_compact,4,0.7917299568653107,3.5714900493621826,1.275341160595417,0.4356222152709961,0.274751428514719,0.6166010133574242,0.7504431169068689,0.00029214395181043074
svr_rbf_C10,test,curvature_template,LD_dominant,2,0.5903121829032898,3.411477565765381,1.8730182647705078,0.7786862812936306,0.16295921802520752,0.6373095503530286,0.7761111111111111,0.0003658834011730505
svr_rbf_C10,test,curvature_template,WD_dominant,2,0.7950293123722076,2.9739205837249756,2.832967385649681,1.4252864718437195,0.20733945071697235,0.7574180988184747,0.8460504275764789,0.0005784787354059517
svr_rbf_C10,test,curvature_template,boxy,2,0.981633871793747,2.0529022812843323,5.556943416595459,0.8558709919452667,0.2869921326637268,0.6853262528230484,0.8124430107526882,0.0005238721350906417
svr_rbf_C10,test,curvature_template,round,2,0.5647560805082321,3.9747040271759033,4.7556962966918945,0.6657026708126068,0.09880853816866875,0.6059732564656899,0.7546393672919756,0.00029758016898995265
svr_rbf_C10,test,curvature_template,sharp,2,0.8500806093215942,3.0809891521930695,1.7824903726577759,1.0144836604595184,0.26900573819875717,0.7062950203570311,0.812096633525205,0.00040741350676398724
svr_rbf_C10,test,depth_bin,deep,3,0.905643085638682,4.532293160756429,3.7397733529408774,1.3861846923828125,0.22995897134145102,0.5717715860552494,0.7260786324786325,0.0006815612820597986
svr_rbf_C10,test,depth_bin,medium,3,0.6920871833960215,3.319207549095154,4.865031719207764,0.6528280973434448,0.16270613421996435,0.6305834012906203,0.7709199500531146,0.0002504732450082277
svr_rbf_C10,test,depth_bin,shallow,4,0.6926083266735077,1.8583712726831436,1.9469540640711784,0.840755445882678,0.21805370971560478,0.794394848899234,0.8779213382299189,0.00038758807841077214
svr_rbf_C10,test,aspect_bin,balanced,2,0.6486268937587738,0.9348690807819366,1.6651349067687988,0.25302061066031456,0.2432711198925972,0.8061571653804664,0.8894897959183674,0.0001603983237146167
svr_rbf_C10,test,aspect_bin,compact,2,0.7917658984661102,5.557597637176514,1.9903737306594849,1.5401493310928345,0.1886938363313675,0.5374474053295932,0.6987179487179487,0.000612898584222421
svr_rbf_C10,test,aspect_bin,narrow,2,0.981633871793747,2.0529022812843323,5.556943416595459,0.8558709919452667,0.2869921326637268,0.6853262528230484,0.8124430107526882,0.0005238721350906417
svr_rbf_C10,test,aspect_bin,wide,4,0.6798926964402199,3.4743123054504395,3.794331841170788,1.0454945713281631,0.15307399444282055,0.6816956776420823,0.8003448974342271,0.0004380294521979522
svr_rbf_C10,test,size_bin,elongated,2,0.981633871793747,2.0529022812843323,5.556943416595459,0.8558709919452667,0.2869921326637268,0.6853262528230484,0.8124430107526882,0.0005238721350906417
svr_rbf_C10,test,size_bin,large_wide,4,0.6798926964402199,3.4743123054504395,3.794331841170788,1.0454945713281631,0.15307399444282055,0.6816956776420823,0.8003448974342271,0.0004380294521979522
svr_rbf_C10,test,size_bin,medium_balanced,2,0.6486268937587738,0.9348690807819366,1.6651349067687988,0.25302061066031456,0.2432711198925972,0.8061571653804664,0.8894897959183674,0.0001603983237146167
svr_rbf_C10,test,size_bin,small_compact,2,0.7917658984661102,5.557597637176514,1.9903737306594849,1.5401493310928345,0.1886938363313675,0.5374474053295932,0.6987179487179487,0.000612898584222421
