seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_correct_rate,predicted_component_count_is_1_rate,predicted_component_count_is_2_rate,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean
all,polygon_component_present=yes,all,888,0.7191235314656602,0.8300313828847513,0.1365070587832125,2.4197376028327167,466.6734234234234,482.43918918918916,0,0.254557715158339,1.3547297297297298,0.9752252252252253,0.6632882882882883,0.32207207207207206,0.01126126126126126,0.0045045045045045045,0.0,0.024774774774774775,0.024774774774774775,0.9960585585585585
all,distance_bin=,train,1686,0.7575593107700558,0.8594961191202467,0.10900795230921351,1.8870444305436276,472.1423487544484,491.2651245551601,0,0.20227025394479292,1.300711743772242,0.9857651245551602,0.7052194543297746,0.2888493475682088,0.005931198102016607,0.0,0.0,0.014234875444839857,0.014234875444839857,1.0
all,distance_bin=far,train,324,0.8201657964174744,0.8999735232373366,0.05570176143556642,1.777181766599542,428.3179012345679,437.94444444444446,0,0.14079727590038085,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
all,distance_bin=medium,train,318,0.8027422255031308,0.8891120467147396,0.07049718867314847,1.572109901621914,416.5880503144654,430.6981132075472,0,0.1547092008609442,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
all,distance_bin=near,train,318,0.789227336311654,0.8811372701213235,0.06382822140409791,1.4097409316858631,427.91509433962267,434.7169811320755,0,0.17051487997080544,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
all,distance_bin=,val,417,0.6402205872614009,0.7734615982194469,0.18506743078243632,3.395946657111251,436.64028776978415,452.136690647482,0,0.3373250879293723,1.3213429256594724,0.9712230215827338,0.6954436450839329,0.28776978417266186,0.016786570743405275,0.009592326139088728,0.0,0.02877697841726619,0.02877697841726619,0.9904076738609112
all,distance_bin=far,val,78,0.7295319911577861,0.8396484519100605,0.07194312109586876,2.92648579727029,425.44871794871796,431.15384615384613,0,0.23645440145180777,3.0384615384615383,0.9743589743589743,0.0,0.0,0.9743589743589743,0.0,0.0,0.02564102564102564,0.02564102564102564,1.0
all,distance_bin=medium,val,81,0.6445182709045482,0.7650839253664818,0.11740883883870544,2.3305355674867427,424.1111111111111,423.48148148148147,0,0.3483914284058559,3.0123456790123457,0.9382716049382716,0.0,0.024691358024691357,0.9382716049382716,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.9670781893004117
all,distance_bin=near,val,81,0.6347986255692765,0.7612513595837003,0.08240136556349184,2.5442116585841275,420.25925925925924,435.3333333333333,0,0.3567682659184491,3.0246913580246915,0.9753086419753086,0.0,0.0,0.9753086419753086,0.08641975308641975,0.0,0.024691358024691357,0.024691358024691357,0.9711934156378601
all,distance_bin=,test,417,0.6313149475199011,0.76520149780873,0.2149125575042533,2.9596743003047874,448.2541966426858,469.37410071942446,0,0.3509574687773947,1.3453237410071943,0.9544364508393285,0.7074340527577938,0.2517985611510791,0.02877697841726619,0.016786570743405275,0.0,0.045563549160671464,0.045563549160671464,0.9844124700239808
all,distance_bin=far,test,78,0.687396362178933,0.8035364170445121,0.09253609600229917,2.90074013886496,420.44871794871796,432.34615384615387,0,0.31353290589191973,3.0256410256410255,0.9743589743589743,0.0,0.0,0.9743589743589743,0.01282051282051282,0.0,0.02564102564102564,0.02564102564102564,0.9957264957264957
all,distance_bin=medium,test,81,0.6175874891891481,0.7374818787544006,0.12124891664012538,2.6098003307696067,431.01234567901236,425.8888888888889,0,0.3922625130709307,3.0987654320987654,0.8888888888888888,0.0,0.04938271604938271,0.8888888888888888,0.09876543209876543,0.0,0.06172839506172839,0.06172839506172839,0.9506172839506173
all,distance_bin=near,test,81,0.7108107868704736,0.8231557920066236,0.07548429785333047,2.0318059898928724,423.1604938271605,426.74074074074076,0,0.26415830022758907,3.0,1.0,0.0,0.0,1.0,0.024691358024691357,0.0,0.0,0.0,0.991769547325103
all,distance_bin=,all,2520,0.7172521095087766,0.8296559396351132,0.13911867567812838,2.3142265274361287,462.31468253968256,481.16785714285714,0,0.24922280726096932,1.3115079365079365,0.9781746031746031,0.703968253968254,0.28253968253968254,0.011507936507936509,0.004365079365079365,0.0,0.021825396825396824,0.021825396825396824,0.9958333333333333
all,distance_bin=far,all,480,0.7838627699990119,0.8744996693903201,0.06432656174745963,2.146521907076669,426.5729166666667,435.93125,0,0.1844110986761128,3.0104166666666665,0.9916666666666667,0.0,0.0,0.9916666666666667,0.0020833333333333333,0.0,0.008333333333333333,0.008333333333333333,0.9993055555555554
all,distance_bin=medium,all,480,0.7447970714116354,0.8425947103939139,0.08697788373301357,1.875204492655277,420.2916666666667,428.66875,0,0.22748019819458326,3.01875,0.9708333333333333,0.0,0.0125,0.9708333333333333,0.029166666666666667,0.0,0.016666666666666666,0.016666666666666666,0.986111111111111
all,distance_bin=near,all,480,0.7499346986556786,0.8511221482862439,0.06892940238180364,1.7061563454223783,425.8208333333333,433.475,0,0.21774746601780257,3.004166666666667,0.9958333333333333,0.0,0.0,0.9958333333333333,0.01875,0.0,0.004166666666666667,0.004166666666666667,0.99375
