perturbation_name,perturbation_group,severity,affected_axis,split,sample_count,profile_depth_rmse_m,profile_depth_rmse_degradation_pct,er_like_profile_error,er_like_degradation_pct,L_mae_mm,W_mae_mm,D_mae_mm,max_lwd_degradation_pct,wMAE_auxiliary,projected_mask_iou,projected_mask_dice,projected_mask_dice_drop,max_depth_error_m,volume_proxy_rel_error,status_band,notes
sensor_x_resampling_jitter_+1sample,sensor_x_resampling_jitter,+1sample,all,test,39,0.0003888844483485744,0.295866496838691,0.3387267719476651,-0.533535838210072,1.9963986002481902,2.225386122862498,0.8026131249200075,5.523942313104797,0.2003658902950776,0.7413275647911501,0.8408108683854735,0.00691626829130032,0.0008026131261617709,0.5969125616062334,green,integer-sample interpolation shift
sensor_x_resampling_jitter_+2sample,sensor_x_resampling_jitter,+2sample,all,train,162,0.0004327488876483978,11.608794968666848,0.3284684027556652,-3.5458861928260323,2.0650874468739384,2.1182938670210634,0.9097962552842535,13.691654042894296,0.18648791354563501,0.7461510821532894,0.8456971946969674,0.0020299419798064378,0.0009097962591360197,0.5411561435076626,,integer-sample interpolation shift
sensor_x_resampling_jitter_+2sample,sensor_x_resampling_jitter,+2sample,all,val,39,0.0005226656081877315,34.79891079187169,0.3910198994936087,14.822240344016686,2.6407464975729966,2.2137361394289212,1.1321109339881401,41.47295495840812,0.2063465256912586,0.7221147981942935,0.8258999114040518,0.021827225272721962,0.0011321109397193561,0.7988221106521822,,integer-sample interpolation shift
sensor_x_resampling_jitter_+2sample,sensor_x_resampling_jitter,+2sample,all,test,39,0.00039057350099588244,0.7314843250648633,0.33718732324166173,-0.985591985600323,2.14424266685278,2.2807157415992174,0.8063231520832349,13.338558469306287,0.19961211247703967,0.7317278607390062,0.8335874439140312,0.014139692762742628,0.0008063231511280322,0.624211391718917,green,integer-sample interpolation shift
channel_dropout_Bx_missing,channel_attenuation_dropout,missing,Bx,train,162,0.0006746731879603532,74.00266911166185,0.7225194034845005,112.16643119071973,5.413190170294708,3.6095770154562263,1.4262621730428051,186.12581034119697,0.20075420294830829,0.5716347807132739,0.7099416141798292,0.13778552249694465,0.0014262621709214593,1.802707768335668,,
channel_dropout_Bx_missing,channel_attenuation_dropout,missing,Bx,val,39,0.0007042761609250775,81.63747126687227,0.7679330110549927,125.50204958277843,5.406315049681908,3.691742184643562,1.5165594439858046,185.7624110526728,0.2042994762842472,0.5705604386798523,0.7018371248338247,0.14589001184294914,0.0015165594478066151,2.266634128204073,,
channel_dropout_Bx_missing,channel_attenuation_dropout,missing,Bx,test,39,0.000708268887534266,82.6672218178498,0.8525663066941959,150.35445383528796,6.003988389785473,3.8237569954914923,1.4602209891741857,217.35372105225338,0.20374743659526873,0.5353807717273816,0.6839021148531583,0.16382502182361547,0.0014602209930905164,2.2491740080099922,fail,
channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,train,162,0.0008685766830846356,124.01166058159995,1.0766557093341778,216.1578753025775,5.254158634830405,3.34118445314191,1.7959735675910373,177.71985645392544,0.1969592376715607,0.5855151304938178,0.7182791394353926,0.12944799724138123,0.0017959735633655922,3.082619264076992,,
channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,val,39,0.0008389285335747096,116.36520709714357,1.071890310026132,214.7585249743915,5.08376383743225,3.149906012492302,1.6955864009184716,168.7132729145157,0.20831149892929274,0.5896262888859692,0.7197833565149439,0.12794378016182995,0.0016955864042616808,3.380881442572651,,
channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,test,39,0.000936685029256086,141.57725268470546,1.2769372562567394,274.9701657946876,5.0586250726229105,3.3769384370400357,1.9045452185166187,167.38450942648595,0.20478618144989014,0.5905206740022388,0.7205879549056539,0.12713918177111994,0.0019045452085825114,3.6441487324888566,fail,
channel_dropout_By_missing,channel_attenuation_dropout,missing,By,train,162,0.00041422960510564377,6.832549743606014,0.36095658577058787,5.994206174111998,1.9051610106303367,2.129451994634705,0.8722011361639073,8.993622750826198,0.18396385805106458,0.7553506506135439,0.8522885633813572,-0.004561426704583371,0.0008722011375034021,0.6126570859114769,,
channel_dropout_By_missing,channel_attenuation_dropout,missing,By,val,39,0.0004867441397763263,25.534526948650033,0.4168574712597407,22.409393527470154,2.4795266420413284,2.095291974261785,1.0505829847967014,31.284907535192776,0.2059409255400682,0.7335185206440171,0.8351992057350824,0.012527930941691356,0.001050582985417583,0.8511868068197485,,
channel_dropout_By_missing,channel_attenuation_dropout,missing,By,test,39,0.00040650111026106734,4.839319902595879,0.3833960618537206,12.583515105314861,1.8742089821742132,2.224630683278426,0.8695938682708985,8.66780848464581,0.19729256773224244,0.7554214109182315,0.8497701287464104,-0.002042992069636651,0.0008695938725931904,0.6687628232318528,green,
