seed,selected_seed,split,group_field,group_value,sample_count,normalized_param_mae_mean,L_mae_mm,W_mae_mm,D_mae_mm,curvature_mae_mean,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m
42,True,train,aspect_bin,narrow,15,0.7355134526888529,3.3187125980854035,3.1728604276974997,1.0267255713542303,0.18970927198727924,0.6533654374233765,0.7836616646065809,0.0005104873280894633
42,True,train,aspect_bin,wide,20,0.8500503078103065,3.5216423757374287,3.3632543817162515,1.377206591516733,0.21801895797252654,0.7229183700024867,0.8311094924937447,0.0006407102839148138
42,True,train,size_bin,elongated,15,0.7355134526888529,3.3187125980854035,3.1728604276974997,1.0267255713542303,0.18970927198727924,0.6533654374233765,0.7836616646065809,0.0005104873280894633
42,True,train,size_bin,large_wide,20,0.8500503078103065,3.5216423757374287,3.3632543817162515,1.377206591516733,0.21801895797252654,0.7229183700024867,0.8311094924937447,0.0006407102839148138
42,True,train,size_bin,medium_balanced,21,0.7267172847475324,2.628041182245527,2.07109291496731,0.9556585213258153,0.21502534548441568,0.7150734995538706,0.8201923747709882,0.0004502567975404894
42,True,train,size_bin,small_compact,20,0.6178187116980552,1.5998188860714435,0.5758894372731447,1.0041846718639136,0.20030021592974662,0.8219159434258418,0.8970402088682181,0.00046214878075261366
42,True,val,curvature_template,LD_dominant,6,0.6309672345717748,2.159958849350611,2.4117550949255624,1.2661924560864766,0.1623027225335439,0.7660380045116102,0.8519061003721354,0.0006247236584992303
42,True,val,curvature_template,WD_dominant,5,0.6597783088684082,1.6106724739074707,1.2682489037513733,1.6789492309093474,0.17104385495185853,0.8066855230474304,0.8903711371658367,0.0008409595146076753
42,True,val,curvature_template,boxy,3,0.9611905018488566,4.805159489313762,2.6096251010894775,1.8670849005381267,0.24041569729646048,0.6301188128111205,0.7627896565076798,0.0009621844898598889
42,True,val,curvature_template,round,2,0.49152621626853943,0.5996422991156578,1.4078691601753235,0.8973883129656315,0.14703433960676193,0.8754761904761905,0.9317632167800556,0.00036583515611710027
42,True,val,curvature_template,sharp,2,0.7783689796924591,3.2773879766464233,0.71390300989151,0.2965434119105339,0.28343261778354645,0.6403508771929824,0.7748275862068965,0.00025253259809687734
42,True,val,depth_bin,deep,8,0.7974295243620872,3.2496126368641853,2.0145688354969025,2.170673131942749,0.18064797669649124,0.7443671473076331,0.8459569224397558,0.0010866203738260083
42,True,val,depth_bin,medium,5,0.5637311041355133,2.2235515087842943,1.6462292313575744,0.32413185089826585,0.18553523421287538,0.7326334072772561,0.8336965588117723,0.00023089947644621133
42,True,val,depth_bin,shallow,5,0.6619930267333984,1.213599169254303,1.70729957818985,0.9989949464797974,0.2076713263988495,0.7867124002462348,0.8657409379964062,0.00044579362584045156
42,True,val,aspect_bin,balanced,6,0.5941478411356608,1.8309323862195015,1.836632986863454,1.1340811712046464,0.15873429675896963,0.7574961952348914,0.8564700134461255,0.0005638626510820662
42,True,val,aspect_bin,compact,6,0.6303769399722418,1.543574055035909,0.6151715417702993,0.9924313003818194,0.208981121579806,0.8186781751832607,0.8923492103487928,0.0005385453247678621
42,True,val,aspect_bin,narrow,2,1.000225454568863,5.463435411453247,3.0926553606987,1.8662241697311401,0.24191883951425552,0.5556318681318682,0.706268741967728,0.0009103091724682599
42,True,val,aspect_bin,wide,4,0.7901143133640289,3.0021862536668777,2.997014209628105,1.8723739683628082,0.18027160689234734,0.7458390643264675,0.8398475092134935,0.0009103405755013227
42,True,val,size_bin,elongated,2,1.000225454568863,5.463435411453247,3.0926553606987,1.8662241697311401,0.24191883951425552,0.5556318681318682,0.706268741967728,0.0009103091724682599
42,True,val,size_bin,large_wide,4,0.7901143133640289,3.0021862536668777,2.997014209628105,1.8723739683628082,0.18027160689234734,0.7458390643264675,0.8398475092134935,0.0009103405755013227
42,True,val,size_bin,medium_balanced,6,0.5941478411356608,1.8309323862195015,1.836632986863454,1.1340811712046464,0.15873429675896963,0.7574961952348914,0.8564700134461255,0.0005638626510820662
42,True,val,size_bin,small_compact,6,0.6303769399722418,1.543574055035909,0.6151715417702993,0.9924313003818194,0.208981121579806,0.8186781751832607,0.8923492103487928,0.0005385453247678621
42,True,test,curvature_template,LD_dominant,6,0.6515503625075022,3.35942875345548,2.1286019881566367,1.3083277232944965,0.15955465535322824,0.7013847122760316,0.8151947109966659,0.0006392830097562788
42,True,test,curvature_template,WD_dominant,5,0.6375473797321319,2.5490180253982544,2.55054215490818,0.8215140864253044,0.17076681554317474,0.7452668979201404,0.8484103266768044,0.0003924551638192497
42,True,test,curvature_template,boxy,2,1.0083541572093964,2.154897928237915,7.7981858253479,1.2201754562556744,0.2390344887971878,0.5731483993488877,0.7278311782692756,0.0007615690483362414
42,True,test,curvature_template,round,2,0.5554867535829544,1.5668338537216187,1.5036133527755737,1.2063928693532944,0.1476188376545906,0.8613973555155503,0.9232336834545292,0.0006086456851335242
42,True,test,curvature_template,sharp,3,0.8152000506718954,1.5871182878812153,0.8342601557572683,1.0347882509231567,0.2815665006637573,0.7770375919189805,0.8733031392398461,0.00044135909411124885
42,True,test,depth_bin,deep,6,0.8826911648114523,3.662944187720617,2.95733476181825,2.261595527331034,0.19628744820753732,0.7000875278536398,0.8208086588967594,0.0010927386271456878
42,True,test,depth_bin,medium,4,0.6255102679133415,2.2815624475479126,3.9134907722473145,0.2135470286011696,0.1789604313671589,0.7003014850295497,0.8146489477299179,0.0001790504902601242
42,True,test,depth_bin,shallow,8,0.6090166233479977,1.7503207698464394,1.6540912333875895,0.6864096121862531,0.19195021875202656,0.7666394926878339,0.858976412028867,0.00032373086287407205
42,True,test,aspect_bin,balanced,3,0.7350834806760153,3.4309951066970825,2.525114138921102,0.9815184449156126,0.20389188826084137,0.6220084022748281,0.7549997958789566,0.0005181347247950422
42,True,test,aspect_bin,compact,4,0.6845396384596825,0.8874190747737885,0.4184991084039211,1.3487942926585674,0.22453982755541801,0.8299415103486969,0.9047259763392808,0.0005868705356988357
42,True,test,aspect_bin,narrow,5,0.7547699809074402,2.7067501544952393,4.0675369024276735,1.0815858289599418,0.18822720646858215,0.7073485048733493,0.8232108840312842,0.0005825229309266433
42,True,test,aspect_bin,wide,6,0.6588436911503474,2.9550114472707114,2.8406130274136863,1.027896087616682,0.16303285956382751,0.7353855460261151,0.842550221230125,0.0005079966091822522
42,True,test,size_bin,elongated,5,0.7547699809074402,2.7067501544952393,4.0675369024276735,1.0815858289599418,0.18822720646858215,0.7073485048733493,0.8232108840312842,0.0005825229309266433
42,True,test,size_bin,large_wide,6,0.6588436911503474,2.9550114472707114,2.8406130274136863,1.027896087616682,0.16303285956382751,0.7353855460261151,0.842550221230125,0.0005079966091822522
42,True,test,size_bin,medium_balanced,3,0.7350834806760153,3.4309951066970825,2.525114138921102,0.9815184449156126,0.20389188826084137,0.6220084022748281,0.7549997958789566,0.0005181347247950422
42,True,test,size_bin,small_compact,4,0.6845396384596825,0.8874190747737885,0.4184991084039211,1.3487942926585674,0.22453982755541801,0.8299415103486969,0.9047259763392808,0.0005868705356988357
123,False,train,curvature_template,LD_dominant,12,0.6433218146363894,3.2250584065914154,2.513892332712809,0.9935338220869502,0.16597245385249457,0.6875353345286414,0.8097291819722948,0.0004925232066549748
123,False,train,curvature_template,WD_dominant,10,0.5938530385494232,2.79119810461998,1.8686581179499626,0.9242268480360508,0.15498639345169068,0.75614189121855,0.8537710284304187,0.0004564797360217199
123,False,train,curvature_template,boxy,18,0.7686868690782123,2.7395301051437855,2.1947577231460147,1.1042703435652785,0.22277861502435473,0.7422581852045307,0.8440557589890221,0.0005533443666839352
123,False,train,curvature_template,round,19,0.5679612002874675,2.4178229413534464,2.0561053631337067,1.131747892028407,0.13724585602942266,0.7103090447248988,0.8188895913905082,0.0005058390927029235
123,False,train,curvature_template,sharp,17,0.8328640566152685,1.9116244894616745,2.229484365266912,1.0879926564281477,0.2616385984070161,0.7471135468703545,0.8442071265610102,0.0005080056991359658
123,False,train,depth_bin,deep,21,0.8002522637446722,2.9219344105748903,2.412143076104777,1.994938884462629,0.18827902401487032,0.7602732326831625,0.8559397847403589,0.0008955617903709589
123,False,train,depth_bin,medium,27,0.5983779778083166,2.3417668949674675,2.1172166185246573,0.30527355846155574,0.1917130340028692,0.7481067074825198,0.845556073146525,0.00020741281817511967
123,False,train,depth_bin,shallow,28,0.6958287368927684,2.491862401366234,2.0537968214069093,1.1037329637578555,0.1956058737954923,0.685881193514479,0.8054692165438301,0.000509834657090583
123,False,train,aspect_bin,balanced,21,0.7060914394401369,2.617452688869976,1.6696841142007284,1.0678560105817658,0.2067825964518956,0.7543048101476053,0.8520044240643452,0.0005074447232930522
123,False,train,aspect_bin,compact,20,0.6202028378844261,2.300731370970607,0.8620863739401102,0.9559473922476173,0.1906137213110924,0.7396748021956518,0.843588779406122,0.00045274700642039534
123,False,train,aspect_bin,narrow,15,0.7011373380819956,2.8769526362419127,3.4665403644243877,1.024214560786883,0.17448480973641078,0.6230711854647313,0.7583078662122708,0.0005038383009377867
123,False,train,aspect_bin,wide,20,0.7347835257649422,2.5112526297569273,3.051148247718811,1.2066741579212248,0.1917547395452857,0.7694663783898066,0.8609700515536602,0.0005706730127712945
123,False,train,size_bin,elongated,15,0.7011373380819956,2.8769526362419127,3.4665403644243877,1.024214560786883,0.17448480973641078,0.6230711854647313,0.7583078662122708,0.0005038383009377867
123,False,train,size_bin,large_wide,20,0.7347835257649422,2.5112526297569273,3.051148247718811,1.2066741579212248,0.1917547395452857,0.7694663783898066,0.8609700515536602,0.0005706730127712945
123,False,train,size_bin,medium_balanced,21,0.7060914394401369,2.617452688869976,1.6696841142007284,1.0678560105817658,0.2067825964518956,0.7543048101476053,0.8520044240643452,0.0005074447232930522
123,False,train,size_bin,small_compact,20,0.6202028378844261,2.300731370970607,0.8620863739401102,0.9559473922476173,0.1906137213110924,0.7396748021956518,0.843588779406122,0.00045274700642039534
123,False,val,curvature_template,LD_dominant,6,0.6053083389997482,2.385799159606298,2.1092003534237542,0.9821098558604717,0.1656794250011444,0.7546275123412949,0.8489862808004776,0.0004929467686451972
123,False,val,curvature_template,WD_dominant,5,0.6683442056179046,1.6218610614538194,1.2800990641117096,1.672322053462267,0.1748369961977005,0.8359573761436401,0.9083662049147272,0.0008210227490053513
123,False,val,curvature_template,boxy,3,1.0464126070340474,3.9848406116167703,2.678626775741577,1.8357429504394531,0.28948335349559784,0.6696740425706772,0.776269851485452,0.0009822564704033236
123,False,val,curvature_template,round,2,0.507751926779747,1.9863425195217133,1.8582651615142822,0.8326788414269686,0.13280095532536507,0.8013177313936328,0.8816406940290205,0.00036973408714402467
123,False,val,curvature_template,sharp,2,0.9603187143802643,4.113735556602478,1.4261274933815002,0.845631867647171,0.317784383893013,0.5342655023764784,0.6962994270686578,0.0005041551630711183
123,False,val,depth_bin,deep,8,0.7596600204706192,2.098353600129485,1.6723134741187096,1.9803963750600815,0.1922679478302598,0.8086406474082639,0.886049085162053,0.0010161005848203786
123,False,val,depth_bin,medium,5,0.5376622080802917,2.717657744884491,1.5027137398719788,0.14421068727970124,0.17859307825565338,0.7104328075746016,0.8231675563416859,0.00016090379940578715
123,False,val,depth_bin,shallow,5,0.856671792268753,3.2407321453094484,2.55365731716156,1.310779047012329,0.24135465919971466,0.6732902665758209,0.7832416086046716,0.0005648037185892463
123,False,val,aspect_bin,balanced,6,0.5310338487227758,1.69216471662124,1.6828949352105458,0.9019306289652983,0.14563333367307982,0.7824182925494921,0.8712351026505553,0.0004739216734985045
123,False,val,aspect_bin,compact,6,0.6758543054262797,2.4121958911418915,0.8429045180479685,1.168813123057286,0.20583840211232504,0.7391338215402644,0.8394843588178095,0.0006055131282967826
123,False,val,aspect_bin,narrow,2,1.0302387177944183,5.702646493911743,4.017940163612366,1.798764169216156,0.24174291640520096,0.5656550480769231,0.696967802438262,0.0008800663927104324
123,False,val,aspect_bin,wide,4,0.936785951256752,2.6368304044008255,2.617421507835388,1.7740322053432465,0.2613915055990219,0.7817794423314597,0.8655465330853753,0.0008801501680864021
123,False,val,size_bin,elongated,2,1.0302387177944183,5.702646493911743,4.017940163612366,1.798764169216156,0.24174291640520096,0.5656550480769231,0.696967802438262,0.0008800663927104324
123,False,val,size_bin,large_wide,4,0.936785951256752,2.6368304044008255,2.617421507835388,1.7740322053432465,0.2613915055990219,0.7817794423314597,0.8655465330853753,0.0008801501680864021
123,False,val,size_bin,medium_balanced,6,0.5310338487227758,1.69216471662124,1.6828949352105458,0.9019306289652983,0.14563333367307982,0.7824182925494921,0.8712351026505553,0.0004739216734985045
123,False,val,size_bin,small_compact,6,0.6758543054262797,2.4121958911418915,0.8429045180479685,1.168813123057286,0.20583840211232504,0.7391338215402644,0.8394843588178095,0.0006055131282967826
123,False,test,curvature_template,LD_dominant,6,0.5869263261556625,1.8462688984970252,1.6028716663519542,1.1856295640269916,0.16257730374733606,0.7813645065347642,0.8741027037839656,0.000584424826229224
123,False,test,curvature_template,WD_dominant,5,0.638521695137024,1.8032927125692368,2.2226083993911745,0.9801723420619964,0.17811275720596315,0.7510758806571705,0.8547398388571705,0.00048003692645579574
123,False,test,curvature_template,boxy,2,1.1762032806873322,0.9187394678592682,8.231134414672852,1.3369090110063553,0.3169335126876831,0.5630232558139535,0.7201508169250105,0.0008548043697373942
123,False,test,curvature_template,round,2,0.34658487886190414,1.1579105406999588,1.381502091884613,0.8348934799432755,0.07828716561198235,0.8672506336663188,0.9266623528554716,0.0004103679566469509
123,False,test,curvature_template,sharp,3,0.9317981203397115,1.9749906311432521,0.9190647999445597,1.3510797023773193,0.3136083980401357,0.7246650986808466,0.8339933130984206,0.0005988049476097027
123,False,test,depth_bin,deep,6,0.8734543820222219,2.336813277254502,2.9723402659098306,1.9019647041956584,0.22488655894994736,0.7239233675277018,0.8339522203614539,0.0009581884272241344
123,False,test,depth_bin,medium,4,0.550270464271307,0.8851168677210808,3.0162148773670197,0.19274256005883217,0.17799771949648857,0.772537234101454,0.8633102025291082,0.00017471594401285984
123,False,test,depth_bin,shallow,8,0.6391661204397678,1.5763752162456512,1.6017297878861427,1.028590589761734,0.19199799094349146,0.755552546990687,0.8571209454450897,0.0004731873432319844
123,False,test,aspect_bin,balanced,3,0.6784360408782959,1.5732335497935612,1.5627498030662537,1.204629401365916,0.20489888389905295,0.771764153159502,0.8675494440200322,0.0006056343020948892
123,False,test,aspect_bin,compact,4,0.7646784633398056,2.1131679210811853,0.830054372549057,1.4932045191526413,0.2326589897274971,0.7307315912434023,0.837002921331752,0.0006595685626962222
123,False,test,aspect_bin,narrow,5,0.8184154450893402,1.4932948797941208,4.5325397729873655,1.0762721836566924,0.2244596630334854,0.6626462944238474,0.7938530727438013,0.0006055468809790909
123,False,test,aspect_bin,wide,6,0.5615063185493151,1.5889170219500859,2.0069289406140647,0.9072359974185625,0.15494387224316597,0.8211098701543618,0.8989993857899603,0.000458430253881185
123,False,test,size_bin,elongated,5,0.8184154450893402,1.4932948797941208,4.5325397729873655,1.0762721836566924,0.2244596630334854,0.6626462944238474,0.7938530727438013,0.0006055468809790909
123,False,test,size_bin,large_wide,6,0.5615063185493151,1.5889170219500859,2.0069289406140647,0.9072359974185625,0.15494387224316597,0.8211098701543618,0.8989993857899603,0.000458430253881185
123,False,test,size_bin,medium_balanced,3,0.6784360408782959,1.5732335497935612,1.5627498030662537,1.204629401365916,0.20489888389905295,0.771764153159502,0.8675494440200322,0.0006056343020948892
123,False,test,size_bin,small_compact,4,0.7646784633398056,2.1131679210811853,0.830054372549057,1.4932045191526413,0.2326589897274971,0.7307315912434023,0.837002921331752,0.0006595685626962222
2026,False,train,curvature_template,LD_dominant,12,0.6938219914833704,3.937734216451645,2.8243691623210907,1.0850031996766727,0.1704184419165055,0.6659018075539422,0.7912198083752671,0.0005275689945847262
2026,False,train,curvature_template,WD_dominant,10,0.6395055294036865,3.084556856751442,2.5050476491451263,0.8683292049914598,0.16480735689401627,0.7023825835743448,0.8166473031653145,0.00044286681732046417
2026,False,train,curvature_template,boxy,18,0.6828930609756045,2.4678674009111194,2.1831289078626366,1.0391718223690987,0.19051536876294348,0.7423165343136666,0.8401354912798598,0.0005181500083482307
2026,False,train,curvature_template,round,19,0.5909023206484946,2.7666490987727514,2.497581345470328,1.1144882281752009,0.13708739610094772,0.6966749644471582,0.8102295652557022,0.0005037478794723651
2026,False,train,curvature_template,sharp,17,0.8784447417539709,2.5735411047935486,2.811045888592215,1.187364068977973,0.2597587665214258,0.7126257788879384,0.8259958660942824,0.0005405747985659057
2026,False,train,depth_bin,deep,21,0.8301598670936766,3.9031928380330405,3.2979409268924167,2.0945343233290172,0.17027097337302707,0.7055276391198733,0.8140158045345045,0.0009327791160016897
2026,False,train,depth_bin,medium,27,0.6191940980928915,2.9174821741051145,2.481719378795889,0.2763912815738607,0.18961603801559518,0.7127755873195251,0.8244563773192184,0.00019192050078547455
2026,False,train,depth_bin,shallow,28,0.6793607547879219,2.074909133570535,2.0434953485216414,1.0828965487224715,0.19455741425710066,0.7023852296601142,0.8166138198504099,0.0005027486638157695
2026,False,train,aspect_bin,balanced,21,0.6642175955431802,2.3961335803781236,1.447794323521001,1.055536795939718,0.19486236749660402,0.7748018172647471,0.8650218449890007,0.00048961871410332
2026,False,train,aspect_bin,compact,20,0.6242602109909058,2.6991830289363863,1.0380142629146576,0.9595775559544564,0.18477730341255666,0.7135995011238229,0.8244970339729758,0.0004579846889100736
2026,False,train,aspect_bin,narrow,15,0.6809506793816884,2.851351515452067,2.492767107486725,1.0861587752898534,0.17906165247162184,0.6957353608947032,0.8139406367390121,0.000534236056652541
2026,False,train,aspect_bin,wide,20,0.8262832537293434,3.588189277052879,5.246278989315033,1.20593416467309,0.1834675246849656,0.6374474555585511,0.767766603167063,0.0005695974959962768
2026,False,train,size_bin,elongated,15,0.6809506793816884,2.851351515452067,2.492767107486725,1.0861587752898534,0.17906165247162184,0.6957353608947032,0.8139406367390121,0.000534236056652541
2026,False,train,size_bin,large_wide,20,0.8262832537293434,3.588189277052879,5.246278989315033,1.20593416467309,0.1834675246849656,0.6374474555585511,0.767766603167063,0.0005695974959962768
2026,False,train,size_bin,medium_balanced,21,0.6642175955431802,2.3961335803781236,1.447794323521001,1.055536795939718,0.19486236749660402,0.7748018172647471,0.8650218449890007,0.00048961871410332
2026,False,train,size_bin,small_compact,20,0.6242602109909058,2.6991830289363863,1.0380142629146576,0.9595775559544564,0.18477730341255666,0.7135995011238229,0.8244970339729758,0.0004579846889100736
2026,False,val,curvature_template,LD_dominant,6,0.660481000940005,1.729086068769296,2.7720458060503006,1.1257538124918938,0.18034210428595543,0.7307909561156053,0.8343523213279985,0.0005582847613065193
2026,False,val,curvature_template,WD_dominant,5,0.7123743712902069,1.815471638739109,1.3435638703405857,1.5371897682547568,0.1980338364839554,0.8225762639013798,0.900277375387746,0.0007541668834164739
2026,False,val,curvature_template,boxy,3,1.1463881929715474,4.2849040031433105,3.9256220062573752,1.9670379161834717,0.30392293632030487,0.6021077073289111,0.7425436027001563,0.0010482785291969776
2026,False,val,curvature_template,round,2,0.5126256793737411,0.9460011422634125,0.8376901745796204,0.7091538496315479,0.17093434184789658,0.8810091743119266,0.9362353429490505,0.0002963636470667552
2026,False,val,curvature_template,sharp,2,1.030655324459076,4.7080302238464355,1.7436710000038147,0.7853813767433167,0.3403134346008301,0.4805386542591267,0.6490998897824223,0.0004863744252361357
2026,False,val,depth_bin,deep,8,0.8502185270190239,2.2310434067621827,2.374329632613808,2.0487885624170303,0.21658298280090094,0.773482120146807,0.8595065976946192,0.0010564631775196176
2026,False,val,depth_bin,medium,5,0.5729126691818237,2.6214409351348875,1.8096672534942626,0.15527549684047698,0.19026975333690643,0.6884558409562999,0.8091505334576083,0.00015539920859737323
2026,False,val,depth_bin,shallow,5,0.8768345773220062,2.53181948363781,2.4493418455123903,1.2327939867973328,0.26449470818042753,0.6793819338746833,0.7967993259250278,0.0005204306507948786
2026,False,val,aspect_bin,balanced,6,0.564392035206159,1.1831661760807037,1.5428980787595112,0.8718532671531042,0.17062736550966898,0.7956384825149474,0.8844486016672134,0.00045850636646112736
2026,False,val,aspect_bin,compact,6,0.6664584279060364,2.28570789222916,1.0191721301525831,1.1623544320464134,0.20052016650636992,0.7291589262500252,0.8277230911458138,0.0005979185128429284
2026,False,val,aspect_bin,narrow,2,1.0282646715641022,4.195435047149658,2.7946586906909943,1.8170100450515747,0.27747892588377,0.6299860185870548,0.7604990775196223,0.0009138562018051744
2026,False,val,aspect_bin,wide,4,1.1522130817174911,3.602633710950613,4.831985980272293,1.8728474080562592,0.306160781532526,0.6545723363913563,0.7779434416381817,0.0009161482594208792
2026,False,val,size_bin,elongated,2,1.0282646715641022,4.195435047149658,2.7946586906909943,1.8170100450515747,0.27747892588377,0.6299860185870548,0.7604990775196223,0.0009138562018051744
2026,False,val,size_bin,large_wide,4,1.1522130817174911,3.602633710950613,4.831985980272293,1.8728474080562592,0.306160781532526,0.6545723363913563,0.7779434416381817,0.0009161482594208792
2026,False,val,size_bin,medium_balanced,6,0.564392035206159,1.1831661760807037,1.5428980787595112,0.8718532671531042,0.17062736550966898,0.7956384825149474,0.8844486016672134,0.00045850636646112736
2026,False,val,size_bin,small_compact,6,0.6664584279060364,2.28570789222916,1.0191721301525831,1.1623544320464134,0.20052016650636992,0.7291589262500252,0.8277230911458138,0.0005979185128429284
2026,False,test,curvature_template,LD_dominant,6,0.6543440967798233,2.4718533555666604,2.191753402352333,1.2652046754956245,0.171706090370814,0.7355920262062056,0.8400702527509566,0.0006336236704858796
2026,False,test,curvature_template,WD_dominant,5,0.7511309742927551,2.6398486882448196,3.97959623336792,1.015654045343399,0.18881073892116546,0.6301138606199723,0.7691533956799131,0.0004574708320433274
2026,False,test,curvature_template,boxy,2,0.9955451190471649,3.631212830543518,3.5299636125564575,1.4105852395296097,0.2775275483727455,0.7507567620349576,0.8576298184135075,0.0008584024908486754
2026,False,test,curvature_template,round,2,0.5981018841266632,2.2660185992717743,3.5468777418136597,0.9132424145936966,0.13884572312235832,0.7510809512370886,0.8525951284775508,0.0004853388818446547
2026,False,test,curvature_template,sharp,3,0.9364064534505209,2.9620597064495087,0.9434749285380045,1.1966216961542766,0.3109996517499288,0.6880249752483154,0.8061244465427997,0.0005344296805560589
2026,False,test,depth_bin,deep,6,0.8955573737621307,3.898216406504313,2.4685479352871575,1.9315326015154521,0.22380643089612326,0.7188683319357584,0.8250441034585995,0.0009691604160858939
2026,False,test,depth_bin,medium,4,0.7041220366954803,3.420231878757477,4.909711122512817,0.20560290291905403,0.1847668420523405,0.6273498750317273,0.7681860596958205,0.00016194060845009517
2026,False,test,depth_bin,shallow,8,0.6860500536859035,1.4550974499434233,1.9478096216917038,1.061926431953907,0.20726622268557549,0.7261577901105842,0.8377503585976178,0.0004896428799838759
2026,False,test,aspect_bin,balanced,3,0.6815237601598104,2.077481359243393,1.5809993942578633,1.1942463914553325,0.20021841923395792,0.7495106529990251,0.8516994513582231,0.0006066667556297034
2026,False,test,aspect_bin,compact,4,0.7624664902687073,2.965420514345169,0.893048457801342,1.4208165556192398,0.22438357397913933,0.6927638613063664,0.809898512174294,0.000633166913758032
2026,False,test,aspect_bin,narrow,5,0.7964004099369049,2.204861506819725,2.5822561383247375,1.2509658992290498,0.22973512709140778,0.7566925660646906,0.8602702377850655,0.0006869206146802754
2026,False,test,aspect_bin,wide,6,0.7669655879338583,3.2654286473989487,4.8010227282842,0.89769729723533,0.18219509099920592,0.6381369296800231,0.7714946894364415,0.0004320994958106894
2026,False,test,size_bin,elongated,5,0.7964004099369049,2.204861506819725,2.5822561383247375,1.2509658992290498,0.22973512709140778,0.7566925660646906,0.8602702377850655,0.0006869206146802754
2026,False,test,size_bin,large_wide,6,0.7669655879338583,3.2654286473989487,4.8010227282842,0.89769729723533,0.18219509099920592,0.6381369296800231,0.7714946894364415,0.0004320994958106894
2026,False,test,size_bin,medium_balanced,3,0.6815237601598104,2.077481359243393,1.5809993942578633,1.1942463914553325,0.20021841923395792,0.7495106529990251,0.8516994513582231,0.0006066667556297034
2026,False,test,size_bin,small_compact,4,0.7624664902687073,2.965420514345169,0.893048457801342,1.4208165556192398,0.22438357397913933,0.6927638613063664,0.809898512174294,0.000633166913758032
