sample_index,sample_id,split,shape_type,topology_type,representation_target,target_role,diagnosis,rbc_representable,include_in_success_gate,include_in_rbc_control_gate,include_as_negative_control,refinement_applied,lambda_param,selected_surrogate,optimizer_success,optimizer_iterations,optimizer_message,feature_residual_mse_before,feature_residual_mse_after,feature_residual_delta,feature_residual_improved,baseline_profile_depth_rmse_m,refined_profile_depth_rmse_m,profile_rmse_delta_m,profile_rmse_improved,baseline_Er_like_error,refined_Er_like_error,Er_like_delta,Er_like_improved,baseline_projected_mask_IoU,refined_projected_mask_IoU,IoU_delta,IoU_improved,baseline_projected_mask_Dice,refined_projected_mask_Dice,Dice_delta,Dice_improved,baseline_area_error,refined_area_error,area_error_delta,area_error_improved,baseline_pred_component_count,refined_component_count,params_in_bounds,profile_nonnegative,test_time_label_used_for_refinement,labels_used_for_metric_only,initial_L_m,initial_W_m,initial_D_m,initial_wLD,initial_wWD,initial_wLW,refined_L_m,refined_W_m,refined_D_m,refined_wLD,refined_wWD,refined_wLW
59,surf_shape_060_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,already_pass_reference,rbc_representable_and_model_pass,True,False,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.200591149150256,0.49923386271692644,-14.70135728643333,True,0.0002503207741747906,9.263343161353021e-05,-0.00015768734256126036,True,1.1689195795815535,0.43256909976347113,-0.7363504798180823,True,0.8443983402489627,0.798804780876494,-0.04559355937246867,False,0.9156355455568054,0.8881506090808416,-0.027484936475963728,False,0.15176715176715178,0.12266112266112267,-0.029106029106029108,True,1,1,True,True,False,True,0.014788749627768993,0.008401774801313877,0.0032079736702144146,0.959976077079773,0.9673435091972351,0.9801626801490784,0.013024045029731326,0.009872983125118638,0.0015894485073788562,0.9786332260321656,0.9786332223254439,0.9786332166340916
60,surf_shape_061_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,152.6583286500663,0.5063360588491941,-152.1519925912171,True,0.0006649869144735027,9.772401514796994e-05,-0.0005672628993255327,True,3.3316259335893856,0.48960341341338054,-2.842022520176005,True,0.17117117117117117,0.8952879581151832,0.724116786944012,True,0.2923076923076923,0.9447513812154696,0.6524436889077774,True,4.842105263157895,0.09473684210526316,-4.747368421052632,True,1,1,True,True,False,True,0.025017149746418,0.014177873730659485,0.003500352380797267,0.8195562362670898,0.889241099357605,0.847459077835083,0.009311414571124086,0.005781497295998611,0.0021388856116893256,0.8849334912420127,0.884933507531231,0.8849335850352436
61,surf_shape_062_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,68,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,194.15593748173052,0.2768666234917345,-193.87907085823878,True,0.0005653171811757003,0.00022098780424945747,-0.0003443293769262428,True,2.4190355949960085,0.9456237707611818,-1.4734118242348266,True,0.24423963133640553,0.7987220447284346,0.554482413392029,True,0.3925925925925926,0.8880994671403197,0.4955068745477271,True,3.0943396226415096,0.12452830188679245,-2.969811320754717,True,1,1,True,True,False,True,0.024465743452310562,0.01429223082959652,0.0032527544535696507,0.806395411491394,0.8835797309875488,0.8259715437889099,0.009875649834853756,0.008395715065811922,0.0032681572617712196,1.5433238549344768,1.5427310304944184,1.5434030736899547
62,surf_shape_063_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,already_pass_reference,rbc_representable_and_model_pass,True,False,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,21,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.660068863327506,0.6027963687135139,-29.057272494613994,True,0.00018158806306345593,0.0002654486528781286,8.386058981467269e-05,False,0.47322510989224403,0.6917688630507817,0.21854375315853763,False,0.5744047619047619,0.5233160621761658,-0.05108869972859609,False,0.7296786389413988,0.6870748299319728,-0.042603809009426064,False,0.7409326424870466,0.47668393782383417,-0.26424870466321243,True,1,1,True,True,False,True,0.019456518813967705,0.010770353488624096,0.0026652910746634007,0.875845193862915,0.898479700088501,0.866764485836029,0.007661826527959634,0.008174656903397874,0.003849111907496978,0.8962009316747165,0.8961602742126612,0.8952549196018791
63,surf_shape_064_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,already_pass_reference,rbc_representable_and_model_pass,True,False,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,54,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27.603735938305764,0.5667821750370038,-27.03695376326876,True,0.00014189393297362113,0.0005001001524846465,0.00035820621951102537,False,0.3302089388576374,1.1638097360032846,0.8336007971456472,False,0.7077826725403817,0.5133120340788072,-0.19447063846157453,False,0.8288907996560619,0.6783954961294862,-0.1504953035265757,False,0.41286307053941906,0.9481327800829875,0.5352697095435685,False,1,1,True,True,False,True,0.019516441971063614,0.010815960355103016,0.0027299656067043543,0.8813332319259644,0.8980611562728882,0.8685248494148254,0.02095959350925982,0.011194829485213787,0.003140426635808889,3.0648925654407653,3.064291817248002,3.064047635905167
64,surf_shape_065_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,158.68704398268912,0.22770390462135887,-158.45934007806775,True,0.0008301252821214449,7.746411771813797e-05,-0.000752661164403307,True,9.132037541184644,0.8521668311185,-8.279870710066144,True,0.15702479338842976,0.33157894736842103,0.17455415397999127,True,0.2714285714285714,0.4980237154150198,0.22659514398644837,True,5.368421052631579,0.6684210526315789,-4.7,True,1,1,True,True,False,True,0.025559453293681145,0.014909863471984863,0.0038830989506095648,0.8237694501876831,0.8892920017242432,0.82770174741745,0.007280002357206227,0.002723082350847999,0.0005151110686758832,0.9225002085674546,0.9220287224129939,0.9211134604100277
65,surf_shape_066_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,11.145620212041253,0.3494420322503004,-10.796178179790953,True,0.0007943569189379473,0.00011456719021425826,-0.000679789728723689,True,7.458554127691729,1.0757199554742605,-6.382834172217468,True,0.27724867724867724,0.6932907348242812,0.4160420575756039,True,0.43413421706710853,0.8188679245283019,0.3847337074611934,True,2.6068702290076335,0.022900763358778626,-2.5839694656488548,True,1,1,True,True,False,True,0.02384108491241932,0.01215909793972969,0.0042948112823069096,0.9119805097579956,0.9216106534004211,0.9316895604133606,0.01034178871004056,0.009897182143204434,0.0020979162431653126,0.38551251117487956,0.38573094205176894,0.38664190356685496
66,surf_shape_067_asymmetric_corrosion,val,asymmetric_corrosion,single_component,profile_basis,already_pass_reference,rbc_representable_and_model_pass,True,False,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,70,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.449620013665005,0.6354204244373334,-16.81419958922767,True,0.00023754015348983454,8.201960657610357e-05,-0.00015552054691373097,True,1.2451565483237834,0.4299367863444035,-0.81521976197938,True,0.9095607235142119,0.8666666666666667,-0.042894056847545214,False,0.952638700947226,0.9285714285714286,-0.02406727237579742,False,0.05526315789473684,0.08421052631578947,0.02894736842105263,False,1,1,True,True,False,True,0.013524189591407776,0.008015735074877739,0.003188855480402708,0.9757146835327148,0.9907903671264648,0.9997764229774475,0.01388137484061864,0.008236186451502505,0.0016186898206711556,0.6781850398348014,0.6774136329725776,0.6761866505108882
67,surf_shape_068_asymmetric_corrosion,val,asymmetric_corrosion,single_component,profile_basis,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,407.5179293824304,0.5959577667520634,-406.92197161567833,True,0.0005226173257371469,0.0001628507513867102,-0.00035976657435043665,True,2.421946906641118,0.7546934518653865,-1.6672534547757314,True,0.3700848111025443,0.40625,0.03616518889745568,True,0.5402363534046145,0.5777777777777777,0.03754142437316321,True,1.7020833333333334,0.59375,-1.1083333333333334,True,1,1,True,True,False,True,0.0259503573179245,0.01588790863752365,0.0029914756305515766,0.7265465259552002,0.8418331146240234,0.7873613834381104,0.013103937119084412,0.004738251292056908,0.0009880695924290614,0.8321130349817679,0.8330224796222905,0.8332154954045041
68,surf_shape_069_asymmetric_corrosion,val,asymmetric_corrosion,single_component,profile_basis,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,28,ABNORMAL: ,168.74653963258498,0.25470252841309826,-168.49183710417188,True,0.0005208990075981856,0.0001416960111439014,-0.00037920299645428414,True,2.620106406197575,0.7127266919601486,-1.9073797142374262,True,0.18471953578336556,0.7811158798283262,0.5963963440449607,True,0.31183673469387757,0.8771084337349397,0.5652716990410622,True,4.4136125654450264,0.17277486910994763,-4.2408376963350785,True,1,1,True,True,False,True,0.023565610870718956,0.013837417587637901,0.0029813265427947044,0.8060964941978455,0.8769500851631165,0.8257030844688416,0.008991137367285868,0.007751746546167279,0.002845985124008199,0.8717325483997056,0.8717325499566558,0.8717325478606773
69,surf_shape_070_asymmetric_corrosion,test,asymmetric_corrosion,single_component,profile_basis,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,53,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72.32015497959601,0.8129872041890961,-71.50716777540691,True,0.00034410282127429254,0.00013009386369639174,-0.0002140089575779008,True,1.4802633612371312,0.559638480261228,-0.9206248809759032,True,0.3531799729364005,0.7699115044247787,0.4167315314883782,True,0.522,0.87,0.348,True,1.8314176245210727,0.2988505747126437,-1.532567049808429,True,1,1,True,True,False,True,0.020354971289634705,0.011323411017656326,0.00281161000020802,0.8676533699035645,0.9032689929008484,0.8569788932800293,0.01071532914983922,0.007838008727427497,0.0019426714568694773,3.5239639267828022,3.5237230541890043,3.5241861575402917
70,surf_shape_071_asymmetric_corrosion,test,asymmetric_corrosion,single_component,profile_basis,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57.913148449862106,1.362640771448041,-56.550507678414064,True,0.0002686726140861521,0.0002527930123145781,-1.5879601771574034e-05,True,0.6997658393170179,0.6584069427301765,-0.04135889658684133,True,0.4859335038363171,0.6229508196721312,0.13701731583581406,True,0.6540447504302926,0.7676767676767676,0.11363201724647498,True,1.0578947368421052,0.6052631578947368,-0.4526315789473684,True,1,1,True,True,False,True,0.020866725593805313,0.011689046397805214,0.002941966988146305,0.869184672832489,0.9013988375663757,0.8622620701789856,0.01995103381134811,0.009466943482019416,0.00347759400736612,0.8983089812855285,0.8983089818611317,0.8983089791789185
71,surf_shape_072_asymmetric_corrosion,test,asymmetric_corrosion,single_component,profile_basis,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,56.03444461989622,0.5963483140288899,-55.43809630586733,True,0.00046548707971253166,0.0003448158712604622,-0.00012067120845206945,True,1.0809754686092192,0.8007472479147301,-0.28022822069448916,True,0.48493975903614456,0.7546875,0.2697477409638554,True,0.6531440162271805,0.8601959038290294,0.2070518876018489,True,1.062111801242236,0.3250517598343685,-0.7370600414078674,True,1,1,True,True,False,True,0.023729097098112106,0.013025125488638878,0.0038774837739765644,0.8737738132476807,0.912237286567688,0.8731557130813599,0.015169356508659925,0.011102405512268805,0.003621817742838268,2.161165985531136,2.1633668943888225,2.1627526732174975
72,surf_shape_073_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,50,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.37346880827859,0.5451109803137312,-19.82835782796486,True,0.000709653200101005,0.000623327736516512,-8.6325463584493e-05,True,4.800810915538919,4.216818300827387,-0.5839926147115317,True,0.21083627797408716,0.34555984555984554,0.13472356758575837,True,0.34824902723735407,0.5136298421807748,0.16538081494342072,True,3.7430167597765363,1.893854748603352,-1.8491620111731844,True,1,1,True,True,False,True,0.022727716714143753,0.011489834636449814,0.004126125015318394,0.9087446331977844,0.9362263083457947,0.9232373833656311,0.018246871291814168,0.007664605565850449,0.004159768771124874,1.8884339898490783,1.8870880545824353,1.8890620190729586
73,surf_shape_074_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,27.32825163755289,0.6180734244355283,-26.71017821311736,True,0.0006562037110209977,8.430476058880298e-05,-0.0005718989504321947,True,3.882627306433855,0.49881456021509946,-3.3838127462187555,True,0.3245492371705964,0.6845238095238095,0.3599745723532131,True,0.4900523560209424,0.8127208480565371,0.3226684920355947,True,2.0811965811965814,0.4188034188034188,-1.6623931623931625,True,1,1,True,True,False,True,0.02118390053510666,0.01038109790533781,0.004263205453753471,0.935640811920166,0.9612553715705872,0.9623269438743591,0.02131665559445976,0.004094670650581265,0.0014015399834147876,2.1745397584670854,2.1737103282042067,2.1735899868464
74,surf_shape_075_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,23.59239431946461,0.36132733786853494,-23.231066981596076,True,0.0005940609482808195,0.00011780479048299819,-0.00047625615779782135,True,2.0228789217116745,0.4011454182173706,-1.621733503494304,True,0.34116331096196867,0.8542274052478134,0.5130640942858447,True,0.5087572977481234,0.9213836477987422,0.41262635005061876,True,1.8184713375796178,0.025477707006369428,-1.7929936305732483,True,1,1,True,True,False,True,0.022851575165987015,0.011964223347604275,0.0037911017425358295,0.8899672627449036,0.9178698658943176,0.9027477502822876,0.024269272264092576,0.003283717104342716,0.0015799171667460477,3.248643828460138,3.2488400193302667,3.249462695818647
75,surf_shape_076_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,20,ABNORMAL: ,24.886021632169243,1.3409406251416445,-23.545081007027598,True,0.0004503186594865172,0.0003131070970492192,-0.000137211562437298,True,1.6123691564774887,1.1210821832966484,-0.49128697318084025,True,0.27939317319848295,0.44341801385681295,0.16402484065833,True,0.4367588932806324,0.6144,0.17764110671936756,True,1.5633802816901408,0.2007042253521127,-1.362676056338028,True,1,1,True,True,False,True,0.02030511200428009,0.011103423312306404,0.003039462259039283,0.8799675107002258,0.9036248922348022,0.8839120864868164,0.018932654567775944,0.005536880733770997,0.0034841781744067604,0.9017432959948122,0.9017433018393914,0.9017432958662323
76,surf_shape_077_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,36,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.738556110386053,1.0281457603112194,-10.710410350074834,True,0.00035271868634105465,0.0002534271386889845,-9.929154765207017e-05,True,1.0472494654084126,0.7524450668184836,-0.294804398589929,True,0.30670926517571884,0.6043478260869565,0.29763856091123764,True,0.46943765281173594,0.7533875338753387,0.2839498810636028,True,2.2604166666666665,0.078125,-2.1822916666666665,True,1,1,True,True,False,True,0.01890444941818714,0.010210344567894936,0.0029684235341846943,0.8997176289558411,0.9138214588165283,0.8997126221656799,0.01357660580103979,0.00403556314885287,0.004330816715704388,0.9122185546880522,0.9122186248810696,0.9122185443938582
77,surf_shape_078_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,46,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.538172484915778,0.4219895228881283,-8.11618296202765,True,0.0003507134442320541,0.00040534449599889617,5.463105176684209e-05,False,0.8914029399606624,1.030257839762805,0.1388548998021426,False,0.39123630672926446,0.6632911392405063,0.27205483251124185,True,0.562429696287964,0.7975646879756468,0.23513499168768281,True,1.3931297709923665,0.5076335877862596,-0.8854961832061069,True,1,1,True,True,False,True,0.018860992044210434,0.010286127217113972,0.002891617827117443,0.8948606252670288,0.9023561477661133,0.8893430233001709,0.02365102655075861,0.00397715653097237,0.004230726781665963,4.686707478781173,4.686704312991283,4.686709887479955
78,surf_shape_079_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,9.589096674314122,0.3001422702855584,-9.288954404028564,True,0.0004752822346749575,0.00047116741135781135,-4.1148233171461705e-06,True,0.9032854698240047,0.8954651478298256,-0.007820321994179147,True,0.3007299270072993,0.30158730158730157,0.0008573745800022903,True,0.4624017957351291,0.4634146341463415,0.0010128384112124134,True,1.5357142857142858,0.6984126984126984,-0.8373015873015874,True,1,2,True,True,False,True,0.019182492047548294,0.010348053649067879,0.0030340361408889294,0.8975933790206909,0.9088683128356934,0.8946729898452759,0.01880043039869836,0.0011531237684702773,0.0026747619981139573,1.0604023859279081,1.0592847353194834,1.0598988912931206
79,surf_shape_080_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,72,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.996067195675304,0.40737943607128,-5.588687759604024,True,0.0004993753186533155,0.0002684521208564918,-0.0002309231977968237,True,0.8488784532789232,0.45633657215307855,-0.39254188112584465,True,0.3223787167449139,0.8206521739130435,0.49827345716812954,True,0.48757396449704143,0.9014925373134328,0.4139185728163914,True,0.6825396825396826,0.12698412698412698,-0.5555555555555556,True,1,1,True,True,False,True,0.017222944647073746,0.00946058053523302,0.0028819795697927475,0.9134803414344788,0.9218710660934448,0.9242321252822876,0.03137853622935703,0.0027977600529604445,0.0044046395371228775,3.291376718942184,3.290539909787139,3.2938199101679104
80,surf_shape_081_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,47,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41.60086178140129,0.7745916452650132,-40.82627013613628,True,0.0006455536880947225,8.328487188679975e-05,-0.0005622688162079227,True,3.9126850080039057,0.5047875577734947,-3.407897450230411,True,0.259604190919674,0.764,0.504395809080326,True,0.4121996303142329,0.8662131519274376,0.45401352161320474,True,2.8520179372197307,0.02242152466367713,-2.8295964125560538,True,1,1,True,True,False,True,0.022684691473841667,0.011761218309402466,0.003869325155392289,0.8898987174034119,0.9251987338066101,0.9013122320175171,0.01930164709071906,0.0026213277667716636,0.0012502048035058727,5.9240458511263565,5.923883686074031,5.924005010896014
81,surf_shape_082_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,76,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.1772030700302,0.46191730363643585,-15.715285766393762,True,0.0005942926987598905,0.00011644141960565695,-0.00047785127915423353,True,3.6942596415408895,0.7238265554171046,-2.970433086123785,True,0.2782152230971129,0.8333333333333334,0.5551181102362205,True,0.4353182751540041,0.9090909090909091,0.47377263393690494,True,2.5943396226415096,0.07547169811320754,-2.518867924528302,True,1,1,True,True,False,True,0.021576421335339546,0.011052796617150307,0.0037246732972562313,0.9076539874076843,0.9313538074493408,0.9230895042419434,0.02142972019994402,0.0026608503887130936,0.001971182510484667,3.5368418955985805,3.5346056211508707,3.5353634696807674
82,surf_shape_083_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,47,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.408939096457328,0.3282616786906116,-9.080677417766715,True,0.0004033049781607859,0.0004884613931204387,8.515641495965282e-05,False,1.4465853879281558,1.7520267591969967,0.30544137126884086,False,0.3347763347763348,0.3116279069767442,-0.023148427799590587,False,0.5016216216216216,0.475177304964539,-0.02644431665708258,False,1.2685512367491165,0.007067137809187279,-1.2614840989399292,True,1,1,True,True,False,True,0.01917761191725731,0.010298328474164009,0.0030398364178836346,0.898838222026825,0.9143282175064087,0.8999504446983337,0.010881921871968767,0.006442591085777919,0.00406173866397839,3.447698657381866,3.4477981323660574,3.4481529089625456
83,surf_shape_084_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,39,ABNORMAL: ,21.88937899286133,0.6827722000228285,-21.206606792838503,True,0.0004302088852567396,0.00037900476565797366,-5.1204119598765956e-05,True,1.4036862047417695,1.2366173254836337,-0.16706887925813585,True,0.33669609079445145,0.405152224824356,0.06845613402990453,True,0.5037735849056604,0.5766666666666667,0.07289308176100628,True,1.0994152046783625,0.24561403508771928,-0.8538011695906432,True,1,1,True,True,False,True,0.02025960199534893,0.010983860120177269,0.0030493412632495165,0.8864341974258423,0.9087470173835754,0.8879007697105408,0.014285000308064545,0.005623931206756363,0.0045,0.9074541649542638,0.9074541692990176,0.9074541638791795
84,surf_shape_085_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,75,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10.310495142127538,0.7176125360502917,-9.592882606077247,True,0.0003888263896581517,0.00017344900116232032,-0.0002153773884958314,True,1.1956429590167845,0.5333564863499861,-0.6622864726667984,True,0.2770897832817337,0.7213114754098361,0.44422169212810236,True,0.43393939393939396,0.8380952380952381,0.40415584415584416,True,2.6089385474860336,0.3463687150837989,-2.2625698324022347,True,1,1,True,True,False,True,0.019260607659816742,0.010344519279897213,0.0031014890410006046,0.9016225337982178,0.9194234609603882,0.9030672311782837,0.01643257723519105,0.0035656179765179265,0.002952884149593458,3.905595933611387,3.9050331695448084,3.9080896699575196
85,surf_shape_086_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,74,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.40824163404613,0.4706389457077624,-16.93760268833837,True,0.00040491627495931363,0.00041990057261451577,1.498429765520214e-05,False,1.0890043073540716,1.129303909267653,0.040299601913581284,False,0.3397626112759644,0.5558194774346793,0.2160568661587149,True,0.5071982281284607,0.7145038167938931,0.20730558866543236,True,1.858974358974359,0.7991452991452992,-1.0598290598290598,True,1,1,True,True,False,True,0.019687090069055557,0.010497527197003365,0.0031740888953208923,0.901187539100647,0.9207716584205627,0.8996198773384094,0.021914106902828367,0.004845782170848768,0.004124396125941212,2.967871081899908,2.9685097113362615,2.9674444914834757
86,surf_shape_087_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.4468631931319615,1.0138720569998545,-5.432991136132107,True,0.00048282635060576697,0.00039099558165375537,-9.18307689520116e-05,True,0.8207471823193386,0.6646458328941867,-0.15610134942515197,True,0.3649222065063649,0.6947040498442367,0.3297818433378718,True,0.5347150259067357,0.8198529411764706,0.28513791526973487,True,1.0634920634920635,0.273015873015873,-0.7904761904761906,True,1,1,True,True,False,True,0.01936119794845581,0.010323353111743927,0.0031621428206562996,0.9046624302864075,0.9136006832122803,0.9061546921730042,0.02544459195373628,0.002803547604105217,0.0044965227928768555,0.912616860990598,0.9126168251080524,0.9126167269295149
87,surf_shape_088_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,elongated,polygon_or_contour,refinement_target,rbc_representable_but_model_fail,True,True,False,False,True,1.0,ridge_param_only_linear_alpha_10,False,80,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,5.727388580699537,0.30692752841713183,-5.420461052282405,True,0.0005270110837587416,0.0002862940889787658,-0.00024071699477997576,True,0.9418267743003194,0.5116390274014745,-0.43018774689884487,True,0.29753265602322204,0.6738609112709832,0.3763282552477612,True,0.45861297539149887,0.8051575931232091,0.34654461773171025,True,1.1368421052631579,0.44912280701754387,-0.687719298245614,True,1,1,True,True,False,True,0.018786806613206863,0.00993136502802372,0.0033848125021904707,0.9254274368286133,0.9363148212432861,0.938458263874054,0.026248601867632598,0.003919056686719028,0.003565801947898278,3.2654129661825078,3.2629443835278615,3.2630939905459457
88,surf_shape_089_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,81.28011297117756,81.28011297117756,0.0,False,0.0007190033352373023,0.0007190033352373023,0.0,False,5.895474966597158,5.895474966597158,0.0,False,0.16539717083786726,0.16539717083786726,0.0,False,0.2838468720821662,0.2838468720821662,0.0,False,5.046052631578948,5.046052631578948,0.0,False,1,1,True,True,False,True,0.023321131244301796,0.012216458097100258,0.0038519047666341066,0.877769410610199,0.9247437119483948,0.8863095045089722,0.023321131244301796,0.012216458097100258,0.0038519047666341066,0.877769410610199,0.9247437119483948,0.8863095045089722
89,surf_shape_090_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,excluded_negative_control,rbc_not_representable,False,False,False,True,False,,ridge_param_only_linear_alpha_10,,,not_refined_excluded_negative_control,123.90967543169675,123.90967543169675,0.0,False,0.000638666064341899,0.000638666064341899,0.0,False,4.432188006167547,4.432188006167547,0.0,False,0.18647764449291168,0.18647764449291168,0.0,False,0.31433823529411764,0.31433823529411764,0.0,False,3.1320754716981134,3.1320754716981134,0.0,False,1,1,True,True,False,True,0.022810090333223343,0.012500056065618992,0.0033955462276935577,0.856503963470459,0.9119320511817932,0.8583295345306396,0.022810090333223343,0.012500056065618992,0.0033955462276935577,0.856503963470459,0.9119320511817932,0.8583295345306396
