sample_index,signal_normalization,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
562,none,1.0,6,6,1795.98095703125,10.3111572265625
563,none,1.0,8,8,1020.908203125,5.936995029449463
564,none,1.0,6,6,243.75271606445312,2.7723617553710938
565,none,1.0,5,5,239.65040588378906,2.3794331550598145
566,none,1.0,6,6,144.13851928710938,1.9995797872543335
567,none,1.0,4,4,6.399658203125,0.47177985310554504
568,none,1.0,6,6,118.61071014404297,2.096710443496704
569,none,1.0,9,9,722.299560546875,6.052847385406494
570,none,1.0,10,10,1762.7032470703125,9.768497467041016
571,none,1.0,9,9,1827.63037109375,9.622422218322754
572,none,1.0,10,10,2954.233642578125,16.2099666595459
573,none,1.0,4,4,753.2686767578125,5.633662223815918
574,none,1.0,12,12,442.9921875,4.065899848937988
575,none,1.0,5,5,193.86196899414062,2.121211528778076
576,none,1.0,7,7,1479.5970458984375,7.645808219909668
577,none,1.0,4,4,1209.9261474609375,6.521580696105957
578,none,1.0,5,5,12.224004745483398,0.5201742649078369
579,none,1.0,10,10,3113.771240234375,15.11552619934082
580,none,1.0,11,11,590.2131958007812,5.368847846984863
581,none,1.0,10,10,1425.22607421875,7.264031887054443
582,none,0.0,0,4,20253.3359375,22.166770935058594
583,none,1.0,10,10,1017.6578369140625,6.232329845428467
584,none,1.0,13,13,1238.171875,7.683759689331055
585,none,1.0,10,10,666.21240234375,5.328787803649902
586,none,0.0,0,12,59882.30859375,60.131317138671875
587,none,1.0,6,6,659.3101806640625,4.467204570770264
588,none,1.0,12,12,441.3758544921875,3.991502046585083
589,none,1.0,5,5,104.17498016357422,1.6431825160980225
590,none,1.0,8,8,3172.941162109375,15.970973014831543
591,none,1.0,5,5,743.8629150390625,4.706267833709717
592,none,1.0,4,4,473.29278564453125,3.9806931018829346
593,none,1.0,5,5,810.1378784179688,4.767533779144287
594,none,1.0,9,9,975.4447631835938,7.502048492431641
595,none,1.0,10,10,2538.116943359375,12.847282409667969
596,none,1.0,9,9,969.968505859375,5.7530927658081055
597,none,1.0,4,4,637.9198608398438,5.622829437255859
598,none,0.0,0,6,30377.109375,32.05833435058594
599,none,1.0,4,4,357.0947265625,3.8189685344696045
600,none,0.0,0,4,20110.072265625,21.237653732299805
601,none,1.0,5,5,47.90614318847656,0.8472580909729004
602,none,1.0,7,7,499.9024353027344,4.191558361053467
603,none,0.0,0,6,29940.23828125,30.059101104736328
604,none,1.0,6,6,92.07357788085938,1.542317509651184
605,none,1.0,10,10,1465.4107666015625,8.99124526977539
606,none,1.0,9,9,474.4068298339844,3.971905469894409
607,none,1.0,2,2,95.03411865234375,1.8267848491668701
608,none,1.0,11,11,1852.3006591796875,11.0656099319458
609,none,1.0,4,4,246.25486755371094,2.9365429878234863
610,none,1.0,12,12,914.0560302734375,5.919024467468262
611,none,1.0,2,2,5.958747386932373,0.38976582884788513
612,none,1.0,4,4,428.8666076660156,5.356709003448486
613,none,1.0,5,5,219.25848388671875,2.6811461448669434
614,none,0.0,0,6,29941.466796875,30.117097854614258
615,none,1.0,6,6,37.03814697265625,0.9295392036437988
616,none,1.0,10,10,1839.3648681640625,8.857623100280762
617,none,1.0,4,4,59.393123626708984,1.3156347274780273
618,none,0.8333333333333334,5,6,5519.82861328125,9.50855827331543
619,none,1.0,15,15,844.8325805664062,7.037105083465576
620,none,1.0,9,9,786.1185913085938,5.61690616607666
621,none,1.0,12,12,1037.0986328125,7.202699661254883
622,none,0.0,0,6,30520.36328125,32.564537048339844
623,none,0.0,0,6,30353.3515625,31.70738983154297
624,none,1.0,6,6,399.32843017578125,3.126025915145874
625,none,0.7142857142857143,5,7,11280.2978515625,18.404979705810547
626,none,0.0,0,2,9980.025390625,10.015373229980469
627,none,0.8571428571428571,7,6,5142.345703125,6.651650428771973
628,none,1.0,4,4,1469.79248046875,7.768202304840088
629,none,1.0,10,10,691.7850952148438,5.15325927734375
630,none,0.75,6,8,11102.93359375,16.210485458374023
631,none,1.0,10,10,542.918701171875,4.665118217468262
632,none,0.6666666666666666,4,6,11675.5966796875,18.361438751220703
633,none,1.0,6,6,194.45590209960938,2.5455362796783447
634,none,1.0,9,9,546.3890380859375,5.421490669250488
635,none,0.0,0,6,29996.580078125,30.848228454589844
636,none,1.0,4,4,730.218017578125,4.114009380340576
637,none,1.0,7,7,946.1181030273438,6.661792755126953
638,none,1.0,11,11,1172.1025390625,8.078995704650879
639,none,1.0,3,3,66.91503143310547,1.39101243019104
640,none,1.0,6,6,837.6380615234375,5.384988784790039
641,none,1.0,8,8,289.2112121582031,3.4300830364227295
