sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,mask_head_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
610,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,216470.03125,451.84765625
611,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,218093.328125,459.3685302734375
612,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,346825.84375,574.880859375
613,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,174151.34375,403.8969421386719
614,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,151011.359375,378.64739990234375
615,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,284028.71875,522.6089477539062
616,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,295153.5,532.1547241210938
617,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,219920.75,457.0587463378906
618,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,222367.359375,451.9100036621094
619,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,219247.015625,449.15972900390625
620,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,276871.1875,518.6749877929688
621,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,224300.390625,461.4002990722656
622,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,219582.0,452.80615234375
623,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,188410.328125,420.3500671386719
624,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,233720.578125,462.54400634765625
625,per_sample_zscore,concat,mlp,none,direct,0.5714285714285714,4,7,183497.421875,418.1688232421875
626,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,308459.5,544.1806030273438
627,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,190232.921875,419.8279724121094
628,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,265141.8125,504.00836181640625
629,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,230531.609375,473.484375
630,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,220189.828125,463.8849182128906
631,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,254428.09375,490.416015625
632,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,5,6,239658.859375,477.66888427734375
633,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,209934.3125,449.94775390625
634,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,184677.796875,418.0035095214844
635,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,267210.1875,505.3570861816406
636,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,219389.71875,456.7504577636719
637,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,222502.4375,456.19757080078125
638,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,201290.671875,440.8528747558594
639,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,251063.75,481.5295104980469
640,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,5,6,279433.09375,521.7188110351562
641,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,211995.234375,449.9957580566406
642,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,243867.234375,485.30963134765625
643,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,197242.109375,435.2226867675781
644,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,197661.875,425.4207763671875
645,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,239501.234375,465.60302734375
646,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,221419.28125,458.1882629394531
647,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,235388.28125,469.9406433105469
648,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,274627.96875,514.7324829101562
649,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,201704.296875,437.9968566894531
650,per_sample_zscore,concat,mlp,none,direct,0.0,0,2,283448.3125,521.8299560546875
651,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,230501.359375,453.18463134765625
652,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,239123.71875,481.3486633300781
653,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,274291.59375,508.5359191894531
654,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,213613.28125,446.4123840332031
655,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,244065.546875,485.167724609375
656,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,216557.921875,447.3592224121094
657,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,293773.0625,523.1864013671875
658,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,213112.875,458.0041809082031
659,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,255872.546875,497.8773193359375
660,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,259271.9375,494.57281494140625
661,per_sample_zscore,concat,mlp,none,direct,0.9090909090909091,11,10,193902.234375,420.51007080078125
662,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,315745.65625,552.3572387695312
663,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,257648.3125,491.1819763183594
664,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,279489.25,519.0111083984375
665,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,194991.71875,421.7254943847656
666,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,264802.5625,500.45703125
667,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,240730.3125,478.39447021484375
668,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,268686.15625,500.3927917480469
669,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,211145.3125,450.0019836425781
670,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,215278.78125,455.7319030761719
671,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,212899.78125,445.28564453125
672,per_sample_zscore,concat,mlp,none,direct,0.8888888888888888,8,9,272367.46875,498.92822265625
673,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,251123.921875,490.8250732421875
674,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,219696.640625,460.0330505371094
675,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,249401.59375,487.0594177246094
676,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,282782.8125,521.206298828125
677,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,214363.1875,443.6771240234375
678,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,347487.90625,579.9686889648438
679,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,242767.65625,484.7759704589844
680,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,277450.4375,511.08837890625
681,per_sample_zscore,concat,mlp,none,direct,0.5,1,2,284122.34375,523.8511352539062
682,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,196344.109375,431.186279296875
683,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,227349.828125,460.47296142578125
684,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,341759.0,572.2260131835938
685,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,258659.15625,496.7262268066406
686,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,262526.71875,494.44464111328125
687,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,176316.9375,403.0623474121094
688,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,210660.4375,440.9687805175781
689,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,234280.1875,472.97381591796875
690,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,241615.078125,484.14971923828125
691,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,262568.03125,498.9833984375
692,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,173353.109375,407.40625
693,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,227627.328125,465.4924011230469
694,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,238986.046875,477.03765869140625
695,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,220960.515625,452.7962341308594
696,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,264421.625,500.573974609375
697,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,249497.359375,489.5783386230469
698,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,240545.328125,480.37542724609375
699,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,192905.296875,426.7326965332031
700,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,172461.4375,401.866943359375
701,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,290397.96875,529.2465209960938
702,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,233990.796875,470.140625
703,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,231506.6875,468.3238525390625
704,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,324614.4375,562.4014892578125
705,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,241836.8125,484.9205017089844
706,per_sample_zscore,concat,mlp,none,direct,0.8,4,5,274327.28125,515.9761962890625
707,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,223630.15625,459.9189758300781
708,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,261731.4375,498.5755310058594
709,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,273915.875,514.5202026367188
710,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,358567.1875,592.6892700195312
711,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,317187.875,549.8096923828125
712,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,233540.75,470.5672607421875
713,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,237745.828125,477.34393310546875
714,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,264506.96875,503.74163818359375
715,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,312076.6875,549.2360229492188
716,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,262586.84375,503.22589111328125
717,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,210669.4375,445.0640563964844
718,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,269350.5625,505.49658203125
719,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,221325.109375,459.3115234375
720,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,172964.671875,406.34521484375
721,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,212522.15625,447.29840087890625
722,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,186648.640625,423.6929626464844
723,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,266420.34375,507.9814758300781
724,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,242577.875,484.3636169433594
725,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,262515.0625,505.2980651855469
726,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,188725.234375,425.2093505859375
727,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,228074.828125,467.3801574707031
728,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,193296.4375,430.2336120605469
729,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,260501.4375,500.97369384765625
730,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,233130.421875,470.3754577636719
731,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,250800.640625,491.3436584472656
732,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,205286.359375,439.0412292480469
733,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,231275.3125,466.39654541015625
734,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,213886.03125,452.9522705078125
735,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,244025.5,486.0085144042969
736,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,233179.59375,473.3538513183594
737,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,249695.0,491.6669921875
738,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,320457.6875,552.747314453125
739,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,306041.46875,536.0736083984375
740,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,336218.1875,565.495849609375
741,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,174831.515625,405.263671875
742,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,186583.78125,427.2867126464844
743,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,258545.390625,498.27679443359375
744,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,262077.3125,497.1396789550781
745,per_sample_zscore,concat,mlp,none,direct,0.5,1,2,215416.109375,449.9118957519531
746,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,207685.796875,441.7359313964844
747,per_sample_zscore,concat,mlp,none,direct,0.9090909090909091,11,10,248147.609375,482.61920166015625
748,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,216475.453125,450.97589111328125
749,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,203876.5,439.8504638671875
750,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,257062.234375,492.5362854003906
751,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,220612.875,456.5185852050781
752,per_sample_zscore,concat,mlp,none,direct,0.0,0,0,225333.234375,462.3312683105469
753,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,274232.3125,507.67822265625
754,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,275416.21875,515.7106323242188
755,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,196917.375,429.6775817871094
756,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,224021.234375,467.53863525390625
757,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,272065.0625,507.3172607421875
758,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,201848.671875,438.36273193359375
759,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,234771.75,470.58935546875
760,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,262019.890625,499.4375
761,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,222263.015625,458.74560546875
762,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,202300.140625,431.0025939941406
763,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,305215.90625,539.3375854492188
764,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,204637.4375,446.8433532714844
765,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,246008.03125,488.60650634765625
766,per_sample_zscore,concat,mlp,none,direct,0.9090909090909091,11,10,199278.828125,434.60186767578125
767,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,218473.78125,449.0428161621094
768,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,240382.421875,480.5830383300781
769,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,296469.34375,533.857421875
770,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,223400.3125,458.6154479980469
771,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,160121.125,386.3070983886719
772,per_sample_zscore,concat,mlp,none,direct,0.8,4,5,252927.359375,488.1067199707031
773,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,258377.15625,500.2781066894531
774,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,223809.875,466.2444763183594
775,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,253013.96875,487.9541015625
776,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,212436.1875,451.328125
777,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,185049.328125,408.6063232421875
778,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,221100.71875,458.5278015136719
779,per_sample_zscore,concat,mlp,none,direct,0.8888888888888888,8,9,239071.828125,473.3573303222656
780,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,200783.640625,434.02288818359375
781,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,264259.5625,498.9367980957031
782,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,319367.75,548.8656616210938
783,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,228339.828125,463.4056396484375
784,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,203240.828125,430.7257080078125
785,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,244538.875,482.1999206542969
786,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,217202.3125,446.35296630859375
787,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,187339.515625,420.8639831542969
788,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,164512.859375,391.6295166015625
789,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,283098.5,521.6194458007812
790,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,164447.375,394.8264465332031
791,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,211899.671875,442.28277587890625
792,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,228669.1875,470.84521484375
793,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,185229.4375,418.3434143066406
794,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,169799.59375,397.5106201171875
795,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,228277.71875,456.92108154296875
796,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,160929.203125,390.6551818847656
797,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,222312.234375,452.4151611328125
798,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,267454.96875,506.7799987792969
799,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,259580.71875,498.2560119628906
800,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,200992.3125,422.6531982421875
801,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,225854.59375,463.7208557128906
802,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,224023.875,451.0378112792969
803,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,216682.03125,453.4538879394531
804,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,190946.03125,419.6209411621094
805,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,339489.59375,567.3203125
806,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,182246.015625,416.8918151855469
807,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,155013.375,379.2086486816406
808,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,197878.921875,433.46636962890625
809,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,252382.96875,493.59716796875
810,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,223505.75,468.1766357421875
811,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,234925.5625,474.3966369628906
812,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,183218.75,413.81207275390625
813,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,240467.28125,475.8717041015625
814,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,258983.640625,502.15850830078125
815,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,234606.59375,467.6067810058594
816,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,252571.09375,486.9435119628906
817,per_sample_zscore,concat,mlp,none,direct,0.5,2,4,220574.109375,451.7733154296875
818,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,234934.390625,475.3762512207031
819,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,207407.609375,435.3037109375
820,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,197408.390625,437.29510498046875
821,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,202847.4375,436.8439636230469
822,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,353912.21875,584.1907958984375
823,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,168796.3125,399.1329650878906
824,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,197234.078125,431.8205261230469
825,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,234613.15625,472.3740234375
826,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,175567.109375,401.6445617675781
827,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,208168.46875,445.96875
828,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,170775.5,403.0320739746094
829,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,181737.671875,412.033203125
830,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,187339.96875,413.00543212890625
831,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,246773.578125,483.4822692871094
832,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,334873.03125,559.5055541992188
833,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,274547.5625,510.52740478515625
834,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,228573.71875,469.4538879394531
835,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,207013.640625,436.5435791015625
836,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,209206.03125,445.41632080078125
837,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,274906.71875,511.31390380859375
838,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,209335.28125,449.5528869628906
839,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,276712.5,516.8237915039062
840,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,236402.0625,471.5104675292969
841,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,243086.1875,482.93365478515625
842,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,220378.4375,462.2264709472656
843,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,232225.296875,469.81402587890625
844,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,235395.875,468.5535888671875
845,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,250693.75,492.5181579589844
846,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,260909.15625,499.5124206542969
847,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,207047.875,437.1565856933594
848,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,214468.890625,452.19342041015625
849,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,218704.328125,449.4624938964844
850,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,325608.34375,556.3226928710938
851,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,276456.1875,520.681884765625
852,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,270412.46875,512.8280639648438
853,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,245820.390625,479.9455261230469
854,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,200561.5,433.64459228515625
855,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,210459.3125,446.6215515136719
856,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,305920.375,540.7569580078125
857,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,205378.734375,435.447021484375
858,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,260730.875,503.36126708984375
859,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,262884.71875,506.5618591308594
860,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,247731.75,493.80126953125
861,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,237911.234375,470.1664733886719
862,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,240419.75,480.2915954589844
863,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,308677.6875,543.1897583007812
864,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,194487.203125,431.320068359375
865,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,258110.359375,499.8094482421875
866,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,310092.53125,547.8167724609375
867,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,177113.59375,400.8703918457031
868,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,259458.546875,495.2998046875
869,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,215227.875,450.7684326171875
870,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,278580.0625,514.2855834960938
871,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,278320.34375,512.7791137695312
872,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,293374.875,533.3985595703125
873,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,247134.328125,484.26458740234375
874,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,305387.375,546.8132934570312
875,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,287883.3125,519.317138671875
876,per_sample_zscore,concat,mlp,none,direct,0.0,0,0,190036.390625,429.9572448730469
877,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,219580.59375,453.5654602050781
878,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,215752.53125,444.8785095214844
879,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,224841.5625,460.7070617675781
880,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,178618.234375,403.61279296875
881,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,228914.53125,467.86138916015625
882,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,274043.0625,507.4259948730469
883,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,237467.5,465.13507080078125
884,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,346711.5,577.0718383789062
885,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,165011.890625,397.9563903808594
886,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,207241.859375,442.2667541503906
887,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,234172.078125,470.4361572265625
888,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,299263.125,537.7484741210938
889,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,253295.140625,489.54241943359375
890,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,227732.53125,457.93560791015625
891,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,220133.671875,453.0982360839844
892,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,242772.921875,486.41693115234375
893,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,265163.75,496.3347473144531
894,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,265797.0625,503.3626403808594
895,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,175304.59375,403.1578063964844
896,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,257363.890625,493.3902893066406
897,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,223189.140625,453.87725830078125
898,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,264838.5,504.89178466796875
899,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,259743.9375,500.4870300292969
900,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,262273.96875,501.74755859375
901,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,197337.203125,429.7656555175781
902,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,259173.4375,506.6778259277344
903,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,190674.28125,413.15679931640625
904,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,165686.78125,391.9659729003906
905,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,264991.78125,509.3600769042969
906,per_sample_zscore,concat,mlp,none,direct,0.9090909090909091,10,11,179252.515625,411.69036865234375
907,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,289467.0625,525.1420288085938
908,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,234280.234375,466.98162841796875
909,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,219337.0625,457.1979675292969
910,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,301232.71875,535.751220703125
911,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,196930.953125,423.3375244140625
912,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,284385.75,517.3670043945312
913,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,261335.375,502.2283630371094
914,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,220306.828125,458.4966735839844
915,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,178808.0,401.8523254394531
916,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,270446.125,510.9880676269531
917,per_sample_zscore,concat,mlp,none,direct,0.7777777777777778,7,9,243072.1875,478.5290222167969
918,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,173730.84375,397.9558410644531
919,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,270068.71875,504.32843017578125
920,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,195107.203125,428.9201354980469
