split,sample_index,component_slot,type_true,rotation_true,rotation_bin,target_area_bin,center_x_true,center_x_pred,center_y_true,center_y_pred,center_x_error_abs,center_y_error_abs,center_error_l2,center_x_error_grid,center_y_error_grid,center_error_grid_l2,center_x_error_axis_relative,center_y_error_axis_relative,center_error_axis_relative_l2,axis_x_true,axis_y_true,pred_mask_iou,oracle_mask_iou,oracle_gap,target_area
train,45,2,rotated_rect,-10.0,5-10,medium,0.017799999564886093,0.01771058887243271,0.004900000058114529,0.0049124653451144695,8.94106924533844e-05,1.2465286999940872e-05,9.027544131703032e-05,0.22240910244902454,0.06170317202888069,0.23080964080949118,0.017194363886534465,0.0021491874411149214,0.01732816078294539,0.005200000014156103,0.005799999926239252,0.6808846761453397,0.6804780876494024,-0.00040658849593722124,1058.0
train,46,0,rectangular_notch,0.0,0-5,small,-0.010499999858438969,-0.010039303451776505,-0.003000000026077032,-0.003218678757548332,0.00046069640666246414,0.00021867873147130013,0.0005099623189115089,1.1459823371875808,1.0824597449777964,1.5763865695454609,0.10470372935427172,0.037703230043503205,0.11128523934649152,0.004399999976158142,0.005799999926239252,0.6272,0.6928807947019867,0.06568079470198673,1010.0
train,46,1,rectangular_notch,0.0,0-5,small,0.0,0.0004569784796331078,0.0044999998062849045,0.004333611112087965,0.0004569784796331078,0.00016638869419693947,0.0004863275937106071,1.1367339934953404,0.8236240546842826,1.4037523839418555,0.0952038454016241,0.025210408348262717,0.09848521141949433,0.004800000227987766,0.006599999964237213,0.6272,0.6928807947019867,0.06568079470198673,1010.0
train,46,2,rotated_rect,-10.0,5-10,small,0.010499999858438969,0.011448736302554607,-0.003000000026077032,-0.00307852984406054,0.0009487364441156387,7.852981798350811e-05,0.0009519809728695787,2.3599819574873586,0.3887226077069925,2.391781784655195,0.18244931567939757,0.015705963947757272,0.1831240838759575,0.005200000014156103,0.004999999888241291,0.6272,0.6928807947019867,0.06568079470198673,1010.0
train,47,0,rectangular_notch,0.0,0-5,large,-0.013000000268220901,-0.013094410300254822,-0.004600000102072954,-0.004516763146966696,9.441003203392029e-05,8.323695510625839e-05,0.00012586359618256237,0.23484495993357063,0.41202293698540937,0.4742521015328061,0.01815577534171255,0.012611659932922197,0.022106246730786587,0.005200000014156103,0.006599999964237213,0.6503225806451612,0.6381322957198443,-0.01219028492531693,1280.0
train,47,1,rectangular_notch,0.0,0-5,large,0.0007999999797903001,0.0003150282718706876,0.004999999888241291,0.0049959225580096245,0.0004849717079196125,4.077330231666565e-06,0.00048498884740196246,1.2063671504144433,0.020182785097869898,1.2065359697967446,0.0932637897306463,0.000617777311175758,0.09326583577992753,0.005200000014156103,0.006599999964237213,0.6503225806451612,0.6381322957198443,-0.01219028492531693,1280.0
train,47,2,rotated_rect,-10.0,5-10,large,0.014600000344216824,0.014362758025527,-0.004600000102072954,-0.004682331345975399,0.00023724231868982315,8.233124390244484e-05,0.0002511221844040217,0.5901402809315983,0.40753966642632333,0.7171848652118258,0.04562352270076382,0.012474430961903827,0.04729817387014447,0.005200000014156103,0.006599999964237213,0.6503225806451612,0.6381322957198443,-0.01219028492531693,1280.0
train,48,0,rectangular_notch,0.0,0-5,medium,-0.01979999989271164,-0.01999894715845585,0.004600000102072954,0.004641650710254908,0.0001989472657442093,4.165060818195343e-05,0.00020326039385237755,0.4948813346001804,0.2061705151089396,0.536109892313079,0.04973681407368042,0.008330121822583417,0.05042957072768848,0.004000000189989805,0.004999999888241291,0.7346437346437347,0.7594417077175698,0.024797973073835133,1059.0
train,48,1,rectangular_notch,0.0,0-5,medium,-0.0007999999797903001,-0.0005735467420890927,-0.00570000009611249,-0.005631772801280022,0.0002264532377012074,6.822729483246803e-05,0.00023650799695891059,0.5633024413725441,0.3377251169694614,0.6567860344802597,0.04043807960280421,0.010337468970024959,0.04173848999028306,0.00559999980032444,0.006599999964237213,0.7346437346437347,0.7594417077175698,0.024797973073835133,1059.0
train,48,2,rotated_rect,-10.0,5-10,medium,0.018200000748038292,0.01887642964720726,0.004600000102072954,0.004430710803717375,0.0006764288991689682,0.00016928929835557938,0.0006972911315717894,1.6826169242922275,0.8379820455904763,1.8797376472919392,0.13008248025528985,0.029187810432498983,0.13331684044865214,0.005200000014156103,0.005799999926239252,0.7346437346437347,0.7594417077175698,0.024797973073835133,1059.0
train,49,0,rectangular_notch,0.0,0-5,small,-0.00930000003427267,-0.010101638734340668,-0.003100000089034438,-0.0030095872934907675,0.000801638700067997,9.041279554367065e-05,0.0008067211904026878,1.9940763109902213,0.4475433479445431,2.0436818202307765,0.1670080545817091,0.015588413223014427,0.1677339826093048,0.004800000227987766,0.005799999926239252,0.6476030277544155,0.6740237691001698,0.02642074134575434,975.0
train,49,1,rectangular_notch,0.0,0-5,small,0.0012000000569969416,0.0009621816570870578,0.004399999976158142,0.004380553029477596,0.00023781839990988374,1.9446946680545807e-05,0.00023861218550378643,0.5915732829985291,0.0962623882203338,0.599354149517245,0.059454597153529104,0.002946507088775926,0.05952756526780377,0.004000000189989805,0.006599999964237213,0.6476030277544155,0.6740237691001698,0.02642074134575434,975.0
train,49,2,rotated_rect,-10.0,5-10,small,0.011699999682605267,0.011752327904105186,-0.003100000089034438,-0.003144867019727826,5.232822149991989e-05,4.4866930693387985e-05,6.892955995209864e-05,0.1301664538904977,0.2220913118963982,0.2574254387940133,0.010063119491820257,0.008973386339248412,0.013482879377197691,0.005200000014156103,0.004999999888241291,0.6476030277544155,0.6740237691001698,0.02642074134575434,975.0
train,50,0,rectangular_notch,0.0,0-5,medium,-0.00930000003427267,-0.010162994265556335,-0.003100000089034438,-0.0031588072888553143,0.0008629942312836647,5.880719982087612e-05,0.0008649955664508667,2.1466981983005597,0.29109564561983153,2.16634480853942,0.17979045631117505,0.008910181839322583,0.18001110943769646,0.004800000227987766,0.006599999964237213,0.609992542878449,0.6092468307233407,-0.0007457121551082135,1074.0
train,50,1,rotated_rect,30.0,20-30,medium,0.0012000000569969416,0.0005844595143571496,0.004399999976158142,0.004215961322188377,0.000615540542639792,0.0001840386539697647,0.000642464307015022,1.5311571340405115,0.9109913575125789,1.7816698410720668,0.1538851283507966,0.034081231332588044,0.15761396846944284,0.004000000189989805,0.005400000140070915,0.609992542878449,0.6092468307233407,-0.0007457121551082135,1074.0
train,50,2,rotated_rect,-10.0,5-10,medium,0.011699999682605267,0.011569483205676079,-0.003100000089034438,-0.0029981625266373158,0.00013051647692918777,0.00010183756239712238,0.00016554588447012205,0.3246597436180654,0.5040959451331782,0.5995970905748794,0.02509932241805369,0.015429933780142397,0.02946283832737423,0.005200000014156103,0.006599999964237213,0.609992542878449,0.6092468307233407,-0.0007457121551082135,1074.0
train,51,0,rectangular_notch,0.0,0-5,small,-0.014999999664723873,-0.015170092694461346,-0.004699999932199717,-0.004690856672823429,0.00017009302973747253,9.14325937628746e-06,0.000170338597966799,0.4231064209291284,0.045259134924243424,0.42552019073781644,0.03037375639328024,0.0018286519161310475,0.030428753593742582,0.00559999980032444,0.004999999888241291,0.7627264883520276,0.7835951134380453,0.020868625086017722,1028.0
train,51,1,rotated_rect,-20.0,10-20,small,-0.0012000000569969416,-0.0006941375904716551,0.004900000058114529,0.0050573693588376045,0.0005058624665252864,0.00015736930072307587,0.0005297753597980152,1.2583329136075825,0.7789780559907419,1.4799353138510016,0.11496874301508066,0.02914246234093787,0.11860478481815412,0.004399999976158142,0.005400000140070915,0.7627264883520276,0.7835951134380453,0.020868625086017722,1028.0
train,51,2,rotated_rect,-10.0,5-10,small,0.012600000016391277,0.013077025301754475,-0.004699999932199717,-0.004575694445520639,0.0004770252853631973,0.00012430548667907715,0.000492955349797892,1.1866004238635397,0.6153121728147307,1.336648658371794,0.09173563155088044,0.021431980734468288,0.09420592281932973,0.005200000014156103,0.005799999926239252,0.7627264883520276,0.7835951134380453,0.020868625086017722,1028.0
train,52,0,rectangular_notch,0.0,0-5,small,-0.01899999938905239,-0.01943332888185978,0.004800000227987766,0.0048107183538377285,0.0004333294928073883,1.0718125849962234e-05,0.00043346202550909117,1.0779071374514804,0.05305472414317856,1.079212027695556,0.09848397617168847,0.0018479527562532089,0.09850131213326575,0.004399999976158142,0.005799999926239252,0.7753960857409133,0.7748837209302326,-0.0005123648106807321,946.0
train,52,1,rotated_rect,10.0,5-10,small,0.0,1.3422433767118491e-05,-0.005499999970197678,-0.005546544678509235,1.3422433767118491e-05,4.654470831155777e-05,4.844142442208608e-05,0.033388304741994015,0.23039631129196983,0.23280300502890966,0.0027963402353306517,0.008619390204487388,0.009061644784968247,0.004800000227987766,0.005400000140070915,0.7753960857409133,0.7748837209302326,-0.0005123648106807321,946.0
train,52,2,rotated_rect,-10.0,5-10,small,0.01899999938905239,0.018828876316547394,0.004800000227987766,0.0047525446861982346,0.00017112307250499725,4.745554178953171e-05,0.00017758134583927598,0.42566865237061646,0.23490493710871646,0.486183227897741,0.03290828308445081,0.00949110857004915,0.03424961660303385,0.005200000014156103,0.004999999888241291,0.7753960857409133,0.7748837209302326,-0.0005123648106807321,946.0
train,53,0,rectangular_notch,0.0,0-5,large,-0.009700000286102295,-0.010114744305610657,-0.00279999990016222,-0.0029478752985596657,0.0004147440195083618,0.00014787539839744568,0.0004403177661293667,1.0316757715868006,0.7319832384284565,1.2649720783556573,0.07975846507294092,0.02240536351495817,0.0828457184471772,0.005200000014156103,0.006599999964237213,0.6857749469214437,0.7355311355311356,0.04975618860969189,1184.0
train,53,1,rotated_rect,30.0,20-30,large,0.0007999999797903001,0.00028181797824800014,0.004699999932199717,0.004750862717628479,0.0005181820015423,5.0862785428762436e-05,0.000520672267039408,1.2889777576473693,0.25177079349988984,1.3133362829714272,0.09965038464069978,0.009419034094338835,0.10009454212048592,0.005200000014156103,0.005400000140070915,0.6857749469214437,0.7355311355311356,0.04975618860969189,1184.0
train,53,2,rotated_rect,-10.0,5-10,large,0.011300000362098217,0.010792123153805733,-0.00279999990016222,-0.0028573505114763975,0.0005078772082924843,5.735061131417751e-05,0.0005111050296378205,1.2633445838655066,0.28388553235051484,1.2948476872050416,0.09766869363651465,0.008689486609839056,0.09805447921541335,0.005200000014156103,0.006599999964237213,0.6857749469214437,0.7355311355311356,0.04975618860969189,1184.0
train,54,0,rectangular_notch,0.0,0-5,small,-0.014600000344216824,-0.014904079027473927,-0.004999999888241291,-0.00506426440551877,0.00030407868325710297,6.426451727747917e-05,0.00031079538894951604,0.756395741508806,0.31810936763382036,0.8205657119018838,0.0760196672035353,0.01285290374278062,0.07709855339990138,0.004000000189989805,0.004999999888241291,0.8087431693989071,0.8065099457504521,-0.0022332236484550183,1004.0
train,54,1,rotated_rect,-20.0,10-20,small,-0.0007999999797903001,-0.0006848000339232385,0.004600000102072954,0.004525712691247463,0.00011519994586706161,7.428741082549095e-05,0.00013707533306517696,0.28655987174942804,0.3677226918054229,0.4661936702333856,0.02057141963833417,0.013756927573804725,0.024747451630568944,0.00559999980032444,0.005400000140070915,0.8087431693989071,0.8065099457504521,-0.0022332236484550183,1004.0
train,54,2,rotated_rect,-10.0,5-10,small,0.013000000268220901,0.012810388579964638,-0.004999999888241291,-0.0050304951146245,0.00018961168825626373,3.049522638320923e-05,0.00019204830422462398,0.4716590850798581,0.15095137397091182,0.49522581701893825,0.03646378610386127,0.005257797719142814,0.036840903000382196,0.005200000014156103,0.005799999926239252,0.8087431693989071,0.8065099457504521,-0.0022332236484550183,1004.0
train,55,0,rectangular_notch,0.0,0-5,small,-0.017799999564886093,-0.017627274617552757,0.004699999932199717,0.004849626682698727,0.00017272494733333588,0.00014962675049901009,0.00022852149110356485,0.429653316095173,0.7406524315249718,0.8562522971387766,0.03598436231861281,0.02579771593135671,0.04427636478700772,0.004800000227987766,0.005799999926239252,0.7526165556612749,0.7455230914231856,-0.00709346423808932,919.0
train,55,1,rotated_rect,10.0,5-10,small,0.0012000000569969416,0.000833861471619457,-0.00559999980032444,-0.005486923269927502,0.00036613858537748456,0.00011307653039693832,0.00038320199037692284,0.9107697514837831,0.5597288379757591,1.0690172647247216,0.09153464199670894,0.02094009767848883,0.09389929912544781,0.004000000189989805,0.005400000140070915,0.7526165556612749,0.7455230914231856,-0.00709346423808932,919.0
train,55,2,rotated_rect,-10.0,5-10,small,0.02019999921321869,0.020261060446500778,0.004699999932199717,0.004670170601457357,6.106123328208923e-05,2.982933074235916e-05,6.795780442647316e-05,0.15188982118419903,0.14765519047502854,0.21183147323659182,0.011742544829973185,0.005965866281819335,0.013171139646077662,0.005200000014156103,0.004999999888241291,0.7526165556612749,0.7455230914231856,-0.00709346423808932,919.0
train,56,0,rectangular_notch,0.0,0-5,large,-0.011699999682605267,-0.011344841681420803,-0.002899999963119626,-0.002825417323037982,0.0003551580011844635,7.458264008164406e-05,0.0003629046376210856,0.8834555476931233,0.36918407665604525,0.9574918209604368,0.06342107390144677,0.011300400073602706,0.06441996318406472,0.00559999980032444,0.006599999964237213,0.7038123167155426,0.6976069615663524,-0.006205355149190184,1163.0
train,56,1,rotated_rect,30.0,20-30,large,-0.0012000000569969416,-0.0009009847417473793,0.004600000102072954,0.004729699343442917,0.00029901531524956226,0.0001296992413699627,0.00032593258806958676,0.7438006133085254,0.6420112591313852,0.9825567714944543,0.06795802656131997,0.024018377408460478,0.07207756812937235,0.004399999976158142,0.005400000140070915,0.7038123167155426,0.6976069615663524,-0.006205355149190184,1163.0
train,56,2,rotated_rect,-10.0,5-10,large,0.00930000003427267,0.009292683564126492,-0.002899999963119626,-0.002891545882448554,7.316470146179199e-06,8.454080671072006e-06,1.1180438962443503e-05,0.0181997198954162,0.04184770025717542,0.04563397660829054,0.0014070134858194944,0.0012809213207395944,0.001902747061278296,0.005200000014156103,0.006599999964237213,0.7038123167155426,0.6976069615663524,-0.006205355149190184,1163.0
train,57,0,rectangular_notch,0.0,0-5,small,-0.013799999840557575,-0.013170949183404446,-0.004800000227987766,-0.004837427753955126,0.0006290506571531296,3.742752596735954e-05,0.0006301631129833144,1.5647635446436006,0.1852662576794533,1.575693033836272,0.14296605921856956,0.007485505360785991,0.1431618904562031,0.004399999976158142,0.004999999888241291,0.7527272727272727,0.7929759704251387,0.04024869769786599,975.0
train,57,1,rotated_rect,-20.0,10-20,small,0.0,-0.00013267960457596928,0.004800000227987766,0.004788556601852179,0.00013267960457596928,1.1443626135587692e-05,0.00013317219698408026,0.33004052375970416,0.05664595063729474,0.3348664077616366,0.027641582973755525,0.0021191899701390395,0.02772269964171147,0.004800000227987766,0.005400000140070915,0.7527272727272727,0.7929759704251387,0.04024869769786599,975.0
train,57,2,rotated_rect,-10.0,5-10,small,0.013799999840557575,0.013314814306795597,-0.004800000227987766,-0.004871508572250605,0.00048518553376197815,7.150834426283836e-05,0.0004904267992994554,1.2068990422092165,0.35396631201281353,1.2577350468701571,0.09330491008483542,0.012329025029695944,0.09411594500467012,0.005200000014156103,0.005799999926239252,0.7527272727272727,0.7929759704251387,0.04024869769786599,975.0
train,58,0,rectangular_notch,0.0,0-5,medium,-0.018200000748038292,-0.018368065357208252,0.004999999888241291,0.004950178787112236,0.00016806460916996002,4.982110112905502e-05,0.00017529362502145633,0.41806072465466093,0.246614456101085,0.48537970647402867,0.03232011706008329,0.008589845131491108,0.03344212024020738,0.005200000014156103,0.005799999926239252,0.8923357664233577,0.8879781420765027,-0.004357624346854938,1030.0
train,58,1,rotated_rect,10.0,5-10,medium,0.0007999999797903001,0.0007455566083081067,-0.0052999998442828655,-0.005367492791265249,5.444337148219347e-05,6.749294698238373e-05,8.671435054657896e-05,0.13542788958900548,0.334090095030295,0.36049536040826297,0.010469879102688612,0.012498693561422275,0.016304468993722374,0.005200000014156103,0.005400000140070915,0.8923357664233577,0.8879781420765027,-0.004357624346854938,1030.0
train,58,2,rotated_rect,-10.0,5-10,medium,0.01979999989271164,0.019709251821041107,0.004999999888241291,0.0049554952420294285,9.074807167053223e-05,4.4504646211862564e-05,0.00010107361696487916,0.22573583332603797,0.22029800367276378,0.31541698887283454,0.01745155219682428,0.00890092944132379,0.019590385881801998,0.005200000014156103,0.004999999888241291,0.8923357664233577,0.8879781420765027,-0.004357624346854938,1030.0
train,59,0,rectangular_notch,0.0,0-5,large,-0.011300000362098217,-0.01061990112066269,-0.0031999999191612005,-0.0032712395768612623,0.0006800992414355278,7.12396577000618e-05,0.0006838202008060323,1.6917469008843653,0.35263631349734176,1.7281087773195443,0.17002480228313718,0.010793887588800196,0.17036707839456408,0.004000000189989805,0.006599999964237213,0.6366959064327485,0.666168782673637,0.029472876240888457,1115.0
train,59,1,rotated_rect,30.0,20-30,large,-0.0007999999797903001,-0.00038031977601349354,0.00430000014603138,0.004501480609178543,0.0004196802037768066,0.0002014804631471634,0.00046553823738994563,1.0439545302290085,0.9973283148704838,1.4437814338839756,0.07494289620376274,0.037311195911287044,0.08371716091542043,0.00559999980032444,0.005400000140070915,0.6366959064327485,0.666168782673637,0.029472876240888457,1115.0
train,59,2,rotated_rect,-10.0,5-10,large,0.009700000286102295,0.009474106132984161,-0.0031999999191612005,-0.003301640972495079,0.00022589415311813354,0.00010164105333387852,0.00024770763439139115,0.5619117184410628,0.503123225248379,0.7542398551559838,0.04344118317368763,0.015400159679489567,0.04609014334631275,0.005200000014156103,0.006599999964237213,0.6366959064327485,0.666168782673637,0.029472876240888457,1115.0
train,60,0,rectangular_notch,0.0,0-5,small,-0.012600000016391277,-0.013056394644081593,-0.004900000058114529,-0.00487016374245286,0.00045639462769031525,2.9836315661668777e-05,0.0004573688466837725,1.1352816617551817,0.14768976582638396,1.1448479018836777,0.09508220958598639,0.005967263265712483,0.09526927527086454,0.004800000227987766,0.004999999888241291,0.7142857142857143,0.7607076350093109,0.04642192072359663,951.0
train,60,1,rotated_rect,-20.0,10-20,small,0.0012000000569969416,0.000266795395873487,0.004699999932199717,0.004596210550516844,0.0009332046611234546,0.00010378938168287277,0.0009389585588792802,2.321346646430734,0.5137574508135941,2.377519079032111,0.23330115419965344,0.019220255368643337,0.23409153501851865,0.004000000189989805,0.005400000140070915,0.7142857142857143,0.7607076350093109,0.04642192072359663,951.0
train,60,2,rotated_rect,-10.0,5-10,small,0.014999999664723873,0.014423456974327564,-0.004900000058114529,-0.004828813951462507,0.0005765426903963089,7.118610665202141e-05,0.0005809207653627878,1.4341499744165682,0.35237123580361684,1.4768045357936883,0.11087359400514825,0.012273466820227844,0.11155084865390169,0.005200000014156103,0.005799999926239252,0.7142857142857143,0.7607076350093109,0.04642192072359663,951.0
train,61,0,rectangular_notch,0.0,0-5,small,-0.02019999921321869,-0.02027776837348938,0.004900000058114529,0.0048974077217280865,7.776916027069092e-05,2.5923363864421844e-06,7.781235439921403e-05,0.1934507904973058,0.012832065399707826,0.19387591455994443,0.013887350543509895,0.00044695455507067015,0.013894541140052917,0.00559999980032444,0.005799999926239252,0.8634686346863468,0.8650646950092421,0.0015960603228952763,1003.0
train,61,1,rotated_rect,10.0,5-10,small,-0.0012000000569969416,-0.0011211115634068847,-0.005400000140070915,-0.005452432204037905,7.88884935900569e-05,5.243206396698952e-05,9.472336434453185e-05,0.19623513219146355,0.2595387224377406,0.3253745158287842,0.017929203185800546,0.009709641223509478,0.020389542897451013,0.004399999976158142,0.005400000140070915,0.8634686346863468,0.8650646950092421,0.0015960603228952763,1003.0
train,61,2,rotated_rect,-10.0,5-10,small,0.017799999564886093,0.017789626494050026,0.004900000058114529,0.004838504828512669,1.03730708360672e-05,6.149522960186005e-05,6.236396284999496e-05,0.025803014281459473,0.30440139333310856,0.305493050345089,0.0019948213091977507,0.012299046195277115,0.012459769234186879,0.005200000014156103,0.004999999888241291,0.8634686346863468,0.8650646950092421,0.0015960603228952763,1003.0
train,62,0,rectangular_notch,0.0,0-5,medium,-0.010499999858438969,-0.010063680820167065,-0.003000000026077032,-0.0030023809522390366,0.000436319038271904,2.380926162004471e-06,0.00043632553439823817,1.0853436319606817,0.01178558476535048,1.0854076190288444,0.09916341832639639,0.00036074639013723746,0.09916407450349085,0.004399999976158142,0.006599999964237213,0.6300963676797627,0.6473247927656368,0.017228425085874077,1092.0
train,62,1,rotated_rect,30.0,20-30,medium,0.0,0.00026666183839552104,0.0044999998062849045,0.004174565896391869,0.00026666183839552104,0.0003254339098930359,0.00042073241587111825,0.6633213378352458,1.6108978899769013,1.7421214679693184,0.055554547027034155,0.06026553730584943,0.0819648868854321,0.004800000227987766,0.005400000140070915,0.6300963676797627,0.6473247927656368,0.017228425085874077,1092.0
train,62,2,rotated_rect,-10.0,5-10,medium,0.010499999858438969,0.010461796075105667,-0.003000000026077032,-0.0030059635173529387,3.8203783333301544e-05,5.963491275906563e-06,3.8666423278804346e-05,0.09503191316571638,0.029519282475544865,0.0995110675141578,0.007346881390249679,0.0009035592891242972,0.007402235172659665,0.005200000014156103,0.006599999964237213,0.6300963676797627,0.6473247927656368,0.017228425085874077,1092.0
train,63,0,rectangular_notch,0.0,0-5,medium,-0.013000000268220901,-0.013007435016334057,-0.004600000102072954,-0.0045479414984583855,7.434748113155365e-06,5.205860361456871e-05,5.258682049529952e-05,0.01849393634484566,0.25769009365193757,0.258352878923134,0.001429759248637605,0.01041172095563384,0.010509431229474297,0.005200000014156103,0.004999999888241291,0.8763440860215054,0.8992740471869328,0.022929961165427448,1053.0
train,63,1,rotated_rect,-20.0,10-20,medium,0.0007999999797903001,0.0005258145392872393,0.004999999888241291,0.004993305075913668,0.0002741854405030608,6.694812327623367e-06,0.0002742671622632932,0.6820362984960631,0.03313932176245723,0.6828409237246158,0.052727969183968895,0.0012397800285122674,0.05274254249450505,0.005200000014156103,0.005400000140070915,0.8763440860215054,0.8992740471869328,0.022929961165427448,1053.0
train,63,2,rotated_rect,-10.0,5-10,medium,0.014600000344216824,0.01448251772671938,-0.004600000102072954,-0.004654953256249428,0.00011748261749744415,5.495315417647362e-05,0.00012969970920551074,0.292238017556921,0.2720181192536232,0.39924543342144525,0.022592810995695767,0.009474681875057456,0.024499075601352265,0.005200000014156103,0.005799999926239252,0.8763440860215054,0.8992740471869328,0.022929961165427448,1053.0
train,64,0,rectangular_notch,0.0,0-5,small,-0.01979999989271164,-0.01913934201002121,0.004600000102072954,0.004667961969971657,0.0006606578826904297,6.796186789870262e-05,0.0006641443016764371,1.643386519924995,0.3364112536179555,1.6774658820470807,0.16516446282771638,0.011717563579827393,0.16557959136746112,0.004000000189989805,0.005799999926239252,0.7355298308103295,0.7988980716253443,0.0633682408150148,973.0
train,64,1,rotated_rect,10.0,5-10,small,-0.0007999999797903001,-0.0003072306280955672,-0.00570000009611249,-0.005618320778012276,0.0004927693516947329,8.1679318100214e-05,0.0004994928878121923,1.2257637897386038,0.4043126336331509,1.2907228881327388,0.08799453022590893,0.015125799255838788,0.08928508919638449,0.00559999980032444,0.005400000140070915,0.7355298308103295,0.7988980716253443,0.0633682408150148,973.0
train,64,2,rotated_rect,-10.0,5-10,small,0.018200000748038292,0.018578408285975456,0.004600000102072954,0.004594640340656042,0.0003784075379371643,5.359761416912079e-06,0.0003784454938430535,0.9412887716581398,0.02653081960672482,0.941662591398158,0.07277068017442598,0.0010719523073424169,0.07277857497091991,0.005200000014156103,0.004999999888241291,0.7355298308103295,0.7988980716253443,0.0633682408150148,973.0
train,65,0,rectangular_notch,0.0,0-5,medium,-0.00930000003427267,-0.009465303272008896,-0.003100000089034438,-0.0030279664788395166,0.00016530323773622513,7.20336101949215e-05,0.00018031639249883207,0.41119181305971325,0.35656637843474104,0.5442593952862929,0.03443817289265479,0.010914183422006531,0.03612626678683511,0.004800000227987766,0.006599999964237213,0.6164280331574982,0.6092468307233407,-0.00718120243415743,1074.0
train,65,1,rotated_rect,30.0,20-30,medium,0.0012000000569969416,0.0012955212732777,0.004399999976158142,0.004427301697432995,9.552121628075838e-05,2.7301721274852753e-05,9.934629708411465e-05,0.2376090308093622,0.13514352333121427,0.2733529283189388,0.02388030293593607,0.005055874179013302,0.024409644242104192,0.004000000189989805,0.005400000140070915,0.6164280331574982,0.6092468307233407,-0.00718120243415743,1074.0
train,65,2,rotated_rect,-10.0,5-10,medium,0.011699999682605267,0.01178324781358242,-0.003100000089034438,-0.00313054071739316,8.324813097715378e-05,3.054062835872173e-05,8.867345313979212e-05,0.2070797304342627,0.15117611375472204,0.2563907801125219,0.01600925591356252,0.004627367958213531,0.016664597478686302,0.005200000014156103,0.006599999964237213,0.6164280331574982,0.6092468307233407,-0.00718120243415743,1074.0
train,66,0,rectangular_notch,0.0,0-5,small,-0.014999999664723873,-0.01423930749297142,-0.004699999932199717,-0.004849495831876993,0.0007606921717524529,0.0001494958996772766,0.0007752429323675138,1.89222181952868,0.7400047199429136,2.031775184374053,0.13583789265642146,0.029899180603754086,0.13908951823237214,0.00559999980032444,0.004999999888241291,0.6996644295302014,0.7835951134380453,0.08393068390784397,1028.0
train,66,1,rotated_rect,-20.0,10-20,small,-0.0012000000569969416,-0.0007515706238336861,0.004900000058114529,0.0050689238123595715,0.00044842943316325545,0.0001689237542450428,0.000479191184471666,1.115468239926256,0.8361726022028759,1.394078195424815,0.10191578081661751,0.03128217590061478,0.10660863430575324,0.004399999976158142,0.005400000140070915,0.6996644295302014,0.7835951134380453,0.08393068390784397,1028.0
train,66,2,rotated_rect,-10.0,5-10,small,0.012600000016391277,0.012493240647017956,-0.004699999932199717,-0.004849442280828953,0.00010675936937332153,0.00014944234862923622,0.00018365886450920764,0.2655639372519539,0.7397396422491888,0.7859637034136612,0.02053064790051684,0.0257659225051293,0.03294526165862589,0.005200000014156103,0.005799999926239252,0.6996644295302014,0.7835951134380453,0.08393068390784397,1028.0
train,67,0,rectangular_notch,0.0,0-5,small,-0.01899999938905239,-0.018597226589918137,0.004800000227987766,0.0046693566255271435,0.00040277279913425446,0.0001306436024606228,0.000423430842743336,1.0018973602406092,0.6466858466346379,1.1924767941954508,0.09153927302652745,0.02252475933139067,0.0942698429465235,0.004399999976158142,0.005799999926239252,0.76274328081557,0.7748837209302326,0.012140440114662643,946.0
train,67,1,rotated_rect,10.0,5-10,small,0.0,0.0002986006729770452,-0.005499999970197678,-0.005371975712478161,0.0002986006729770452,0.00012802425771951675,0.0003248885539180744,0.7427691906325851,0.6337200898763558,0.9763745300169817,0.06220847058214061,0.023708195259016324,0.06657306012651587,0.004800000227987766,0.005400000140070915,0.76274328081557,0.7748837209302326,0.012140440114662643,946.0
train,67,2,rotated_rect,-10.0,5-10,small,0.01899999938905239,0.01919536478817463,0.004800000227987766,0.004908242262899876,0.00019536539912223816,0.00010824203491210938,0.00022334721242071886,0.4859714411788756,0.5357980847909618,0.7233587141295362,0.037570268959690296,0.02164840746630149,0.04336102691969467,0.005200000014156103,0.004999999888241291,0.76274328081557,0.7748837209302326,0.012140440114662643,946.0
train,68,0,rectangular_notch,0.0,0-5,large,-0.009700000286102295,-0.010237915441393852,-0.00279999990016222,-0.002816784894093871,0.0005379151552915573,1.6784993931651115e-05,0.0005381769693266573,1.3380639786958093,0.08308572181878363,1.34064105869297,0.10344522188984155,0.002543180912515508,0.10347647897465558,0.005200000014156103,0.006599999964237213,0.7198838896952104,0.7355311355311356,0.01564724583592514,1184.0
train,68,1,rotated_rect,30.0,20-30,large,0.0007999999797903001,0.0005123796872794628,0.004699999932199717,0.004604629706591368,0.0002876202925108373,9.537022560834885e-05,0.00030301965711254934,0.7154554936123843,0.4720826273131958,0.8571689275464144,0.05531159456304628,0.017661152432321307,0.058062800469358175,0.005200000014156103,0.005400000140070915,0.7198838896952104,0.7355311355311356,0.01564724583592514,1184.0
