step,loss,presence_loss,type_loss,center_bin_loss,center_x_bin_loss,center_y_bin_loss,center_y_bin_extra_loss,center_offset_loss,local_vertex_loss,center_aux_loss,box_aux_loss,area_aux_loss,edge_aux_loss,weighted_presence_loss,weighted_type_loss,weighted_center_bin_loss,weighted_center_y_bin_extra_loss,weighted_center_offset_loss,weighted_local_vertex_loss,local_shape_raw_abs_max,local_shape_effective_abs_max,local_shape_saturation_frac,joint_center_teacher_forcing_weight
14200,0.016194216907024384,1.452270453228266e-06,1.357145720248809e-06,0.0014791152207180858,6.097982350183884e-06,0.002952132374048233,-0.0,0.0007584302220493555,0.007127990480512381,-0.0,-0.0,-0.0,-0.0,1.452270453228266e-06,1.357145720248809e-06,0.0014791152207180858,-0.0,0.007584302220493555,0.007127990480512381,17.445423126220703,17.445423126220703,0.0,0.2900145007250362
14300,0.010844627395272255,1.3794476672046585e-06,1.3815987358611892e-06,0.0014628252247348428,5.975717158435145e-06,0.0029196746181696653,-0.0,0.0001760479062795639,0.00761856185272336,-0.0,-0.0,-0.0,-0.0,1.3794476672046585e-06,1.3815987358611892e-06,0.0014628252247348428,-0.0,0.001760479062795639,0.00761856185272336,17.436803817749023,17.436803817749023,0.0,0.2850142507125356
14400,0.01043634582310915,1.334656190010719e-06,1.372428641843726e-06,0.00146159203723073,5.758697170676896e-06,0.002917425474151969,-0.0,8.951619383879006e-05,0.008076884783804417,-0.0,-0.0,-0.0,-0.0,1.334656190010719e-06,1.372428641843726e-06,0.00146159203723073,-0.0,0.0008951619383879006,0.008076884783804417,17.42080307006836,17.42080307006836,0.0,0.280014000700035
14500,0.010171996429562569,1.2814999763577362e-06,1.2654470538109308e-06,0.001448053284548223,5.474431418406311e-06,0.0028906320221722126,-0.0,0.00011623339378274977,0.007559062447398901,-0.0,-0.0,-0.0,-0.0,1.2814999763577362e-06,1.2654470538109308e-06,0.001448053284548223,-0.0,0.0011623338796198368,0.007559062447398901,17.42707633972168,17.42707633972168,0.0,0.2750137506875344
14600,0.020106758922338486,1.141562393058848e-06,1.1095593208665377e-06,0.0014070823090150952,4.9058999138651416e-06,0.0028092586435377598,-0.0,0.0004980754456482828,0.013716669753193855,-0.0,-0.0,-0.0,-0.0,1.141562393058848e-06,1.1095593208665377e-06,0.0014070823090150952,-0.0,0.0049807545728981495,0.013716669753193855,17.53603744506836,17.53603744506836,0.0,0.2700135006750337
14700,0.009804559871554375,1.1281051683909027e-06,1.0698231562855653e-06,0.001420783344656229,4.896730843029218e-06,0.0028366700280457735,-0.0,0.00035429681884124875,0.0048386105336248875,-0.0,-0.0,-0.0,-0.0,1.1281051683909027e-06,1.0698231562855653e-06,0.001420783344656229,-0.0,0.0035429680719971657,0.0048386105336248875,17.467187881469727,17.467187881469727,0.0,0.2650132506625331
14800,0.015512722544372082,1.1095103218394797e-06,1.1615215953497682e-06,0.0014218626311048865,4.951748451276217e-06,0.0028387734200805426,-0.0,0.0002816948399413377,0.011271640658378601,-0.0,-0.0,-0.0,-0.0,1.1095103218394797e-06,1.1615215953497682e-06,0.0014218626311048865,-0.0,0.002816948341205716,0.011271640658378601,17.40882110595703,17.40882110595703,0.0,0.2600130006500325
14900,0.012997869402170181,1.041800601342402e-06,1.075936324923532e-06,0.0014081803383305669,4.649142738344381e-06,0.0028117115143686533,-0.0,0.00031894908170215786,0.008398080244660378,-0.0,-0.0,-0.0,-0.0,1.041800601342402e-06,1.075936324923532e-06,0.0014081803383305669,-0.0,0.0031894908752292395,0.008398080244660378,17.434946060180664,17.434946060180664,0.0,0.2550127506375319
15000,0.010114758275449276,9.631970669943257e-07,1.0881623211389524e-06,0.0014013267355039716,4.673595412896248e-06,0.002797979861497879,-0.0,0.0001015169036691077,0.007696211338043213,-0.0,-0.0,-0.0,-0.0,9.631970669943257e-07,1.0881623211389524e-06,0.0014013267355039716,-0.0,0.0010151690803468227,0.007696211338043213,17.425310134887695,17.425310134887695,0.0,0.2500125006250312
15100,0.013546675443649292,9.396499081049114e-07,9.750674507813528e-07,0.001403525355271995,4.47491538579925e-06,0.0028025757055729628,-0.0,0.00014706717047374696,0.010670563206076622,-0.0,-0.0,-0.0,-0.0,9.396499081049114e-07,9.750674507813528e-07,0.001403525355271995,-0.0,0.0014706717338413,0.010670563206076622,17.412704467773438,17.412704467773438,0.0,0.24501225061253062
15200,0.009625701233744621,9.267109817301389e-07,9.445012096875871e-07,0.0013825719943270087,4.1998187043645885e-06,0.002760944189503789,-0.0,0.00016138983482960612,0.006627359427511692,-0.0,-0.0,-0.0,-0.0,9.267109817301389e-07,9.445012096875871e-07,0.0013825719943270087,-0.0,0.0016138983191922307,0.006627359427511692,17.438180923461914,17.438180923461914,0.0,0.24001200060003003
15300,0.01239271741360426,8.533760365025955e-07,9.689540547697106e-07,0.0013663113350048661,3.9644578464503866e-06,0.002728658262640238,-0.0,0.00035424373345449567,0.007482146378606558,-0.0,-0.0,-0.0,-0.0,8.533760365025955e-07,9.689540547697106e-07,0.0013663113350048661,-0.0,0.003542437218129635,0.007482146378606558,17.439189910888672,17.439189910888672,0.0,0.23501175058752932
15400,0.00985211506485939,8.54976690334297e-07,9.169913823825482e-07,0.0013741623843088746,3.912495230906643e-06,0.0027444122824817896,-0.0,0.00018385831208433956,0.006637596990913153,-0.0,-0.0,-0.0,-0.0,8.54976690334297e-07,9.169913823825482e-07,0.0013741623843088746,-0.0,0.001838583149947226,0.006637596990913153,17.42177963256836,17.42177963256836,0.0,0.23001150057502873
15500,0.008808878250420094,7.990812491698307e-07,8.55858786508179e-07,0.0013636244693771005,3.729097670657211e-06,0.0027235199231654406,-0.0,0.00018049267237074673,0.005638672038912773,-0.0,-0.0,-0.0,-0.0,7.990812491698307e-07,8.55858786508179e-07,0.0013636244693771005,-0.0,0.0018049266654998064,0.005638672038912773,17.438003540039062,17.438003540039062,0.0,0.22501125056252813
15600,0.008366070687770844,7.424272894240858e-07,7.519334417338541e-07,0.0013497014297172427,3.4662289181142114e-06,0.0026959367096424103,-0.0,0.00015238077321555465,0.005491067189723253,-0.0,-0.0,-0.0,-0.0,7.424272894240858e-07,7.519334417338541e-07,0.0013497014297172427,-0.0,0.001523807761259377,0.005491067189723253,17.438682556152344,17.438682556152344,0.0,0.22001100055002754
15700,0.011817204765975475,7.172112077569182e-07,7.488768005714519e-07,0.0013543207896873355,3.343963044244447e-06,0.002705297665670514,-0.0,0.0003725086571648717,0.006736331153661013,-0.0,-0.0,-0.0,-0.0,7.172112077569182e-07,7.488768005714519e-07,0.0013543207896873355,-0.0,0.003725086571648717,0.006736331153661013,17.439035415649414,17.439035415649414,0.0,0.21501075053752683
15800,0.018512938171625137,6.878361205053807e-07,7.152538046284462e-07,0.001339301816187799,3.2400373584096087e-06,0.0026753635611385107,-0.0,0.001101424335502088,0.006157989613711834,-0.0,-0.0,-0.0,-0.0,6.878361205053807e-07,7.152538046284462e-07,0.001339301816187799,-0.0,0.011014243587851524,0.006157989613711834,17.465612411499023,17.465612411499023,0.0,0.21001050052502623
15900,0.010744870640337467,6.658855795649288e-07,6.938574301784683e-07,0.0013404319761320949,3.0505264021485345e-06,0.0026778134051710367,-0.0,0.0002643801271915436,0.006759277544915676,-0.0,-0.0,-0.0,-0.0,6.658855795649288e-07,6.938574301784683e-07,0.0013404319761320949,-0.0,0.002643801271915436,0.006759277544915676,17.436405181884766,17.436405181884766,0.0,0.20501025051252564
16000,0.008504306897521019,6.436154080802226e-07,6.602344910788815e-07,0.0013103034580126405,2.916034418376512e-06,0.00261769094504416,-0.0,0.00010136787022929639,0.006179020740091801,-0.0,-0.0,-0.0,-0.0,6.436154080802226e-07,6.602344910788815e-07,0.0013103034580126405,-0.0,0.0010136787313967943,0.006179020740091801,17.438066482543945,17.438066482543945,0.0,0.20001000050002504
16100,0.00939922221004963,6.182267497933935e-07,6.541212087540771e-07,0.0013119507348164916,2.870184516723384e-06,0.002621031366288662,-0.0,0.00022435079154092818,0.005842491053044796,-0.0,-0.0,-0.0,-0.0,6.182267497933935e-07,6.541212087540771e-07,0.0013119507348164916,-0.0,0.0022435078863054514,0.005842491053044796,17.43857765197754,17.43857765197754,0.0,0.19500975048752434
16200,0.009030905552208424,6.003687644806632e-07,6.266114951358759e-07,0.0013028092216700315,2.8335048227745574e-06,0.0026027848944067955,-0.0,7.925499085104093e-05,0.006934319622814655,-0.0,-0.0,-0.0,-0.0,6.003687644806632e-07,6.266114951358759e-07,0.0013028092216700315,-0.0,0.0007925499230623245,0.006934319622814655,17.42721176147461,17.42721176147461,0.0,0.19000950047502374
16300,0.019305488094687462,5.955821507086512e-07,5.715921247428923e-07,0.0013126778649166226,2.75097636404098e-06,0.002622604835778475,-0.0,0.00037678645458072424,0.014223778620362282,-0.0,-0.0,-0.0,-0.0,5.955821507086512e-07,5.715921247428923e-07,0.0013126778649166226,-0.0,0.0037678645458072424,0.014223778620362282,17.410173416137695,17.410173416137695,0.0,0.18500925046252314
16400,0.01895485259592533,5.897196615478606e-07,5.624220875688479e-07,0.0012864263262599707,2.7387495720176958e-06,0.002570113865658641,-0.0,0.00021576757717411965,0.015509597957134247,-0.0,-0.0,-0.0,-0.0,5.897196615478606e-07,5.624220875688479e-07,0.0012864263262599707,-0.0,0.002157675800845027,0.015509597957134247,17.419315338134766,17.419315338134766,0.0,0.18000900045002255
16500,0.007791163399815559,5.441559096652782e-07,5.012894348510599e-07,0.0012834935914725065,2.4422563456028e-06,0.0025645450223237276,-0.0,0.00022927597456146032,0.004213864449411631,-0.0,-0.0,-0.0,-0.0,5.441559096652782e-07,5.012894348510599e-07,0.0012834935914725065,-0.0,0.0022927597165107727,0.004213864449411631,17.42569351196289,17.42569351196289,0.0,0.17500875043752184
16600,0.012020478025078773,5.3181304338068e-07,4.707231084921659e-07,0.0012780160177499056,2.356670620429213e-06,0.0025536753237247467,-0.0,0.00015308019646909088,0.009210657328367233,-0.0,-0.0,-0.0,-0.0,5.3181304338068e-07,4.707231084921659e-07,0.0012780160177499056,-0.0,0.0015308019937947392,0.009210657328367233,17.42191505432129,17.42191505432129,0.0,0.17000850042502125
16700,0.008395370095968246,5.042261363996658e-07,4.462699223495292e-07,0.001264558406546712,2.176328962377738e-06,0.002526940545067191,-0.0,8.06273237685673e-05,0.006323587615042925,-0.0,-0.0,-0.0,-0.0,5.042261363996658e-07,4.462699223495292e-07,0.001264558406546712,-0.0,0.0008062732522375882,0.006323587615042925,17.43744468688965,17.43744468688965,0.0,0.16500825041252065
16800,0.009716826491057873,4.944054694533406e-07,4.0959022840070247e-07,0.001252956222742796,2.1427056253742194e-06,0.0025037697050720453,-0.0,0.00010290740465279669,0.007433892227709293,-0.0,-0.0,-0.0,-0.0,4.944054694533406e-07,4.0959022840070247e-07,0.001252956222742796,-0.0,0.0010290740756317973,0.007433892227709293,17.460491180419922,17.460491180419922,0.0,0.16000800040002006
16900,0.010217745788395405,4.7672045866420376e-07,3.9430705101040076e-07,0.001241462305188179,2.0785162178071914e-06,0.00248084613122046,-0.0,0.00026698908186517656,0.0063055213540792465,-0.0,-0.0,-0.0,-0.0,4.7672045866420376e-07,3.9430705101040076e-07,0.001241462305188179,-0.0,0.0026698908768594265,0.0063055213540792465,17.45024299621582,17.45024299621582,0.0,0.15500775038751935
17000,0.010867392644286156,4.599843919095292e-07,3.6679733739219955e-07,0.0012503094039857388,1.96236419469642e-06,0.0024986565113067627,-0.0,8.626228373032063e-05,0.008753633126616478,-0.0,-0.0,-0.0,-0.0,4.599843919095292e-07,3.6679733739219955e-07,0.0012503094039857388,-0.0,0.0008626228664070368,0.008753633126616478,17.421733856201172,17.421733856201172,0.0,0.15000750037501875
17100,0.010417874902486801,4.13816763966679e-07,3.3317428460577503e-07,0.0012282832758501172,1.8003627246798715e-06,0.0024547663051635027,-0.0,0.0002076257806038484,0.007112586405128241,-0.0,-0.0,-0.0,-0.0,4.13816763966679e-07,3.3317428460577503e-07,0.0012282832758501172,-0.0,0.0020762577187269926,0.007112586405128241,17.448192596435547,17.448192596435547,0.0,0.14500725036251816
17200,0.015772292390465736,3.9203425217237964e-07,3.4845746199607674e-07,0.0012037644628435373,1.708662921373616e-06,0.002405820181593299,-0.0,0.00027356299688108265,0.011832158081233501,-0.0,-0.0,-0.0,-0.0,3.9203425217237964e-07,3.4845746199607674e-07,0.0012037644628435373,-0.0,0.0027356299106031656,0.011832158081233501,17.559131622314453,17.559131622314453,0.0,0.14000700035001745
17300,0.015940219163894653,3.5771975603893225e-07,3.0566451414415496e-07,0.0011971081839874387,1.5160952671067207e-06,0.0023927001748234034,-0.0,0.0004625114961527288,0.010117332451045513,-0.0,-0.0,-0.0,-0.0,3.5771975603893225e-07,3.0566451414415496e-07,0.0011971081839874387,-0.0,0.00462511507794261,0.010117332451045513,17.569963455200195,17.569963455200195,0.0,0.13500675033751686
17400,0.007140594534575939,3.366127145909559e-07,2.8426799758562993e-07,0.0011979391565546393,1.5008120044512907e-06,0.002394377486780286,-0.0,0.00019683956634253263,0.003973638638854027,-0.0,-0.0,-0.0,-0.0,3.366127145909559e-07,2.8426799758562993e-07,0.0011979391565546393,-0.0,0.0019683956634253263,0.003973638638854027,17.50980567932129,17.50980567932129,0.0,0.13000650032501626
17500,0.011913225054740906,3.2411898587270116e-07,2.842679691639205e-07,0.001192379742860794,1.4824720437900396e-06,0.002383277053013444,-0.0,0.0003811114002019167,0.0069091226905584335,-0.0,-0.0,-0.0,-0.0,3.2411898587270116e-07,2.842679691639205e-07,0.001192379742860794,-0.0,0.003811114002019167,0.0069091226905584335,17.51861000061035,17.51861000061035,0.0,0.12500625031251567
17600,0.009442418813705444,3.025804460321524e-07,2.628715094488143e-07,0.0011908395681530237,1.399942902935436e-06,0.0023802791256457567,-0.0,0.00018314852786716074,0.006419528741389513,-0.0,-0.0,-0.0,-0.0,3.025804460321524e-07,2.628715094488143e-07,0.0011908395681530237,-0.0,0.0018314853077754378,0.006419528741389513,17.525766372680664,17.525766372680664,0.0,0.12000600030001496
17700,0.013319042511284351,2.8489142778198584e-07,2.598148682864121e-07,0.0011858153156936169,1.3449232483253581e-06,0.002370285801589489,-0.0,0.0005591246881522238,0.006541435606777668,-0.0,-0.0,-0.0,-0.0,2.8489142778198584e-07,2.598148682864121e-07,0.0011858153156936169,-0.0,0.005591246765106916,0.006541435606777668,17.584627151489258,17.584627151489258,0.0,0.11500575028751436
17800,0.013057997450232506,2.765733313481178e-07,2.537015575398982e-07,0.0011717217275872827,1.289903707402118e-06,0.002342153573408723,-0.0,0.00016204015992116183,0.010265343822538853,-0.0,-0.0,-0.0,-0.0,2.765733313481178e-07,2.537015575398982e-07,0.0011717217275872827,-0.0,0.0016204016283154488,0.010265343822538853,17.543508529663086,17.543508529663086,0.0,0.11000550027501377
17900,0.008101155050098896,2.74079468454147e-07,2.5675819870230043e-07,0.0011735378066077828,1.3174134210203192e-06,0.002345758257433772,-0.0,0.00016704623703844845,0.005256623961031437,-0.0,-0.0,-0.0,-0.0,2.74079468454147e-07,2.5675819870230043e-07,0.0011735378066077828,-0.0,0.0016704623121768236,0.005256623961031437,17.511064529418945,17.511064529418945,0.0,0.10500525026251317
18000,0.010852106846868992,2.6324059376747755e-07,2.3536172477633954e-07,0.0011687981896102428,1.2593374094649334e-06,0.002336336998268962,-0.0,0.0003040079609490931,0.006642730440944433,-0.0,-0.0,-0.0,-0.0,2.6324059376747755e-07,2.3536172477633954e-07,0.0011687981896102428,-0.0,0.003040079493075609,0.006642730440944433,17.540109634399414,17.540109634399414,0.0,0.10000500025001247
18100,0.012874584645032883,2.65730932369479e-07,2.0785192589301005e-07,0.001159647828899324,1.1554117236300954e-06,0.0023181403521448374,-0.0,0.0001531593588879332,0.010182869620621204,-0.0,-0.0,-0.0,-0.0,2.65730932369479e-07,2.0785192589301005e-07,0.001159647828899324,-0.0,0.0015315936179831624,0.010182869620621204,17.58637046813965,17.58637046813965,0.0,0.09500475023751187
18200,0.013224393129348755,2.507089504888427e-07,2.0479528473060782e-07,0.0011698142625391483,1.1859782489409554e-06,0.002338442485779524,-0.0,0.000370929017663002,0.008344833739101887,-0.0,-0.0,-0.0,-0.0,2.507089504888427e-07,2.0479528473060782e-07,0.0011698142625391483,-0.0,0.00370929017663002,0.008344833739101887,17.487159729003906,17.487159729003906,0.0,0.09000450022501127
18300,0.010654686950147152,2.306507411731218e-07,1.8645542354533973e-07,0.0011489581083878875,1.094278786695213e-06,0.0022968219127506018,-0.0,0.00022565193648915738,0.007248792331665754,-0.0,-0.0,-0.0,-0.0,2.306507411731218e-07,1.8645542354533973e-07,0.0011489581083878875,-0.0,0.0022565193939954042,0.007248792331665754,17.539531707763672,17.539531707763672,0.0,0.08500425021251068
18400,0.009504677727818489,2.149300968312673e-07,1.742288588957308e-07,0.0011354060843586922,1.0423160574646317e-06,0.002269769785925746,-0.0,9.451585356146097e-05,0.007423724047839642,-0.0,-0.0,-0.0,-0.0,2.149300968312673e-07,1.742288588957308e-07,0.0011354060843586922,-0.0,0.0009451585356146097,0.007423724047839642,17.539897918701172,17.539897918701172,0.0,0.08000400020000997
18500,0.008530603721737862,2.1262971472424397e-07,1.8034214122053527e-07,0.0011420289520174265,9.964662694983417e-07,0.0022830613888800144,-0.0,9.396208042744547e-05,0.006448560860008001,-0.0,-0.0,-0.0,-0.0,2.1262971472424397e-07,1.8034214122053527e-07,0.0011420289520174265,-0.0,0.0009396207751706243,0.006448560860008001,17.543703079223633,17.543703079223633,0.0,0.07500375018750938
18600,0.01799377240240574,1.9644836868337734e-07,1.7422883047402138e-07,0.0011261479230597615,9.567299912305316e-07,0.0022513391450047493,-0.0,0.0003490122326184064,0.013377131894230843,-0.0,-0.0,-0.0,-0.0,1.9644836868337734e-07,1.7422883047402138e-07,0.0011261479230597615,-0.0,0.0034901222679764032,0.013377131894230843,17.545757293701172,17.545757293701172,0.0,0.07000350017500878
18700,0.015251601114869118,1.8344069019349263e-07,1.5283232812635106e-07,0.0011139321140944958,8.894838856576825e-07,0.0022269748151302338,-0.0,0.0005214064731262624,0.00892326794564724,-0.0,-0.0,-0.0,-0.0,1.8344069019349263e-07,1.5283232812635106e-07,0.0011139321140944958,-0.0,0.005214064847677946,0.00892326794564724,17.528074264526367,17.528074264526367,0.0,0.06500325016250807
18800,0.011131422594189644,1.7794174311802635e-07,1.7117220352247386e-07,0.0011462853290140629,9.231068247572694e-07,0.002291647484526038,-0.0,0.00018981839821208268,0.008086604066193104,-0.0,-0.0,-0.0,-0.0,1.7794174311802635e-07,1.7117220352247386e-07,0.0011462853290140629,-0.0,0.0018981839530169964,0.008086604066193104,17.438222885131836,17.438222885131836,0.0,0.06000300015000748
18900,0.009689882397651672,1.7216166270372923e-07,1.7728548584727832e-07,0.0011253305710852146,8.894837719708448e-07,0.0022497717291116714,-0.0,0.000219903071410954,0.006365172099322081,-0.0,-0.0,-0.0,-0.0,1.7216166270372923e-07,1.7728548584727832e-07,0.0011253305710852146,-0.0,0.00219903071410954,0.006365172099322081,17.452098846435547,17.452098846435547,0.0,0.055002750137506884
19000,0.009001837112009525,1.6722310647310223e-07,1.6200228003526718e-07,0.0011235089041292667,8.803138484836381e-07,0.002246137475594878,-0.0,0.00014756436576135457,0.006402355153113604,-0.0,-0.0,-0.0,-0.0,1.6722310647310223e-07,1.6200228003526718e-07,0.0011235089041292667,-0.0,0.0014756435994058847,0.006402355153113604,17.443317413330078,17.443317413330078,0.0,0.05000250012500629
19100,0.0155787980183959,1.5524786078913166e-07,1.55888983499608e-07,0.001128822099417448,8.283510055662191e-07,0.0022568157874047756,-0.0,0.000586813548579812,0.00858152937144041,-0.0,-0.0,-0.0,-0.0,1.5524786078913166e-07,1.55888983499608e-07,0.001128822099417448,-0.0,0.0058681354857981205,0.00858152937144041,17.40419578552246,17.40419578552246,0.0,0.04500225011250558
19200,0.00804031640291214,1.507867466443713e-07,1.5283232812635106e-07,0.001101755304262042,7.794446332809457e-07,0.002202731091529131,-0.0,0.00014466476568486542,0.0054916092194616795,-0.0,-0.0,-0.0,-0.0,1.507867466443713e-07,1.5283232812635106e-07,0.001101755304262042,-0.0,0.0014466476859524846,0.0054916092194616795,17.446889877319336,17.446889877319336,0.0,0.040002000100004986
19300,0.009581727907061577,1.4687158511605958e-07,1.4366240463914437e-07,0.0011200797744095325,7.733313509561413e-07,0.0022393863182514906,-0.0,0.00015420267300214618,0.0069193304516375065,-0.0,-0.0,-0.0,-0.0,1.4687158511605958e-07,1.4366240463914437e-07,0.0011200797744095325,-0.0,0.0015420267591252923,0.0069193304516375065,17.418935775756836,17.418935775756836,0.0,0.03500175008750439
19400,0.009718408808112144,1.3114944863445999e-07,1.3449246694108297e-07,0.0011097855167463422,7.305383178390912e-07,0.0022188404109328985,-0.0,0.00019052247807849199,0.006703133229166269,-0.0,-0.0,-0.0,-0.0,1.3114944863445999e-07,1.3449246694108297e-07,0.0011097855167463422,-0.0,0.0019052247516810894,0.006703133229166269,17.426128387451172,17.426128387451172,0.0,0.030001500075003795
19500,0.008203515782952309,1.288594830839429e-07,1.2226587386976462e-07,0.0010997060453519225,7.060851885398733e-07,0.002198705915361643,-0.0,0.00015610353148076683,0.0055425227619707584,-0.0,-0.0,-0.0,-0.0,1.288594830839429e-07,1.2226587386976462e-07,0.0010997060453519225,-0.0,0.0015610352857038379,0.0055425227619707584,17.43398094177246,17.43398094177246,0.0,0.02500125006250309
19600,0.016223464161157608,1.2926025760862103e-07,1.1920923270736239e-07,0.001103399321436882,6.938586807336833e-07,0.0022061048075556755,-0.0,0.0006529504898935556,0.008590311743319035,-0.0,-0.0,-0.0,-0.0,1.2926025760862103e-07,1.1920923270736239e-07,0.001103399321436882,-0.0,0.006529504898935556,0.008590311743319035,17.39837646484375,17.39837646484375,0.0,0.020001000050002493
19700,0.01073506660759449,1.262540934021672e-07,1.1920923270736239e-07,0.0010934846941381693,6.388391398104432e-07,0.0021863305009901524,-0.0,0.00033537359558977187,0.006287599913775921,-0.0,-0.0,-0.0,-0.0,1.262540934021672e-07,1.1920923270736239e-07,0.0010934846941381693,-0.0,0.0033537358976900578,0.006287599913775921,17.44414520263672,17.44414520263672,0.0,0.015000750037501898
19800,0.008406618610024452,1.2078712074981013e-07,1.069826467414714e-07,0.0010864107171073556,6.08272671343002e-07,0.0021722130477428436,-0.0,0.00010381460015196353,0.0062818340957164764,-0.0,-0.0,-0.0,-0.0,1.2078712074981013e-07,1.069826467414714e-07,0.0010864107171073556,-0.0,0.0010381459724158049,0.0062818340957164764,17.423297882080078,17.423297882080078,0.0,0.010000500025001302
19900,0.008540233597159386,1.1748580419634891e-07,1.0086935020581222e-07,0.0010809361701831222,5.685362225449353e-07,0.0021613037679344416,-0.0,0.0002720174379646778,0.004738905001431704,-0.0,-0.0,-0.0,-0.0,1.1748580419634891e-07,1.0086935020581222e-07,0.0010809361701831222,-0.0,0.002720174379646778,0.004738905001431704,17.444297790527344,17.444297790527344,0.0,0.0050002500125005955
20000,0.01088886708021164,1.1377752429098109e-07,9.169941961317818e-08,0.0010803769109770656,5.349131697585108e-07,0.002160219009965658,-0.0,0.0005044527933932841,0.00476375687867403,-0.0,-0.0,-0.0,-0.0,1.1377752429098109e-07,9.169941961317818e-08,0.0010803769109770656,-0.0,0.005044527817517519,0.00476375687867403,17.457256317138672,17.457256317138672,0.0,0.0
