sample_index,signal_normalization,conditioning_mode,encoder_type,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
491,per_sample_zscore,film,cnn,0.0,0,6,30184.474609375,32.74502944946289
492,per_sample_zscore,film,cnn,1.0,5,5,9.578656196594238,0.5892196893692017
493,per_sample_zscore,film,cnn,1.0,4,4,54.87260437011719,1.20136296749115
494,per_sample_zscore,film,cnn,1.0,10,10,126.35535430908203,2.3533401489257812
495,per_sample_zscore,film,cnn,1.0,4,4,12.979087829589844,1.0830296277999878
496,per_sample_zscore,film,cnn,1.0,5,5,120.598876953125,2.432896614074707
497,per_sample_zscore,film,cnn,1.0,7,7,63.57069396972656,1.7231571674346924
498,per_sample_zscore,film,cnn,1.0,6,6,21.697336196899414,0.8423789143562317
499,per_sample_zscore,film,cnn,1.0,6,6,241.35218811035156,3.3909826278686523
500,per_sample_zscore,film,cnn,1.0,6,6,6.468593120574951,0.4929359555244446
501,per_sample_zscore,film,cnn,1.0,9,9,62.100921630859375,1.4704376459121704
502,per_sample_zscore,film,cnn,1.0,6,6,16.224428176879883,0.7158825397491455
503,per_sample_zscore,film,cnn,1.0,7,7,26.380552291870117,1.2388064861297607
504,per_sample_zscore,film,cnn,1.0,5,5,157.4794464111328,2.849395513534546
505,per_sample_zscore,film,cnn,1.0,6,6,47.02458953857422,1.3231995105743408
506,per_sample_zscore,film,cnn,1.0,4,4,24.5944881439209,1.085242748260498
507,per_sample_zscore,film,cnn,1.0,10,10,24.422883987426758,1.0742077827453613
508,per_sample_zscore,film,cnn,1.0,3,3,39.727386474609375,1.3331234455108643
509,per_sample_zscore,film,cnn,1.0,9,9,34.055458068847656,1.2870457172393799
510,per_sample_zscore,film,cnn,1.0,16,16,65.05718231201172,2.2715675830841064
511,per_sample_zscore,film,cnn,1.0,6,6,6.666488170623779,0.5388721227645874
512,per_sample_zscore,film,cnn,1.0,5,5,10.217906951904297,0.6506816148757935
513,per_sample_zscore,film,cnn,1.0,9,9,33.61701965332031,1.508297324180603
514,per_sample_zscore,film,cnn,1.0,2,2,27.439790725708008,1.3296542167663574
515,per_sample_zscore,film,cnn,1.0,6,6,41.47687530517578,2.1257588863372803
516,per_sample_zscore,film,cnn,1.0,11,11,208.14859008789062,3.6193814277648926
517,per_sample_zscore,film,cnn,1.0,8,8,170.81619262695312,2.9341742992401123
518,per_sample_zscore,film,cnn,1.0,9,9,121.55168151855469,2.3753442764282227
519,per_sample_zscore,film,cnn,1.0,7,7,64.67424774169922,1.7798269987106323
520,per_sample_zscore,film,cnn,1.0,12,12,135.67611694335938,3.049415349960327
521,per_sample_zscore,film,cnn,1.0,18,18,899.4885864257812,9.592350006103516
522,per_sample_zscore,film,cnn,1.0,6,6,14.834568977355957,0.6522579789161682
523,per_sample_zscore,film,cnn,1.0,5,5,22.06645965576172,0.8599322438240051
524,per_sample_zscore,film,cnn,1.0,9,9,32.668819427490234,1.059393048286438
525,per_sample_zscore,film,cnn,1.0,7,7,215.96876525878906,3.9621801376342773
526,per_sample_zscore,film,cnn,1.0,12,12,428.8348388671875,6.024238109588623
527,per_sample_zscore,film,cnn,1.0,5,5,12.472382545471191,0.7867846488952637
528,per_sample_zscore,film,cnn,1.0,3,3,12.676905632019043,0.9815289378166199
529,per_sample_zscore,film,cnn,1.0,6,6,17.588537216186523,0.8393388986587524
530,per_sample_zscore,film,cnn,1.0,6,6,15.17673110961914,0.5925350785255432
531,per_sample_zscore,film,cnn,1.0,4,4,391.5252990722656,6.666362285614014
532,per_sample_zscore,film,cnn,1.0,2,2,0.24159552156925201,0.16780459880828857
533,per_sample_zscore,film,cnn,1.0,6,6,37.41685485839844,1.0538318157196045
534,per_sample_zscore,film,cnn,1.0,3,3,6.651291370391846,0.8442884087562561
535,per_sample_zscore,film,cnn,1.0,9,9,11.79822063446045,0.7723529934883118
536,per_sample_zscore,film,cnn,1.0,6,6,15.078067779541016,0.7335773706436157
537,per_sample_zscore,film,cnn,1.0,6,6,75.8589859008789,1.5089046955108643
538,per_sample_zscore,film,cnn,1.0,6,6,12.54698371887207,0.6803321838378906
539,per_sample_zscore,film,cnn,1.0,6,6,62.458251953125,1.7860939502716064
540,per_sample_zscore,film,cnn,1.0,10,10,126.82195281982422,2.3172757625579834
541,per_sample_zscore,film,cnn,1.0,9,9,406.8574523925781,5.3679327964782715
542,per_sample_zscore,film,cnn,1.0,5,5,55.912879943847656,1.8132176399230957
543,per_sample_zscore,film,cnn,0.0,0,4,20007.607421875,21.28984832763672
544,per_sample_zscore,film,cnn,1.0,17,17,297.36358642578125,4.471076488494873
545,per_sample_zscore,film,cnn,1.0,6,6,10.707820892333984,0.6949617862701416
546,per_sample_zscore,film,cnn,1.0,14,14,310.5438537597656,3.563368320465088
547,per_sample_zscore,film,cnn,1.0,12,12,188.6325225830078,3.664868116378784
548,per_sample_zscore,film,cnn,1.0,5,5,19.689863204956055,0.9290329813957214
549,per_sample_zscore,film,cnn,1.0,12,12,144.95518493652344,2.631561279296875
550,per_sample_zscore,film,cnn,1.0,5,5,12.458684921264648,0.6438828110694885
551,per_sample_zscore,film,cnn,1.0,7,7,39.8121452331543,1.9366241693496704
552,per_sample_zscore,film,cnn,1.0,9,9,39.42082977294922,1.4113041162490845
553,per_sample_zscore,film,cnn,1.0,4,4,456.3194274902344,6.806429386138916
554,per_sample_zscore,film,cnn,1.0,16,16,310.6221923828125,5.309342861175537
555,per_sample_zscore,film,cnn,1.0,6,6,1.4718031883239746,0.373677521944046
556,per_sample_zscore,film,cnn,1.0,5,5,35.96895217895508,0.9595704078674316
557,per_sample_zscore,film,cnn,1.0,6,6,39.24479675292969,1.7309092283248901
558,per_sample_zscore,film,cnn,1.0,6,6,144.2860565185547,3.0337882041931152
559,per_sample_zscore,film,cnn,1.0,5,5,375.61578369140625,5.810770034790039
560,per_sample_zscore,film,cnn,1.0,7,7,54.783294677734375,1.347200632095337
561,per_sample_zscore,film,cnn,1.0,3,3,64.7135238647461,2.6464452743530273
562,per_sample_zscore,film,cnn,1.0,6,6,209.71664428710938,3.0651438236236572
563,per_sample_zscore,film,cnn,1.0,8,8,149.3253173828125,2.3160595893859863
564,per_sample_zscore,film,cnn,1.0,6,6,31.664587020874023,0.9555923938751221
565,per_sample_zscore,film,cnn,1.0,5,5,10.949027061462402,0.6747888326644897
566,per_sample_zscore,film,cnn,1.0,6,6,13.420190811157227,0.7675195932388306
567,per_sample_zscore,film,cnn,0.0,0,4,20224.05859375,24.6138973236084
568,per_sample_zscore,film,cnn,1.0,6,6,30.274032592773438,1.2819931507110596
569,per_sample_zscore,film,cnn,1.0,9,9,45.22535705566406,1.8652061223983765
570,per_sample_zscore,film,cnn,1.0,10,10,120.2643814086914,2.068283796310425
571,per_sample_zscore,film,cnn,1.0,9,9,174.2061004638672,3.328275680541992
572,per_sample_zscore,film,cnn,1.0,10,10,344.9588317871094,5.827360153198242
573,per_sample_zscore,film,cnn,1.0,4,4,63.823341369628906,1.4641567468643188
574,per_sample_zscore,film,cnn,1.0,12,12,9.665634155273438,0.8094666004180908
575,per_sample_zscore,film,cnn,1.0,5,5,17.45547103881836,1.003869652748108
576,per_sample_zscore,film,cnn,1.0,7,7,24.250551223754883,0.8575825691223145
577,per_sample_zscore,film,cnn,1.0,4,4,62.22810363769531,1.6568548679351807
578,per_sample_zscore,film,cnn,1.0,5,5,4.99189567565918,0.6337359547615051
579,per_sample_zscore,film,cnn,1.0,10,10,431.4100341796875,5.565486431121826
580,per_sample_zscore,film,cnn,1.0,11,11,107.72111511230469,2.237217664718628
581,per_sample_zscore,film,cnn,1.0,10,10,79.68157196044922,2.1773078441619873
582,per_sample_zscore,film,cnn,1.0,4,4,611.1657104492188,6.142678737640381
583,per_sample_zscore,film,cnn,1.0,10,10,125.9169921875,2.075472831726074
584,per_sample_zscore,film,cnn,1.0,13,13,57.426517486572266,1.57039213180542
585,per_sample_zscore,film,cnn,1.0,10,10,30.4854736328125,0.9868053197860718
586,per_sample_zscore,film,cnn,1.0,12,12,26.910743713378906,1.0194023847579956
587,per_sample_zscore,film,cnn,1.0,6,6,1.2849332094192505,0.25383177399635315
588,per_sample_zscore,film,cnn,1.0,12,12,37.890811920166016,1.2872488498687744
589,per_sample_zscore,film,cnn,1.0,5,5,4.850927829742432,0.6463157534599304
590,per_sample_zscore,film,cnn,0.75,6,8,10121.45703125,12.761479377746582
591,per_sample_zscore,film,cnn,1.0,5,5,48.78181076049805,1.2931621074676514
592,per_sample_zscore,film,cnn,1.0,4,4,23.52739906311035,1.505277156829834
593,per_sample_zscore,film,cnn,1.0,5,5,71.5910873413086,1.561079978942871
594,per_sample_zscore,film,cnn,1.0,9,9,640.1275634765625,6.848550796508789
595,per_sample_zscore,film,cnn,1.0,10,10,348.5697326660156,4.353611946105957
596,per_sample_zscore,film,cnn,1.0,9,9,48.54380416870117,1.4242857694625854
597,per_sample_zscore,film,cnn,1.0,4,4,41.764286041259766,1.4235256910324097
598,per_sample_zscore,film,cnn,1.0,6,6,249.58140563964844,4.0701799392700195
599,per_sample_zscore,film,cnn,1.0,4,4,59.844451904296875,1.676379680633545
600,per_sample_zscore,film,cnn,1.0,4,4,0.833943247795105,0.3351188600063324
601,per_sample_zscore,film,cnn,1.0,5,5,36.107295989990234,1.1865216493606567
602,per_sample_zscore,film,cnn,1.0,7,7,56.56474685668945,0.9573372006416321
603,per_sample_zscore,film,cnn,1.0,6,6,0.7049518823623657,0.1876789629459381
604,per_sample_zscore,film,cnn,1.0,6,6,16.815143585205078,0.7456060647964478
605,per_sample_zscore,film,cnn,1.0,10,10,894.1404418945312,8.973724365234375
606,per_sample_zscore,film,cnn,1.0,9,9,45.28346633911133,1.6610474586486816
607,per_sample_zscore,film,cnn,1.0,2,2,7.3830952644348145,0.4893092215061188
608,per_sample_zscore,film,cnn,1.0,11,11,283.8269348144531,4.335217475891113
609,per_sample_zscore,film,cnn,1.0,4,4,4.178796768188477,0.41289860010147095
610,per_sample_zscore,film,cnn,1.0,12,12,170.3081817626953,2.2598650455474854
611,per_sample_zscore,film,cnn,1.0,2,2,2.4664978981018066,0.3886313736438751
612,per_sample_zscore,film,cnn,1.0,4,4,7.537562847137451,0.7337357997894287
613,per_sample_zscore,film,cnn,1.0,5,5,9.26259994506836,0.58371901512146
614,per_sample_zscore,film,cnn,1.0,6,6,18.188621520996094,0.6544378399848938
615,per_sample_zscore,film,cnn,1.0,6,6,15.879350662231445,0.6762523055076599
616,per_sample_zscore,film,cnn,1.0,10,10,225.48683166503906,3.372044086456299
617,per_sample_zscore,film,cnn,1.0,4,4,3.429029941558838,0.39324280619621277
618,per_sample_zscore,film,cnn,1.0,6,6,340.3817443847656,4.3903985023498535
619,per_sample_zscore,film,cnn,1.0,15,15,305.2387390136719,4.786901473999023
620,per_sample_zscore,film,cnn,1.0,9,9,68.97334289550781,1.6371768712997437
621,per_sample_zscore,film,cnn,1.0,12,12,65.93629455566406,2.2913706302642822
622,per_sample_zscore,film,cnn,1.0,6,6,142.2411651611328,2.396824836730957
623,per_sample_zscore,film,cnn,1.0,6,6,475.76483154296875,6.760257720947266
624,per_sample_zscore,film,cnn,1.0,6,6,151.84732055664062,3.1262588500976562
625,per_sample_zscore,film,cnn,0.7142857142857143,5,7,10070.5009765625,12.930838584899902
626,per_sample_zscore,film,cnn,0.0,0,2,10206.9921875,13.111564636230469
627,per_sample_zscore,film,cnn,1.0,6,6,80.96269989013672,2.1558496952056885
628,per_sample_zscore,film,cnn,1.0,4,4,172.79811096191406,4.014902591705322
629,per_sample_zscore,film,cnn,1.0,10,10,29.486474990844727,1.1498441696166992
630,per_sample_zscore,film,cnn,1.0,8,8,457.9825134277344,5.415058612823486
631,per_sample_zscore,film,cnn,1.0,10,10,56.26762390136719,1.2892309427261353
632,per_sample_zscore,film,cnn,0.8333333333333334,5,6,5067.64208984375,6.78497314453125
633,per_sample_zscore,film,cnn,1.0,6,6,5.255484104156494,0.4967307150363922
634,per_sample_zscore,film,cnn,1.0,9,9,20.069522857666016,0.9322121143341064
635,per_sample_zscore,film,cnn,1.0,6,6,24.366071701049805,0.9196744561195374
636,per_sample_zscore,film,cnn,1.0,4,4,20.887807846069336,0.8839462995529175
637,per_sample_zscore,film,cnn,1.0,7,7,23.322908401489258,1.6591534614562988
638,per_sample_zscore,film,cnn,1.0,11,11,711.6423950195312,8.29956340789795
639,per_sample_zscore,film,cnn,1.0,3,3,12.397665977478027,0.5142220854759216
640,per_sample_zscore,film,cnn,1.0,6,6,32.5100212097168,1.0830518007278442
641,per_sample_zscore,film,cnn,1.0,8,8,14.64367961883545,0.8121495246887207
642,per_sample_zscore,film,cnn,1.0,9,9,29.389219284057617,1.678989052772522
643,per_sample_zscore,film,cnn,1.0,9,9,144.1599884033203,3.5997073650360107
644,per_sample_zscore,film,cnn,1.0,12,12,176.4698028564453,3.1620681285858154
645,per_sample_zscore,film,cnn,1.0,9,9,41.95161056518555,1.2076199054718018
646,per_sample_zscore,film,cnn,1.0,6,6,29.839582443237305,1.0615390539169312
647,per_sample_zscore,film,cnn,1.0,16,16,154.77667236328125,3.511251449584961
648,per_sample_zscore,film,cnn,1.0,12,12,20.343351364135742,1.3770219087600708
649,per_sample_zscore,film,cnn,0.7777777777777778,7,9,10035.0771484375,11.62023639678955
650,per_sample_zscore,film,cnn,1.0,2,2,6.40902853012085,0.49916282296180725
651,per_sample_zscore,film,cnn,1.0,6,6,8.301060676574707,1.0395138263702393
652,per_sample_zscore,film,cnn,1.0,4,4,18.383180618286133,0.7346696257591248
653,per_sample_zscore,film,cnn,1.0,5,5,1.9102966785430908,0.3513791561126709
654,per_sample_zscore,film,cnn,1.0,5,5,24.302827835083008,1.2351009845733643
655,per_sample_zscore,film,cnn,1.0,10,10,90.48534393310547,2.0282866954803467
656,per_sample_zscore,film,cnn,1.0,6,6,18.9882755279541,1.4547075033187866
657,per_sample_zscore,film,cnn,1.0,7,7,29.580583572387695,1.0124788284301758
658,per_sample_zscore,film,cnn,1.0,6,6,11.237648010253906,0.8182921409606934
659,per_sample_zscore,film,cnn,1.0,11,11,29.355093002319336,0.9446678757667542
660,per_sample_zscore,film,cnn,1.0,6,6,36.28599548339844,1.7541117668151855
661,per_sample_zscore,film,cnn,1.0,10,10,389.01519775390625,5.402063369750977
662,per_sample_zscore,film,cnn,1.0,6,6,9.99323558807373,1.050267219543457
663,per_sample_zscore,film,cnn,1.0,4,4,9.295965194702148,0.5921875238418579
664,per_sample_zscore,film,cnn,1.0,9,9,20.864564895629883,1.0070399045944214
665,per_sample_zscore,film,cnn,1.0,6,6,11.07432746887207,0.740938127040863
666,per_sample_zscore,film,cnn,1.0,6,6,0.9050891995429993,0.33950531482696533
667,per_sample_zscore,film,cnn,1.0,10,10,295.56219482421875,4.671911716461182
668,per_sample_zscore,film,cnn,1.0,13,13,559.7720947265625,5.504556655883789
669,per_sample_zscore,film,cnn,1.0,12,12,106.80144500732422,2.3233284950256348
670,per_sample_zscore,film,cnn,1.0,16,16,249.1466064453125,3.408938407897949
671,per_sample_zscore,film,cnn,1.0,5,5,84.72904968261719,1.8302226066589355
672,per_sample_zscore,film,cnn,1.0,9,9,905.568115234375,10.872214317321777
673,per_sample_zscore,film,cnn,1.0,9,9,14.914127349853516,1.091896414756775
674,per_sample_zscore,film,cnn,1.0,7,7,24.714195251464844,1.4215129613876343
675,per_sample_zscore,film,cnn,1.0,6,6,71.44047546386719,2.490748405456543
676,per_sample_zscore,film,cnn,1.0,8,8,102.90730285644531,2.4550576210021973
677,per_sample_zscore,film,cnn,1.0,11,11,63.138851165771484,2.0729637145996094
678,per_sample_zscore,film,cnn,1.0,6,6,20.610427856445312,0.9881899356842041
679,per_sample_zscore,film,cnn,1.0,6,6,10.798901557922363,0.674203634262085
680,per_sample_zscore,film,cnn,1.0,5,5,29.953744888305664,1.217139482498169
681,per_sample_zscore,film,cnn,1.0,2,2,122.98060607910156,2.2517943382263184
682,per_sample_zscore,film,cnn,1.0,5,5,3.9215893745422363,0.4461744725704193
683,per_sample_zscore,film,cnn,1.0,6,6,121.55288696289062,3.639961004257202
684,per_sample_zscore,film,cnn,1.0,6,6,2.2319557666778564,0.3843490183353424
685,per_sample_zscore,film,cnn,1.0,4,4,1.9088460206985474,0.4744267761707306
686,per_sample_zscore,film,cnn,1.0,5,5,24.985816955566406,1.1681843996047974
687,per_sample_zscore,film,cnn,1.0,7,7,53.748661041259766,1.5021647214889526
688,per_sample_zscore,film,cnn,1.0,5,5,185.2861328125,2.8593530654907227
689,per_sample_zscore,film,cnn,1.0,8,8,62.49994659423828,1.4234728813171387
690,per_sample_zscore,film,cnn,1.0,5,5,0.6884991526603699,0.23712465167045593
691,per_sample_zscore,film,cnn,1.0,6,6,18.92979621887207,0.696776270866394
692,per_sample_zscore,film,cnn,1.0,9,9,135.5424041748047,2.190138816833496
693,per_sample_zscore,film,cnn,1.0,15,15,826.3359375,10.600299835205078
694,per_sample_zscore,film,cnn,1.0,10,10,70.1258773803711,1.5210570096969604
695,per_sample_zscore,film,cnn,1.0,2,2,1.2556426525115967,0.23472906649112701
696,per_sample_zscore,film,cnn,1.0,6,6,8.892440795898438,0.6097172498703003
697,per_sample_zscore,film,cnn,1.0,16,16,192.71957397460938,3.2299468517303467
698,per_sample_zscore,film,cnn,1.0,16,16,80.71110534667969,2.1027438640594482
699,per_sample_zscore,film,cnn,1.0,9,9,131.71484375,2.278489112854004
700,per_sample_zscore,film,cnn,1.0,4,4,12.510738372802734,0.9300483465194702
701,per_sample_zscore,film,cnn,1.0,5,5,25.713905334472656,0.9486331939697266
702,per_sample_zscore,film,cnn,1.0,16,16,815.3828735351562,7.507242202758789
703,per_sample_zscore,film,cnn,1.0,7,7,13.519121170043945,0.9285913705825806
704,per_sample_zscore,film,cnn,1.0,13,13,73.64125061035156,2.4668664932250977
705,per_sample_zscore,film,cnn,1.0,5,5,6.9235663414001465,0.4585951864719391
706,per_sample_zscore,film,cnn,1.0,5,5,51.419925689697266,1.535771131515503
707,per_sample_zscore,film,cnn,1.0,10,10,30.201017379760742,1.4028756618499756
708,per_sample_zscore,film,cnn,1.0,4,4,13.751025199890137,0.8623977899551392
709,per_sample_zscore,film,cnn,1.0,2,2,8.650908470153809,0.9547918438911438
710,per_sample_zscore,film,cnn,1.0,6,6,17.14303970336914,0.7365001440048218
711,per_sample_zscore,film,cnn,1.0,6,6,8.659260749816895,0.490327924489975
712,per_sample_zscore,film,cnn,1.0,5,5,5.042019844055176,0.37713372707366943
713,per_sample_zscore,film,cnn,1.0,6,6,130.5828857421875,2.6503357887268066
714,per_sample_zscore,film,cnn,1.0,5,5,53.978416442871094,1.9459617137908936
715,per_sample_zscore,film,cnn,1.0,3,3,10.692452430725098,0.6835893392562866
716,per_sample_zscore,film,cnn,1.0,3,3,12.612082481384277,0.939419686794281
717,per_sample_zscore,film,cnn,1.0,7,7,25.59674835205078,1.1507940292358398
718,per_sample_zscore,film,cnn,1.0,15,15,57.36235046386719,1.6355068683624268
719,per_sample_zscore,film,cnn,1.0,12,12,293.818603515625,5.400349140167236
720,per_sample_zscore,film,cnn,1.0,4,4,1.6737672090530396,0.32145577669143677
721,per_sample_zscore,film,cnn,1.0,12,12,42.51918411254883,1.248328447341919
722,per_sample_zscore,film,cnn,1.0,6,6,24.63271713256836,0.9676201343536377
723,per_sample_zscore,film,cnn,1.0,10,10,418.4599304199219,4.951142311096191
724,per_sample_zscore,film,cnn,1.0,4,4,9.642062187194824,0.5502323508262634
725,per_sample_zscore,film,cnn,1.0,5,5,30.058069229125977,1.300722360610962
726,per_sample_zscore,film,cnn,1.0,6,6,37.15404510498047,1.495840311050415
727,per_sample_zscore,film,cnn,1.0,9,9,67.66260528564453,1.4660077095031738
728,per_sample_zscore,film,cnn,1.0,16,16,33.756595611572266,1.6164675951004028
729,per_sample_zscore,film,cnn,1.0,12,12,39.01841354370117,1.3446874618530273
730,per_sample_zscore,film,cnn,1.0,3,3,5.444007396697998,0.486126184463501
731,per_sample_zscore,film,cnn,1.0,5,5,121.03778076171875,2.89453125
732,per_sample_zscore,film,cnn,1.0,6,6,3.2959060668945312,0.6929532885551453
733,per_sample_zscore,film,cnn,1.0,6,6,16.780988693237305,0.6932957172393799
734,per_sample_zscore,film,cnn,0.0,0,4,19999.87109375,20.798973083496094
735,per_sample_zscore,film,cnn,1.0,4,4,20.488161087036133,1.0136711597442627
736,per_sample_zscore,film,cnn,1.0,11,11,103.29644775390625,2.635556221008301
737,per_sample_zscore,film,cnn,1.0,6,6,104.78424072265625,2.878154993057251
738,per_sample_zscore,film,cnn,1.0,4,4,2.382431983947754,0.6199628710746765
739,per_sample_zscore,film,cnn,1.0,8,8,26.47745132446289,0.9173009991645813
740,per_sample_zscore,film,cnn,1.0,6,6,2.378734827041626,0.4674016535282135
741,per_sample_zscore,film,cnn,1.0,6,6,33.25025939941406,0.9710109829902649
742,per_sample_zscore,film,cnn,1.0,4,4,44.441436767578125,1.3701647520065308
743,per_sample_zscore,film,cnn,1.0,4,4,12.833560943603516,0.7900087833404541
744,per_sample_zscore,film,cnn,1.0,6,6,25.541057586669922,0.9585677981376648
745,per_sample_zscore,film,cnn,0.5,1,2,5080.0419921875,7.368815898895264
746,per_sample_zscore,film,cnn,1.0,10,10,222.0601348876953,3.4430553913116455
747,per_sample_zscore,film,cnn,1.0,10,10,806.2972412109375,9.031206130981445
748,per_sample_zscore,film,cnn,1.0,5,5,12.890198707580566,1.0645004510879517
749,per_sample_zscore,film,cnn,1.0,6,6,1.809788703918457,0.4214412271976471
750,per_sample_zscore,film,cnn,1.0,4,4,6.2324018478393555,0.5567360520362854
751,per_sample_zscore,film,cnn,1.0,3,3,24.411548614501953,1.0383259057998657
752,per_sample_zscore,film,cnn,0.0,0,0,10.610334396362305,0.9995028972625732
753,per_sample_zscore,film,cnn,1.0,11,11,141.46484375,2.636068344116211
754,per_sample_zscore,film,cnn,1.0,3,3,30.31719207763672,0.8452760577201843
755,per_sample_zscore,film,cnn,1.0,8,8,96.0487289428711,2.535214424133301
756,per_sample_zscore,film,cnn,1.0,6,6,21.15703773498535,0.8567914366722107
757,per_sample_zscore,film,cnn,1.0,9,9,66.11595916748047,2.118922710418701
758,per_sample_zscore,film,cnn,1.0,16,16,393.8328552246094,4.6766676902771
759,per_sample_zscore,film,cnn,1.0,15,15,165.07232666015625,3.9438371658325195
760,per_sample_zscore,film,cnn,1.0,3,3,12.728445053100586,0.46730363368988037
761,per_sample_zscore,film,cnn,0.8,4,5,5071.267578125,6.946282863616943
762,per_sample_zscore,film,cnn,1.0,2,2,70.3235855102539,2.0125012397766113
763,per_sample_zscore,film,cnn,1.0,9,9,336.25958251953125,6.509037971496582
764,per_sample_zscore,film,cnn,1.0,2,2,1.663893222808838,0.4729147255420685
765,per_sample_zscore,film,cnn,1.0,9,9,26.15283966064453,1.4491065740585327
766,per_sample_zscore,film,cnn,1.0,10,10,78.72972869873047,1.8471808433532715
767,per_sample_zscore,film,cnn,1.0,3,3,9.08069896697998,0.8455595970153809
768,per_sample_zscore,film,cnn,1.0,4,4,3.3252511024475098,0.489391028881073
769,per_sample_zscore,film,cnn,1.0,8,8,381.3875427246094,6.17294454574585
770,per_sample_zscore,film,cnn,1.0,6,6,16.44141960144043,1.0312490463256836
771,per_sample_zscore,film,cnn,1.0,5,5,41.65666961669922,1.710415005683899
772,per_sample_zscore,film,cnn,0.8,4,5,5027.90478515625,6.371136665344238
773,per_sample_zscore,film,cnn,1.0,4,4,2.035280704498291,0.36869561672210693
774,per_sample_zscore,film,cnn,1.0,6,6,96.19677734375,3.1396756172180176
775,per_sample_zscore,film,cnn,1.0,10,10,45.570735931396484,1.6529027223587036
776,per_sample_zscore,film,cnn,1.0,4,4,82.00910949707031,1.9580998420715332
777,per_sample_zscore,film,cnn,1.0,6,6,6.306289196014404,0.767088770866394
778,per_sample_zscore,film,cnn,1.0,7,7,71.35525512695312,1.5879343748092651
779,per_sample_zscore,film,cnn,1.0,9,9,114.53036499023438,2.277512788772583
780,per_sample_zscore,film,cnn,1.0,5,5,18.208059310913086,1.1584516763687134
781,per_sample_zscore,film,cnn,1.0,9,9,24.852670669555664,1.6678751707077026
782,per_sample_zscore,film,cnn,1.0,8,8,34.59416198730469,1.3914576768875122
783,per_sample_zscore,film,cnn,1.0,6,6,109.76436614990234,2.7376015186309814
784,per_sample_zscore,film,cnn,1.0,4,4,37.021575927734375,1.7794897556304932
785,per_sample_zscore,film,cnn,1.0,6,6,963.0298461914062,9.001051902770996
786,per_sample_zscore,film,cnn,1.0,11,11,71.3644027709961,2.0365731716156006
787,per_sample_zscore,film,cnn,1.0,11,11,26.47121810913086,1.1418085098266602
788,per_sample_zscore,film,cnn,1.0,4,4,18.168994903564453,0.9995706081390381
789,per_sample_zscore,film,cnn,1.0,12,12,428.066650390625,4.978034496307373
790,per_sample_zscore,film,cnn,1.0,4,4,188.9196319580078,3.570272445678711
791,per_sample_zscore,film,cnn,1.0,11,11,69.2646255493164,2.1401872634887695
792,per_sample_zscore,film,cnn,1.0,4,4,80.12869262695312,2.1313540935516357
793,per_sample_zscore,film,cnn,1.0,5,5,24.512990951538086,1.1797720193862915
794,per_sample_zscore,film,cnn,1.0,6,6,16.08930206298828,0.7210325598716736
795,per_sample_zscore,film,cnn,1.0,8,8,123.41180419921875,2.818997383117676
796,per_sample_zscore,film,cnn,1.0,13,13,101.64492797851562,2.329437494277954
797,per_sample_zscore,film,cnn,1.0,2,2,21.845897674560547,1.0584955215454102
798,per_sample_zscore,film,cnn,1.0,10,10,108.24235534667969,1.8764958381652832
799,per_sample_zscore,film,cnn,1.0,11,11,225.35183715820312,3.4706363677978516
800,per_sample_zscore,film,cnn,1.0,3,3,12.044005393981934,0.8866993188858032
801,per_sample_zscore,film,cnn,1.0,9,9,25.751314163208008,1.2603893280029297
802,per_sample_zscore,film,cnn,1.0,9,9,60.17832565307617,1.8999212980270386
803,per_sample_zscore,film,cnn,1.0,3,3,18.124937057495117,0.8570873141288757
804,per_sample_zscore,film,cnn,1.0,15,15,208.00245666503906,3.322705030441284
805,per_sample_zscore,film,cnn,0.7142857142857143,5,7,10272.9453125,15.003915786743164
806,per_sample_zscore,film,cnn,1.0,8,8,142.85987854003906,2.2102761268615723
807,per_sample_zscore,film,cnn,1.0,6,6,4.501183986663818,0.5312616229057312
808,per_sample_zscore,film,cnn,1.0,7,7,66.52261352539062,2.1822166442871094
809,per_sample_zscore,film,cnn,1.0,9,9,9.800005912780762,0.8276606798171997
810,per_sample_zscore,film,cnn,1.0,15,15,175.0751953125,3.1302595138549805
811,per_sample_zscore,film,cnn,1.0,5,5,13.175031661987305,0.8737756609916687
812,per_sample_zscore,film,cnn,1.0,4,4,2.373814821243286,0.5334875583648682
813,per_sample_zscore,film,cnn,1.0,13,13,240.78082275390625,4.198503494262695
814,per_sample_zscore,film,cnn,1.0,9,9,10.637738227844238,0.46307504177093506
815,per_sample_zscore,film,cnn,1.0,10,10,454.9515380859375,6.060405731201172
816,per_sample_zscore,film,cnn,1.0,6,6,11.736682891845703,0.7685260772705078
817,per_sample_zscore,film,cnn,1.0,4,4,51.943267822265625,1.5678211450576782
818,per_sample_zscore,film,cnn,1.0,4,4,15.09968376159668,0.952273428440094
819,per_sample_zscore,film,cnn,0.8,5,4,5026.931640625,6.238681793212891
820,per_sample_zscore,film,cnn,1.0,13,13,204.60333251953125,3.4069669246673584
821,per_sample_zscore,film,cnn,1.0,9,9,6.115919589996338,0.6925361752510071
822,per_sample_zscore,film,cnn,1.0,5,5,31.12085723876953,1.1197842359542847
823,per_sample_zscore,film,cnn,1.0,6,6,16.63970947265625,0.9366841912269592
824,per_sample_zscore,film,cnn,1.0,4,4,3.6213486194610596,0.3542800843715668
