sample_index,signal_normalization,signal_feature_mode,conditioning_mode,encoder_type,point_signal_mode,mask_head_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
374,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,358.34478759765625,3.6060073375701904
375,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,14,14,745.4412231445312,5.872559547424316
376,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,57.276790618896484,0.7633416056632996
377,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,73.6136703491211,1.3089983463287354
378,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,107.65047454833984,1.6400307416915894
379,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,21.537662506103516,0.4994143545627594
380,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,0.4639194905757904,0.07407794892787933
381,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,695.5545654296875,4.819504737854004
382,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,47.822898864746094,1.182397484779358
383,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,74.52980041503906,1.4406402111053467
384,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,761.5945434570312,6.358200550079346
385,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,569.4163208007812,3.7330119609832764
386,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8571428571428571,6,7,5463.27880859375,8.641647338867188
387,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,168.92759704589844,1.65239679813385
388,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,121.82328033447266,1.372057318687439
389,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29976.177734375,30.523378372192383
390,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,27.1385498046875,0.6067097187042236
391,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,101.37943267822266,1.3705030679702759
392,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,361.9019470214844,3.2673730850219727
393,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,110.49698638916016,1.4462471008300781
394,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8571428571428571,6,7,5428.23681640625,8.22780704498291
395,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,727.509765625,4.181065082550049
396,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,963.3630981445312,7.616200923919678
397,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,293.9892272949219,3.0462870597839355
398,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,86.60334777832031,1.6127471923828125
399,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,14,14,1346.4615478515625,6.611514568328857
400,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,413.080078125,2.9737772941589355
401,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,65.35066223144531,1.8665354251861572
402,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,16,16,487.2886962890625,3.9763426780700684
403,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,765.9541015625,5.931312084197998
404,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,280.25439453125,2.4924728870391846
405,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8571428571428571,6,7,5641.3134765625,8.816739082336426
406,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,13,13,695.8853149414062,5.500804424285889
407,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,14,14,168.02154541015625,2.4841537475585938
408,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8571428571428571,6,7,5696.03662109375,9.96731185913086
409,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,13.566520690917969,0.48208290338516235
410,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,13,13,360.17303466796875,3.1984760761260986
411,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,1337.5045166015625,8.078216552734375
412,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,869.60888671875,5.18858528137207
413,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.7777777777777778,7,9,10383.2861328125,13.714948654174805
414,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,49.055877685546875,0.5341132879257202
415,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29980.388671875,30.576595306396484
416,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8,4,5,5791.603515625,9.317513465881348
417,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,161.51661682128906,1.8225539922714233
418,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,229.34988403320312,2.2687244415283203
419,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,14.666556358337402,0.5402374267578125
420,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,158.95831298828125,2.0195999145507812
421,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,583.6925048828125,4.573228359222412
422,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,180.2025604248047,2.2040822505950928
423,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,218.54925537109375,2.6384685039520264
424,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,13,13,376.1596374511719,3.859307050704956
425,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,163.97691345214844,2.1305081844329834
426,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,302.27362060546875,3.1430575847625732
427,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,39.37533187866211,0.7561044096946716
428,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,1193.705078125,8.234360694885254
429,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,1345.337890625,7.393474578857422
430,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,514.0210571289062,3.851593017578125
431,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,105.82066345214844,1.4948339462280273
432,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,16.635730743408203,0.4861542284488678
433,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8888888888888888,8,9,6245.68212890625,13.41403579711914
434,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,1015.919921875,5.965538024902344
435,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,60.141292572021484,0.7801677584648132
436,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,29.966238021850586,0.591556966304779
437,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,1270.9169921875,6.142310619354248
438,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,88.40412139892578,1.5783807039260864
439,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9,9,10,5412.3505859375,8.280802726745605
440,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,75.00643157958984,1.2966420650482178
441,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,324.1180114746094,2.811126232147217
442,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.6666666666666666,4,6,10070.859375,11.23358154296875
443,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,2,2,8.614938735961914,0.4401848018169403
444,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,17,17,1082.2110595703125,6.980149269104004
445,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,297.1180725097656,2.733980655670166
446,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,225.48532104492188,2.555083990097046
447,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,10.552921295166016,0.35420799255371094
448,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,382.7698059082031,3.398893356323242
449,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,15,15,1036.9615478515625,6.185885906219482
450,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,239.02992248535156,2.761768102645874
451,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,14.189934730529785,0.6679967641830444
452,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,13,13,538.6845703125,4.012801647186279
453,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,590.8338012695312,4.891249179840088
454,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,53.053524017333984,0.8537094593048096
455,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,294.57635498046875,2.7299675941467285
456,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8,4,5,5323.65478515625,7.999004364013672
457,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,224.94589233398438,2.103667736053467
458,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8888888888888888,8,9,5221.87060546875,7.387233257293701
459,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,4,19960.62109375,20.084402084350586
460,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,120.48818969726562,2.001939296722412
461,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,79.49091339111328,1.4731316566467285
462,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,40.52804183959961,0.9308094382286072
463,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,5,24950.013671875,24.982379913330078
464,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,15,15,755.9688720703125,6.123306751251221
465,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,326.49249267578125,2.8808467388153076
466,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,55.69565963745117,1.48007071018219
467,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,65.50560760498047,1.3249300718307495
468,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,155.50076293945312,1.6942945718765259
469,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.5,5,7,20055.271484375,21.142160415649414
470,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,138.7201385498047,1.7158230543136597
471,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,14,14,853.5224609375,5.635063171386719
472,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,517.4515991210938,6.35414981842041
473,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,173.26612854003906,1.6822338104248047
474,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.5454545454545454,7,10,25068.689453125,26.710872650146484
475,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.875,8,7,5779.703125,10.829777717590332
476,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,183.47463989257812,2.1510887145996094
477,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,19,19,862.3483276367188,6.17586612701416
478,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,17.636581420898438,0.665073812007904
479,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,14,14,760.4640502929688,6.592193603515625
480,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,2,2,21.21697235107422,0.5806670188903809
481,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,143.00181579589844,1.509277582168579
482,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,17,17,830.3720703125,6.480785846710205
483,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,2,9986.06640625,10.212542533874512
484,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,1880.567138671875,9.73767375946045
485,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,419.1063537597656,4.2928032875061035
486,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,623.9634399414062,4.733348369598389
487,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,193.0647735595703,2.3034396171569824
488,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,63.3028450012207,0.8807754516601562
489,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,8,39920.73046875,40.14353561401367
490,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,162.92135620117188,1.954742193222046
491,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,66.11522674560547,0.9169318079948425
492,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,109.70677185058594,1.5500627756118774
493,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,495.8154296875,5.198333740234375
494,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9090909090909091,11,10,5338.6796875,8.274741172790527
495,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,233.2691192626953,2.5331554412841797
496,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,371.63702392578125,2.8413469791412354
497,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,1033.26171875,6.958621501922607
498,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,203.88316345214844,2.407806873321533
499,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,745.0714111328125,5.388329982757568
500,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,89.76463317871094,1.5428801774978638
501,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,795.7745361328125,5.376218795776367
502,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,154.328125,1.8503719568252563
503,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.5714285714285714,4,7,14988.8505859375,15.415976524353027
504,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,238.07115173339844,2.652627468109131
505,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,208.57046508789062,2.363983392715454
506,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,102.86917877197266,1.821352481842041
507,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,296.6356201171875,3.1438612937927246
508,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,59.58517837524414,0.8995509147644043
509,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,579.7014770507812,4.724740982055664
510,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,16,16,360.4068298339844,3.8522257804870605
511,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,70.40165710449219,1.6127221584320068
512,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,44.26564025878906,1.3430020809173584
513,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,121.48738098144531,1.6561689376831055
514,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,2,2,1.264717936515808,0.12999895215034485
515,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,167.9633331298828,2.1615991592407227
516,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9166666666666666,12,11,5323.63916015625,8.076033592224121
517,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,834.8707885742188,6.723123550415039
518,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,194.43508911132812,2.0273325443267822
519,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,62.78714370727539,1.036975383758545
520,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,328.3516845703125,3.366572141647339
521,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,18,18,2626.48095703125,12.544312477111816
522,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,119.60335540771484,1.908891201019287
523,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,28.101825714111328,0.7910078167915344
524,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,238.67323303222656,2.4403131008148193
525,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,286.0697326660156,2.964857339859009
526,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.7857142857142857,13,12,15566.9111328125,18.98578453063965
527,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,5,25323.8203125,27.45635414123535
528,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,8.467158317565918,0.3871939778327942
529,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,26.337108612060547,0.8790276646614075
530,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,11.235427856445312,0.5932719111442566
531,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,215.14027404785156,2.3579955101013184
532,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,2,2,63.58233642578125,1.1176400184631348
533,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,197.37835693359375,2.132751226425171
534,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,3,14970.046875,15.003520011901855
535,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,112.79975128173828,2.105076789855957
536,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,7.451889991760254,0.42735210061073303
537,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,30215.18359375,31.6427059173584
538,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,144.93194580078125,1.2394349575042725
539,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,202.2484130859375,2.4545505046844482
540,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,61.479618072509766,1.4895931482315063
541,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,969.4632568359375,6.2731614112854
542,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,153.26852416992188,2.0863451957702637
543,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,4,20128.109375,21.478715896606445
544,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,17,17,253.9220428466797,2.5021090507507324
545,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,30.531034469604492,0.6429223418235779
546,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,14,14,802.3633422851562,6.948812484741211
547,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,1456.1202392578125,8.468802452087402
548,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8,4,5,5444.90478515625,9.42009162902832
549,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,628.0635375976562,4.453669548034668
550,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,145.13694763183594,1.733205795288086
551,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,203.1117706298828,2.2638039588928223
552,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,145.26470947265625,1.6504020690917969
553,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,38.72120666503906,0.8266005516052246
554,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,16,16,132.59292602539062,2.2871103286743164
555,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,5.463741302490234,0.42427173256874084
556,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,24.31723976135254,0.7625451683998108
557,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29940.044921875,29.979122161865234
558,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,1586.6939697265625,10.076957702636719
559,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,5,24950.013671875,24.985380172729492
560,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,123.7026138305664,1.4285186529159546
561,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,67.12117004394531,1.3634774684906006
562,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29949.5234375,30.359046936035156
563,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.875,7,8,5544.029296875,8.997638702392578
564,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,45.804725646972656,0.9633297324180603
565,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,24.27931022644043,0.766334593296051
566,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,381.0248718261719,3.903663158416748
567,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,32.15281295776367,0.6257275938987732
568,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29947.298828125,30.16472625732422
569,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,386.565185546875,4.340585231781006
570,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9,9,10,5798.52587890625,9.554305076599121
571,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,788.3101196289062,6.050285339355469
572,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,1861.216552734375,11.862489700317383
573,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,131.1947479248047,1.6628049612045288
574,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,138.6462860107422,1.9656378030776978
575,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,3.4905245304107666,0.23148921132087708
576,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,1254.5848388671875,7.913624286651611
577,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,1594.0380859375,8.94052505493164
578,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,134.01565551757812,1.1376268863677979
579,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.5,5,10,24973.89453125,25.66069984436035
580,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,301.7231750488281,2.5731472969055176
581,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8333333333333334,12,10,10257.7451171875,12.666059494018555
582,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,4,19980.37890625,20.887842178344727
583,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9,9,10,5086.21435546875,6.684409141540527
584,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,13,13,201.84054565429688,2.7887532711029053
585,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,120.53915405273438,1.3904283046722412
586,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,12,59882.671875,60.096439361572266
587,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29945.630859375,30.2149600982666
588,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,620.2012939453125,5.551575660705566
589,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,116.43708801269531,1.4415479898452759
590,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,1052.811279296875,6.6048479080200195
591,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8,4,5,5342.71728515625,8.085067749023438
592,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,426.6215515136719,4.4081597328186035
593,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,260.4656677246094,2.328866481781006
594,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.7777777777777778,7,9,10317.8173828125,12.969871520996094
595,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9,9,10,5843.625,12.276545524597168
596,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,71.08727264404297,1.3107659816741943
597,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.75,3,4,5296.5146484375,7.94918155670166
598,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29942.455078125,30.19478988647461
599,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,45.212181091308594,1.1106038093566895
600,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,107.22863006591797,1.6908260583877563
601,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,28.263803482055664,0.5164257884025574
602,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8571428571428571,6,7,5111.13134765625,6.255164623260498
603,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8571428571428571,7,6,5575.29931640625,9.028548240661621
604,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,62.55495071411133,0.9524528384208679
605,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9,9,10,5863.455078125,11.576066970825195
606,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,1558.49560546875,9.436108589172363
607,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,2,9983.943359375,10.161458969116211
608,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9090909090909091,10,11,6167.70849609375,11.269709587097168
609,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,0.5656734108924866,0.14446139335632324
610,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,491.0141296386719,4.534698963165283
611,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,2,2,40.2101936340332,0.6533095240592957
612,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,4,20037.576171875,21.396175384521484
613,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,44.20065689086914,0.5732303261756897
614,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,70.57515716552734,1.1061280965805054
615,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,29.360536575317383,1.0550075769424438
616,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9,9,10,5613.3681640625,9.234280586242676
617,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,4,20276.126953125,21.590789794921875
618,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,959.2564086914062,8.811457633972168
619,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,15,15,558.9378662109375,4.880495071411133
620,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,141.016357421875,1.7113882303237915
621,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,664.4932861328125,5.308842658996582
622,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29941.09375,30.116355895996094
623,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,30017.318359375,30.600120544433594
624,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,114.22103118896484,1.5925747156143188
625,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,7,34940.0703125,35.19351577758789
626,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,2,10347.669921875,11.777131080627441
627,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,35.04647445678711,0.7995287179946899
