sample_index,signal_normalization,conditioning_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
407,train_zscore,film,1.0,14,14,655.08642578125,6.480720043182373
408,train_zscore,film,1.0,7,7,756.1677856445312,8.555366516113281
409,train_zscore,film,1.0,6,6,716.4140625,8.807384490966797
410,train_zscore,film,1.0,13,13,851.0411987304688,10.864179611206055
411,train_zscore,film,1.0,10,10,1330.977294921875,13.180031776428223
412,train_zscore,film,1.0,4,4,403.5679626464844,5.362205982208252
413,train_zscore,film,1.0,9,9,1847.96728515625,18.131576538085938
414,train_zscore,film,1.0,6,6,458.3573303222656,4.9805169105529785
415,train_zscore,film,1.0,6,6,1344.4705810546875,17.274246215820312
416,train_zscore,film,1.0,5,5,400.702392578125,4.76909875869751
417,train_zscore,film,1.0,10,10,218.3730926513672,3.105484962463379
418,train_zscore,film,1.0,5,5,400.78485107421875,4.620718479156494
419,train_zscore,film,1.0,3,3,176.39776611328125,2.5015745162963867
420,train_zscore,film,1.0,9,9,354.58203125,4.866283416748047
421,train_zscore,film,1.0,9,9,741.6244506835938,8.934164047241211
422,train_zscore,film,1.0,8,8,1070.53369140625,8.356785774230957
423,train_zscore,film,1.0,9,9,2187.080322265625,16.19231414794922
424,train_zscore,film,1.0,13,13,1705.21337890625,16.368621826171875
425,train_zscore,film,1.0,9,9,807.0709228515625,12.22619915008545
426,train_zscore,film,1.0,9,9,1147.9677734375,10.683353424072266
427,train_zscore,film,1.0,4,4,295.9060974121094,4.117449760437012
428,train_zscore,film,1.0,9,9,839.7245483398438,8.375507354736328
429,train_zscore,film,1.0,11,11,729.7416381835938,5.425708770751953
430,train_zscore,film,1.0,8,8,834.3981323242188,9.161564826965332
431,train_zscore,film,1.0,6,6,266.56610107421875,3.345160722732544
432,train_zscore,film,1.0,4,4,233.17921447753906,4.768449783325195
433,train_zscore,film,1.0,9,9,982.788818359375,9.857314109802246
434,train_zscore,film,1.0,9,9,922.0309448242188,9.727461814880371
435,train_zscore,film,1.0,4,4,410.7192687988281,4.891973972320557
436,train_zscore,film,1.0,6,6,620.8223876953125,5.72064208984375
437,train_zscore,film,1.0,8,8,999.6264038085938,15.21124267578125
438,train_zscore,film,1.0,5,5,319.9852294921875,3.7062180042266846
439,train_zscore,film,1.0,10,10,1148.822021484375,10.789555549621582
440,train_zscore,film,1.0,6,6,408.7148132324219,7.132901668548584
441,train_zscore,film,1.0,8,8,644.6298217773438,6.496194839477539
442,train_zscore,film,1.0,6,6,609.2432861328125,7.58066463470459
443,train_zscore,film,1.0,2,2,83.86430358886719,2.8454229831695557
444,train_zscore,film,1.0,17,17,1608.489990234375,11.041007995605469
445,train_zscore,film,1.0,7,7,735.7789916992188,8.024893760681152
446,train_zscore,film,1.0,6,6,276.9021301269531,4.670132637023926
447,train_zscore,film,1.0,6,6,136.5028076171875,2.1999387741088867
448,train_zscore,film,1.0,8,8,1242.1502685546875,10.739304542541504
449,train_zscore,film,1.0,15,15,534.354736328125,5.536132335662842
450,train_zscore,film,1.0,10,10,685.2459106445312,5.810391902923584
451,train_zscore,film,1.0,9,9,373.4678955078125,4.691188335418701
452,train_zscore,film,1.0,13,13,706.853271484375,7.939077854156494
453,train_zscore,film,1.0,12,12,1083.9276123046875,9.44754695892334
454,train_zscore,film,1.0,4,4,407.3858947753906,6.194689750671387
455,train_zscore,film,1.0,9,9,575.0936889648438,5.601096153259277
456,train_zscore,film,0.8,4,5,5293.3408203125,9.09864616394043
457,train_zscore,film,1.0,6,6,436.8857116699219,4.5424885749816895
458,train_zscore,film,1.0,9,9,652.7966918945312,6.490528583526611
459,train_zscore,film,1.0,4,4,385.4178161621094,6.345999717712402
460,train_zscore,film,1.0,3,3,131.37217712402344,2.064833879470825
461,train_zscore,film,1.0,6,6,254.0766143798828,2.9887781143188477
462,train_zscore,film,0.0,0,6,30105.974609375,32.01152420043945
463,train_zscore,film,1.0,5,5,1948.796142578125,17.390687942504883
464,train_zscore,film,1.0,15,15,595.9542846679688,6.585453987121582
465,train_zscore,film,1.0,8,8,823.1734619140625,8.44959831237793
466,train_zscore,film,1.0,6,6,361.7137756347656,7.406922817230225
467,train_zscore,film,1.0,4,4,628.1519775390625,8.207866668701172
468,train_zscore,film,1.0,4,4,606.3521118164062,5.977321624755859
469,train_zscore,film,1.0,7,7,510.0706787109375,6.209772109985352
470,train_zscore,film,1.0,4,4,329.5516662597656,3.2593183517456055
471,train_zscore,film,1.0,14,14,758.01953125,8.675522804260254
472,train_zscore,film,1.0,6,6,402.50848388671875,5.7568159103393555
473,train_zscore,film,1.0,6,6,500.593017578125,5.7757182121276855
474,train_zscore,film,1.0,10,10,589.1791381835938,6.068575382232666
475,train_zscore,film,1.0,7,7,1152.8614501953125,14.141901016235352
476,train_zscore,film,1.0,12,12,474.380859375,5.301328182220459
477,train_zscore,film,1.0,19,19,813.0203247070312,6.637731552124023
478,train_zscore,film,1.0,4,4,179.7410888671875,2.724202871322632
479,train_zscore,film,1.0,14,14,1037.48876953125,9.74283218383789
480,train_zscore,film,1.0,2,2,61.41779708862305,2.516940116882324
481,train_zscore,film,1.0,5,5,598.7794799804688,6.420403480529785
482,train_zscore,film,1.0,17,17,1432.97998046875,11.424727439880371
483,train_zscore,film,0.0,0,2,10284.755859375,15.496358871459961
484,train_zscore,film,1.0,5,5,957.811767578125,10.73231315612793
485,train_zscore,film,1.0,12,12,721.302001953125,6.84912109375
486,train_zscore,film,1.0,5,5,334.1618347167969,3.8643505573272705
487,train_zscore,film,0.0,0,4,20021.537109375,21.885635375976562
488,train_zscore,film,1.0,4,4,150.8795928955078,1.9002569913864136
489,train_zscore,film,1.0,8,8,1409.294677734375,12.101401329040527
490,train_zscore,film,1.0,11,11,648.36376953125,7.558332443237305
491,train_zscore,film,1.0,6,6,302.509521484375,4.009603500366211
492,train_zscore,film,1.0,5,5,479.6354675292969,4.605245590209961
493,train_zscore,film,1.0,4,4,716.1422119140625,7.5419158935546875
494,train_zscore,film,1.0,10,10,1311.1212158203125,11.834392547607422
495,train_zscore,film,1.0,4,4,1192.54248046875,8.09866714477539
496,train_zscore,film,1.0,5,5,936.0990600585938,8.375535011291504
497,train_zscore,film,1.0,7,7,1054.02099609375,8.149535179138184
498,train_zscore,film,1.0,6,6,238.255859375,3.4390811920166016
499,train_zscore,film,1.0,6,6,392.4939880371094,5.5878143310546875
500,train_zscore,film,1.0,6,6,543.05810546875,6.340079307556152
501,train_zscore,film,1.0,9,9,307.6595458984375,3.7469918727874756
502,train_zscore,film,1.0,6,6,391.7262878417969,4.106917858123779
503,train_zscore,film,1.0,7,7,569.7312622070312,10.822842597961426
504,train_zscore,film,1.0,5,5,736.094482421875,9.727503776550293
505,train_zscore,film,1.0,6,6,413.2436828613281,4.058237075805664
506,train_zscore,film,1.0,4,4,1195.22900390625,11.473108291625977
507,train_zscore,film,1.0,10,10,359.1590576171875,4.09951639175415
508,train_zscore,film,1.0,3,3,229.92556762695312,3.158900737762451
509,train_zscore,film,1.0,9,9,625.5994262695312,7.632723808288574
510,train_zscore,film,1.0,16,16,555.0291137695312,5.2378129959106445
511,train_zscore,film,0.0,0,6,30498.515625,33.3571662902832
512,train_zscore,film,1.0,5,5,265.540771484375,4.343713760375977
513,train_zscore,film,1.0,9,9,286.8394470214844,4.44024133682251
514,train_zscore,film,1.0,2,2,27.993234634399414,0.8509406447410583
515,train_zscore,film,1.0,6,6,566.66943359375,5.784858226776123
516,train_zscore,film,1.0,11,11,439.53668212890625,4.3611040115356445
517,train_zscore,film,1.0,8,8,869.6165771484375,6.9728264808654785
518,train_zscore,film,1.0,9,9,378.82855224609375,5.345056533813477
519,train_zscore,film,1.0,7,7,595.382568359375,6.922069072723389
520,train_zscore,film,1.0,12,12,1056.6722412109375,10.672402381896973
521,train_zscore,film,1.0,18,18,1174.469970703125,11.963147163391113
522,train_zscore,film,1.0,6,6,314.3656921386719,3.499074935913086
523,train_zscore,film,1.0,5,5,447.5151672363281,5.505398750305176
524,train_zscore,film,1.0,9,9,929.502197265625,8.179878234863281
525,train_zscore,film,1.0,7,7,170.5292205810547,2.650008201599121
526,train_zscore,film,1.0,12,12,1233.06103515625,12.965349197387695
527,train_zscore,film,1.0,5,5,368.674072265625,4.915844917297363
528,train_zscore,film,1.0,3,3,199.62158203125,2.9142649173736572
529,train_zscore,film,1.0,6,6,443.5511779785156,5.602787017822266
530,train_zscore,film,1.0,6,6,267.7411193847656,3.3456051349639893
531,train_zscore,film,1.0,4,4,851.8970336914062,9.660226821899414
532,train_zscore,film,0.0,0,2,9981.095703125,10.458300590515137
533,train_zscore,film,1.0,6,6,585.5835571289062,6.952755928039551
534,train_zscore,film,1.0,3,3,168.2111358642578,3.2246413230895996
535,train_zscore,film,1.0,9,9,1699.05810546875,11.478534698486328
536,train_zscore,film,1.0,6,6,333.0312805175781,4.881089687347412
537,train_zscore,film,1.0,6,6,961.5426025390625,9.615813255310059
538,train_zscore,film,1.0,6,6,377.1922912597656,4.5774760246276855
539,train_zscore,film,1.0,6,6,592.5103759765625,5.784648895263672
540,train_zscore,film,1.0,10,10,1279.4066162109375,12.613476753234863
541,train_zscore,film,1.0,9,9,1309.418701171875,12.603100776672363
542,train_zscore,film,1.0,5,5,297.7138977050781,3.797056198120117
543,train_zscore,film,1.0,4,4,753.1600952148438,7.813924789428711
544,train_zscore,film,1.0,17,17,925.6524047851562,10.714286804199219
545,train_zscore,film,1.0,6,6,332.46917724609375,6.3863348960876465
546,train_zscore,film,1.0,14,14,1184.01904296875,11.020866394042969
547,train_zscore,film,1.0,12,12,1287.0535888671875,10.960026741027832
548,train_zscore,film,1.0,5,5,439.9219665527344,6.061682224273682
549,train_zscore,film,1.0,12,12,203.4246826171875,3.1529505252838135
550,train_zscore,film,1.0,5,5,79.8184585571289,1.7585769891738892
551,train_zscore,film,1.0,7,7,456.073974609375,5.9345622062683105
552,train_zscore,film,1.0,9,9,409.47808837890625,5.555048942565918
553,train_zscore,film,1.0,4,4,304.48175048828125,3.854965925216675
554,train_zscore,film,1.0,16,16,864.7581176757812,9.339605331420898
555,train_zscore,film,1.0,6,6,195.37625122070312,3.0918123722076416
556,train_zscore,film,1.0,5,5,487.7303771972656,5.0582275390625
557,train_zscore,film,1.0,6,6,1025.086181640625,11.965538024902344
558,train_zscore,film,1.0,6,6,903.4271850585938,9.235623359680176
559,train_zscore,film,1.0,5,5,572.892822265625,7.663280010223389
560,train_zscore,film,1.0,7,7,501.01507568359375,5.7888970375061035
561,train_zscore,film,1.0,3,3,99.54935455322266,2.2844655513763428
562,train_zscore,film,1.0,6,6,928.2976684570312,9.957721710205078
563,train_zscore,film,1.0,8,8,1277.06201171875,8.715063095092773
564,train_zscore,film,1.0,6,6,149.9578857421875,4.158231258392334
565,train_zscore,film,1.0,5,5,288.38690185546875,3.1492884159088135
566,train_zscore,film,1.0,6,6,168.677734375,3.905723810195923
567,train_zscore,film,1.0,4,4,142.7775421142578,2.5702695846557617
568,train_zscore,film,1.0,6,6,721.9718627929688,6.4636101722717285
569,train_zscore,film,1.0,9,9,771.2770385742188,8.358953475952148
570,train_zscore,film,1.0,10,10,1190.38134765625,9.695467948913574
571,train_zscore,film,1.0,9,9,1485.888916015625,13.453327178955078
572,train_zscore,film,1.0,10,10,1607.79345703125,13.366689682006836
573,train_zscore,film,1.0,4,4,230.83766174316406,3.3849399089813232
574,train_zscore,film,1.0,12,12,454.95916748046875,6.641740798950195
575,train_zscore,film,1.0,5,5,310.0196533203125,4.086197376251221
576,train_zscore,film,1.0,7,7,1156.212158203125,15.223336219787598
577,train_zscore,film,0.5,2,4,10452.21875,15.958949089050293
578,train_zscore,film,1.0,5,5,361.3577880859375,2.839195966720581
579,train_zscore,film,1.0,10,10,1630.818603515625,14.80817985534668
580,train_zscore,film,1.0,11,11,325.1658935546875,3.9136714935302734
581,train_zscore,film,1.0,10,10,1098.239501953125,10.128446578979492
582,train_zscore,film,1.0,4,4,754.124267578125,10.760024070739746
583,train_zscore,film,1.0,10,10,681.144775390625,6.661801338195801
584,train_zscore,film,1.0,13,13,582.912353515625,6.989670276641846
585,train_zscore,film,1.0,10,10,233.71453857421875,3.848060369491577
586,train_zscore,film,1.0,12,12,1620.9415283203125,18.738435745239258
587,train_zscore,film,1.0,6,6,892.4866943359375,9.208248138427734
588,train_zscore,film,1.0,12,12,616.7605590820312,4.717904567718506
589,train_zscore,film,1.0,5,5,490.2050476074219,7.0706658363342285
590,train_zscore,film,1.0,8,8,1415.4022216796875,13.267273902893066
591,train_zscore,film,1.0,5,5,235.30978393554688,3.0751430988311768
592,train_zscore,film,1.0,4,4,232.18728637695312,3.6486968994140625
593,train_zscore,film,1.0,5,5,1074.927978515625,8.120012283325195
594,train_zscore,film,1.0,9,9,749.01953125,8.497271537780762
595,train_zscore,film,1.0,10,10,596.7230224609375,6.995875358581543
596,train_zscore,film,1.0,9,9,777.2189331054688,8.580648422241211
597,train_zscore,film,1.0,4,4,436.1654357910156,4.944414138793945
598,train_zscore,film,0.0,0,6,30000.314453125,31.344209671020508
599,train_zscore,film,1.0,4,4,268.7901611328125,3.6021616458892822
600,train_zscore,film,1.0,4,4,330.99609375,4.656336784362793
601,train_zscore,film,1.0,5,5,200.7106475830078,3.2437562942504883
602,train_zscore,film,1.0,7,7,407.9497375488281,4.004668235778809
603,train_zscore,film,1.0,6,6,693.419677734375,5.988808631896973
604,train_zscore,film,1.0,6,6,478.5894775390625,4.520103931427002
605,train_zscore,film,1.0,10,10,962.1676025390625,9.147491455078125
606,train_zscore,film,1.0,9,9,637.3180541992188,8.554288864135742
607,train_zscore,film,0.5,4,2,8647.8486328125,14.748708724975586
608,train_zscore,film,1.0,11,11,1776.2496337890625,12.338234901428223
609,train_zscore,film,1.0,4,4,83.5287857055664,2.5754971504211426
610,train_zscore,film,1.0,12,12,436.43243408203125,4.374360084533691
611,train_zscore,film,1.0,2,2,501.5113220214844,8.072556495666504
612,train_zscore,film,1.0,4,4,359.264404296875,5.078036308288574
613,train_zscore,film,1.0,5,5,855.94091796875,8.523171424865723
614,train_zscore,film,1.0,6,6,279.06365966796875,4.174025058746338
615,train_zscore,film,1.0,6,6,59.78029251098633,1.949548602104187
616,train_zscore,film,1.0,10,10,685.9724731445312,6.1743574142456055
617,train_zscore,film,1.0,4,4,328.3900146484375,4.72348690032959
618,train_zscore,film,1.0,6,6,1522.0933837890625,12.952317237854004
619,train_zscore,film,1.0,15,15,1822.2567138671875,11.663631439208984
620,train_zscore,film,1.0,9,9,334.1489562988281,5.995311737060547
621,train_zscore,film,1.0,12,12,486.74786376953125,10.461020469665527
622,train_zscore,film,1.0,6,6,357.3953857421875,4.403381824493408
623,train_zscore,film,1.0,6,6,1155.428955078125,12.356756210327148
624,train_zscore,film,1.0,6,6,1136.8193359375,12.016829490661621
625,train_zscore,film,0.8571428571428571,6,7,5344.169921875,10.434148788452148
626,train_zscore,film,1.0,2,2,291.61920166015625,6.786969184875488
627,train_zscore,film,1.0,6,6,413.7655944824219,6.289554595947266
628,train_zscore,film,1.0,4,4,437.60382080078125,6.011125564575195
629,train_zscore,film,1.0,10,10,1219.88330078125,8.445544242858887
630,train_zscore,film,1.0,8,8,594.4522094726562,5.680878162384033
631,train_zscore,film,1.0,10,10,664.4502563476562,6.47320556640625
632,train_zscore,film,1.0,6,6,810.035888671875,8.676850318908691
633,train_zscore,film,1.0,6,6,400.40399169921875,5.8613972663879395
634,train_zscore,film,1.0,9,9,477.64874267578125,6.000582695007324
635,train_zscore,film,1.0,6,6,1163.61962890625,11.202106475830078
636,train_zscore,film,1.0,4,4,268.9565124511719,3.8616790771484375
637,train_zscore,film,1.0,7,7,591.8004760742188,5.346799373626709
638,train_zscore,film,1.0,11,11,2305.019775390625,21.269367218017578
639,train_zscore,film,1.0,3,3,308.0386962890625,3.900162935256958
640,train_zscore,film,1.0,6,6,162.72723388671875,2.7624499797821045
641,train_zscore,film,1.0,8,8,1067.7027587890625,12.534637451171875
642,train_zscore,film,1.0,9,9,1580.19384765625,17.78329086303711
643,train_zscore,film,1.0,9,9,781.2999877929688,7.4163289070129395
644,train_zscore,film,1.0,12,12,1591.78173828125,16.146743774414062
645,train_zscore,film,1.0,9,9,292.884521484375,3.6249337196350098
646,train_zscore,film,1.0,6,6,649.1598510742188,7.623870849609375
647,train_zscore,film,1.0,16,16,1421.7987060546875,9.580205917358398
648,train_zscore,film,1.0,12,12,849.1129760742188,7.7731781005859375
649,train_zscore,film,1.0,9,9,824.2884521484375,8.749225616455078
650,train_zscore,film,0.0,0,2,10568.3359375,14.711089134216309
651,train_zscore,film,1.0,6,6,432.1714782714844,5.7913432121276855
652,train_zscore,film,1.0,4,4,95.81906127929688,1.9007114171981812
653,train_zscore,film,1.0,5,5,414.07562255859375,4.702630043029785
654,train_zscore,film,1.0,5,5,144.3016357421875,3.051274061203003
655,train_zscore,film,1.0,10,10,499.24163818359375,5.624363899230957
656,train_zscore,film,1.0,6,6,289.2892150878906,3.638444423675537
657,train_zscore,film,1.0,7,7,373.0918884277344,7.172240734100342
658,train_zscore,film,1.0,6,6,495.96929931640625,5.569885730743408
659,train_zscore,film,0.0,0,11,55066.2109375,57.283016204833984
660,train_zscore,film,1.0,6,6,486.3780822753906,5.601982593536377
661,train_zscore,film,1.0,10,10,923.0714111328125,10.576991081237793
662,train_zscore,film,1.0,6,6,979.2725219726562,8.3512601852417
663,train_zscore,film,1.0,4,4,77.4106674194336,1.4517338275909424
664,train_zscore,film,1.0,9,9,851.4257202148438,7.861928939819336
665,train_zscore,film,1.0,6,6,219.69805908203125,4.788165092468262
666,train_zscore,film,1.0,6,6,379.2215576171875,5.105737209320068
667,train_zscore,film,1.0,10,10,548.529052734375,5.604315280914307
668,train_zscore,film,1.0,13,13,563.687744140625,7.00709342956543
669,train_zscore,film,1.0,12,12,317.03472900390625,4.7955498695373535
670,train_zscore,film,1.0,16,16,1151.45556640625,10.901819229125977
671,train_zscore,film,1.0,5,5,282.7671813964844,4.167341709136963
672,train_zscore,film,1.0,9,9,1204.6876220703125,10.009048461914062
673,train_zscore,film,1.0,9,9,876.26220703125,11.782417297363281
674,train_zscore,film,1.0,7,7,621.1998291015625,5.3423051834106445
675,train_zscore,film,1.0,6,6,255.2265167236328,3.803250789642334
676,train_zscore,film,1.0,8,8,1007.0150756835938,6.746533393859863
677,train_zscore,film,1.0,11,11,724.1671752929688,6.052828311920166
678,train_zscore,film,1.0,6,6,236.5631866455078,4.364039421081543
679,train_zscore,film,1.0,6,6,1239.4649658203125,14.269705772399902
680,train_zscore,film,1.0,5,5,235.64830017089844,3.863032817840576
681,train_zscore,film,1.0,2,2,654.593505859375,7.541778564453125
682,train_zscore,film,0.0,0,5,25172.337890625,27.508411407470703
683,train_zscore,film,1.0,6,6,685.3206176757812,8.656848907470703
684,train_zscore,film,1.0,6,6,47.41843795776367,1.3888500928878784
685,train_zscore,film,1.0,4,4,223.83685302734375,3.9838569164276123
686,train_zscore,film,1.0,5,5,481.9385070800781,7.510480880737305
687,train_zscore,film,1.0,7,7,607.7157592773438,5.531521797180176
688,train_zscore,film,1.0,5,5,259.7716369628906,4.638040065765381
689,train_zscore,film,1.0,8,8,862.461181640625,8.760916709899902
690,train_zscore,film,1.0,5,5,315.8831481933594,3.1861493587493896
691,train_zscore,film,1.0,6,6,128.29283142089844,3.1932637691497803
692,train_zscore,film,1.0,9,9,178.09080505371094,2.8665173053741455
693,train_zscore,film,1.0,15,15,1830.125,18.053625106811523
694,train_zscore,film,1.0,10,10,556.31298828125,6.19980001449585
695,train_zscore,film,1.0,2,2,261.0904235839844,3.6309139728546143
696,train_zscore,film,1.0,6,6,353.4457702636719,5.293287754058838
697,train_zscore,film,1.0,16,16,1293.8319091796875,12.015349388122559
698,train_zscore,film,1.0,16,16,418.6886291503906,6.2487993240356445
699,train_zscore,film,1.0,9,9,332.98944091796875,5.341330051422119
700,train_zscore,film,1.0,4,4,233.34628295898438,3.235610008239746
701,train_zscore,film,0.8,4,5,5072.189453125,8.539819717407227
702,train_zscore,film,1.0,16,16,2286.489990234375,19.021595001220703
703,train_zscore,film,1.0,7,7,713.2412719726562,7.058645725250244
704,train_zscore,film,1.0,13,13,656.1757202148438,6.743948936462402
705,train_zscore,film,1.0,5,5,140.12399291992188,1.907380223274231
706,train_zscore,film,0.8,4,5,5814.20556640625,13.575004577636719
707,train_zscore,film,1.0,10,10,1232.75146484375,11.711494445800781
708,train_zscore,film,1.0,4,4,106.8580551147461,2.123983860015869
709,train_zscore,film,1.0,2,2,276.55242919921875,4.768482685089111
710,train_zscore,film,1.0,6,6,67.86767578125,1.190761923789978
711,train_zscore,film,1.0,6,6,202.2666015625,2.996722936630249
712,train_zscore,film,1.0,5,5,580.9500122070312,7.397536754608154
713,train_zscore,film,1.0,6,6,632.51904296875,7.763717174530029
714,train_zscore,film,1.0,5,5,698.036865234375,6.318969249725342
715,train_zscore,film,1.0,3,3,258.4021301269531,4.366969108581543
716,train_zscore,film,1.0,3,3,200.48004150390625,3.8657233715057373
717,train_zscore,film,1.0,7,7,561.7354125976562,6.2910027503967285
718,train_zscore,film,1.0,15,15,650.7246704101562,9.335200309753418
719,train_zscore,film,1.0,12,12,919.9966430664062,8.16481876373291
720,train_zscore,film,1.0,4,4,398.00079345703125,3.813835859298706
721,train_zscore,film,1.0,12,12,823.6035766601562,8.27396011352539
722,train_zscore,film,1.0,6,6,309.0491943359375,4.523895740509033
723,train_zscore,film,1.0,10,10,1397.24853515625,11.186878204345703
724,train_zscore,film,1.0,4,4,328.2140197753906,2.6951537132263184
725,train_zscore,film,1.0,5,5,662.8534545898438,7.7096476554870605
726,train_zscore,film,1.0,6,6,109.2164535522461,2.423886299133301
727,train_zscore,film,1.0,9,9,340.0619812011719,4.569153785705566
728,train_zscore,film,1.0,16,16,1078.788330078125,11.36288070678711
729,train_zscore,film,1.0,12,12,377.8942565917969,4.697449207305908
730,train_zscore,film,1.0,3,3,118.56414794921875,1.4110974073410034
731,train_zscore,film,1.0,5,5,913.3524780273438,7.186091423034668
732,train_zscore,film,1.0,6,6,330.688232421875,4.551239490509033
733,train_zscore,film,1.0,6,6,334.2413635253906,4.427566051483154
734,train_zscore,film,1.0,4,4,610.0153198242188,8.255241394042969
735,train_zscore,film,1.0,4,4,164.33717346191406,2.5755615234375
736,train_zscore,film,1.0,11,11,660.55908203125,8.744911193847656
737,train_zscore,film,1.0,6,6,606.7966918945312,6.791424751281738
738,train_zscore,film,1.0,4,4,106.61923217773438,2.652508497238159
739,train_zscore,film,1.0,8,8,317.9262390136719,4.706866264343262
740,train_zscore,film,1.0,6,6,122.11519622802734,2.222820520401001
741,train_zscore,film,0.0,0,6,29936.509765625,30.007530212402344
742,train_zscore,film,1.0,4,4,285.5718078613281,4.043475151062012
743,train_zscore,film,1.0,4,4,58.437286376953125,1.5063014030456543
744,train_zscore,film,1.0,6,6,898.293701171875,8.726806640625
745,train_zscore,film,0.0,0,2,10086.9736328125,11.634099006652832
746,train_zscore,film,1.0,10,10,637.5350341796875,7.372918128967285
747,train_zscore,film,1.0,10,10,1259.370361328125,10.713296890258789
748,train_zscore,film,1.0,5,5,312.68731689453125,3.1826353073120117
749,train_zscore,film,1.0,6,6,526.112060546875,5.194124698638916
750,train_zscore,film,1.0,4,4,98.65441131591797,1.6712417602539062
751,train_zscore,film,1.0,3,3,353.4754943847656,4.818027019500732
752,train_zscore,film,0.0,0,0,803.7965698242188,6.9298095703125
753,train_zscore,film,1.0,11,11,603.1439208984375,7.317696571350098
754,train_zscore,film,1.0,3,3,260.544189453125,4.006483554840088
755,train_zscore,film,1.0,8,8,543.1091918945312,6.3584675788879395
756,train_zscore,film,1.0,6,6,639.6708374023438,7.7646050453186035
757,train_zscore,film,1.0,9,9,313.79656982421875,3.9877982139587402
758,train_zscore,film,1.0,16,16,1687.19873046875,13.238036155700684
759,train_zscore,film,1.0,15,15,1386.79833984375,15.965106964111328
760,train_zscore,film,1.0,3,3,553.4308471679688,7.499352931976318
761,train_zscore,film,1.0,5,5,1366.8387451171875,14.154034614562988
762,train_zscore,film,1.0,2,2,144.40740966796875,2.267491102218628
763,train_zscore,film,1.0,9,9,992.884521484375,8.621010780334473
764,train_zscore,film,1.0,2,2,267.26446533203125,3.2417614459991455
765,train_zscore,film,1.0,9,9,431.1717834472656,5.349639415740967
766,train_zscore,film,1.0,10,10,595.0613403320312,6.314446449279785
767,train_zscore,film,1.0,3,3,299.708251953125,4.050320625305176
768,train_zscore,film,1.0,4,4,96.73190307617188,1.9827473163604736
769,train_zscore,film,0.875,7,8,6097.01318359375,15.773083686828613
770,train_zscore,film,1.0,6,6,223.76040649414062,3.2478320598602295
771,train_zscore,film,0.8,4,5,5698.484375,13.278777122497559
772,train_zscore,film,1.0,5,5,1053.71826171875,12.275068283081055
773,train_zscore,film,1.0,4,4,309.7961730957031,4.331587314605713
774,train_zscore,film,1.0,6,6,379.3019104003906,4.784617900848389
775,train_zscore,film,1.0,10,10,272.086669921875,3.6954684257507324
776,train_zscore,film,1.0,4,4,234.75430297851562,3.2290289402008057
777,train_zscore,film,1.0,6,6,416.6263427734375,5.803808689117432
778,train_zscore,film,1.0,7,7,1317.70361328125,10.853869438171387
779,train_zscore,film,1.0,9,9,841.1035766601562,9.135438919067383
780,train_zscore,film,1.0,5,5,212.7196044921875,2.681680679321289
781,train_zscore,film,1.0,9,9,465.8126525878906,6.063348293304443
782,train_zscore,film,1.0,8,8,773.9297485351562,8.720392227172852
783,train_zscore,film,1.0,6,6,1061.3515625,8.84051513671875
784,train_zscore,film,1.0,4,4,138.5075225830078,2.879150390625
785,train_zscore,film,1.0,6,6,464.46441650390625,5.736286163330078
786,train_zscore,film,1.0,11,11,1006.5501708984375,11.098398208618164
787,train_zscore,film,1.0,11,11,883.747314453125,9.592416763305664
788,train_zscore,film,1.0,4,4,358.9122619628906,6.354443550109863
789,train_zscore,film,1.0,12,12,755.9940795898438,7.550776481628418
790,train_zscore,film,0.0,0,4,20784.529296875,26.435293197631836
791,train_zscore,film,1.0,11,11,1241.98095703125,11.292438507080078
792,train_zscore,film,1.0,4,4,291.3593444824219,3.0883948802948
793,train_zscore,film,1.0,5,5,218.47726440429688,3.8099448680877686
794,train_zscore,film,1.0,6,6,586.9017333984375,7.149582386016846
795,train_zscore,film,1.0,8,8,1618.03369140625,17.95346450805664
796,train_zscore,film,1.0,13,13,961.8805541992188,10.571735382080078
797,train_zscore,film,1.0,2,2,122.94580841064453,1.8424582481384277
798,train_zscore,film,1.0,10,10,190.6553497314453,3.0437960624694824
799,train_zscore,film,1.0,11,11,1128.1409912109375,13.334848403930664
800,train_zscore,film,1.0,3,3,418.7575378417969,6.59487771987915
801,train_zscore,film,1.0,9,9,881.9857788085938,9.527371406555176
802,train_zscore,film,1.0,9,9,578.5554809570312,5.326336860656738
803,train_zscore,film,1.0,3,3,520.7991943359375,4.685564041137695
804,train_zscore,film,1.0,15,15,852.7123413085938,9.40917682647705
805,train_zscore,film,1.0,7,7,798.8071899414062,8.40926742553711
806,train_zscore,film,1.0,8,8,1128.572509765625,9.954510688781738
807,train_zscore,film,1.0,6,6,448.0062255859375,6.645673751831055
808,train_zscore,film,1.0,7,7,451.0394287109375,5.467319488525391
809,train_zscore,film,1.0,9,9,530.6900634765625,6.023556709289551
810,train_zscore,film,1.0,15,15,1231.434326171875,10.88315200805664
811,train_zscore,film,1.0,5,5,549.690185546875,5.982657432556152
812,train_zscore,film,1.0,4,4,239.74566650390625,3.0833094120025635
813,train_zscore,film,1.0,13,13,1079.1129150390625,9.816009521484375
814,train_zscore,film,1.0,9,9,1007.4365844726562,14.616789817810059
815,train_zscore,film,1.0,10,10,1903.12841796875,18.134016036987305
