sample_index,method,threshold,defect_area_pred,defect_area_label,defect_iou,centroid_distance,note
20,threshold,200,0,492,0.0,,direct threshold sweep
20,largest_connected_component,200,0,492,0.0,,8-neighborhood largest component after threshold
20,threshold,300,0,492,0.0,,direct threshold sweep
20,largest_connected_component,300,0,492,0.0,,8-neighborhood largest component after threshold
20,threshold,400,228,492,0.4634146341463415,0.13387486077659366,direct threshold sweep
20,largest_connected_component,400,228,492,0.4634146341463415,0.13387486077659366,8-neighborhood largest component after threshold
20,threshold,500,487,492,0.9540918163672655,0.0068362707430584075,direct threshold sweep
20,largest_connected_component,500,487,492,0.9540918163672655,0.0068362707430584075,8-neighborhood largest component after threshold
20,threshold,600,767,492,0.6414602346805737,0.11457287886678065,direct threshold sweep
20,largest_connected_component,600,767,492,0.6414602346805737,0.11457287886678065,8-neighborhood largest component after threshold
20,threshold,700,1222,492,0.4026186579378069,0.6896870712982458,direct threshold sweep
20,largest_connected_component,700,1131,492,0.4350132625994695,0.2866753687786704,8-neighborhood largest component after threshold
20,oracle_area_topk,,492,492,0.9523809523809523,0.008505064697937593,diagnostic oracle: lowest mu_pred values with label_area pixels
21,raw_threshold_500,500,1802,853,0.3065944881889764,2.6476428222043946,S42 default mask threshold
21,threshold,100,10,853,0.0,5.102374324407331,direct threshold sweep
21,largest_connected_component,100,10,853,0.0,5.102374324407331,8-neighborhood largest component after threshold
21,threshold,200,74,853,0.0,4.898829924607595,direct threshold sweep
21,largest_connected_component,200,74,853,0.0,4.898829924607595,8-neighborhood largest component after threshold
21,threshold,300,140,853,0.0,4.789562932869305,direct threshold sweep
21,largest_connected_component,300,140,853,0.0,4.789562932869305,8-neighborhood largest component after threshold
21,threshold,400,562,853,0.3101851851851852,1.7349822513209847,direct threshold sweep
21,largest_connected_component,400,339,853,0.3908984830805134,0.29442369085977077,8-neighborhood largest component after threshold
21,threshold,500,1802,853,0.3065944881889764,2.6476428222043946,direct threshold sweep
21,largest_connected_component,500,978,853,0.0,5.1060254532370335,8-neighborhood largest component after threshold
21,threshold,600,4421,853,0.15912087912087913,4.14121004747125,direct threshold sweep
21,largest_connected_component,600,2923,853,0.0,6.5625309784577315,8-neighborhood largest component after threshold
21,threshold,700,10790,853,0.07012867647058824,3.8275383919175523,direct threshold sweep
21,largest_connected_component,700,6505,853,0.0,8.837697505244977,8-neighborhood largest component after threshold
21,oracle_area_topk,,853,853,0.4193011647254576,1.3715596749260244,diagnostic oracle: lowest mu_pred values with label_area pixels
22,raw_threshold_500,500,739,748,0.85875,0.02432875034334512,S42 default mask threshold
22,threshold,100,0,748,0.0,,direct threshold sweep
22,largest_connected_component,100,0,748,0.0,,8-neighborhood largest component after threshold
22,threshold,200,0,748,0.0,,direct threshold sweep
22,largest_connected_component,200,0,748,0.0,,8-neighborhood largest component after threshold
22,threshold,300,0,748,0.0,,direct threshold sweep
22,largest_connected_component,300,0,748,0.0,,8-neighborhood largest component after threshold
22,threshold,400,299,748,0.3997326203208556,0.2298753398594435,direct threshold sweep
22,largest_connected_component,400,299,748,0.3997326203208556,0.2298753398594435,8-neighborhood largest component after threshold
22,threshold,500,739,748,0.85875,0.02432875034334512,direct threshold sweep
22,largest_connected_component,500,739,748,0.85875,0.02432875034334512,8-neighborhood largest component after threshold
22,threshold,600,1366,748,0.5475841874084919,0.24771876959242678,direct threshold sweep
22,largest_connected_component,600,1360,748,0.55,0.2578814133590577,8-neighborhood largest component after threshold
22,threshold,700,3405,748,0.2196769456681351,4.04083095418003,direct threshold sweep
22,largest_connected_component,700,2319,748,0.32255282449331607,0.6480692654477701,8-neighborhood largest component after threshold
22,oracle_area_topk,,748,748,0.8583850931677018,0.021891920351134155,diagnostic oracle: lowest mu_pred values with label_area pixels
23,raw_threshold_500,500,5038,1486,0.28907330567081607,3.406080832169151,S42 default mask threshold
23,threshold,100,1110,1486,0.39720129171151775,1.5774547200778979,direct threshold sweep
23,largest_connected_component,100,1110,1486,0.39720129171151775,1.5774547200778979,8-neighborhood largest component after threshold
23,threshold,200,1415,1486,0.4801020408163265,1.478406254261968,direct threshold sweep
23,largest_connected_component,200,1415,1486,0.4801020408163265,1.478406254261968,8-neighborhood largest component after threshold
23,threshold,300,1660,1486,0.5398923152227117,1.3627357892473295,direct threshold sweep
23,largest_connected_component,300,1660,1486,0.5398923152227117,1.3627357892473295,8-neighborhood largest component after threshold
23,threshold,400,2097,1486,0.5959910913140312,1.0482375486949345,direct threshold sweep
23,largest_connected_component,400,2097,1486,0.5959910913140312,1.0482375486949345,8-neighborhood largest component after threshold
23,threshold,500,5038,1486,0.28907330567081607,3.406080832169151,direct threshold sweep
23,largest_connected_component,500,5038,1486,0.28907330567081607,3.406080832169151,8-neighborhood largest component after threshold
23,threshold,600,7621,1486,0.19498753444429864,4.670432493303077,direct threshold sweep
23,largest_connected_component,600,7621,1486,0.19498753444429864,4.670432493303077,8-neighborhood largest component after threshold
23,threshold,700,11990,1486,0.12393661384487073,7.056633188747543,direct threshold sweep
23,largest_connected_component,700,11990,1486,0.12393661384487073,7.056633188747543,8-neighborhood largest component after threshold
23,oracle_area_topk,,1486,1486,0.5002523977788995,1.4420532499957697,diagnostic oracle: lowest mu_pred values with label_area pixels
24,raw_threshold_500,500,967,900,0.7969201154956689,0.18765544690968014,S42 default mask threshold
24,threshold,100,0,900,0.0,,direct threshold sweep
24,largest_connected_component,100,0,900,0.0,,8-neighborhood largest component after threshold
24,threshold,200,0,900,0.0,,direct threshold sweep
24,largest_connected_component,200,0,900,0.0,,8-neighborhood largest component after threshold
24,threshold,300,0,900,0.0,,direct threshold sweep
24,largest_connected_component,300,0,900,0.0,,8-neighborhood largest component after threshold
24,threshold,400,0,900,0.0,,direct threshold sweep
24,largest_connected_component,400,0,900,0.0,,8-neighborhood largest component after threshold
24,threshold,500,967,900,0.7969201154956689,0.18765544690968014,direct threshold sweep
24,largest_connected_component,500,967,900,0.7969201154956689,0.18765544690968014,8-neighborhood largest component after threshold
24,threshold,600,2256,900,0.39893617021276595,0.06477219719033007,direct threshold sweep
24,largest_connected_component,600,2130,900,0.4225352112676056,0.6079572971712789,8-neighborhood largest component after threshold
24,threshold,700,6985,900,0.12884753042233357,7.311384842600635,direct threshold sweep
24,largest_connected_component,700,3512,900,0.25626423690205014,1.252947838041724,8-neighborhood largest component after threshold
24,oracle_area_topk,,900,900,0.8181818181818182,0.21989478500175139,diagnostic oracle: lowest mu_pred values with label_area pixels
25,raw_threshold_500,500,1046,1044,0.9961795606494747,0.001607966045333566,S42 default mask threshold
25,threshold,100,65,1044,0.06226053639846743,0.3404298704970983,direct threshold sweep
25,largest_connected_component,100,65,1044,0.06226053639846743,0.3404298704970983,8-neighborhood largest component after threshold
25,threshold,200,393,1044,0.3764367816091954,0.2574425439062178,direct threshold sweep
25,largest_connected_component,200,393,1044,0.3764367816091954,0.2574425439062178,8-neighborhood largest component after threshold
25,threshold,300,631,1044,0.6044061302681992,0.1599070136613093,direct threshold sweep
25,largest_connected_component,300,631,1044,0.6044061302681992,0.1599070136613093,8-neighborhood largest component after threshold
25,threshold,400,840,1044,0.8045977011494253,0.09079620458849628,direct threshold sweep
25,largest_connected_component,400,840,1044,0.8045977011494253,0.09079620458849628,8-neighborhood largest component after threshold
25,threshold,500,1046,1044,0.9961795606494747,0.001607966045333566,direct threshold sweep
25,largest_connected_component,500,1046,1044,0.9961795606494747,0.001607966045333566,8-neighborhood largest component after threshold
25,threshold,600,1271,1044,0.8214004720692368,0.08977529294864615,direct threshold sweep
25,largest_connected_component,600,1271,1044,0.8214004720692368,0.08977529294864615,8-neighborhood largest component after threshold
25,threshold,700,1640,1044,0.6365853658536585,0.45226206858059015,direct threshold sweep
25,largest_connected_component,700,1571,1044,0.6645448758752387,0.18780446299149145,8-neighborhood largest component after threshold
25,oracle_area_topk,,1044,1044,0.9961759082217974,0.0016378320412718745,diagnostic oracle: lowest mu_pred values with label_area pixels
26,raw_threshold_500,500,601,601,0.9232,0.02542947310358006,S42 default mask threshold
26,threshold,100,0,601,0.0,,direct threshold sweep
26,largest_connected_component,100,0,601,0.0,,8-neighborhood largest component after threshold
26,threshold,200,0,601,0.0,,direct threshold sweep
26,largest_connected_component,200,0,601,0.0,,8-neighborhood largest component after threshold
26,threshold,300,170,601,0.28286189683860236,0.16949215741536874,direct threshold sweep
26,largest_connected_component,300,170,601,0.28286189683860236,0.16949215741536874,8-neighborhood largest component after threshold
26,threshold,400,369,601,0.6139767054908486,0.06424313096320043,direct threshold sweep
26,largest_connected_component,400,369,601,0.6139767054908486,0.06424313096320043,8-neighborhood largest component after threshold
26,threshold,500,601,601,0.9232,0.02542947310358006,direct threshold sweep
26,largest_connected_component,500,601,601,0.9232,0.02542947310358006,8-neighborhood largest component after threshold
26,threshold,600,888,601,0.6768018018018018,0.02190194451435481,direct threshold sweep
26,largest_connected_component,600,888,601,0.6768018018018018,0.02190194451435481,8-neighborhood largest component after threshold
26,threshold,700,2180,601,0.2756880733944954,4.436208551172488,direct threshold sweep
26,largest_connected_component,700,1844,601,0.3259219088937093,2.369463431735706,8-neighborhood largest component after threshold
26,oracle_area_topk,,601,601,0.9232,0.02542947310358006,diagnostic oracle: lowest mu_pred values with label_area pixels
27,raw_threshold_500,500,3555,1798,0.48859844271412683,2.133397140999246,S42 default mask threshold
27,threshold,100,2477,1798,0.36668797953964194,2.5255031000645816,direct threshold sweep
27,largest_connected_component,100,2477,1798,0.36668797953964194,2.5255031000645816,8-neighborhood largest component after threshold
27,threshold,200,2694,1798,0.39807033924680985,2.3755227482764427,direct threshold sweep
27,largest_connected_component,200,2694,1798,0.39807033924680985,2.3755227482764427,8-neighborhood largest component after threshold
27,threshold,300,2914,1798,0.4348355663824604,2.228591247008261,direct threshold sweep
27,largest_connected_component,300,2914,1798,0.4348355663824604,2.228591247008261,8-neighborhood largest component after threshold
27,threshold,400,3118,1798,0.47450509898020393,2.0863254513448877,direct threshold sweep
27,largest_connected_component,400,3118,1798,0.47450509898020393,2.0863254513448877,8-neighborhood largest component after threshold
27,threshold,500,3555,1798,0.48859844271412683,2.133397140999246,direct threshold sweep
27,largest_connected_component,500,3555,1798,0.48859844271412683,2.133397140999246,8-neighborhood largest component after threshold
27,threshold,600,4747,1798,0.3787655361280809,2.644731774808123,direct threshold sweep
27,largest_connected_component,600,4747,1798,0.3787655361280809,2.644731774808123,8-neighborhood largest component after threshold
27,threshold,700,6700,1798,0.2683582089552239,3.7718090785468608,direct threshold sweep
27,largest_connected_component,700,5764,1798,0.31193615544760583,2.8827472656864233,8-neighborhood largest component after threshold
27,oracle_area_topk,,1798,1798,0.30526315789473685,2.829276829678079,diagnostic oracle: lowest mu_pred values with label_area pixels
28,raw_threshold_500,500,5408,1327,0.232387923147301,2.7081374095457997,S42 default mask threshold
28,threshold,100,4239,1327,0.2273428886438809,2.790780530418139,direct threshold sweep
28,largest_connected_component,100,4239,1327,0.2273428886438809,2.790780530418139,8-neighborhood largest component after threshold
28,threshold,200,4538,1327,0.235256950294861,2.7486050536657918,direct threshold sweep
28,largest_connected_component,200,4538,1327,0.235256950294861,2.7486050536657918,8-neighborhood largest component after threshold
28,threshold,300,4798,1327,0.23962760574782432,2.7248506441204587,direct threshold sweep
28,largest_connected_component,300,4798,1327,0.23962760574782432,2.7248506441204587,8-neighborhood largest component after threshold
28,threshold,400,5052,1327,0.24056787242318164,2.6962053198944425,direct threshold sweep
28,largest_connected_component,400,5052,1327,0.24056787242318164,2.6962053198944425,8-neighborhood largest component after threshold
28,threshold,500,5408,1327,0.232387923147301,2.7081374095457997,direct threshold sweep
28,largest_connected_component,500,5393,1327,0.23302752293577983,2.679353173703245,8-neighborhood largest component after threshold
28,threshold,600,7160,1327,0.1802252816020025,2.6268081924071933,direct threshold sweep
28,largest_connected_component,600,6941,1327,0.18588640275387264,2.3269634847259306,8-neighborhood largest component after threshold
28,threshold,700,9199,1327,0.14264003473729917,3.183836348594526,direct threshold sweep
28,largest_connected_component,700,8923,1327,0.14704565801253358,2.8272202132467346,8-neighborhood largest component after threshold
28,oracle_area_topk,,1327,1327,0.0692989524576954,3.858108315214937,diagnostic oracle: lowest mu_pred values with label_area pixels
29,raw_threshold_500,500,555,557,0.982174688057041,0.0038923878158512253,S42 default mask threshold
29,threshold,100,0,557,0.0,,direct threshold sweep
29,largest_connected_component,100,0,557,0.0,,8-neighborhood largest component after threshold
29,threshold,200,51,557,0.09156193895870736,0.283985172364774,direct threshold sweep
29,largest_connected_component,200,51,557,0.09156193895870736,0.283985172364774,8-neighborhood largest component after threshold
29,threshold,300,228,557,0.40933572710951527,0.17607006553034046,direct threshold sweep
29,largest_connected_component,300,228,557,0.40933572710951527,0.17607006553034046,8-neighborhood largest component after threshold
29,threshold,400,385,557,0.6912028725314183,0.0768010085440836,direct threshold sweep
29,largest_connected_component,400,385,557,0.6912028725314183,0.0768010085440836,8-neighborhood largest component after threshold
29,threshold,500,555,557,0.982174688057041,0.0038923878158512253,direct threshold sweep
29,largest_connected_component,500,555,557,0.982174688057041,0.0038923878158512253,8-neighborhood largest component after threshold
29,threshold,600,746,557,0.7466487935656837,0.08408070524687775,direct threshold sweep
29,largest_connected_component,600,746,557,0.7466487935656837,0.08408070524687775,8-neighborhood largest component after threshold
29,threshold,700,1977,557,0.28174001011633787,2.3654048722028014,direct threshold sweep
29,largest_connected_component,700,1028,557,0.541828793774319,0.2020767457675679,8-neighborhood largest component after threshold
29,oracle_area_topk,,557,557,0.9786856127886323,0.007597789441952382,diagnostic oracle: lowest mu_pred values with label_area pixels
30,raw_threshold_500,500,764,780,0.7953488372093023,0.07014006400289811,S42 default mask threshold
30,threshold,100,0,780,0.0,,direct threshold sweep
30,largest_connected_component,100,0,780,0.0,,8-neighborhood largest component after threshold
30,threshold,200,0,780,0.0,,direct threshold sweep
30,largest_connected_component,200,0,780,0.0,,8-neighborhood largest component after threshold
30,threshold,300,0,780,0.0,,direct threshold sweep
30,largest_connected_component,300,0,780,0.0,,8-neighborhood largest component after threshold
30,threshold,400,36,780,0.046153846153846156,0.4566722304311942,direct threshold sweep
30,largest_connected_component,400,36,780,0.046153846153846156,0.4566722304311942,8-neighborhood largest component after threshold
30,threshold,500,764,780,0.7953488372093023,0.07014006400289811,direct threshold sweep
30,largest_connected_component,500,764,780,0.7953488372093023,0.07014006400289811,8-neighborhood largest component after threshold
30,threshold,600,1924,780,0.40540540540540543,0.5015081773724666,direct threshold sweep
30,largest_connected_component,600,1910,780,0.4083769633507853,0.5102346217873956,8-neighborhood largest component after threshold
30,threshold,700,9219,780,0.08460787504067686,5.142767145727903,direct threshold sweep
30,largest_connected_component,700,8582,780,0.0908879049172687,4.618461116613053,8-neighborhood largest component after threshold
30,oracle_area_topk,,780,780,0.7869415807560137,0.05832294213936452,diagnostic oracle: lowest mu_pred values with label_area pixels
31,raw_threshold_500,500,484,486,0.9917864476386037,0.0021767474124983186,S42 default mask threshold
31,threshold,100,0,486,0.0,,direct threshold sweep
31,largest_connected_component,100,0,486,0.0,,8-neighborhood largest component after threshold
31,threshold,200,28,486,0.05761316872427984,0.3859124430401829,direct threshold sweep
31,largest_connected_component,200,28,486,0.05761316872427984,0.3859124430401829,8-neighborhood largest component after threshold
31,threshold,300,191,486,0.39300411522633744,0.25744385144897985,direct threshold sweep
31,largest_connected_component,300,191,486,0.39300411522633744,0.25744385144897985,8-neighborhood largest component after threshold
31,threshold,400,336,486,0.691358024691358,0.13275355833255387,direct threshold sweep
31,largest_connected_component,400,336,486,0.691358024691358,0.13275355833255387,8-neighborhood largest component after threshold
31,threshold,500,484,486,0.9917864476386037,0.0021767474124983186,direct threshold sweep
31,largest_connected_component,500,484,486,0.9917864476386037,0.0021767474124983186,8-neighborhood largest component after threshold
31,threshold,600,645,486,0.7534883720930232,0.12508130684076205,direct threshold sweep
31,largest_connected_component,600,645,486,0.7534883720930232,0.12508130684076205,8-neighborhood largest component after threshold
31,threshold,700,934,486,0.5203426124197003,0.7271238738412295,direct threshold sweep
31,largest_connected_component,700,853,486,0.5697538100820633,0.2967467943393177,8-neighborhood largest component after threshold
31,oracle_area_topk,,486,486,0.9918032786885246,0.00952051138849474,diagnostic oracle: lowest mu_pred values with label_area pixels
32,raw_threshold_500,500,512,512,0.8998144712430427,0.02375751641991128,S42 default mask threshold
32,threshold,100,0,512,0.0,,direct threshold sweep
32,largest_connected_component,100,0,512,0.0,,8-neighborhood largest component after threshold
32,threshold,200,0,512,0.0,,direct threshold sweep
32,largest_connected_component,200,0,512,0.0,,8-neighborhood largest component after threshold
32,threshold,300,78,512,0.15234375,0.42475007088937844,direct threshold sweep
32,largest_connected_component,300,78,512,0.15234375,0.42475007088937844,8-neighborhood largest component after threshold
32,threshold,400,283,512,0.552734375,0.21473943657926572,direct threshold sweep
32,largest_connected_component,400,283,512,0.552734375,0.21473943657926572,8-neighborhood largest component after threshold
32,threshold,500,512,512,0.8998144712430427,0.02375751641991128,direct threshold sweep
32,largest_connected_component,500,512,512,0.8998144712430427,0.02375751641991128,8-neighborhood largest component after threshold
32,threshold,600,774,512,0.661498708010336,0.20003387966141875,direct threshold sweep
32,largest_connected_component,600,774,512,0.661498708010336,0.20003387966141875,8-neighborhood largest component after threshold
32,threshold,700,1163,512,0.4402407566638005,0.2955824809022946,direct threshold sweep
32,largest_connected_component,700,1133,512,0.45189761694616065,0.5365726144195069,8-neighborhood largest component after threshold
32,oracle_area_topk,,512,512,0.8998144712430427,0.02375751641991128,diagnostic oracle: lowest mu_pred values with label_area pixels
33,raw_threshold_500,500,932,936,0.9237899073120495,0.02886872720228849,S42 default mask threshold
33,threshold,100,0,936,0.0,,direct threshold sweep
33,largest_connected_component,100,0,936,0.0,,8-neighborhood largest component after threshold
33,threshold,200,11,936,0.011752136752136752,1.0675600819370814,direct threshold sweep
33,largest_connected_component,200,11,936,0.011752136752136752,1.0675600819370814,8-neighborhood largest component after threshold
33,threshold,300,294,936,0.3141025641025641,0.7150493288180364,direct threshold sweep
33,largest_connected_component,300,294,936,0.3141025641025641,0.7150493288180364,8-neighborhood largest component after threshold
33,threshold,400,590,936,0.6303418803418803,0.3755685883377411,direct threshold sweep
33,largest_connected_component,400,590,936,0.6303418803418803,0.3755685883377411,8-neighborhood largest component after threshold
33,threshold,500,932,936,0.9237899073120495,0.02886872720228849,direct threshold sweep
33,largest_connected_component,500,932,936,0.9237899073120495,0.02886872720228849,8-neighborhood largest component after threshold
33,threshold,600,1350,936,0.6895787139689579,0.3705761774504661,direct threshold sweep
33,largest_connected_component,600,1350,936,0.6895787139689579,0.3705761774504661,8-neighborhood largest component after threshold
33,threshold,700,2572,936,0.36391912908242613,2.8861387219338,direct threshold sweep
33,largest_connected_component,700,1821,936,0.514003294892916,0.7039644912891161,8-neighborhood largest component after threshold
33,oracle_area_topk,,936,936,0.9239465570400822,0.025017126469539006,diagnostic oracle: lowest mu_pred values with label_area pixels
34,raw_threshold_500,500,508,510,0.935361216730038,0.011527258517685053,S42 default mask threshold
34,threshold,100,0,510,0.0,,direct threshold sweep
34,largest_connected_component,100,0,510,0.0,,8-neighborhood largest component after threshold
34,threshold,200,0,510,0.0,,direct threshold sweep
34,largest_connected_component,200,0,510,0.0,,8-neighborhood largest component after threshold
34,threshold,300,144,510,0.2823529411764706,0.3008677590127916,direct threshold sweep
34,largest_connected_component,300,144,510,0.2823529411764706,0.3008677590127916,8-neighborhood largest component after threshold
34,threshold,400,325,510,0.6372549019607843,0.16323636663765456,direct threshold sweep
34,largest_connected_component,400,325,510,0.6372549019607843,0.16323636663765456,8-neighborhood largest component after threshold
34,threshold,500,508,510,0.935361216730038,0.011527258517685053,direct threshold sweep
34,largest_connected_component,500,508,510,0.935361216730038,0.011527258517685053,8-neighborhood largest component after threshold
34,threshold,600,735,510,0.6938775510204082,0.18306161194886195,direct threshold sweep
34,largest_connected_component,600,735,510,0.6938775510204082,0.18306161194886195,8-neighborhood largest component after threshold
34,threshold,700,1074,510,0.4748603351955307,0.4793598809208484,direct threshold sweep
34,largest_connected_component,700,1074,510,0.4748603351955307,0.4793598809208484,8-neighborhood largest component after threshold
34,oracle_area_topk,,510,510,0.9354838709677419,0.009072487323152842,diagnostic oracle: lowest mu_pred values with label_area pixels
35,raw_threshold_500,500,1086,1097,0.98816029143898,0.0031451411547105644,S42 default mask threshold
35,threshold,100,0,1097,0.0,,direct threshold sweep
35,largest_connected_component,100,0,1097,0.0,,8-neighborhood largest component after threshold
35,threshold,200,296,1097,0.2698268003646308,0.1976882144307578,direct threshold sweep
35,largest_connected_component,200,296,1097,0.2698268003646308,0.1976882144307578,8-neighborhood largest component after threshold
35,threshold,300,591,1097,0.5387420237010028,0.12903304891032724,direct threshold sweep
35,largest_connected_component,300,591,1097,0.5387420237010028,0.12903304891032724,8-neighborhood largest component after threshold
35,threshold,400,848,1097,0.773017319963537,0.06931332410052812,direct threshold sweep
35,largest_connected_component,400,848,1097,0.773017319963537,0.06931332410052812,8-neighborhood largest component after threshold
35,threshold,500,1086,1097,0.98816029143898,0.0031451411547105644,direct threshold sweep
35,largest_connected_component,500,1086,1097,0.98816029143898,0.0031451411547105644,8-neighborhood largest component after threshold
35,threshold,600,1364,1097,0.8042521994134897,0.0698873672283236,direct threshold sweep
35,largest_connected_component,600,1357,1097,0.8084008843036109,0.05781465035225083,8-neighborhood largest component after threshold
35,threshold,700,2255,1097,0.48647450110864743,1.8921988545617996,direct threshold sweep
35,largest_connected_component,700,1698,1097,0.6460541813898705,0.15434696565563874,8-neighborhood largest component after threshold
35,oracle_area_topk,,1097,1097,0.9927338782924614,0.006069808038525229,diagnostic oracle: lowest mu_pred values with label_area pixels
36,raw_threshold_500,500,4002,1906,0.46564128007938477,2.465508602747043,S42 default mask threshold
36,threshold,100,2903,1906,0.2732327243844321,3.5332239164417727,direct threshold sweep
36,largest_connected_component,100,2903,1906,0.2732327243844321,3.5332239164417727,8-neighborhood largest component after threshold
36,threshold,200,3243,1906,0.3346293416277864,3.219107124395114,direct threshold sweep
36,largest_connected_component,200,3243,1906,0.3346293416277864,3.219107124395114,8-neighborhood largest component after threshold
36,threshold,300,3497,1906,0.38396516393442626,2.9696630069220844,direct threshold sweep
36,largest_connected_component,300,3497,1906,0.38396516393442626,2.9696630069220844,8-neighborhood largest component after threshold
36,threshold,400,3786,1906,0.4432048681541582,2.655660535980741,direct threshold sweep
36,largest_connected_component,400,3786,1906,0.4432048681541582,2.655660535980741,8-neighborhood largest component after threshold
36,threshold,500,4002,1906,0.46564128007938477,2.465508602747043,direct threshold sweep
36,largest_connected_component,500,4002,1906,0.46564128007938477,2.465508602747043,8-neighborhood largest component after threshold
36,threshold,600,4250,1906,0.4484705882352941,2.341228468086294,direct threshold sweep
36,largest_connected_component,600,4250,1906,0.4484705882352941,2.341228468086294,8-neighborhood largest component after threshold
36,threshold,700,4474,1906,0.4260169870362092,2.1760445998726095,direct threshold sweep
36,largest_connected_component,700,4474,1906,0.4260169870362092,2.1760445998726095,8-neighborhood largest component after threshold
36,oracle_area_topk,,1906,1906,0.09070100143061516,4.546491178214938,diagnostic oracle: lowest mu_pred values with label_area pixels
37,raw_threshold_500,500,424,420,0.8881431767337807,0.012453414932630585,S42 default mask threshold
37,threshold,100,0,420,0.0,,direct threshold sweep
37,largest_connected_component,100,0,420,0.0,,8-neighborhood largest component after threshold
37,threshold,200,0,420,0.0,,direct threshold sweep
37,largest_connected_component,200,0,420,0.0,,8-neighborhood largest component after threshold
37,threshold,300,37,420,0.0880952380952381,0.2413671914313964,direct threshold sweep
37,largest_connected_component,300,37,420,0.0880952380952381,0.2413671914313964,8-neighborhood largest component after threshold
37,threshold,400,241,420,0.5738095238095238,0.1279534040814803,direct threshold sweep
37,largest_connected_component,400,241,420,0.5738095238095238,0.1279534040814803,8-neighborhood largest component after threshold
37,threshold,500,424,420,0.8881431767337807,0.012453414932630585,direct threshold sweep
37,largest_connected_component,500,424,420,0.8881431767337807,0.012453414932630585,8-neighborhood largest component after threshold
37,threshold,600,642,420,0.6542056074766355,0.16706689669624344,direct threshold sweep
37,largest_connected_component,600,642,420,0.6542056074766355,0.16706689669624344,8-neighborhood largest component after threshold
37,threshold,700,1656,420,0.2536231884057971,2.2250771972250414,direct threshold sweep
37,largest_connected_component,700,1599,420,0.2626641651031895,2.5474294604265966,8-neighborhood largest component after threshold
37,oracle_area_topk,,420,420,0.8918918918918919,0.012790947343113099,diagnostic oracle: lowest mu_pred values with label_area pixels
38,raw_threshold_500,500,661,582,0.7681365576102418,0.11341629254111683,S42 default mask threshold
38,threshold,100,0,582,0.0,,direct threshold sweep
38,largest_connected_component,100,0,582,0.0,,8-neighborhood largest component after threshold
38,threshold,200,0,582,0.0,,direct threshold sweep
38,largest_connected_component,200,0,582,0.0,,8-neighborhood largest component after threshold
38,threshold,300,0,582,0.0,,direct threshold sweep
38,largest_connected_component,300,0,582,0.0,,8-neighborhood largest component after threshold
38,threshold,400,0,582,0.0,,direct threshold sweep
38,largest_connected_component,400,0,582,0.0,,8-neighborhood largest component after threshold
38,threshold,500,661,582,0.7681365576102418,0.11341629254111683,direct threshold sweep
38,largest_connected_component,500,661,582,0.7681365576102418,0.11341629254111683,8-neighborhood largest component after threshold
38,threshold,600,1532,582,0.37989556135770236,0.1161933668738146,direct threshold sweep
38,largest_connected_component,600,1532,582,0.37989556135770236,0.1161933668738146,8-neighborhood largest component after threshold
38,threshold,700,2950,582,0.19728813559322034,2.583253301602771,direct threshold sweep
38,largest_connected_component,700,2437,582,0.23881821912187115,0.38801638338367006,8-neighborhood largest component after threshold
38,oracle_area_topk,,582,582,0.8273155416012559,0.10712675173531751,diagnostic oracle: lowest mu_pred values with label_area pixels
39,raw_threshold_500,500,1074,1054,0.8504347826086956,0.08343153109361069,S42 default mask threshold
39,threshold,100,0,1054,0.0,,direct threshold sweep
39,largest_connected_component,100,0,1054,0.0,,8-neighborhood largest component after threshold
39,threshold,200,0,1054,0.0,,direct threshold sweep
39,largest_connected_component,200,0,1054,0.0,,8-neighborhood largest component after threshold
39,threshold,300,0,1054,0.0,,direct threshold sweep
39,largest_connected_component,300,0,1054,0.0,,8-neighborhood largest component after threshold
39,threshold,400,194,1054,0.1840607210626186,0.8390890616965143,direct threshold sweep
39,largest_connected_component,400,194,1054,0.1840607210626186,0.8390890616965143,8-neighborhood largest component after threshold
39,threshold,500,1074,1054,0.8504347826086956,0.08343153109361069,direct threshold sweep
39,largest_connected_component,500,1074,1054,0.8504347826086956,0.08343153109361069,8-neighborhood largest component after threshold
39,threshold,600,2033,1054,0.5162082514734774,0.49374418139098747,direct threshold sweep
39,largest_connected_component,600,2033,1054,0.5162082514734774,0.49374418139098747,8-neighborhood largest component after threshold
39,threshold,700,7964,1054,0.1323455549974887,2.2544928600736305,direct threshold sweep
39,largest_connected_component,700,5184,1054,0.2033179012345679,3.706193007615123,8-neighborhood largest component after threshold
39,oracle_area_topk,,1054,1054,0.8556338028169014,0.09542010701521962,diagnostic oracle: lowest mu_pred values with label_area pixels
40,raw_threshold_500,500,1987,1771,0.7191216834400732,0.8376168583658684,S42 default mask threshold
40,threshold,100,283,1771,0.15979672501411632,0.2831256706479209,direct threshold sweep
40,largest_connected_component,100,283,1771,0.15979672501411632,0.2831256706479209,8-neighborhood largest component after threshold
40,threshold,200,533,1771,0.30095990965556185,0.26315187070084367,direct threshold sweep
40,largest_connected_component,200,533,1771,0.30095990965556185,0.26315187070084367,8-neighborhood largest component after threshold
40,threshold,300,789,1771,0.4277746793084216,0.23984714979619054,direct threshold sweep
40,largest_connected_component,300,789,1771,0.4277746793084216,0.23984714979619054,8-neighborhood largest component after threshold
40,threshold,400,1135,1771,0.5793478260869566,0.2086001338249501,direct threshold sweep
