run,split,sample_index,component_slot,hard_case_type,presence_true,presence_pred,polygon_iou,zero_iou,x_bin_true,x_bin_pred,y_bin_true,y_bin_pred,x_bin_error,y_bin_error,x_bin_abs_error,y_bin_abs_error,both_bins_correct,center_offset_x_true,center_offset_x_pred,center_offset_y_true,center_offset_y_pred,center_offset_mae,hard_center_x_error_grid,hard_center_y_error_grid,hard_center_l2_error_grid,soft_center_x_error_grid,soft_center_y_error_grid,soft_center_l2_error_grid,center_x_bin_prob_top1,center_x_bin_prob_top2,center_x_bin_prob_margin,center_y_bin_prob_top1,center_y_bin_prob_top2,center_y_bin_prob_margin,local_vertex_mae_grid,decoded_vertex_mae,signed_area_flip
current_reference,train,19,1,rare_y_bin_wrong,0.0,0.0,1.0,0,0,11,0,5,11,5,11,5,0,0.0,-0.32007819414138794,0.0,0.5425601601600647,0.4313191771507263,-10.060624804531397,-1.1595213100139872,10.127223762015381,-9.809065109867834,-1.1592049455431002,9.877323242427476,0.9947577118873596,0.005241164471954107,0.98951655626297,0.9999604225158691,3.9405622374033555e-05,0.9999210238456726,0.0,0.0,0
current_reference,train,19,2,rare_y_bin_wrong,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,0.46623826026916504,0.0,0.4652993977069855,0.46576881408691406,-43.770094172429374,6.222395867323425,44.21017251937635,-43.7578807149228,6.223112729621755,44.19818159955218,0.9997394680976868,2.6899819204118103e-05,0.9997125864028931,0.9997559189796448,4.502635420067236e-05,0.9997109174728394,0.0,0.0,0
current_reference,train,20,0,x_bin_wrong_like,1.0,1.0,1.0,0,20,20,7,7,0,0,0,0,1,-0.1002785786986351,-0.10432413965463638,-0.3472498953342438,-0.3465338945388794,0.002380780875682831,-0.03236380906047654,0.005727983316240143,0.032866790682604057,-0.03242867567849324,0.005726830804506494,0.032930466096372575,0.9999992847442627,7.471455774066271e-07,0.9999985098838806,0.9999998807907104,6.142775532680389e-08,0.9999998211860657,0.011106103658676147,7.15086207492277e-06,0
current_reference,train,20,1,x_bin_wrong_like,0.0,0.0,1.0,0,0,7,0,7,7,7,7,7,0,0.0,0.1734808087348938,0.0,0.8950005769729614,0.53424072265625,-38.11215206588595,17.660004140398403,42.00490306300092,-15.732951083620021,15.4970277442709,22.083559919231373,0.717221200466156,0.27930551767349243,0.4379156827926636,0.8407701849937439,0.14320065081119537,0.6975695490837097,0.0,0.0,0
current_reference,train,20,2,x_bin_wrong_like,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,0.23246747255325317,0.0,0.12998664379119873,0.18122705817222595,-45.64025900313908,3.539893977564342,45.77733163090674,-45.64025900313908,3.539893977564342,45.77733163090674,1.0,1.243290803643049e-08,1.0,1.0,1.0720427878752048e-09,1.0,0.0,0.0,0
current_reference,train,21,0,x_bin_wrong_like,1.0,1.0,0.9947368421052631,0,3,3,5,5,0,0,0,0,1,-0.05027857795357704,-0.05549699068069458,-0.2777497172355652,-0.27731379866600037,0.002827165648341179,-0.04174630202360682,0.0034875005060246832,0.04189172224229652,-0.041699968725023455,0.0034875005060246832,0.04184554995991159,0.9999988079071045,7.029852326922992e-07,0.9999980926513672,0.9999998807907104,7.576770144623879e-08,0.9999998211860657,0.011566579341888428,9.003750164993107e-06,0
current_reference,train,21,1,x_bin_wrong_like,0.0,0.0,0.9947368421052631,0,0,17,0,5,17,5,17,5,0,0.0,-0.18671990931034088,0.0,0.350716769695282,0.26871833205223083,39.00624341198411,-2.694268458303782,39.09918295361636,39.03816705470804,-2.6941981550880296,39.13102593454677,0.9947326183319092,0.004540374968200922,0.9901922345161438,0.9999790191650391,1.253345180884935e-05,0.9999665021896362,0.0,0.0,0
current_reference,train,21,2,x_bin_wrong_like,0.0,0.0,0.9947368421052631,0,0,6,0,6,6,6,6,6,0,0.0,0.22548258304595947,0.0,0.35999029874801636,0.2927364408969879,-45.696136961230614,5.3799230439102645,46.01174312214158,-45.696072094612596,5.379924772677866,46.01167890259716,0.9999985694885254,1.676311143228304e-07,0.9999983906745911,0.9999995231628418,8.698213349589423e-08,0.999999463558197,0.0,0.0,0
current_reference,train,22,0,x_bin_wrong_like,1.0,1.0,0.9911504424778761,0,10,10,5,5,0,0,0,0,1,-0.1002778559923172,-0.10504020750522614,0.044000305235385895,0.04498661309480667,0.002874329686164856,-0.038098713092631846,0.007890671584434234,0.03890725687282612,-0.038080179773198504,0.007904501725238034,0.03889191740044977,0.9999986886978149,4.040216481371317e-07,0.9999982714653015,0.9999986886978149,9.854023801381118e-07,0.9999976754188538,0.011444538831710815,8.580527719459496e-06,0
current_reference,train,22,1,x_bin_wrong_like,0.0,0.0,0.9911504424778761,0,0,7,0,7,7,7,7,7,0,0.0,0.004932045936584473,0.0,0.33018118143081665,0.16755661368370056,-39.46054140459395,13.14144934977449,41.59124930747286,-34.31826806129895,13.192158713543353,36.76651430650572,0.7030256986618042,0.2555186450481415,0.4475070536136627,0.9936227202415466,0.0063641867600381374,0.9872585535049438,0.0,0.0,0
current_reference,train,22,2,x_bin_wrong_like,0.0,0.0,0.9911504424778761,0,0,6,0,6,6,6,6,6,0,0.0,-0.08038979768753052,0.0,0.10934209823608398,0.09486594796180725,-48.14311892599414,3.3747376054926406,48.261255203613814,-48.14311892599414,3.3747376054926406,48.261255203613814,1.0,3.8009102532043926e-09,1.0,1.0,6.613967151736233e-10,1.0,0.0,0.0,0
current_reference,train,23,0,x_bin_wrong_like,1.0,1.0,1.0,0,17,17,5,5,0,0,0,0,1,-0.05027800053358078,-0.055511221289634705,0.3657503128051758,0.367035835981369,0.003259371966123581,-0.04186676859992355,0.010284150327291722,0.0431113681173989,-0.04190383523879024,0.010292217909427272,0.04314928918551051,0.9999994039535522,1.8831747183867265e-07,0.9999992251396179,0.999998927116394,1.0153841003557318e-06,0.9999979138374329,0.008667796850204468,9.370527550345287e-06,0
current_reference,train,23,1,x_bin_wrong_like,0.0,0.0,1.0,0,0,7,0,7,7,7,7,7,0,0.0,0.2364119291305542,0.0,0.16578347980976105,0.20109769701957703,-37.60870371013888,11.826267499990276,39.4242970481192,-37.60082704937971,11.825658973794908,39.41660062666314,0.9999014139175415,7.906981772975996e-05,0.9998223185539246,0.9999581575393677,3.930625825887546e-05,0.9999188780784607,0.0,0.0,0
current_reference,train,23,2,x_bin_wrong_like,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,-0.050633758306503296,0.0,-0.011070013046264648,0.030851885676383972,-47.905067704532556,2.4114406382264226,47.965722737466784,-47.905067704532556,2.4114406382264226,47.965722737466784,1.0,1.4686853122558574e-10,1.0,1.0,3.293886691180248e-11,1.0,0.0,0.0,0
current_reference,train,24,0,x_bin_wrong_like,1.0,1.0,1.0,0,6,6,6,6,0,0,0,0,1,-0.10027799755334854,-0.1058204174041748,-0.31250008940696716,-0.31167325377464294,0.003184627741575241,-0.04434096674427494,0.006614841095283763,0.04483165683457117,-0.04426683346654157,0.006623196805352725,0.04475957194921506,0.9999973773956299,9.365041933051543e-07,0.9999964237213135,0.9999986886978149,1.139852543019515e-06,0.9999975562095642,0.008639603853225708,9.532610420137644e-06,0
current_reference,train,24,1,x_bin_wrong_like,0.0,0.0,1.0,0,0,7,0,7,7,7,7,7,0,0.0,0.11542880535125732,0.0,0.4359853267669678,0.27570706605911255,-38.576569250906395,13.987882779760339,41.03428517508612,-33.528232037159306,9.407290587537515,34.82297316048656,0.9368896484375,0.06306352466344833,0.8738261461257935,0.7137126922607422,0.2862870395183563,0.42742565274238586,0.0,0.0,0
current_reference,train,24,2,x_bin_wrong_like,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,0.31696978211402893,0.0,0.38245224952697754,0.34971100091934204,-44.96424227681829,5.559618639629894,45.30664899268686,-44.96424227681829,5.559618639629894,45.30664899268686,1.0,4.54364573743149e-10,1.0,1.0,2.952091696095671e-11,1.0,0.0,0.0,0
current_reference,train,25,0,x_bin_wrong_like,1.0,1.0,0.9696969696969697,0,20,20,6,6,0,0,0,0,1,-0.1002785786986351,-0.10544414818286896,0.3309999108314514,0.3323967158794403,0.003281187266111374,-0.04132466900649825,0.01117417751360288,0.042808766761051935,-0.04135246898564826,0.011175906281203355,0.0428360545850717,0.9999996423721313,2.086306665205484e-07,0.9999994039535522,0.9999997615814209,2.0994579585931206e-07,0.9999995231628418,0.014755725860595703,9.411822247784585e-06,0
current_reference,train,25,1,x_bin_wrong_like,0.0,0.0,0.9696969696969697,0,0,16,0,7,16,7,16,7,0,0.0,0.3273025155067444,0.0,0.7100507616996765,0.5186766386032104,35.11842096118428,16.18040496669169,38.66663931211359,31.616390404373863,16.180356561198877,35.516194625118764,0.9507062435150146,0.048608794808387756,0.9020974636077881,0.9999960660934448,3.288464768047561e-06,0.9999927878379822,0.0,0.0,0
current_reference,train,25,2,x_bin_wrong_like,0.0,0.0,0.9696969696969697,0,0,6,0,6,6,6,6,6,0,0.0,-0.22819048166275024,0.0,-0.1301412284374237,0.17916585505008698,-49.32552153919218,1.4588709620490852,49.34709089295155,-49.32552153919218,1.4588709620490852,49.34709089295155,1.0,6.918883244111385e-10,1.0,1.0,1.0072806477801066e-10,1.0,0.0,0.0,0
current_reference,train,26,0,x_bin_wrong_like,1.0,1.0,1.0,0,9,9,7,7,0,0,0,0,1,-0.05027800053358078,-0.054473500698804855,-0.3472498953342438,-0.3463940918445587,0.002525651827454567,-0.033563841493785544,0.006846495953747399,0.034255013686534115,-0.03355689149899804,0.00682690325427535,0.03424429259188694,0.999997615814209,1.279892217098677e-06,0.9999963641166687,0.9999979734420776,1.5710254501755117e-06,0.9999964237213135,0.010590285062789917,7.441260095220059e-06,0
current_reference,train,26,1,x_bin_wrong_like,0.0,0.0,1.0,0,0,7,0,7,7,7,7,7,0,0.0,-0.011611014604568481,0.0,0.6801872253417969,0.3458991050720215,-39.59288783866745,15.941497351888197,42.68170691555762,-39.44772098087593,15.940989094213656,42.546889708730504,0.9951913356781006,0.003313946072012186,0.9918773770332336,0.9981946349143982,0.0011823471868410707,0.9970123171806335,0.0,0.0,0
current_reference,train,26,2,x_bin_wrong_like,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,0.07108664512634277,0.0,0.339337557554245,0.20521210134029388,-46.93130393485538,5.214701266797679,47.22012704692474,-46.93130393485538,5.214701266797679,47.22012704692474,1.0,3.090878442080225e-09,1.0,1.0,1.323919168738641e-10,1.0,0.0,0.0,0
current_reference,train,27,0,x_bin_wrong_like,1.0,1.0,0.9869565217391304,0,5,5,5,5,0,0,0,0,1,-0.05027800053358078,-0.055702291429042816,0.044000305235385895,0.04436640441417694,0.002895195037126541,-0.04339576745317441,0.0029285323152044677,0.04349447015852921,-0.04337260080388273,0.0029302610828049426,0.04347147260567981,0.9999985694885254,7.297782644855033e-07,0.9999978542327881,0.9999997615814209,2.350534771267121e-07,0.9999995231628418,0.012308090925216675,9.348179446533322e-06,0
current_reference,train,27,1,x_bin_wrong_like,0.0,0.0,0.9869565217391304,0,0,17,0,5,17,5,17,5,0,0.0,-0.07495978474617004,0.0,0.2720779776573181,0.17351888120174408,39.90032317475762,-3.3233788013618657,40.038489433386985,26.70592255389142,-3.186710502450456,26.895379218015766,0.8325806260108948,0.16502375900745392,0.667556881904602,0.9914407730102539,0.008542328141629696,0.982898473739624,0.0,0.0,0
current_reference,train,27,2,x_bin_wrong_like,0.0,0.0,0.9869565217391304,0,0,6,0,6,6,6,6,6,0,0.0,0.22434692084789276,0.0,0.3662662208080292,0.29530656337738037,-45.70522292108281,5.430130488819123,46.02666313552913,-45.70522292108281,5.430130488819123,46.02666313552913,1.0,9.197768768842707e-09,1.0,1.0,5.151722159979499e-09,1.0,0.0,0.0,0
current_reference,train,28,0,x_bin_wrong_like,1.0,1.0,1.0,0,4,4,6,6,0,0,0,0,1,-0.10027742385864258,-0.10501526296138763,-0.31250008940696716,-0.31172624230384827,0.0027558431029319763,-0.03790063824118799,0.00619071677730059,0.03840290813605335,-0.037854304942604625,0.006182072939298216,0.0383557874187782,0.9999986886978149,9.173500643555599e-07,0.9999977946281433,0.999998927116394,1.1122224350401666e-06,0.9999977946281433,0.012225449085235596,8.237635483965278e-06,0
current_reference,train,28,1,x_bin_wrong_like,0.0,0.0,1.0,0,0,17,0,5,17,5,17,5,0,0.0,-0.18393751978874207,0.0,0.6863616108894348,0.43514955043792725,39.028501928623555,-0.009110028998635859,39.028502991854566,33.91552976335268,0.5480498709114826,33.9199575145646,0.9293931722640991,0.06312847882509232,0.8662647008895874,0.9651776552200317,0.03482194244861603,0.9303557276725769,0.0,0.0,0
current_reference,train,28,2,x_bin_wrong_like,0.0,0.0,1.0,0,0,6,0,6,6,6,6,6,0,0.0,0.039231061935424805,0.0,0.3214969038963318,0.1803639829158783,-47.18615097705344,5.071975942470072,47.457958068065636,-47.18615097705344,5.071975942470072,47.457958068065636,1.0,1.500635615769852e-09,1.0,1.0,8.70914451667204e-11,1.0,0.0,0.0,0
current_reference,train,29,0,x_bin_wrong_like,1.0,1.0,0.9908256880733946,0,11,11,6,6,0,0,0,0,1,-0.05027785524725914,-0.05548675358295441,0.009249915368855,0.010222123935818672,0.0030905534513294697,-0.04167101041340886,0.007777725434536541,0.042390637195133855,-0.04167911874066094,0.007770810364134641,0.042397339924970016,0.9999986886978149,9.336597486253595e-07,0.9999977350234985,0.9999994039535522,3.535521955200238e-07,0.9999990463256836,0.011977553367614746,9.047900675795972e-06,0
current_reference,train,29,1,x_bin_wrong_like,0.0,0.0,0.9908256880733946,0,0,16,0,7,16,7,16,7,0,0.0,-0.006596267223358154,0.0,0.4250514507293701,0.21582385897636414,32.44723216457588,13.900411749223244,35.29935299605123,31.673618978119098,13.900503950161935,34.589624878560535,0.9873927235603333,0.012023554183542728,0.9753691554069519,0.9999344348907471,4.7698806156404316e-05,0.9998867511749268,0.0,0.0,0
current_reference,train,29,2,x_bin_wrong_like,0.0,0.0,0.9908256880733946,0,0,6,0,6,6,6,6,6,0,0.0,-0.2678886353969574,0.0,0.20156356692314148,0.23472610116004944,-49.643108501001954,4.11250934795064,49.81316045764647,-49.64309923434224,4.112509924206506,49.81315127019619,0.9999997615814209,2.8852010558466645e-08,0.9999997615814209,1.0,5.658254309537369e-09,1.0,0.0,0.0,0
current_reference,val,0,0,bins_correct_center_or_offset_bad,1.0,1.0,0.0,1,19,20,3,7,1,4,1,4,0,0.3772237002849579,-0.06800822168588638,0.10937508940696716,-0.11552991718053818,0.3350684642791748,4.438164738043113,30.200759764547616,30.525124022646125,4.432266509133451,30.197843909861483,30.52138206589512,0.9999251365661621,3.8871949072927237e-05,0.9998862743377686,0.9997745156288147,0.00013813329860568047,0.9996364116668701,0.7731305360794067,0.003942275885492563,0
current_reference,val,0,1,bins_correct_center_or_offset_bad,0.0,0.0,0.0,1,0,7,0,7,7,7,7,7,0,0.0,0.12059560418128967,0.0,0.5904929637908936,0.3555442690849304,-38.53523299857525,15.22394354651775,41.433472451172165,-29.746635623356617,15.246800159219497,33.426445309125,0.8643878102302551,0.09828496724367142,0.7661028504371643,0.9712144136428833,0.02008816786110401,0.951126217842102,0.0,0.0,0
current_reference,val,0,2,bins_correct_center_or_offset_bad,0.0,0.0,0.0,1,0,6,0,6,6,6,6,6,0,0.0,0.06572186946868896,0.0,0.13825735449790955,0.10198961198329926,-46.97422246933315,3.6060596761931847,47.112431936662645,-46.973467236566236,3.60606687939152,47.11167947084254,0.9999842643737793,1.7358377135678893e-06,0.9999825358390808,0.9999980926513672,3.886425474775024e-07,0.9999976754188538,0.0,0.0,0
current_reference,val,1,0,bins_correct_center_or_offset_bad,1.0,1.0,0.2716049382716049,0,18,17,5,5,-1,0,1,0,0,0.3772219717502594,-0.042919404804706573,0.0687502771615982,0.13419963419437408,0.24279536306858063,-11.361133312483348,0.5235947244351647,11.373192233470567,-11.387969559022832,0.7083654055739214,11.409979501517283,0.9748802781105042,0.019423404708504677,0.9554568529129028,0.9882252216339111,0.011333742178976536,0.9768914580345154,7.754260063171387,0.0036868113093078136,0
current_reference,val,1,1,bins_correct_center_or_offset_bad,0.0,0.0,0.2716049382716049,0,0,7,0,7,7,7,7,7,0,0.0,0.19651731848716736,0.0,0.37362438440322876,0.28507083654403687,-37.927861370770636,13.488995025615294,40.255132032592684,-37.70334873915511,13.505818239391381,40.04933997535822,0.994161069393158,0.003205956192687154,0.990955114364624,0.9977407455444336,0.002203685697168112,0.9955370426177979,0.0,0.0,0
current_reference,val,1,2,bins_correct_center_or_offset_bad,0.0,0.0,0.2716049382716049,0,0,6,0,6,6,6,6,6,0,0.0,-0.16569963097572327,0.0,0.060570716857910156,0.11313517391681671,-48.82559451413745,2.9845665713107272,48.91672839916376,-48.82558524747773,2.9845668594386607,48.91671916734783,0.9999997615814209,3.043737706320826e-08,0.9999997019767761,1.0,7.473754948250644e-09,1.0,0.0,0.0,0
current_reference,val,2,0,both_bins_wrong_like,1.0,1.0,0.0,1,10,10,4,3,0,-1,0,1,0,0.1395832598209381,0.16072218120098114,-0.18049989640712738,0.035599105060100555,0.11861895769834518,0.16911074816693888,-6.271207044266967,6.273486768712373,0.1608703710138884,-5.630850779839862,5.63314830100303,0.9997981190681458,0.00017446150013711303,0.9996236562728882,0.9632015228271484,0.030354401096701622,0.9328471422195435,0.9177088141441345,0.0009475061669945717,0
current_reference,val,2,1,both_bins_wrong_like,0.0,0.0,0.0,1,0,19,0,7,19,7,19,7,0,0.0,0.037621527910232544,0.0,0.25589868426322937,0.14676010608673096,56.80096373261053,12.547188944646447,58.17027962255292,41.90601290382366,12.136513286083234,43.62807435859059,0.5491331815719604,0.29017481207847595,0.2589583694934845,0.9739828109741211,0.016197824850678444,0.9577850103378296,0.0,0.0,0
current_reference,val,2,2,both_bins_wrong_like,0.0,0.0,0.0,1,0,6,0,6,6,6,6,6,0,0.0,-0.10999330878257751,0.0,0.08809398114681244,0.09904364496469498,-48.379946948373124,3.2047524973848787,48.485974315227416,-48.3786032827142,3.204795716574891,48.484636444663806,0.9999681711196899,3.428993750276277e-06,0.999964714050293,0.9999909400939941,1.1564726491997135e-06,0.9999898076057434,0.0,0.0,0
current_reference,val,3,0,both_bins_wrong_like,1.0,1.0,0.0,1,13,9,4,5,-4,1,4,1,0,-0.4597223699092865,-0.04128868132829666,0.35250017046928406,0.019392916932702065,0.3757704794406891,-28.65253124601823,5.335140471731696,29.145004214396,-27.00670298038943,6.761735054551982,27.840313698285307,0.6302655935287476,0.1861644983291626,0.44410109519958496,0.8851280212402344,0.09136485308408737,0.7937631607055664,6.16401481628418,0.006294769234955311,0
current_reference,val,3,1,both_bins_wrong_like,1.0,0.0,0.0,1,15,7,5,7,-8,2,8,2,0,-0.46972236037254333,-0.0928168073296547,0.21875032782554626,0.197064608335495,0.19929563999176025,-60.98475402810114,15.826517018780612,63.00491143406005,-44.26994706420637,13.045266483042735,46.15200093908424,0.7047671675682068,0.1502198576927185,0.5545473098754883,0.7274412512779236,0.20015305280685425,0.5272881984710693,1.5101617574691772,0.013855533674359322,0
current_reference,val,3,2,both_bins_wrong_like,0.0,0.0,0.0,1,0,6,0,6,6,6,6,6,0,0.0,0.1130414754152298,0.0,0.13611990213394165,0.12458068877458572,-46.595665519917524,3.588960147728954,46.73367822230578,-46.3631464943068,3.590718304378637,46.5019850199317,0.9950566291809082,0.00036377194919623435,0.994692862033844,0.9986691474914551,0.000190164937521331,0.9984790086746216,0.0,0.0,0
current_reference,val,4,0,geometry_or_type_interaction,1.0,1.0,0.0,1,14,15,5,5,1,0,1,0,0,-0.2051667422056198,-0.12010418623685837,0.3905003070831299,0.06462939083576202,0.20546674728393555,8.68049947295873,-2.6069672791834337,9.06351750121165,8.667570165989043,-3.8498399665425844,9.48409407114522,0.9996005892753601,8.870719466358423e-05,0.9995118975639343,0.7478675246238708,0.21771414577960968,0.5301533937454224,3.502781867980957,0.002033049939200282,0
current_reference,val,4,1,geometry_or_type_interaction,1.0,1.0,0.0,1,16,17,6,5,1,-1,1,1,0,0.22705517709255219,-0.10127617418766022,0.009249915368855,0.11065030843019485,0.21486586332321167,5.373351403319781,-7.188800294351497,8.975062951067631,5.005307479352724,-7.069802305340408,8.662286511046657,0.9887136220932007,0.004081412218511105,0.9846321940422058,0.9913051128387451,0.005731494165956974,0.9855735898017883,1.770413875579834,0.0018082542810589075,0
current_reference,val,4,2,geometry_or_type_interaction,0.0,0.0,0.0,1,0,6,0,6,6,6,6,6,0,0.0,0.1311877965927124,0.0,-0.027023524045944214,0.07910566031932831,-46.450498662126,2.283812641353763,46.506608413654256,-42.49435776256501,2.229499373393777,42.55280377494334,0.9213526248931885,0.004375883843749762,0.9169767498970032,0.9574539065361023,0.0057489871978759766,0.9517049193382263,0.0,0.0,0
current_reference,val,5,0,geometry_or_type_interaction,1.0,1.0,0.0,1,5,6,4,7,1,3,1,3,0,0.3262779414653778,-0.10152947902679443,0.08700008690357208,-0.01299835555255413,0.2639029324054718,4.577539933511717,23.200013945391976,23.647294113899726,6.982015730154869,23.215922064851547,24.243093469633592,0.9280171990394592,0.026008937507867813,0.9020082354545593,0.9866645336151123,0.009129641577601433,0.9775348901748657,1.4829668998718262,0.0032652881927788258,0
current_reference,val,5,1,geometry_or_type_interaction,1.0,1.0,0.0,1,8,7,5,7,-1,2,1,2,0,-0.2415001541376114,0.016660094261169434,-0.2942497134208679,0.15696585178375244,0.35468789935112,-5.934716382296046,19.609727256657592,20.488100488302784,-3.0677693991729504,21.077765585164062,21.299845331589346,0.7943333387374878,0.18311122059822083,0.6112221479415894,0.7712739109992981,0.2122984379529953,0.5589754581451416,1.3186917304992676,0.003175671212375164,0
current_reference,val,5,2,geometry_or_type_interaction,0.0,0.0,0.0,1,0,6,0,6,6,6,6,6,0,0.0,0.044225454330444336,0.0,0.14317841827869415,0.09370193630456924,-47.146193140355145,3.645428036374999,47.28691862657219,-47.07939905711737,3.645459442319741,47.220326027304196,0.9986577033996582,9.986737131839618e-05,0.9985578656196594,0.9995761513710022,5.822374077979475e-05,0.9995179176330566,0.0,0.0,0
current_reference,val,6,0,rare_y_bin_wrong,1.0,1.0,0.0,1,13,13,4,8,0,4,0,4,0,0.4299999475479126,0.4055015444755554,-0.3749997913837433,-0.37108513712882996,0.014206528663635254,-0.19598753634268107,32.03131720133847,32.03191678259613,-0.19599680300239775,19.09893290379221,19.099938555145773,0.9999997615814209,9.630966957274723e-08,0.9999996423721313,0.6766934990882874,0.3232432007789612,0.35345029830932617,0.17650526762008667,0.0032943920232355595,0
current_reference,val,6,1,rare_y_bin_wrong,0.0,0.0,0.0,1,0,11,0,5,11,5,11,5,0,0.0,-0.30962052941322327,0.0,0.5425810813903809,0.42610079050064087,-9.976963083944353,-1.1593539076846746,10.044097463767073,-9.398404976196268,-1.1592288601615734,9.469626584339125,0.9879427552223206,0.012053605169057846,0.9758891463279724,0.9999836683273315,1.5902363884379156e-05,0.9999677538871765,0.0,0.0,0
current_reference,val,6,2,rare_y_bin_wrong,0.0,0.0,0.0,1,0,6,0,6,6,6,6,6,0,0.0,0.3137047290802002,0.0,0.4528292119503021,0.38326698541641235,-44.99036035722973,6.122634451658688,45.405056741535155,-44.94934612132374,6.125057607578687,45.36474454276933,0.99912029504776,8.806901314528659e-05,0.999032199382782,0.9992803931236267,0.0001232569047715515,0.9991571307182312,0.0,0.0,0
current_reference,val,7,0,x_bin_wrong_like,1.0,1.0,0.0,1,13,13,6,8,0,2,0,2,0,-0.05027792975306511,0.11720477044582367,0.3309999108314514,-0.170687735080719,0.33458518981933594,1.3398616951037288,11.98649659627269,12.061149614131443,1.3424117640245103,4.768387064150676,4.953744496615757,0.998145580291748,0.001515253446996212,0.9966303110122681,0.7501693367958069,0.12675131857395172,0.6234180331230164,8.05492877960205,0.0038659023120999336,0
current_reference,val,7,1,x_bin_wrong_like,0.0,0.0,0.0,1,0,11,0,5,11,5,11,5,0,0.0,-0.18351441621780396,0.0,0.47844427824020386,0.3309793472290039,-8.968114003081164,-1.6724483858424883,9.122727244391756,3.1770418505519453,-1.6652642039507815,3.587018230943127,0.74164217710495,0.25383850932121277,0.4878036677837372,0.9993044137954712,0.00027938091079704463,0.9990250468254089,0.0,0.0,0
current_reference,val,7,2,x_bin_wrong_like,0.0,0.0,0.0,1,0,6,0,6,6,6,6,6,0,0.0,0.13713310658931732,0.0,0.32557129859924316,0.23135221004486084,-46.402932897800326,5.104571279321159,46.68285369879856,-46.158223581332315,5.110187468999235,46.44023708114096,0.9947932362556458,0.0003718417137861252,0.9944214224815369,0.9972475171089172,0.000373360380763188,0.9968741536140442,0.0,0.0,0
current_reference,val,8,0,x_bin_wrong_like,1.0,1.0,0.0,1,12,11,5,2,-1,-3,1,3,0,-0.10027793049812317,-0.07131657749414444,0.3657503128051758,-0.06802597641944885,0.23136882483959198,-7.768309182101447,-27.470208219973,28.5474861800018,-7.443256188391192,-26.39115758422592,27.420708621796575,0.9452615976333618,0.03750175982713699,0.9077598452568054,0.9641055464744568,0.026080017909407616,0.9380255341529846,8.135986328125,0.005506540182977915,0
current_reference,val,8,1,x_bin_wrong_like,0.0,0.0,0.0,1,0,17,0,5,17,5,17,5,0,0.0,-0.2366744428873062,0.0,0.44963353872299194,0.3431539833545685,38.606604811713055,-1.9029343092802693,38.65347454076052,38.53286536701764,-1.7524739024522713,38.572696018965075,0.9985295534133911,0.0003313612542115152,0.9981982111930847,0.9866080284118652,0.006554580759257078,0.9800534248352051,0.0,0.0,0
current_reference,val,8,2,x_bin_wrong_like,0.0,0.0,0.0,1,0,6,0,6,6,6,6,6,0,0.0,0.29855865240097046,0.0,0.3451313376426697,0.32184499502182007,-45.11153119968493,5.261051254934011,45.41727543002982,-44.40119076577359,5.2785371629569475,44.7138535131936,0.9852504134178162,0.0009173244470730424,0.9843330979347229,0.994106650352478,0.000717498071026057,0.9933891296386719,0.0,0.0,0
current_reference,val,9,0,x_bin_wrong_like,1.0,1.0,0.10084033613445378,0,15,14,5,5,-1,0,1,0,0,-0.05027800053358078,0.054530464112758636,0.3657503128051758,0.05141587555408478,0.2095714509487152,-7.161531778851166,-2.5146757242563815,7.5901996955060085,-9.315529763352677,-4.346385672780886,10.279599369064172,0.8831770420074463,0.04421510547399521,0.8389619588851929,0.6679199934005737,0.18945883214473724,0.4784611463546753,6.211700916290283,0.0023634592071175575,0
current_reference,val,9,1,x_bin_wrong_like,0.0,0.0,0.10084033613445378,0,0,7,0,7,7,7,7,7,0,0.0,-0.01803290843963623,0.0,0.18519651889801025,0.10161471366882324,-39.64426220013668,11.981571913634804,41.41528209386951,-25.896792577405567,11.574717983980374,28.36578858776619,0.8048926591873169,0.08797389268875122,0.7169187664985657,0.959021270275116,0.012294087558984756,0.9467271566390991,0.0,0.0,0
current_reference,val,9,2,x_bin_wrong_like,0.0,0.0,0.10084033613445378,0,0,6,0,6,6,6,6,6,0,0.0,0.08786273747682571,0.0,0.08339672535657883,0.08562973141670227,-46.79709490217882,3.1671745641812894,46.90414785499816,-46.610946241790316,3.17114381459198,46.718695001550415,0.9961223006248474,0.00025759157142601907,0.9958646893501282,0.9988493919372559,0.00014556919632013887,0.9987038373947144,0.0,0.0,0
current_reference,test,0,0,bins_correct_center_or_offset_bad,1.0,1.0,0.0,1,12,13,3,8,1,5,1,5,0,0.37722206115722656,0.12227325141429901,-0.2825002074241638,-0.19580183923244476,0.1708235740661621,5.960409933859216,40.69358617135746,41.12778187631011,5.900498662126004,33.29530447991395,33.81409742802444,0.9946621060371399,0.004536740016192198,0.9901253581047058,0.8437942266464233,0.15200598537921906,0.6917882561683655,2.754952907562256,0.005306274630129337,0
