sample_index,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
226,0.9166666666666666,11,12,6575.318359375,12.569908142089844
227,1.0,5,5,614.1578369140625,5.186492919921875
228,1.0,7,7,902.16259765625,5.8446221351623535
229,1.0,9,9,585.5533447265625,3.723173141479492
230,1.0,8,8,1680.463134765625,8.099457740783691
231,0.0,0,6,30002.599609375,30.89281463623047
232,1.0,8,8,332.64984130859375,2.985393762588501
233,1.0,4,4,190.5562286376953,2.365030288696289
234,1.0,4,4,142.58633422851562,2.081434726715088
235,1.0,11,11,2263.95263671875,12.590750694274902
236,1.0,6,6,63.33491134643555,1.3381096124649048
237,1.0,7,7,1376.247314453125,8.678971290588379
238,1.0,4,4,147.1479034423828,1.5650286674499512
239,1.0,8,8,1645.4248046875,8.526592254638672
240,1.0,6,6,76.87580871582031,1.41425359249115
241,1.0,6,6,309.80712890625,2.6647207736968994
242,0.0,0,3,14986.9873046875,15.455157279968262
243,1.0,4,4,1001.9683837890625,5.314399242401123
244,1.0,6,6,404.2333068847656,3.363349199295044
245,1.0,5,5,1892.44482421875,11.643178939819336
246,1.0,6,6,1768.974365234375,9.957965850830078
247,1.0,3,3,75.35831451416016,1.338201642036438
248,1.0,7,7,716.726318359375,5.181082725524902
249,1.0,7,7,821.82763671875,4.830384731292725
250,0.9333333333333333,14,15,8135.388671875,21.559886932373047
251,1.0,10,10,1087.899169921875,7.752157211303711
252,1.0,5,5,1721.59326171875,10.222624778747559
253,1.0,16,16,139.10511779785156,2.386096954345703
254,1.0,14,14,2543.65087890625,13.371227264404297
255,1.0,3,3,163.70339965820312,2.351667881011963
256,0.8333333333333334,5,6,5173.810546875,7.264712333679199
257,1.0,5,5,108.47238159179688,1.2451863288879395
258,1.0,10,10,2163.837158203125,12.034353256225586
259,1.0,6,6,625.309326171875,4.426637172698975
260,1.0,7,7,137.33290100097656,2.0779027938842773
261,1.0,6,6,123.70089721679688,1.6153080463409424
262,1.0,5,5,247.4498291015625,2.481816053390503
263,1.0,12,12,435.725830078125,3.531879186630249
264,0.75,3,4,5893.515625,10.428374290466309
265,1.0,6,6,448.0953063964844,4.270151138305664
266,1.0,4,4,226.59300231933594,2.909179925918579
267,1.0,8,8,955.5924072265625,5.085595607757568
268,1.0,4,4,258.32635498046875,2.398737907409668
269,0.0,0,4,19960.021484375,19.98291015625
270,1.0,4,4,306.0291748046875,3.3230972290039062
271,1.0,6,6,431.57391357421875,3.582749605178833
272,1.0,12,12,526.3825073242188,3.88466739654541
273,1.0,5,5,1458.5986328125,8.863486289978027
274,1.0,4,4,41.5223503112793,0.7840994000434875
275,1.0,9,9,1378.3486328125,9.5858736038208
276,1.0,8,8,567.11181640625,4.869950771331787
277,0.0,0,4,19961.712890625,20.355125427246094
278,1.0,9,9,315.2601013183594,3.5299465656280518
279,1.0,4,4,128.98728942871094,2.1738662719726562
280,1.0,4,4,660.7930297851562,3.9070096015930176
281,1.0,5,5,1118.511962890625,6.081885814666748
282,1.0,8,8,728.9638061523438,4.73176383972168
283,1.0,9,9,450.828369140625,3.8733632564544678
284,1.0,14,14,1693.0062255859375,9.612011909484863
285,1.0,4,4,135.5205535888672,1.6257944107055664
286,1.0,6,6,1003.828857421875,6.750390529632568
287,1.0,6,6,470.90887451171875,3.707681894302368
288,1.0,4,4,546.7357177734375,3.7691104412078857
289,1.0,9,9,918.545654296875,7.774941444396973
290,1.0,15,15,1286.548828125,9.430046081542969
291,1.0,3,3,239.96499633789062,2.7225570678710938
292,1.0,2,2,33.16565704345703,0.8751208782196045
293,1.0,6,6,457.521484375,3.5067834854125977
294,0.0,0,3,15167.349609375,16.809097290039062
295,0.0,0,8,39959.33984375,40.70926284790039
296,1.0,7,7,58.97300720214844,1.1364548206329346
297,0.0,0,5,25128.470703125,26.543493270874023
298,1.0,7,7,130.6109619140625,1.6210330724716187
299,1.0,5,5,512.0183715820312,4.553302764892578
300,0.0,0,9,45280.63671875,46.890350341796875
301,1.0,4,4,84.22343444824219,1.2625101804733276
302,1.0,6,6,403.122802734375,3.5360138416290283
303,1.0,5,5,170.6851348876953,2.0527679920196533
304,1.0,2,2,74.33859252929688,1.2269290685653687
305,1.0,7,7,732.24560546875,4.5882744789123535
306,1.0,4,4,333.9844665527344,4.351151943206787
307,1.0,6,6,61.945030212402344,1.0257261991500854
308,1.0,6,6,365.8363952636719,3.0660510063171387
309,1.0,5,5,2724.90478515625,9.655921936035156
310,0.9090909090909091,10,11,7258.33642578125,15.377859115600586
311,0.8,4,5,5674.787109375,10.462610244750977
312,1.0,8,8,1605.72119140625,9.166218757629395
313,1.0,11,11,559.402587890625,4.851323127746582
314,0.8888888888888888,9,8,5349.62646484375,8.049089431762695
315,1.0,4,4,375.2241516113281,3.43803071975708
316,1.0,10,10,423.5738525390625,3.984130620956421
317,1.0,8,8,4183.98876953125,13.193597793579102
318,1.0,13,13,1507.8048095703125,7.993640899658203
319,1.0,11,11,2002.2535400390625,11.29384994506836
320,1.0,14,14,2091.33447265625,8.491765975952148
321,1.0,6,6,103.71735382080078,1.5265796184539795
322,1.0,4,4,197.4382781982422,2.023442268371582
323,1.0,10,10,295.587158203125,3.324105739593506
324,1.0,6,6,364.1490173339844,3.894197463989258
325,1.0,13,13,326.9581298828125,3.051088333129883
326,1.0,4,4,133.1809539794922,1.5609371662139893
327,1.0,4,4,1012.5147094726562,6.0778326988220215
328,1.0,6,6,1321.793701171875,6.964226245880127
329,1.0,3,3,100.45238494873047,1.2870619297027588
330,1.0,9,9,685.3551635742188,5.000126838684082
331,1.0,2,2,54.450279235839844,0.9918340444564819
332,1.0,4,4,23.579809188842773,0.7419939637184143
333,1.0,12,12,444.9539794921875,2.9577410221099854
334,1.0,8,8,1930.8984375,9.62936782836914
335,1.0,8,8,677.051513671875,5.69003438949585
336,1.0,4,4,184.24630737304688,2.522509813308716
337,1.0,3,3,598.247314453125,5.5386962890625
338,1.0,9,9,127.35387420654297,1.3189358711242676
339,1.0,5,5,612.2263793945312,5.145218372344971
340,1.0,4,4,106.22622680664062,1.4872231483459473
341,1.0,9,9,523.1339721679688,2.877899169921875
342,1.0,4,4,106.57526397705078,1.7408556938171387
343,1.0,4,4,715.9651489257812,5.143740177154541
344,1.0,2,2,226.70840454101562,2.2557790279388428
345,1.0,10,10,257.7718505859375,2.9298136234283447
346,1.0,9,9,530.7171630859375,3.677621364593506
347,1.0,14,14,2047.274658203125,9.481352806091309
348,0.8,4,5,5434.02978515625,8.341222763061523
349,0.875,7,8,6546.3388671875,16.865215301513672
350,1.0,8,8,934.7457885742188,6.593993663787842
351,1.0,10,10,2603.321044921875,15.070871353149414
352,0.0,0,5,24950.8515625,25.09360122680664
353,1.0,12,12,483.0570983886719,3.8690996170043945
354,1.0,12,12,513.2901000976562,4.57027530670166
355,0.0,0,7,34990.62890625,35.668975830078125
356,1.0,5,5,290.07843017578125,3.441683292388916
357,1.0,6,6,97.8909683227539,1.1759388446807861
358,1.0,9,9,605.946533203125,5.009561538696289
359,0.8181818181818182,10,10,10280.07421875,13.029484748840332
360,1.0,10,10,532.1891479492188,4.772599697113037
361,0.0,0,6,30118.556640625,31.710329055786133
362,1.0,7,7,2442.972412109375,12.604021072387695
363,1.0,15,15,1199.9716796875,7.960586071014404
364,1.0,9,9,624.17333984375,5.057729721069336
365,1.0,12,12,2385.322998046875,11.025071144104004
366,1.0,14,14,1322.2364501953125,7.323616981506348
367,1.0,7,7,298.9575500488281,3.1950385570526123
368,1.0,11,11,367.434814453125,3.6041862964630127
369,1.0,9,9,299.734375,2.5167953968048096
370,1.0,7,7,830.2183837890625,6.150841236114502
371,1.0,3,3,86.82968139648438,1.0347312688827515
372,1.0,6,6,1167.009033203125,7.120849132537842
373,1.0,7,7,1151.198974609375,6.9196319580078125
374,1.0,10,10,1531.8253173828125,9.236254692077637
375,1.0,14,14,1698.56689453125,8.802404403686523
376,1.0,5,5,245.0114288330078,2.7943875789642334
377,1.0,7,7,283.0511474609375,2.8117759227752686
378,1.0,4,4,168.08502197265625,2.452230930328369
379,1.0,5,5,168.4204864501953,2.309959888458252
380,1.0,4,4,80.9721450805664,1.1229368448257446
381,1.0,9,9,2862.801025390625,10.22439956665039
382,1.0,6,6,39.21590042114258,0.9612071514129639
383,1.0,6,6,285.5733337402344,2.7885096073150635
384,1.0,8,8,1859.0743408203125,9.857928276062012
385,1.0,11,11,385.54144287109375,3.6688032150268555
386,0.8571428571428571,6,7,5926.513671875,10.932406425476074
387,1.0,4,4,410.0605163574219,3.447232723236084
388,0.0,0,4,19961.1484375,20.091480255126953
389,1.0,6,6,303.74786376953125,3.0866408348083496
390,1.0,5,5,263.54754638671875,2.66804575920105
391,0.75,4,3,5506.78857421875,8.599674224853516
392,1.0,12,12,532.7796020507812,4.209243297576904
393,1.0,5,5,695.867919921875,4.626516819000244
394,0.0,0,7,35303.6171875,36.42477798461914
395,1.0,7,7,992.024658203125,6.321646690368652
396,0.875,7,8,6216.7685546875,11.771441459655762
397,1.0,5,5,1082.3597412109375,6.553525447845459
398,1.0,9,9,91.3680191040039,1.5823734998703003
399,1.0,14,14,1125.93798828125,6.562328338623047
400,0.8571428571428571,6,7,5174.01171875,7.519317626953125
401,1.0,3,3,173.73609924316406,2.3657453060150146
402,1.0,16,16,855.9608764648438,6.564535140991211
403,1.0,6,6,1270.048583984375,7.824692249298096
404,1.0,6,6,472.4402770996094,4.169013500213623
405,1.0,7,7,1205.5723876953125,8.106090545654297
406,1.0,13,13,960.2931518554688,6.107607364654541
407,1.0,14,14,1346.4886474609375,9.182392120361328
408,0.8571428571428571,6,7,5810.4482421875,9.840210914611816
409,1.0,6,6,143.20745849609375,1.6405932903289795
410,1.0,13,13,747.3722534179688,5.682596206665039
411,1.0,10,10,986.121826171875,4.997373580932617
412,1.0,4,4,242.05908203125,2.3860785961151123
413,0.7777777777777778,7,9,10850.0302734375,14.624560356140137
414,1.0,6,6,456.14080810546875,3.7498159408569336
415,0.6666666666666666,4,6,10707.6201171875,16.906513214111328
416,1.0,5,5,655.8002319335938,4.787169933319092
417,1.0,10,10,444.96063232421875,4.13306188583374
418,1.0,5,5,98.43435668945312,1.767384648323059
419,0.0,0,3,15307.2958984375,17.094318389892578
420,1.0,9,9,398.81304931640625,3.2016968727111816
421,1.0,9,9,689.2427978515625,5.580540657043457
422,1.0,8,8,425.29156494140625,3.5066421031951904
423,1.0,9,9,218.61447143554688,2.598151206970215
424,1.0,13,13,592.581787109375,4.7950215339660645
425,1.0,9,9,168.6024169921875,2.341057777404785
426,1.0,9,9,511.889892578125,3.8793342113494873
427,1.0,4,4,109.31166076660156,1.72908616065979
428,0.7777777777777778,7,9,12142.6962890625,20.2711238861084
429,1.0,11,11,505.24542236328125,3.8755359649658203
430,1.0,8,8,431.38671875,4.080893516540527
431,1.0,6,6,181.5350341796875,2.034153938293457
432,1.0,4,4,143.70794677734375,1.749924659729004
433,0.8888888888888888,8,9,6455.814453125,14.06163215637207
434,1.0,9,9,743.8021850585938,5.5915422439575195
435,1.0,4,4,109.21199035644531,1.7670936584472656
436,1.0,6,6,172.8368377685547,1.6266921758651733
437,1.0,8,8,1415.7923583984375,7.137619495391846
438,1.0,5,5,1571.8590087890625,7.530591011047363
439,0.75,11,10,15367.5810546875,18.824260711669922
440,1.0,6,6,281.76898193359375,2.596118688583374
441,1.0,8,8,593.91943359375,4.75972843170166
442,0.6666666666666666,4,6,10523.8349609375,14.288448333740234
443,1.0,2,2,178.76771545410156,2.1335604190826416
444,1.0,17,17,1169.0147705078125,6.069828987121582
445,1.0,7,7,1220.643798828125,6.6149139404296875
446,1.0,6,6,315.43231201171875,3.291256904602051
447,1.0,6,6,102.54095458984375,1.6084152460098267
448,0.8888888888888888,9,8,5343.12109375,8.125853538513184
449,1.0,15,15,617.2550048828125,5.383220672607422
450,1.0,10,10,1679.297607421875,8.323895454406738
451,1.0,9,9,482.2177734375,4.152450084686279
452,1.0,13,13,357.8044128417969,2.9055569171905518
453,1.0,12,12,942.9912719726562,6.5543622970581055
454,1.0,4,4,202.12428283691406,2.6532113552093506
455,1.0,9,9,402.30499267578125,3.5190765857696533
456,0.5714285714285714,6,5,15290.375,17.726816177368164
457,1.0,6,6,134.21424865722656,1.4368172883987427
458,1.0,9,9,886.9463500976562,4.963322639465332
459,1.0,4,4,362.6249694824219,3.912808418273926
460,1.0,3,3,171.7218017578125,2.0675222873687744
461,1.0,6,6,711.6638793945312,5.305035591125488
462,1.0,6,6,148.3469696044922,1.7244203090667725
463,1.0,5,5,72.16659545898438,1.4861820936203003
464,1.0,15,15,788.7472534179688,6.208810806274414
465,1.0,8,8,288.4493408203125,2.581817388534546
466,1.0,6,6,72.52497100830078,1.3855383396148682
467,1.0,4,4,178.2270965576172,2.7369213104248047
468,0.0,0,4,20039.931640625,20.850082397460938
469,1.0,7,7,1572.64453125,10.426627159118652
470,1.0,4,4,102.21276092529297,1.3598203659057617
471,1.0,14,14,1965.22119140625,9.160832405090332
472,1.0,6,6,547.524169921875,4.273818492889404
473,1.0,6,6,226.3477020263672,2.438580274581909
474,0.6,6,10,20456.275390625,24.057950973510742
475,1.0,7,7,1514.1998291015625,7.330672740936279
476,1.0,12,12,623.5968627929688,4.78187370300293
477,1.0,19,19,945.9788208007812,6.672323226928711
478,1.0,4,4,66.81490325927734,1.0632473230361938
479,1.0,14,14,610.735595703125,4.813307762145996
480,0.0,0,2,10244.1357421875,11.373330116271973
481,1.0,5,5,589.8251953125,4.043962478637695
482,1.0,17,17,664.3392333984375,5.5543951988220215
483,1.0,2,2,30.709983825683594,0.7246020436286926
484,0.0,0,5,25265.158203125,26.563886642456055
485,1.0,12,12,422.7749938964844,3.7637829780578613
486,1.0,5,5,537.521484375,4.654839038848877
487,1.0,4,4,166.4590606689453,2.3943231105804443
488,1.0,4,4,285.92059326171875,2.782620906829834
489,1.0,8,8,813.7998657226562,6.4982991218566895
490,1.0,11,11,168.33847045898438,1.9748432636260986
491,0.0,0,6,30285.525390625,31.685253143310547
492,0.0,0,5,24950.26171875,25.03036880493164
493,0.75,3,4,5480.61767578125,9.176283836364746
494,0.7,7,10,15326.1904296875,17.73717498779297
495,1.0,4,4,62.839019775390625,0.8223620653152466
496,1.0,5,5,496.4817199707031,4.629034996032715
497,1.0,7,7,1215.2705078125,6.953535079956055
498,1.0,6,6,90.44377899169922,1.3094687461853027
499,1.0,6,6,2425.176513671875,11.396628379821777
500,1.0,6,6,211.0293426513672,2.1939101219177246
501,1.0,9,9,711.5870361328125,4.575616836547852
502,1.0,6,6,146.97793579101562,2.046086072921753
503,1.0,7,7,904.6749267578125,6.281681537628174
504,0.0,0,5,24950.037109375,24.990459442138672
505,1.0,6,6,410.14862060546875,3.748441457748413
506,0.75,3,4,5369.4814453125,8.733914375305176
507,1.0,10,10,962.10791015625,5.495491981506348
508,0.0,0,3,14975.46484375,15.198962211608887
509,1.0,9,9,291.94970703125,2.489661455154419
510,1.0,16,16,396.6473083496094,3.655564069747925
511,1.0,6,6,294.87933349609375,3.1189048290252686
512,1.0,5,5,317.1216735839844,3.4220447540283203
513,1.0,9,9,640.8136596679688,4.295370101928711
514,1.0,2,2,114.21648406982422,1.4704135656356812
515,1.0,6,6,607.1607666015625,4.947361946105957
516,1.0,11,11,1228.602783203125,7.5681471824646
517,1.0,8,8,3386.07177734375,15.274077415466309
518,1.0,9,9,798.439453125,4.766268253326416
519,1.0,7,7,338.2193298339844,3.2717435359954834
520,1.0,12,12,465.44061279296875,3.9202375411987305
521,0.9,20,18,11325.9638671875,16.50993537902832
522,1.0,6,6,143.4628143310547,2.1848268508911133
523,1.0,5,5,180.62744140625,1.9308339357376099
524,1.0,9,9,182.85301208496094,2.2904884815216064
525,1.0,7,7,764.4349975585938,5.534725189208984
526,1.0,12,12,1505.473876953125,8.40587043762207
