sample_index,ch0_mean,ch0_std,ch0_min,ch0_max,ch0_peak_abs,ch0_peak_to_peak,ch0_argmax_x,ch0_argmin_x,ch0_argmax_abs_x,ch0_energy,ch0_abs_area,ch0_signed_area,ch0_positive_peak_count,ch0_negative_peak_count,ch0_half_abs_width,ch0_center_of_abs_mass,ch0_left_right_abs_balance,ch1_mean,ch1_std,ch1_min,ch1_max,ch1_peak_abs,ch1_peak_to_peak,ch1_argmax_x,ch1_argmin_x,ch1_argmax_abs_x,ch1_energy,ch1_abs_area,ch1_signed_area,ch1_positive_peak_count,ch1_negative_peak_count,ch1_half_abs_width,ch1_center_of_abs_mass,ch1_left_right_abs_balance,ch2_mean,ch2_std,ch2_min,ch2_max,ch2_peak_abs,ch2_peak_to_peak,ch2_argmax_x,ch2_argmin_x,ch2_argmax_abs_x,ch2_energy,ch2_abs_area,ch2_signed_area,ch2_positive_peak_count,ch2_negative_peak_count,ch2_half_abs_width,ch2_center_of_abs_mass,ch2_left_right_abs_balance,peak_abs_ch1_over_ch0,peak_abs_ch2_over_ch0,energy_ch1_over_ch0,energy_ch2_over_ch0,corr_ch0_ch1,corr_ch0_ch2,corr_ch1_ch2
47,5.484146186063299e-07,0.00018605843069963157,-0.00045133213279768825,0.0004554205515887588,0.0004554205515887588,0.0009067526552826166,-0.03879396989941597,0.03999999910593033,-0.03879396989941597,3.461803643745043e-08,0.00014133010699879378,5.484146186063299e-07,12.0,9.0,0.016884421929717064,-0.003314087400212884,-0.10962259769439697,-2.2102915409050183e-06,0.00017342263890895993,-0.000428999395808205,0.0004225013835821301,0.000428999395808205,0.0008515007793903351,-0.03999999910593033,0.03758794069290161,0.03758794069290161,3.00802973640657e-08,0.00013070818386040628,-2.2102915409050183e-06,10.0,10.0,0.016884421929717064,-0.003909113351255655,-0.1350715607404709,-3.900996944139479e-06,0.0001523513055872172,-0.00037726672599092126,0.00038038805359974504,0.00038038805359974504,0.0007576547795906663,-0.03999999910593033,0.03999999910593033,-0.03999999910593033,2.3226137457754703e-08,0.00011225264461245388,-3.900996944139479e-06,9.0,9.0,0.016080401837825775,-0.004872296936810017,-0.1608233004808426,0.9419644474983215,0.835227370262146,0.6741734743118286,0.5205549001693726,0.9874637722969055,0.9627115726470947,0.9775853753089905
48,1.1247469046793412e-05,0.00016887084348127246,-0.0003925182099919766,0.00047449220437556505,0.00047449220437556505,0.0008670104434713721,-0.03798994794487953,0.03999999910593033,-0.03798994794487953,2.86438694985236e-08,0.00012712384341284633,1.1247469046793412e-05,8.0,9.0,0.012462311424314976,-0.0009974924614652991,0.016124382615089417,1.1374650966899935e-05,0.00015791613259352744,-0.00036859308602288365,0.0004500187060330063,0.0004500187060330063,0.0008186118211597204,-0.03798994794487953,0.03999999910593033,-0.03798994794487953,2.5066887232583213e-08,0.00011792134318966419,1.1374650966899935e-05,9.0,10.0,0.012462311424314976,-0.0011859675869345665,-0.010996350087225437,1.0223736353509594e-05,0.00014117831597104669,-0.00031944384681992233,0.0003748302406165749,0.0003748302406165749,0.0006942740874364972,-0.03999999910593033,0.03999999910593033,-0.03999999910593033,2.003584143039916e-08,0.0001048929916578345,1.0223736353509594e-05,8.0,10.0,0.016080401837825775,-0.0015394247602671385,-0.027077309787273407,0.948401689529419,0.7899441719055176,0.6486639976501465,0.5184739828109741,0.9698169231414795,0.9333576560020447,0.9590489268302917
49,-3.2004394597606733e-05,0.00020970932382624596,-0.0004892670549452305,0.00040885538328438997,0.0004892670549452305,0.0008981224382296205,-0.03718592971563339,0.03999999910593033,0.03999999910593033,4.5002281012784806e-08,0.00017309004033450037,-3.2004394597606733e-05,9.0,10.0,0.02532663196325302,-7.099895447026938e-05,-0.08741934597492218,-3.0455905289272778e-05,0.0001946138945640996,-0.00045821999083273113,0.0003944365307688713,0.00045821999083273113,0.0008526565507054329,-0.03718592971563339,0.03999999910593033,0.03999999910593033,3.8802131285819996e-08,0.00015945846098475158,-3.0455905289272778e-05,9.0,7.0,0.022512562572956085,-4.314063517085742e-06,-0.0871884897351265,-3.215705874026753e-05,0.00017247319919988513,-0.00039683133945800364,0.0003655987966340035,0.00039683133945800364,0.0007624301360920072,-0.03718592971563339,0.03718592971563339,0.03718592971563339,3.0781080795350135e-08,0.0001405428774887696,-3.215705874026753e-05,8.0,10.0,0.022914571687579155,0.0002529474440962076,-0.08952303230762482,0.9365245699882507,0.8110564947128296,0.7054640054702759,0.5596327781677246,0.9865515232086182,0.9599864482879639,0.9751487374305725
50,-2.4047109036473557e-05,0.0002368429268244654,-0.000493904110044241,0.00045135687105357647,0.000493904110044241,0.0009452609810978174,-0.03999999910593033,0.03999999910593033,0.03999999910593033,5.667283531352041e-08,0.0002060926635749638,-2.4047109036473557e-05,9.0,12.0,0.029748743399977684,0.0016901796916499734,0.03227674588561058,-2.4828477762639523e-05,0.0002209335216321051,-0.00045994529500603676,0.00042562451562844217,0.00045994529500603676,0.0008855698397383094,-0.03999999910593033,0.03999999910593033,0.03999999910593033,4.942807407815053e-08,0.00019237826927565038,-2.4828477762639523e-05,10.0,12.0,0.030150752514600754,0.0021304795518517494,0.04601671174168587,-2.4273003873531707e-05,0.00019692140631377697,-0.0004170791944488883,0.000382892758352682,0.0004170791944488883,0.0007999719819054008,-0.03999999910593033,0.03718592971563339,0.03718592971563339,3.936721526542897e-08,0.0001725564943626523,-2.4273003873531707e-05,9.0,9.0,0.027738692238926888,0.0023864356335252523,0.03381773456931114,0.9312252402305603,0.8444367051124573,0.7413524985313416,0.5904536247253418,0.9903650879859924,0.9723532795906067,0.9796041250228882
51,-1.7071581169147976e-05,0.00016998524370137602,-0.00038571556797251105,0.0004212759085930884,0.0004212759085930884,0.0008069914765655994,-0.03999999910593033,0.03999999910593033,-0.03999999910593033,2.9186423944338458e-08,0.00013595768541563302,-1.7071581169147976e-05,9.0,8.0,0.01849246211349964,0.0009276238270103931,0.028751540929079056,-1.3479907465807628e-05,0.0001578574301674962,-0.00035085383569821715,0.00040142692159861326,0.00040142692159861326,0.0007522807572968304,-0.03999999910593033,0.03959798812866211,-0.03999999910593033,2.5100675316025445e-08,0.000125934457173571,-1.3479907465807628e-05,7.0,8.0,0.016482410952448845,0.0005337205366231501,0.014207731001079082,-1.1347886356816161e-05,0.00013696623500436544,-0.0002976317482534796,0.000361728947609663,0.000361728947609663,0.0006593606667593122,-0.03999999910593033,0.03999999910593033,-0.03999999910593033,1.8888522745896807e-08,0.00010783757170429453,-1.1347886356816161e-05,9.0,12.0,0.014874371699988842,0.000160086274263449,-0.000901573512237519,0.9528610110282898,0.8586305379867554,0.6405451893806458,0.48201704025268555,0.9848407506942749,0.9610074758529663,0.968000054359436
52,-2.1342131731216796e-05,0.00017297497834078968,-0.00044520903611555696,0.0003540454781614244,0.00044520903611555696,0.0007992545142769814,-0.03999999910593033,0.03839195892214775,0.03839195892214775,3.037582985143672e-08,0.00014444661792367697,-2.1342131731216796e-05,12.0,14.0,0.014874371699988842,0.001911913393996656,0.07191260904073715,-1.843235622800421e-05,0.0001656840613577515,-0.0004322623135522008,0.00032717364956624806,0.0004322623135522008,0.0007594359340146184,-0.03999999910593033,0.03839195892214775,0.03839195892214775,2.7790958867512927e-08,0.00013781584857497364,-1.843235622800421e-05,13.0,13.0,0.015678390860557556,0.0020317682065069675,0.07979409396648407,-1.5303201507776976e-05,0.00014627963537350297,-0.0004322150198277086,0.0002818604407366365,0.0004322150198277086,0.0007140754605643451,0.005427135620266199,0.03879396989941597,0.03879396989941597,2.1631921143239197e-08,0.00012049912038492039,-1.5303201507776976e-05,9.0,10.0,0.01005025114864111,0.0025104577653110027,0.08401020616292953,0.9708980917930603,0.9707918763160706,0.6883068084716797,0.5357640981674194,0.9749990105628967,0.9501801133155823,0.9631690979003906
53,-5.606315767181513e-07,0.00022594329493585974,-0.00039501345600001514,0.0004911852884106338,0.0004911852884106338,0.0008861987153068185,-0.03999999910593033,-0.018291456624865532,-0.03999999910593033,5.105068723310069e-08,0.00019721873104572296,-5.606315767181513e-07,11.0,14.0,0.0269346721470356,-0.0016247581224888563,-0.06080072373151779,4.037089524899784e-07,0.00021123207989148796,-0.0003728961746674031,0.00047088609426282346,0.00047088609426282346,0.0008437822689302266,-0.03999999910593033,0.03919598087668419,-0.03999999910593033,4.461915636966296e-08,0.0001851264387369156,4.037089524899784e-07,12.0,15.0,0.02532663196325302,-0.001669181976467371,-0.05948881804943085,1.2395246073992894e-07,0.0001828144013416022,-0.00033380993409082294,0.00043028773507103324,0.00043028773507103324,0.0007640976691618562,-0.03999999910593033,0.03999999910593033,-0.03999999910593033,3.342112364634886e-08,0.00015988669474609196,1.2395246073992894e-07,10.0,10.0,0.020904522389173508,-0.002183270873501897,-0.06550513952970505,0.9586535096168518,0.8760013580322266,0.7308542728424072,0.5474323630332947,0.9875895380973816,0.9695013761520386,0.9783068299293518
54,1.4966346952860476e-06,0.00021062624000478536,-0.0005017304210923612,0.00044130333117209375,0.0005017304210923612,0.0009430337231606245,0.011859296821057796,0.036381907761096954,0.036381907761096954,4.436565603782583e-08,0.00016554685134906322,1.4966346952860476e-06,11.0,9.0,0.02010050229728222,0.006430895999073982,0.19569605588912964,1.7907625533553073e-06,0.00019669966422952712,-0.00045825704000890255,0.00041710439836606383,0.00045825704000890255,0.0008753614383749664,0.011859296821057796,0.03678391873836517,0.03678391873836517,3.8693965365155236e-08,0.0001563280529808253,1.7907625533553073e-06,10.0,11.0,0.02050251141190529,0.00636698491871357,0.1959369033575058,1.2844635648434632e-06,0.0001680033019511029,-0.000438963295891881,0.00033123826142400503,0.000438963295891881,0.000770201557315886,0.012663316912949085,0.03718592971563339,0.03718592971563339,2.822675781999351e-08,0.00013319194840732962,1.2844635648434632e-06,11.0,9.0,0.016080401837825775,0.006358599290251732,0.19662357866764069,0.9133349061012268,0.8748812675476074,0.7117354869842529,0.5192019939422607,0.9876067638397217,0.9669973850250244,0.9658390879631042
55,-1.9478862668620422e-05,0.00016605615383014083,-0.00042533333180472255,0.00038918937207199633,0.00042533333180472255,0.0008145227329805493,-0.03999999910593033,0.03999999910593033,0.03999999910593033,2.7954071057934016e-08,0.00013294738892000169,-1.9478862668620422e-05,10.0,10.0,0.015678390860557556,-0.0012849144404754043,-0.056335076689720154,-2.005334317800589e-05,0.00015810148033779114,-0.0004053742450196296,0.0003751557960640639,0.0004053742450196296,0.0007805300410836935,-0.03999999910593033,0.03999999910593033,0.03999999910593033,2.5398215086624987e-08,0.00012752162001561373,-2.005334317800589e-05,8.0,12.0,0.016482410952448845,-0.0009134421125054359,-0.038919273763895035,-1.9552164303604513e-05,0.00013758204295299947,-0.00039184707566164434,0.00028447993099689484,0.00039184707566164434,0.0006763270357623696,-0.03999999910593033,0.035979900509119034,0.035979900509119034,1.931110560349225e-08,0.00010933305748039857,-1.9552164303604513e-05,11.0,10.0,0.013266331516206264,0.0003955902357120067,-0.008792313747107983,0.9530518651008606,0.9212489128112793,0.6691828966140747,0.5088019371032715,0.9647479057312012,0.9356424808502197,0.9526299238204956
56,-1.1484711649245583e-05,0.00023766516824252903,-0.00045958999544382095,0.00044016793253831565,0.00045958999544382095,0.0008997579570859671,-0.03959798812866211,0.034371860325336456,0.034371860325336456,5.6616631383121785e-08,0.00021448978804983199,-1.1484711649245583e-05,14.0,12.0,0.030150752514600754,0.0008597694104537368,0.006097589153796434,-9.478910214966163e-06,0.0002250888355774805,-0.00042030797339975834,0.0004303621535655111,0.0004303621535655111,0.0008506701560690999,-0.03999999910593033,0.03396984934806824,-0.03999999910593033,5.07548314487849e-08,0.0002032668562605977,-9.478910214966163e-06,13.0,12.0,0.03256281465291977,0.0006079199956730008,-0.00032769114477559924,-7.882578756834846e-06,0.0002022622647928074,-0.0003950510872527957,0.00038676563417539,0.0003950510872527957,0.0007818167214281857,-0.03999999910593033,0.03356783837080002,0.03356783837080002,4.097216077525445e-08,0.0001808919187169522,-7.882578756834846e-06,11.0,13.0,0.03256281465291977,0.0005139635759405792,-0.003865048522129655,0.9363841414451599,0.8595541715621948,0.7618942856788635,0.6150439977645874,0.9868122935295105,0.9662750363349915,0.9797963500022888
57,-3.491577444947325e-05,0.0002016273356275633,-0.00047933409223333,0.00041944929398596287,0.00047933409223333,0.0008987833862192929,-0.035577889531850815,0.03718592971563339,0.03718592971563339,4.1872691980415766e-08,0.00016252095520030707,-3.491577444947325e-05,8.0,12.0,0.02010050229728222,-0.0007229121983982623,-0.09113427251577377,-3.141663546557538e-05,0.00019198663358110934,-0.0004496091278269887,0.000391907844459638,0.0004496091278269887,0.0008415170013904572,-0.035175878554582596,0.03999999910593033,0.03999999910593033,3.784587221389302e-08,0.0001547617430333048,-3.141663546557538e-05,6.0,12.0,0.02050251141190529,-0.0008327473187819123,-0.0931059718132019,-3.087392178713344e-05,0.0001699385029496625,-0.00042266608215868473,0.00035611537168733776,0.00042266608215868473,0.0007787814829498529,-0.03718592971563339,0.03798994794487953,0.03798994794487953,2.9832293080289674e-08,0.00013606670836452395,-3.087392178713344e-05,6.0,12.0,0.017688442021608353,-0.0010147433495149016,-0.08866056054830551,0.9379674196243286,0.8817592263221741,0.729591429233551,0.5751059651374817,0.9872528314590454,0.9592726826667786,0.9705085158348083
58,-5.4264350183075294e-05,0.00017080172256100923,-0.00043951525003649294,0.0003551717964001,0.00043951525003649294,0.0007946870755404234,-0.03999999910593033,0.03999999910593033,0.03999999910593033,3.2117849713131363e-08,0.0001433701254427433,-5.4264350183075294e-05,10.0,12.0,0.017286431044340134,0.006869317963719368,0.10071917623281479,-5.0354668928775936e-05,0.00016214855713769794,-0.0004146964056417346,0.0003322999691590667,0.0004146964056417346,0.0007469963748008013,-0.03999999910593033,0.03999999910593033,0.03999999910593033,2.8827745524040438e-08,0.00013543342356570065,-5.0354668928775936e-05,10.0,14.0,0.016080401837825775,0.007635898422449827,0.12050841003656387,-4.602874832926318e-05,0.000147687504068017,-0.00039572047535330057,0.00028655631467700005,0.00039572047535330057,0.0006822767900303006,-0.03999999910593033,0.03959798812866211,0.03959798812866211,2.3930242676328817e-08,0.00012470812362153083,-4.602874832926318e-05,8.0,14.0,0.016080401837825775,0.008151265792548656,0.14592882990837097,0.9435098767280579,0.9003361463546753,0.6844543218612671,0.5681734085083008,0.9675111770629883,0.927369236946106,0.9589407444000244
59,1.4226809071260504e-05,0.00024638936156407,-0.0004469902196433395,0.0005001044482924044,0.0005001044482924044,0.0009470946388319135,0.010653266683220863,0.03999999910593033,0.010653266683220863,6.091012494380266e-08,0.00021577936422545463,1.4226809071260504e-05,11.0,13.0,0.034974873065948486,-0.0008879476226866245,0.030790874734520912,1.0353596735512838e-05,0.000229863086133264,-0.0004189102037344128,0.0004915388999506831,0.0004915388999506831,0.0009104490745812654,0.011055276729166508,0.03999999910593033,0.011055276729166508,5.294423743862353e-08,0.00020019232761114836,1.0353596735512838e-05,10.0,13.0,0.030552763491868973,-0.0006718420190736651,0.03584994003176689,7.422887392749544e-06,0.0002003948320634663,-0.0003627501428127289,0.0004142884281463921,0.0004142884281463921,0.000777038570959121,0.010653266683220863,0.03999999910593033,0.010653266683220863,4.021318744662494e-08,0.00017535949882585555,7.422887392749544e-06,8.0,14.0,0.03256281465291977,-7.51473126001656e-05,0.048571255058050156,0.9828528165817261,0.8283872604370117,0.7466386556625366,0.5671007633209229,0.9944010972976685,0.9797489047050476,0.9847687482833862
60,1.0406711226096377e-05,0.00019804300973191857,-0.00038871754077263176,0.0004798879672307521,0.0004798879672307521,0.0008686055080033839,-0.03999999910593033,0.035577889531850815,-0.03999999910593033,3.9329336232185597e-08,0.00016004567441996187,1.0406711226096377e-05,10.0,11.0,0.017286431044340134,-0.0007599449018016458,-0.015847695991396904,6.9663806243625e-06,0.00018644671945367008,-0.00038503395626321435,0.00045352542656473815,0.00045352542656473815,0.000838559353724122,-0.03999999910593033,0.035577889531850815,-0.03999999910593033,3.481090971035883e-08,0.00015113421250134706,6.9663806243625e-06,10.0,11.0,0.017688442021608353,-0.0005573193775489926,-0.013090038672089577,2.1858343188796425e-06,0.0001663195143919438,-0.0003535134601406753,0.00040080040344037116,0.00040080040344037116,0.0007543138926848769,-0.03999999910593033,0.035175878554582596,-0.03999999910593033,2.7666958501981753e-08,0.00013417376612778753,2.1858343188796425e-06,8.0,9.0,0.01889447122812271,-0.00043534146971069276,-0.025961078703403473,0.945045530796051,0.8351783752441406,0.705683708190918,0.5608621835708618,0.9896355867385864,0.9701672196388245,0.9729452729225159
61,-2.348121597606223e-05,0.00016991580196190625,-0.0004527902347035706,0.0003134417056571692,0.0004527902347035706,0.0007662319112569094,-0.03999999910593033,0.03999999910593033,0.03999999910593033,2.9422746905538588e-08,0.00012629920092877,-2.348121597606223e-05,6.0,6.0,0.015276381745934486,0.005818209145218134,-0.027916451916098595,-2.0692676116595976e-05,0.0001599014940438792,-0.0004360648163128644,0.00029391670250333846,0.0004360648163128644,0.0007299815188162029,-0.03999999910593033,0.03396984934806824,0.03396984934806824,2.599667325853261e-08,0.00012083491310477257,-2.0692676116595976e-05,9.0,8.0,0.014070351608097553,0.005698979366570711,-0.027401935309171677,-1.3569811926572584e-05,0.00014612051018048078,-0.00038662677980028093,0.00026114715728908777,0.00038662677980028093,0.0006477739661931992,-0.03879396989941597,0.03999999910593033,0.03999999910593033,2.1535345950951523e-08,0.000111535242467653,-1.3569811926572584e-05,8.0,5.0,0.015276381745934486,0.0052389358170330524,-0.05295327678322792,0.9630401730537415,0.8538572788238525,0.6594333052635193,0.5462669730186462,0.9769683480262756,0.9525080919265747,0.9669495224952698
62,-1.6518999473191798e-05,0.0002378751669311896,-0.0004941318766213953,0.0003920882008969784,0.0004941318766213953,0.0008862200775183737,-0.03999999910593033,-0.021507536992430687,-0.021507536992430687,5.685747339612135e-08,0.00021058533457107842,-1.6518999473191798e-05,11.0,11.0,0.028944723308086395,-0.0005877544754184783,-0.01883525215089321,-1.412685560353566e-05,0.00022224464919418097,-0.0004218083340674639,0.0003708296571858227,0.0004218083340674639,0.0007926379912532866,-0.03999999910593033,0.03999999910593033,0.03999999910593033,4.959225208267526e-08,0.00019903274369426072,-1.412685560353566e-05,14.0,12.0,0.03336683288216591,-0.00025118907797150314,-0.008530492894351482,-1.3195920473663136e-05,0.0001982051326194778,-0.00039150050724856555,0.0003436318365857005,0.00039150050724856555,0.0007351323729380965,-0.03919598087668419,0.03999999910593033,0.03999999910593033,3.945940463268016e-08,0.0001787549554137513,-1.3195920473663136e-05,16.0,10.0,0.027738692238926888,-0.0003230168658774346,-0.02269676886498928,0.8536178469657898,0.7922835946083069,0.741760790348053,0.5902018547058105,0.989747166633606,0.9760646224021912,0.9861618280410767
63,-1.7079993995139375e-05,0.00020210407092235982,-0.0003738088416866958,0.000481765455333516,0.000481765455333516,0.0008555742679163814,-0.03919598087668419,0.03798994794487953,-0.03919598087668419,4.113778118153277e-08,0.00016745799803175032,-1.7079993995139375e-05,10.0,11.0,0.018090451136231422,-0.004375278018414974,-0.09105203300714493,-1.605133365956135e-05,0.00018692153389565647,-0.00038347605732269585,0.00044036461622454226,0.00044036461622454226,0.0008238406735472381,-0.03879396989941597,0.03839195892214775,-0.03879396989941597,3.519730285006517e-08,0.00015264959074556828,-1.605133365956135e-05,10.0,13.0,0.017286431044340134,-0.004360760096460581,-0.10382907092571259,-1.617447196622379e-05,0.00016486618551425636,-0.0003562436322681606,0.00040580492350272834,0.00040580492350272834,0.0007620485266670585,-0.035577889531850815,0.03839195892214775,-0.035577889531850815,2.7442473182759386e-08,0.00013374265108723193,-1.617447196622379e-05,6.0,11.0,0.017286431044340134,-0.00440522376447916,-0.10516811162233353,0.9140453338623047,0.8423113226890564,0.6882837414741516,0.5366379618644714,0.9825288653373718,0.9518680572509766,0.9686254262924194
64,-3.070629827561788e-05,0.00020318463793955743,-0.0005135889514349401,0.0003850626526400447,0.0005135889514349401,0.0008986516040749848,-0.035175878554582596,0.03999999910593033,0.03999999910593033,4.2226872665196424e-08,0.00015651043213438243,-3.070629827561788e-05,6.0,10.0,0.017688442021608353,0.0011458167573437095,-0.06277430057525635,-2.698978642001748e-05,0.00019261024135630578,-0.0004816184809897095,0.0003753826895263046,0.0004816184809897095,0.0008570011705160141,-0.035175878554582596,0.03959798812866211,0.03959798812866211,3.7827156518233096e-08,0.00014852045569568872,-2.698978642001748e-05,8.0,9.0,0.01929648220539093,0.0007734717801213264,-0.07361041009426117,-2.5903864298015833e-05,0.00016889546532183886,-0.0004176775400992483,0.00035388083779253066,0.0004176775400992483,0.000771558377891779,-0.03879396989941597,0.03879396989941597,0.03879396989941597,2.9196687734156512e-08,0.0001305837940890342,-2.5903864298015833e-05,7.0,11.0,0.01849246211349964,0.00011637897114269435,-0.0943608358502388,0.9377325773239136,0.8132367730140686,0.7242852449417114,0.5590357184410095,0.9837921261787415,0.9635356664657593,0.9776766896247864
65,-2.9839464332326315e-05,0.00022128198179416358,-0.0004841501940973103,0.000541112560313195,0.000541112560313195,0.0010252627544105053,-0.03879396989941597,0.03999999910593033,-0.03879396989941597,4.985610857488609e-08,0.00018892755906563252,-2.9839464332326315e-05,9.0,14.0,0.014070351608097553,0.0004199887334834784,0.012549071572721004,-3.0204169888747856e-05,0.00020802048675250262,-0.00046040565939620137,0.00047756900312379,0.00047756900312379,0.0009379746625199914,-0.03839195892214775,0.03999999910593033,-0.03839195892214775,4.4184815806147526e-08,0.00017793079314287752,-3.0204169888747856e-05,9.0,13.0,0.015678390860557556,0.0002405812992947176,0.007804468274116516,-2.9583752620965242e-05,0.00018408986215945333,-0.00041291656089015305,0.0004068229754921049,0.00041291656089015305,0.0008197395363822579,-0.03839195892214775,0.03999999910593033,0.03999999910593033,3.476427679061089e-08,0.0001562419201945886,-2.9583752620965242e-05,9.0,11.0,0.016080401837825775,-0.00030204010545276105,-0.01065287459641695,0.8825523853302002,0.7630739808082581,0.7381839156150818,0.5807974934577942,0.990003764629364,0.9747148156166077,0.985108494758606
66,6.584897164430004e-06,0.00021323113469406962,-0.0005062157870270312,0.0003797616227529943,0.0005062157870270312,0.0008859774097800255,-0.03999999910593033,-0.01909547671675682,-0.01909547671675682,4.551088039761453e-08,0.00017975398804992437,6.584897164430004e-06,12.0,9.0,0.02050251141190529,0.0006153024733066559,0.019481809809803963,6.125039817561628e-06,0.00019847025396302342,-0.000445673824287951,0.0003563284408301115,0.000445673824287951,0.0008020022651180625,-0.03999999910593033,-0.01909547671675682,-0.01909547671675682,3.94279595639091e-08,0.00016883463831618428,6.125039817561628e-06,14.0,9.0,0.022110551595687866,0.0007359413430094719,0.02423327974975109,-5.385802523960592e-07,0.00017261382890865207,-0.00043237803038209677,0.0003094620769843459,0.00043237803038209677,0.0007418401073664427,-0.03999999910593033,-0.01869346760213375,-0.01869346760213375,2.9795826250733626e-08,0.00014749955153092742,-5.385802523960592e-07,14.0,9.0,0.017286431044340134,0.0002809121797326952,0.00509547209367156,0.8803854584693909,0.8541209101676941,0.7102744579315186,0.5367565155029297,0.9846050143241882,0.9637802243232727,0.9773362874984741
67,-1.9943730876548216e-05,0.00016386414063163102,-0.0004728439380414784,0.0003558973839972168,0.0004728439380414784,0.0008287413511425257,-0.03839195892214775,0.03999999910593033,0.03999999910593033,2.7249209111346318e-08,0.0001203348147100769,-1.9943730876548216e-05,7.0,7.0,0.013668341562151909,0.007536211982369423,0.15514647960662842,-1.7768154066288844e-05,0.00015519106818828732,-0.0004525240801740438,0.00030042746220715344,0.0004525240801740438,0.0007529515423811972,-0.03798994794487953,0.03999999910593033,0.03999999910593033,2.4399973597155622e-08,0.00011447654105722904,-1.7768154066288844e-05,8.0,7.0,0.01286432147026062,0.007611195091158152,0.1385881006717682,-1.541399433335755e-05,0.00014401337830349803,-0.0004150767927058041,0.00029710709350183606,0.0004150767927058041,0.0007121838862076402,-0.03798994794487953,0.03798994794487953,0.03798994794487953,2.0977443782044247e-08,0.00010392822878202423,-1.541399433335755e-05,6.0,8.0,0.014070351608097553,0.007244855631142855,0.13539734482765198,0.95700603723526,0.877811849117279,0.6550467610359192,0.5631648302078247,0.9779871106147766,0.9483044147491455,0.9614131450653076
68,5.626370693789795e-06,0.00022887341037858278,-0.0004824741918127984,0.0004238855908624828,0.0004824741918127984,0.0009063597535714507,0.016281407326459885,0.03919598087668419,0.03919598087668419,5.241469835937096e-08,0.00019820407032966614,5.626370693789795e-06,12.0,13.0,0.029346732422709465,0.002701898105442524,0.045678142458200455,3.8335965655278414e-06,0.00021479159477166831,-0.0004516177868936211,0.0004027201503049582,0.0004516177868936211,0.0008543379371985793,0.016281407326459885,0.03919598087668419,0.03919598087668419,4.615012727526846e-08,0.00018733218894340098,3.8335965655278414e-06,13.0,14.0,0.029346732422709465,0.0026303729973733425,0.04750169441103935,-1.3276327308631153e-06,0.00018914692918770015,-0.00043030065717175603,0.00032844633096829057,0.00043030065717175603,0.0007587469881400466,0.016683416441082954,0.03879396989941597,0.03879396989941597,3.577832075052356e-08,0.00016520348435733467,-1.3276327308631153e-06,14.0,11.0,0.023316582664847374,0.0032698626164346933,0.0654989629983902,0.9360260963439941,0.8918440341949463,0.7394112348556519,0.5732355117797852,0.9914728999137878,0.9736142754554749,0.9821627140045166
69,-3.064873817493208e-05,0.00018681082292459905,-0.0004739666183013469,0.00039737712359055877,0.0004739666183013469,0.0008713437709957361,-0.03798994794487953,0.035979900509119034,0.035979900509119034,3.583762975267746e-08,0.00015030865324661136,-3.064873817493208e-05,7.0,14.0,0.01929648220539093,0.0004826119402423501,-0.027606820687651634,-2.810578553180676e-05,0.00017515344370622188,-0.0004909264389425516,0.0003640396171249449,0.0004909264389425516,0.0008549660560674965,-0.03758794069290161,0.036381907761096954,0.036381907761096954,3.146866234260415e-08,0.0001415321312379092,-2.810578553180676e-05,7.0,14.0,0.015678390860557556,0.0008128565386869013,-0.007095325272530317,-2.6321993573219515e-05,0.0001555884664412588,-0.00048723016516305506,0.00031864389893598855,0.00048723016516305506,0.0008058740640990436,-0.03999999910593033,0.03678391873836517,0.03678391873836517,2.490061845605851e-08,0.00012511074601206928,-2.6321993573219515e-05,3.0,13.0,0.01286432147026062,0.0012716414639726281,0.010559233836829662,1.0357608795166016,1.0279624462127686,0.6865246295928955,0.5432353019714355,0.980607807636261,0.9547376036643982,0.973565399646759
70,-1.4225823179003783e-05,0.00019079525372944772,-0.00043894798727706075,0.0005963958101347089,0.0005963958101347089,0.0010353438556194305,-0.03999999910593033,0.03839195892214775,-0.03999999910593033,3.660520420112334e-08,0.00013771337398793548,-1.4225823179003783e-05,3.0,7.0,0.012060301378369331,-0.0022509919945150614,-0.03364666551351547,-1.2844207049056422e-05,0.00018179355538450181,-0.000408510270062834,0.000571734388358891,0.000571734388358891,0.000980244716629386,-0.03999999910593033,0.03839195892214775,-0.03999999910593033,3.3213868988468676e-08,0.00013026574742980301,-1.2844207049056422e-05,2.0,9.0,0.012060301378369331,-0.0024949635844677687,-0.05093206837773323,-1.3290976312418934e-05,0.00016563916869927198,-0.00037084781797602773,0.0005224115448072553,0.0005224115448072553,0.000893259362783283,-0.03999999910593033,0.03798994794487953,-0.03999999910593033,2.7612983899416577e-08,0.0001244549494003877,-1.3290976312418934e-05,3.0,11.0,0.010452261194586754,-0.00189539126586169,-0.039699483662843704,0.9586331844329834,0.875933051109314,0.7126643657684326,0.5924871563911438,0.9849866032600403,0.9599080085754395,0.9744507074356079
