sample_index,signal_normalization,signal_feature_mode,conditioning_mode,encoder_type,point_signal_mode,mask_head_mode,mask_source,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
36,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.5,2922,3291,149982.96875,367.0426940917969
37,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.7421953675730111,2922,2268,147026.875,364.0835876464844
38,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.6649051911718993,2922,2434,143930.640625,360.9842834472656
39,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.45852641334569044,2922,3373,180740.75,397.83123779296875
40,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.3569975130002261,2922,3080,146190.546875,363.2464599609375
41,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.6633954857703631,2922,2163,149484.203125,366.54339599609375
42,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.4934323243860651,2922,2308,141442.296875,358.49346923828125
43,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.472917731221257,2922,2843,159772.34375,376.8418273925781
44,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.3252957233848954,2922,2904,176095.296875,393.18115234375
45,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.4313421256788208,2922,2613,166808.078125,383.8846130371094
46,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.5611605670952852,2922,1813,141554.015625,358.6052551269531
47,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.5561387494294843,2922,3897,158172.546875,375.2404479980469
48,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.13137032842582105,2922,1074,145047.828125,362.10260009765625
49,per_sample_zscore,raw,concat,mlp,none,direct,mu_threshold,0.2532631096862835,2922,2551,174322.875,391.40692138671875
