step,loss,presence_loss,type_loss,center_bin_loss,center_x_bin_loss,center_y_bin_loss,center_y_bin_extra_loss,center_offset_loss,local_vertex_loss,center_aux_loss,box_aux_loss,area_aux_loss,edge_aux_loss,weighted_presence_loss,weighted_type_loss,weighted_center_bin_loss,weighted_center_y_bin_extra_loss,weighted_center_offset_loss,weighted_local_vertex_loss,local_shape_raw_abs_max,local_shape_effective_abs_max,local_shape_saturation_frac
1000,0.06408794969320297,0.002174762776121497,0.0006771224434487522,0.006406552158296108,0.0061477175913751125,0.006665387190878391,-0.0,0.004061727784574032,0.014212233945727348,-0.0,-0.0,-0.0,-0.0,0.002174762776121497,0.0006771224434487522,0.006406552158296108,-0.0,0.04061727970838547,0.014212233945727348,17.451692581176758,17.451692581176758,0.0
1100,0.17096948623657227,0.002014694968238473,0.0006505268975161016,0.005852825008332729,0.005719369277358055,0.0059862807393074036,-0.0,0.01249027345329523,0.03754870221018791,-0.0,-0.0,-0.0,-0.0,0.002014694968238473,0.0006505268975161016,0.005852825008332729,-0.0,0.12490273267030716,0.03754870221018791,17.6416015625,17.6416015625,0.0
1200,0.13201549649238586,0.0017541914712637663,0.0005737996543757617,0.00509804580360651,0.0050135450437664986,0.0051825460977852345,-0.0,0.009341979399323463,0.031169671565294266,-0.0,-0.0,-0.0,-0.0,0.0017541914712637663,0.0005737996543757617,0.00509804580360651,-0.0,0.09341979026794434,0.031169671565294266,17.630430221557617,17.630430221557617,0.0
1300,0.03795737028121948,0.0014903320698067546,0.0005003171390853822,0.004324735142290592,0.0042584966868162155,0.0043909731321036816,-0.0,0.002672717673704028,0.004914808087050915,-0.0,-0.0,-0.0,-0.0,0.0014903320698067546,0.0005003171390853822,0.004324735142290592,-0.0,0.02672717720270157,0.004914808087050915,17.5876407623291,17.5876407623291,0.0
1400,0.10761342197656631,0.0015394609654322267,0.0005085230804979801,0.0043965671211481094,0.004366495180875063,0.004426638595759869,-0.0,0.008096085861325264,0.02020801603794098,-0.0,-0.0,-0.0,-0.0,0.0015394609654322267,0.0005085230804979801,0.0043965671211481094,-0.0,0.08096085488796234,0.02020801603794098,17.669206619262695,17.669206619262695,0.0
1500,0.07994318008422852,0.001566528808325529,0.0005282916245050728,0.004456234164535999,0.004412861540913582,0.004499607253819704,-0.0,0.0059113274328410625,0.014278850518167019,-0.0,-0.0,-0.0,-0.0,0.001566528808325529,0.0005282916245050728,0.004456234164535999,-0.0,0.0591132752597332,0.014278850518167019,17.5743350982666,17.5743350982666,0.0
1600,0.06726988404989243,0.0014721417101100087,0.0004965281113982201,0.004149349872022867,0.004127683583647013,0.004171016160398722,-0.0,0.0047833858989179134,0.013318006880581379,-0.0,-0.0,-0.0,-0.0,0.0014721417101100087,0.0004965281113982201,0.004149349872022867,-0.0,0.04783385992050171,0.013318006880581379,17.600217819213867,17.600217819213867,0.0
1700,0.061638858169317245,0.0012944376794621348,0.00045105157187208533,0.003699912689626217,0.0037003292236477137,0.0036994963884353638,-0.0,0.004248847719281912,0.013704978860914707,-0.0,-0.0,-0.0,-0.0,0.0012944376794621348,0.00045105157187208533,0.003699912689626217,-0.0,0.04248847812414169,0.013704978860914707,17.57694435119629,17.57694435119629,0.0
1800,0.06318662315607071,0.0011485437862575054,0.0004108347638975829,0.0033103334717452526,0.0033057844266295433,0.003314882516860962,-0.0,0.004255934618413448,0.015757562592625618,-0.0,-0.0,-0.0,-0.0,0.0011485437862575054,0.0004108347638975829,0.0033103334717452526,-0.0,0.04255934804677963,0.015757562592625618,17.60219955444336,17.60219955444336,0.0
1900,0.06214038282632828,0.0010441271588206291,0.0003824520972557366,0.0030245091766119003,0.0030397791415452957,0.003009239211678505,-0.0,0.004105036146938801,0.01663893647491932,-0.0,-0.0,-0.0,-0.0,0.0010441271588206291,0.0003824520972557366,0.0030245091766119003,-0.0,0.04105035960674286,0.01663893647491932,17.603836059570312,17.603836059570312,0.0
2000,0.0579734742641449,0.0010371075477451086,0.00037443178007379174,0.002892495598644018,0.002923601772636175,0.002861389657482505,-0.0,0.004129508975893259,0.012374350801110268,-0.0,-0.0,-0.0,-0.0,0.0010371075477451086,0.00037443178007379174,0.002892495598644018,-0.0,0.041295088827610016,0.012374350801110268,17.580394744873047,17.580394744873047,0.0
2100,0.06185600906610489,0.0009943507611751556,0.0003550055844243616,0.002746421378105879,0.0027743098326027393,0.002718533156439662,-0.0,0.004307081922888756,0.014689410105347633,-0.0,-0.0,-0.0,-0.0,0.0009943507611751556,0.0003550055844243616,0.002746421378105879,-0.0,0.04307081922888756,0.014689410105347633,17.63907814025879,17.63907814025879,0.0
2200,0.051113586872816086,0.0009444896713830531,0.0003344744036439806,0.0025942872744053602,0.002626668429002166,0.0025619061198085546,-0.0,0.003266512881964445,0.014575204811990261,-0.0,-0.0,-0.0,-0.0,0.0009444896713830531,0.0003344744036439806,0.0025942872744053602,-0.0,0.032665129750967026,0.014575204811990261,17.572940826416016,17.572940826416016,0.0
2300,0.04863714799284935,0.0008593818638473749,0.00031031464459374547,0.002401615958660841,0.00243573309853673,0.002367498818784952,-0.0,0.0029637268744409084,0.015428566373884678,-0.0,-0.0,-0.0,-0.0,0.0008593818638473749,0.00031031464459374547,0.002401615958660841,-0.0,0.02963726967573166,0.015428566373884678,17.591873168945312,17.591873168945312,0.0
2400,0.04637168347835541,0.0007746813935227692,0.00028769305208697915,0.002211830113083124,0.0022510122507810593,0.0021726482082158327,-0.0,0.002954524476081133,0.013552231714129448,-0.0,-0.0,-0.0,-0.0,0.0007746813935227692,0.00028769305208697915,0.002211830113083124,-0.0,0.029545243829488754,0.013552231714129448,17.62534523010254,17.62534523010254,0.0
2500,0.04295288026332855,0.0007122682291083038,0.0002717215393204242,0.002046287292614579,0.00208683661185205,0.0020057379733771086,-0.0,0.002709561726078391,0.012826983816921711,-0.0,-0.0,-0.0,-0.0,0.0007122682291083038,0.0002717215393204242,0.002046287292614579,-0.0,0.027095617726445198,0.012826983816921711,17.58562660217285,17.58562660217285,0.0
2600,0.03889943286776543,0.0006646706606261432,0.00025534513406455517,0.0019185978453606367,0.0019573059398680925,0.0018798897508531809,-0.0,0.0022046533413231373,0.014014286920428276,-0.0,-0.0,-0.0,-0.0,0.0006646706606261432,0.00025534513406455517,0.0019185978453606367,-0.0,0.022046532481908798,0.014014286920428276,17.575532913208008,17.575532913208008,0.0
2700,0.042013056576251984,0.0006267367862164974,0.00024155799474101514,0.0018244474194943905,0.0018681561341509223,0.0017807385884225368,-0.0,0.0024357428774237633,0.014962883666157722,-0.0,-0.0,-0.0,-0.0,0.0006267367862164974,0.00024155799474101514,0.0018244474194943905,-0.0,0.024357428774237633,0.014962883666157722,17.606372833251953,17.606372833251953,0.0
2800,0.040235474705696106,0.0005876653012819588,0.00023466802667826414,0.0017319007311016321,0.0017682694597169757,0.0016955318860709667,-0.0,0.002306275302544236,0.01461848709732294,-0.0,-0.0,-0.0,-0.0,0.0005876653012819588,0.00023466802667826414,0.0017319007311016321,-0.0,0.023062752559781075,0.01461848709732294,17.611629486083984,17.611629486083984,0.0
2900,0.039315178990364075,0.0005648672813549638,0.00022512242139782757,0.0016635935753583908,0.0017044678097590804,0.001622719457373023,-0.0,0.002379192505031824,0.013069669716060162,-0.0,-0.0,-0.0,-0.0,0.0005648672813549638,0.00022512242139782757,0.0016635935753583908,-0.0,0.023791924118995667,0.013069669716060162,17.58838653564453,17.58838653564453,0.0
3000,0.036042626947164536,0.0005442337715066969,0.00021904785535298288,0.001592797925695777,0.001630112761631608,0.0015554832061752677,-0.0,0.0018915444379672408,0.014771103858947754,-0.0,-0.0,-0.0,-0.0,0.0005442337715066969,0.00021904785535298288,0.001592797925695777,-0.0,0.018915444612503052,0.014771103858947754,17.602880477905273,17.602880477905273,0.0
3100,0.03633511811494827,0.0005102892755530775,0.000206420969334431,0.0014807013794779778,0.0015124659985303879,0.0014489366440102458,-0.0,0.0017501759575679898,0.016635945066809654,-0.0,-0.0,-0.0,-0.0,0.0005102892755530775,0.000206420969334431,0.0014807013794779778,-0.0,0.01750176027417183,0.016635945066809654,17.613698959350586,17.613698959350586,0.0
3200,0.03316748887300491,0.00047665039892308414,0.00019217070075683296,0.0013786761555820704,0.0014027944998815656,0.0013545578112825751,-0.0,0.001454631914384663,0.016573671251535416,-0.0,-0.0,-0.0,-0.0,0.00047665039892308414,0.00019217070075683296,0.0013786761555820704,-0.0,0.014546318911015987,0.016573671251535416,17.6083984375,17.6083984375,0.0
3300,0.021538805216550827,0.0004325330664869398,0.00017252367979381233,0.0012473758542910218,0.0012737663928419352,0.0012209853157401085,-0.0,0.0006721163517795503,0.012965209782123566,-0.0,-0.0,-0.0,-0.0,0.0004325330664869398,0.00017252367979381233,0.0012473758542910218,-0.0,0.006721163634210825,0.012965209782123566,17.635536193847656,17.635536193847656,0.0
3400,0.003150711767375469,0.00036109081702306867,0.00014160305727273226,0.0010351522359997034,0.0010489063570275903,0.0010213979985564947,-0.0,0.00014920165995135903,0.00012084889749530703,-0.0,-0.0,-0.0,-0.0,0.00036109081702306867,0.00014160305727273226,0.0010351522359997034,-0.0,0.0014920165995135903,0.00012084889749530703,17.483062744140625,17.483062744140625,0.0
3500,0.008408722467720509,0.0003072722174692899,0.00011845582776004449,0.0008767073741182685,0.0008813558961264789,0.000872058910317719,-0.0,0.0006650010473094881,0.0004562766116578132,-0.0,-0.0,-0.0,-0.0,0.0003072722174692899,0.00011845582776004449,0.0008767073741182685,-0.0,0.006650010589510202,0.0004562766116578132,17.500694274902344,17.500694274902344,0.0
3600,0.00422383239492774,0.0002716693270485848,0.00010510307038202882,0.0007722619920969009,0.0007764541660435498,0.000768069876357913,-0.0,0.0002831032907124609,0.0002437650109641254,-0.0,-0.0,-0.0,-0.0,0.0002716693270485848,0.00010510307038202882,0.0007722619920969009,-0.0,0.0028310329653322697,0.0002437650109641254,17.452999114990234,17.452999114990234,0.0
3700,0.0026211990043520927,0.00024012682843022048,9.387068712385371e-05,0.0006865215254947543,0.0006835836684331298,0.0006894593825563788,-0.0,0.0001474181772209704,0.0001264981838176027,-0.0,-0.0,-0.0,-0.0,0.00024012682843022048,9.387068712385371e-05,0.0006865215254947543,-0.0,0.001474181772209704,0.0001264981838176027,17.48530387878418,17.48530387878418,0.0
3800,0.00966788362711668,0.00021477242989931256,8.416243508690968e-05,0.0006126620573922992,0.0006092336261644959,0.0006160904304124415,-0.0,0.0007979592774063349,0.0007766944472678006,-0.0,-0.0,-0.0,-0.0,0.00021477242989931256,8.416243508690968e-05,0.0006126620573922992,-0.0,0.007979592308402061,0.0007766944472678006,17.51110076904297,17.51110076904297,0.0
3900,0.0008808049606159329,0.00019713152141775936,7.805087079759687e-05,0.0005660484894178808,0.0005636030109599233,0.0005684939678758383,-0.0,3.4559157029434573e-06,5.0149492381024174e-06,-0.0,-0.0,-0.0,-0.0,0.00019713152141775936,7.805087079759687e-05,0.0005660484894178808,-0.0,3.4559157938929275e-05,5.0149492381024174e-06,17.471620559692383,17.471620559692383,0.0
4000,0.007503583561629057,0.00017924600979313254,7.074417953845114e-05,0.0005115795647725463,0.0005084211006760597,0.0005147380288690329,-0.0,0.0006088102236390114,0.0006539112073369324,-0.0,-0.0,-0.0,-0.0,0.00017924600979313254,7.074417953845114e-05,0.0005115795647725463,-0.0,0.006088102236390114,0.0006539112073369324,17.507991790771484,17.507991790771484,0.0
4100,0.01214932557195425,0.00016875700384844095,6.690600275760517e-05,0.0004867330426350236,0.0004851197300013155,0.0004883463261649013,-0.0,0.0010130219161510468,0.0012967099901288748,-0.0,-0.0,-0.0,-0.0,0.00016875700384844095,6.690600275760517e-05,0.0004867330426350236,-0.0,0.010130219161510468,0.0012967099901288748,17.522184371948242,17.522184371948242,0.0
4200,0.01398562639951706,0.0001579647505423054,6.318672967609018e-05,0.00045974311069585383,0.0004595129285007715,0.00045997329289093614,-0.0,0.0011391467414796352,0.0019132646266371012,-0.0,-0.0,-0.0,-0.0,0.0001579647505423054,6.318672967609018e-05,0.00045974311069585383,-0.0,0.011391467414796352,0.0019132646266371012,17.427915573120117,17.427915573120117,0.0
4300,0.008519805036485195,0.00014727882808074355,5.797626727144234e-05,0.0004260670975781977,0.00042395360651426017,0.0004281805595383048,-0.0,0.0006589596159756184,0.001298886607401073,-0.0,-0.0,-0.0,-0.0,0.00014727882808074355,5.797626727144234e-05,0.0004260670975781977,-0.0,0.006589596159756184,0.001298886607401073,17.527341842651367,17.527341842651367,0.0
4400,0.006996204610913992,0.00014198623830452561,5.7319150073453784e-05,0.0004120016237720847,0.0004110212030354887,0.0004129820445086807,-0.0,0.0005264805513434112,0.0011200917651876807,-0.0,-0.0,-0.0,-0.0,0.00014198623830452561,5.7319150073453784e-05,0.0004120016237720847,-0.0,0.005264805629849434,0.0011200917651876807,17.43246841430664,17.43246841430664,0.0
4500,0.007983829826116562,0.00013221519475337118,5.339517520042136e-05,0.00038683891762048006,0.0003840627323370427,0.000389615073800087,-0.0,0.0005511136259883642,0.001900244620628655,-0.0,-0.0,-0.0,-0.0,0.00013221519475337118,5.339517520042136e-05,0.00038683891762048006,-0.0,0.005511136259883642,0.001900244620628655,17.539140701293945,17.539140701293945,0.0
4600,0.017485272139310837,0.00015370355686172843,5.6858065363485366e-05,0.0004456483875401318,0.00044382811756804585,0.0004474686866160482,-0.0,0.0013486405368894339,0.0033426559530198574,-0.0,-0.0,-0.0,-0.0,0.00015370355686172843,5.6858065363485366e-05,0.0004456483875401318,-0.0,0.013486405834555626,0.0033426559530198574,17.540781021118164,17.540781021118164,0.0
4700,0.005116344429552555,0.00015476018597837538,5.946500459685922e-05,0.00045034242793917656,0.0004557034990284592,0.0004449813859537244,-0.0,0.00019213103223592043,0.0025304665323346853,-0.0,-0.0,-0.0,-0.0,0.00015476018597837538,5.946500459685922e-05,0.00045034242793917656,-0.0,0.0019213103223592043,0.0025304665323346853,17.53578758239746,17.53578758239746,0.0
4800,0.019690055400133133,0.00015246050315909088,5.976751708658412e-05,0.000449160928837955,0.0004506045370362699,0.00044771729153580964,-0.0,0.000988718238659203,0.009141483344137669,-0.0,-0.0,-0.0,-0.0,0.00015246050315909088,5.976751708658412e-05,0.000449160928837955,-0.0,0.009887182153761387,0.009141483344137669,17.3926944732666,17.3926944732666,0.0
4900,0.005992528051137924,0.00017130200285464525,6.348097667796537e-05,0.00047905335668474436,0.00048203891492448747,0.0004760678275488317,-0.0,0.0003416839172132313,0.0018618524773046374,-0.0,-0.0,-0.0,-0.0,0.00017130200285464525,6.348097667796537e-05,0.00047905335668474436,-0.0,0.0034168390557169914,0.0018618524773046374,17.43182945251465,17.43182945251465,0.0
5000,0.031794384121894836,0.00015110167441889644,5.659548696712591e-05,0.0004214413638692349,0.0004212194471620023,0.0004216632805764675,-0.0,0.0019068291876465082,0.012096952646970749,-0.0,-0.0,-0.0,-0.0,0.00015110167441889644,5.659548696712591e-05,0.0004214413638692349,-0.0,0.019068291410803795,0.012096952646970749,17.539751052856445,17.539751052856445,0.0
5100,0.06633563339710236,0.00021957012359052896,9.167770622298121e-05,0.0006777468952350318,0.0007032060530036688,0.0006522877374663949,-0.0,0.004716543946415186,0.018181201070547104,-0.0,-0.0,-0.0,-0.0,0.00021957012359052896,9.167770622298121e-05,0.0006777468952350318,-0.0,0.047165438532829285,0.018181201070547104,17.42122459411621,17.42122459411621,0.0
5200,0.053399406373500824,0.00027658004546537995,0.00012063024041708559,0.0008029643213376403,0.0008174936519935727,0.0007884350488893688,-0.0,0.0023399926722049713,0.028799304738640785,-0.0,-0.0,-0.0,-0.0,0.00027658004546537995,0.00012063024041708559,0.0008029643213376403,-0.0,0.023399926722049713,0.028799304738640785,17.402456283569336,17.402456283569336,0.0
5300,0.025257408618927002,0.00030485796742141247,0.0001265195751329884,0.0008740328485146165,0.0009027845808304846,0.0008452811744064093,-0.0,0.002055523218587041,0.003396765561774373,-0.0,-0.0,-0.0,-0.0,0.00030485796742141247,0.0001265195751329884,0.0008740328485146165,-0.0,0.02055523172020912,0.003396765561774373,17.449491500854492,17.449491500854492,0.0
5400,0.02130146138370037,0.0002991088549606502,0.00012008455087197945,0.000828058342449367,0.0008581061847507954,0.0007980105583555996,-0.0,0.0013064397498965263,0.006989812944084406,-0.0,-0.0,-0.0,-0.0,0.0002991088549606502,0.00012008455087197945,0.000828058342449367,-0.0,0.013064397498965263,0.006989812944084406,17.40497398376465,17.40497398376465,0.0
5500,0.0009246229892596602,0.00022010912653058767,8.768690167926252e-05,0.0005971216596662998,0.0006129226530902088,0.0005813206662423909,-0.0,5.451951778923103e-07,1.425328719051322e-05,-0.0,-0.0,-0.0,-0.0,0.00022010912653058767,8.768690167926252e-05,0.0005971216596662998,-0.0,5.451951892609941e-06,1.425328719051322e-05,17.46515464782715,17.46515464782715,0.0
5600,0.0007695053354837,0.00016743318701628596,6.469080108217895e-05,0.00044507908751256764,0.0004506682453211397,0.0004394899297039956,-0.0,4.14836131312768e-06,5.081863855593838e-05,-0.0,-0.0,-0.0,-0.0,0.00016743318701628596,6.469080108217895e-05,0.00044507908751256764,-0.0,4.14836140407715e-05,5.081863855593838e-05,17.461545944213867,17.461545944213867,0.0
5700,0.016568152233958244,0.00013533124001696706,5.143943417351693e-05,0.0003561300691217184,0.00035739107988774776,0.0003548690874595195,-0.0,0.0010428102687001228,0.005597148556262255,-0.0,-0.0,-0.0,-0.0,0.00013533124001696706,5.143943417351693e-05,0.0003561300691217184,-0.0,0.010428102687001228,0.005597148556262255,17.397342681884766,17.397342681884766,0.0
5800,0.005737678613513708,0.00012568880629260093,4.723737947642803e-05,0.00033828127197921276,0.00034227920696139336,0.0003342833078932017,-0.0,0.0001402522175339982,0.00382394902408123,-0.0,-0.0,-0.0,-0.0,0.00012568880629260093,4.723737947642803e-05,0.00033828127197921276,-0.0,0.0014025222044438124,0.00382394902408123,17.566205978393555,17.566205978393555,0.0
5900,0.014018874615430832,0.0001258600823348388,4.893348159384914e-05,0.0003504244377836585,0.00035323278279975057,0.00034761609276756644,-0.0,0.0001443296787329018,0.012050360441207886,-0.0,-0.0,-0.0,-0.0,0.0001258600823348388,4.893348159384914e-05,0.0003504244377836585,-0.0,0.0014432967873290181,0.012050360441207886,17.382965087890625,17.382965087890625,0.0
6000,0.012230516411364079,0.00011936520604649559,4.660152626456693e-05,0.0003387209144420922,0.00034183310344815254,0.0003356087254360318,-0.0,0.00020712702826131135,0.009654558263719082,-0.0,-0.0,-0.0,-0.0,0.00011936520604649559,4.660152626456693e-05,0.0003387209144420922,-0.0,0.002071270253509283,0.009654558263719082,17.392013549804688,17.392013549804688,0.0
6100,0.0067006442695856094,0.00010500205826247111,4.112779060960747e-05,0.0002965381136164069,0.0002969454217236489,0.00029613077640533447,-0.0,0.00025711191119626164,0.0036868571769446135,-0.0,-0.0,-0.0,-0.0,0.00010500205826247111,4.112779060960747e-05,0.0002965381136164069,-0.0,0.0025711189955472946,0.0036868571769446135,17.407686233520508,17.407686233520508,0.0
6200,0.0020205574110150337,9.20461825444363e-05,3.559585820767097e-05,0.0002567226183600724,0.00025531876599416137,0.0002581264707259834,-0.0,0.0001312817184953019,0.0003233754832763225,-0.0,-0.0,-0.0,-0.0,9.20461825444363e-05,3.559585820767097e-05,0.0002567226183600724,-0.0,0.0013128172140568495,0.0003233754832763225,17.48415184020996,17.48415184020996,0.0
6300,0.00670819915831089,8.355761383427307e-05,3.241113154217601e-05,0.00023225419863592833,0.000231410565902479,0.00023309783136937767,-0.0,6.682018283754587e-05,0.0056917741894721985,-0.0,-0.0,-0.0,-0.0,8.355761383427307e-05,3.241113154217601e-05,0.00023225419863592833,-0.0,0.0006682018283754587,0.0056917741894721985,17.40283966064453,17.40283966064453,0.0
6400,0.01112392358481884,7.95801606727764e-05,3.080046735703945e-05,0.00022598818759433925,0.00022612082830164582,0.00022585553233511746,-0.0,0.0008665992063470185,0.0021215633023530245,-0.0,-0.0,-0.0,-0.0,7.95801606727764e-05,3.080046735703945e-05,0.00022598818759433925,-0.0,0.008665991947054863,0.0021215633023530245,17.524940490722656,17.524940490722656,0.0
6500,0.007336616050451994,7.479445048375055e-05,2.887188020395115e-05,0.00021370689501054585,0.00021423064754344523,0.0002131831570295617,-0.0,0.0004150673048570752,0.0028685699217021465,-0.0,-0.0,-0.0,-0.0,7.479445048375055e-05,2.887188020395115e-05,0.00021370689501054585,-0.0,0.0041506728157401085,0.0028685699217021465,17.4397029876709,17.4397029876709,0.0
6600,0.005437355488538742,6.851155922049657e-05,2.6228106435155496e-05,0.0001941862574312836,0.00019419024465605617,0.0001941822556545958,-0.0,0.000485904049128294,0.0002893888740800321,-0.0,-0.0,-0.0,-0.0,6.851155922049657e-05,2.6228106435155496e-05,0.0001941862574312836,-0.0,0.00485904049128294,0.0002893888740800321,17.476276397705078,17.476276397705078,0.0
6700,0.0027896736282855272,6.4692365413066e-05,2.4617367671453394e-05,0.00018286865088157356,0.0001831889385357499,0.00018254837777931243,-0.0,0.00011613851529546082,0.0013561102095991373,-0.0,-0.0,-0.0,-0.0,6.4692365413066e-05,2.4617367671453394e-05,0.00018286865088157356,-0.0,0.0011613850947469473,0.0013561102095991373,17.44065284729004,17.44065284729004,0.0
6800,0.0009936504065990448,5.9063866501674056e-05,2.258483254991006e-05,0.0001668248587520793,0.00016732823860365897,0.00016632147890049964,-0.0,5.348418926587328e-05,0.0002103349834214896,-0.0,-0.0,-0.0,-0.0,5.9063866501674056e-05,2.258483254991006e-05,0.0001668248587520793,-0.0,0.0005348419072106481,0.0002103349834214896,17.45286750793457,17.45286750793457,0.0
6900,0.004266641102731228,6.45607869955711e-05,2.5222507247235626e-05,0.00018689161515794694,0.00018768706650007516,0.0001860961492639035,-0.0,0.00017253865371458232,0.002264579525217414,-0.0,-0.0,-0.0,-0.0,6.45607869955711e-05,2.5222507247235626e-05,0.00018689161515794694,-0.0,0.0017253865953534842,0.002264579525217414,17.44577980041504,17.44577980041504,0.0
7000,0.01587105169892311,6.432909140130505e-05,2.5824598196777515e-05,0.00018687164993025362,0.0001864005607785657,0.00018734275363385677,-0.0,0.0005006348364986479,0.010587679222226143,-0.0,-0.0,-0.0,-0.0,6.432909140130505e-05,2.5824598196777515e-05,0.00018687164993025362,-0.0,0.0050063482485711575,0.010587679222226143,17.621807098388672,17.621807098388672,0.0
7100,0.014402798376977444,6.91947279847227e-05,2.6775183869176544e-05,0.0002020670654019341,0.0002055670047411695,0.00019856712606269866,-0.0,0.0002317858161404729,0.011786903254687786,-0.0,-0.0,-0.0,-0.0,6.91947279847227e-05,2.6775183869176544e-05,0.0002020670654019341,-0.0,0.002317858161404729,0.011786903254687786,17.588226318359375,17.588226318359375,0.0
7200,0.011961941607296467,7.412785635096952e-05,2.9217200790299103e-05,0.00021569310047198087,0.00022095930762588978,0.00021042689331807196,-0.0,0.000924708554521203,0.002395818242803216,-0.0,-0.0,-0.0,-0.0,7.412785635096952e-05,2.9217200790299103e-05,0.00021569310047198087,-0.0,0.009247085079550743,0.002395818242803216,17.50662612915039,17.50662612915039,0.0
7300,0.0008192380191758275,6.685103289783001e-05,2.5943807486328296e-05,0.00019232509657740593,0.00019407707441132516,0.00019057313329540193,-0.0,3.376392851350829e-05,0.00019647882436402142,-0.0,-0.0,-0.0,-0.0,6.685103289783001e-05,2.5943807486328296e-05,0.00019232509657740593,-0.0,0.00033763929968699813,0.00019647882436402142,17.466997146606445,17.466997146606445,0.0
7400,0.004106790758669376,5.9815920394612476e-05,2.272543315484654e-05,0.0001703589514363557,0.0001707539486233145,0.0001699639396974817,-0.0,0.00029278607689775527,0.0009260298684239388,-0.0,-0.0,-0.0,-0.0,5.9815920394612476e-05,2.272543315484654e-05,0.0001703589514363557,-0.0,0.0029278607107698917,0.0009260298684239388,17.519235610961914,17.519235610961914,0.0
