run,split,sample_index,component_slot,failure_label,mask_iou,pred_area,target_area,area_diff,type_true,type_pred,type_sequence_true,type_sequence_pred,center_x_true,center_x_pred,center_y_true,center_y_pred,center_x_bin_true,center_x_bin_pred,center_y_bin_true,center_y_bin_pred,x_bin_correct,y_bin_correct,both_bins_correct,center_offset_x_error,center_offset_y_error,center_grid_error,rotation_true,rotation_pred,rotation_error,axis_x_true,axis_x_pred,axis_error,target_area_bin,rotation_bin,mean_center_grid_error,max_center_grid_error,delta_mask_iou_vs_reference,delta_center_grid_error_vs_reference,delta_offset_x_error_vs_reference,delta_offset_y_error_vs_reference,delta_x_correct_vs_reference,delta_y_correct_vs_reference,delta_pred_area_vs_reference
current_candidate_reference,val,8,2,x_bin_wrong,0.5109140518417462,1003.0,1212.0,-209.000000,rotated_rect,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.013000000268220901,0.014052558690309525,-0.004999999888241291,-0.004411193076521158,16,16,3,3,true,true,true,0.32727989168345684,0.3643242228951131,3.917911826580794,-10.0,-7.654323577880859,2.345672607421875,0.005200000014156103,0.005175378173589706,0.0017504113493487239,1000-1500,<15deg,4.045634443235243,5.580442646327893,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,10,0,bins_correct_center_or_offset_bad,0.5635179153094463,969.0,951.0,18.000000,rectangular_notch,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,-0.012600000016391277,-0.011984053067862988,-0.004900000058114529,-0.004766461439430714,8,8,3,3,true,true,true,0.19152100858884324,0.08262702215746837,1.6686765346752817,0.0,11.269271850585938,11.269271850585938,0.004800000227987766,0.005094684194773436,0.0004275800019968301,500-1000,<15deg,2.3085784953997233,4.480006363502206,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,10,1,bins_correct_center_or_offset_bad,0.5635179153094463,969.0,951.0,18.000000,rotated_rect,rotated_rect,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.0012000000569969416,0.001072219107300043,0.004699999932199717,0.004843246191740036,12,12,9,9,true,true,true,-0.03973188993445631,0.08863362507168854,0.7770525880216822,-20.0,-22.76644515991211,2.766448974609375,0.004000000189989805,0.004535726271569729,0.0010596648789942265,500-1000,15-45deg,2.3085784953997233,4.480006363502206,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,10,2,bins_correct_center_or_offset_bad,0.5635179153094463,969.0,951.0,18.000000,rotated_rect,rotated_rect,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.014999999664723873,0.016758106648921967,-0.004900000058114529,-0.00470363674685359,17,17,3,3,true,true,true,0.5466614026179292,0.12149980155843798,4.480006363502206,-10.0,-7.3568830490112305,2.6431121826171875,0.005200000014156103,0.005181030835956335,0.0013555968180298805,500-1000,<15deg,2.3085784953997233,4.480006363502206,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,11,0,x_bin_wrong,0.4547413793103448,1022.0,1003.0,19.000000,rectangular_notch,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,-0.02019999921321869,-0.018478920683264732,0.004900000058114529,0.004915036726742983,6,6,9,9,true,true,true,0.5351478673690453,0.009303938921815247,4.281829913327044,0.0,0.3828611373901367,0.3828582763671875,0.00559999980032444,0.0048948125913739204,0.0007622108678333461,1000-1500,<15deg,4.52105725966528,4.70429511823725,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,11,1,x_bin_wrong,0.4547413793103448,1022.0,1003.0,19.000000,rotated_rect,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,-0.0012000000569969416,0.0006375141092576087,-0.005400000140070915,-0.005448228679597378,12,12,2,2,true,true,true,0.5713520738404883,-0.029841409499006155,4.577046747431547,10.0,9.411401748657227,0.588592529296875,0.004399999976158142,0.004601055756211281,0.00028545985696837306,1000-1500,<15deg,4.52105725966528,4.70429511823725,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,11,2,x_bin_wrong,0.4547413793103448,1022.0,1003.0,19.000000,rotated_rect,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,0.017799999564886093,0.019688962027430534,0.004900000058114529,0.004854054190218449,17,18,9,9,false,true,false,-0.41265072117430746,-0.028429006396137324,4.70429511823725,-10.0,-5.106016159057617,4.89398193359375,0.005200000014156103,0.00523051992058754,0.000722574011888355,1000-1500,<15deg,4.52105725966528,4.70429511823725,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,12,0,both_bins_wrong,0.3851010101010101,1102.0,1092.0,10.000000,rectangular_notch,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,-0.010499999858438969,-0.012130972929298878,-0.003000000026077032,-0.004728036001324654,9,8,4,3,false,false,false,0.4928692994442427,-0.06922228358344637,9.467140101745862,0.0,1.4692363739013672,1.46923828125,0.004399999976158142,0.005227146670222282,0.0009212142322212458,1000-1500,<15deg,6.414968949113283,9.467140101745862,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,12,1,both_bins_wrong,0.3851010101010101,1102.0,1092.0,10.000000,rotated_rect,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.0,0.0003920814488083124,0.0044999998062849045,0.004059311002492905,12,12,8,8,true,true,true,0.1219128282137987,-0.272676203441088,2.3895110744234898,30.0,-12.373796463012695,42.37379455566406,0.004800000227987766,0.003916425630450249,0.0017018284415826201,1000-1500,15-45deg,6.414968949113283,9.467140101745862,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,12,2,both_bins_wrong,0.3851010101010101,1102.0,1092.0,10.000000,rotated_rect,rotated_rect,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.010499999858438969,0.013449576683342457,-0.003000000026077032,-0.0031753843650221825,15,16,4,4,false,true,false,-0.08286593550702688,-0.10851906214790183,7.388255671170497,-10.0,-11.454765319824219,1.45477294921875,0.005200000014156103,0.005205000285059214,0.0008152564405463636,1000-1500,<15deg,6.414968949113283,9.467140101745862,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,14,0,bins_correct_center_or_offset_bad,0.5167055167055167,979.0,973.0,6.000000,rectangular_notch,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,-0.01979999989271164,-0.018143706023693085,0.004600000102072954,0.004898983985185623,6,6,9,9,true,true,true,0.5150038864091908,0.18499628181095307,4.377781189966977,0.0,2.067356586456299,2.067352294921875,0.004000000189989805,0.0046573663130402565,0.0008286875672638416,500-1000,<15deg,3.6817817197229092,4.377781189966977,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,14,1,bins_correct_center_or_offset_bad,0.5167055167055167,979.0,973.0,6.000000,rotated_rect,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,-0.0007999999797903001,0.0007164319395087659,-0.00570000009611249,-0.00556407542899251,12,12,2,2,true,true,true,0.47151556044624743,0.08410338966034481,3.831660142718703,10.0,11.574731826782227,1.574737548828125,0.00559999980032444,0.004993062000721693,0.0006091644754633307,500-1000,<15deg,3.6817817197229092,4.377781189966977,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,14,2,bins_correct_center_or_offset_bad,0.5167055167055167,979.0,973.0,6.000000,rotated_rect,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,0.018200000748038292,0.01924029178917408,0.004600000102072954,0.004834381397813559,18,18,9,9,true,true,true,0.32346550283317643,0.14502342998102524,2.835903826483047,-10.0,-6.993991374969482,3.006011962890625,0.005200000014156103,0.005229555536061525,0.00019598350627347827,500-1000,<15deg,3.6817817197229092,4.377781189966977,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,15,0,x_bin_wrong,0.5912670007158196,1162.0,1061.0,101.000000,rotated_rect,rectangular_notch,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,-0.014600000344216824,-0.01327280793339014,-0.004999999888241291,-0.004767764825373888,7,8,3,3,false,true,false,-0.5873261005345969,0.1436954483610492,3.4958089575230633,20.0,9.118206024169922,10.881790161132812,0.004000000189989805,0.004697036929428577,0.0011218410218134522,1000-1500,15-45deg,1.7656582344906209,3.4958089575230633,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,15,1,x_bin_wrong,0.5912670007158196,1162.0,1061.0,101.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,-0.0007999999797903001,-0.00038996158400550485,0.004600000102072954,0.004612203221768141,12,12,9,9,true,true,true,0.12749631653909954,0.007550680480167604,1.0217576544524236,-30.0,-9.366378784179688,20.633621215820312,0.00559999980032444,0.004470559768378735,0.0011673474218696356,1000-1500,15-45deg,1.7656582344906209,3.4958089575230633,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,15,2,x_bin_wrong,0.5912670007158196,1162.0,1061.0,101.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.013000000268220901,0.013099093921482563,-0.004999999888241291,-0.004850625526160002,16,16,3,3,true,true,true,0.030811933499748263,0.09242538860366617,0.779408091496376,-10.0,-14.909662246704102,4.90966796875,0.005200000014156103,0.005172139033675194,0.0012153558200225234,1000-1500,<15deg,1.7656582344906209,3.4958089575230633,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,16,0,geometry_or_type_interaction,0.5620736698499318,1150.0,1140.0,10.000000,rotated_rect,rectangular_notch,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,-0.017799999564886093,-0.018506968393921852,0.004699999932199717,0.004680202342569828,6,6,9,9,true,true,true,-0.21982312519173608,-0.01224975885729701,1.7613133819715074,-10.0,-1.0257928371429443,8.974212646484375,0.004800000227987766,0.00469880411401391,0.0007207666640169919,1000-1500,<15deg,2.445637426685948,2.9074518364748703,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,16,1,geometry_or_type_interaction,0.5620736698499318,1150.0,1140.0,10.000000,rotated_rect,rectangular_notch,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.0012000000569969416,0.00014076039951760322,-0.00559999980032444,-0.005515120457857847,12,12,2,2,true,true,true,-0.32935733835919195,0.05251909432509755,2.6681470616114664,-10.0,-4.783300399780273,5.216705322265625,0.004000000189989805,0.004880894906818867,0.0009061262826435268,1000-1500,<15deg,2.445637426685948,2.9074518364748703,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,16,2,geometry_or_type_interaction,0.5620736698499318,1150.0,1140.0,10.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.02019999921321869,0.01903119869530201,0.004699999932199717,0.004696211311966181,18,18,9,9,true,true,true,-0.3634239191628751,-0.0023442088218974533,2.9074518364748703,-10.0,-4.718865871429443,5.2811279296875,0.005200000014156103,0.005197086371481419,0.0001203202482429333,1000-1500,<15deg,2.445637426685948,2.9074518364748703,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,17,0,both_bins_wrong,0.4478688524590164,1138.0,1070.0,68.000000,rotated_rect,rectangular_notch,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,-0.011699999682605267,-0.009372149594128132,-0.002899999963119626,-0.002862622495740652,8,9,4,4,false,true,false,-0.2761840969355949,0.02312730845767577,5.793482318194124,-30.0,-0.5812623500823975,29.418731689453125,0.00559999980032444,0.005057356785982847,0.0013920317869633436,1000-1500,15-45deg,4.847378573909563,5.793482318194124,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,17,1,both_bins_wrong,0.4478688524590164,1138.0,1070.0,68.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,-0.0012000000569969416,0.00031419607694260776,0.004600000102072954,0.0037654798943549395,12,12,9,8,true,false,false,0.47082037092048395,0.4836406099329465,5.590270641801144,20.0,23.38780403137207,3.3878021240234375,0.004399999976158142,0.004725080449134111,0.0008690432296134531,1000-1500,15-45deg,4.847378573909563,5.793482318194124,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,17,2,both_bins_wrong,0.4478688524590164,1138.0,1070.0,68.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.00930000003427267,0.01056197565048933,-0.002899999963119626,-0.0028297188691794872,15,15,4,4,true,true,true,0.3923955519380916,0.043486427847458306,3.1583827617334213,-10.0,-9.894879341125488,0.1051177978515625,0.005200000014156103,0.005187178496271372,0.0004168048326391727,1000-1500,<15deg,4.847378573909563,5.793482318194124,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,18,0,y_bin_wrong,0.4932975871313673,1204.0,1024.0,180.000000,rotated_rect,rectangular_notch,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,-0.013799999840557575,-0.01377238892018795,-0.004800000227987766,-0.0031785652972757816,8,8,3,4,true,false,false,0.008585270744326023,0.003262885802713611,8.02639694967725,20.0,2.7550649642944336,17.24493408203125,0.004399999976158142,0.0036470224149525166,0.0017731968546286225,1000-1500,15-45deg,5.752343825745304,8.02639694967725,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,18,1,y_bin_wrong,0.4932975871313673,1204.0,1024.0,180.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.0,-5.287773092277348e-06,0.004800000227987766,0.005189619958400726,12,12,9,9,true,true,true,-0.0016441669826299798,0.24107721358151463,1.9286625615619795,-30.0,3.3031768798828125,33.30317687988281,0.004800000227987766,0.005024550948292017,0.0008428067085333169,1000-1500,15-45deg,5.752343825745304,8.02639694967725,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,18,2,y_bin_wrong,0.4932975871313673,1204.0,1024.0,180.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.013799999840557575,0.013065163046121597,-0.004800000227987766,-0.003371822414919734,16,16,3,4,true,false,false,-0.22848832087704884,-0.11631495841225503,7.301971965996682,-10.0,-15.317415237426758,5.317413330078125,0.005200000014156103,0.005212042015045881,0.0014266945654526353,1000-1500,<15deg,5.752343825745304,8.02639694967725,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
x_bin_weighted,test,0,0,x_bin_wrong,0.5292942743009321,1193.0,1104.0,89.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,-0.01899999938905239,-0.01896597445011139,0.004800000227987766,0.004769626073539257,6,6,9,9,true,true,true,0.010579629688440926,-0.018794008485093938,0.17253745226491735,0.0,-2.1155688762664795,2.115570068359375,0.004399999976158142,0.005071407649666071,0.0008152296068146825,1000-1500,<15deg,1.698044009477174,4.357448256746993,0.020300,-2.312886,0.320629,-0.038551,0,0,32.000000
x_bin_weighted,test,0,1,x_bin_wrong,0.5292942743009321,1193.0,1104.0,89.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,0.0,-0.0001638829126022756,-0.005499999970197678,-0.00542121846228838,12,12,2,2,true,true,true,-0.05095734427625548,0.048746059108437434,0.5641463194196117,0.0,-1.4474263191223145,1.4474334716796875,0.004800000227987766,0.004267048556357622,0.0006442974554374814,1000-1500,<15deg,1.698044009477174,4.357448256746993,0.020300,-0.715067,0.095297,-0.015893,0,0,32.000000
x_bin_weighted,test,0,2,x_bin_wrong,0.5292942743009321,1193.0,1104.0,89.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,0.01899999938905239,0.02075168862938881,0.004800000227987766,0.004806565120816231,18,18,9,9,true,true,true,0.5446658853413362,0.004062027528405787,4.357448256746993,0.0,-4.319311141967773,4.319305419921875,0.005200000014156103,0.005210415925830603,0.0003498131700325757,1000-1500,<15deg,1.698044009477174,4.357448256746993,0.020300,-1.503685,0.272398,-0.080611,1,0,32.000000
x_bin_weighted,test,4,0,both_bins_wrong,0.5014705882352941,1034.0,1008.0,26.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,-0.011699999682605267,-0.008998515084385872,-0.002899999963119626,-0.003176143392920494,8,9,4,4,false,true,false,-0.16000711396585302,-0.17086375100838955,6.857556276093145,0.0,-8.548243522644043,8.548248291015625,0.00559999980032444,0.004232778213918209,0.001604548655450344,1000-1500,<15deg,3.9301336551028645,6.857556276093145,0.013971,1.036081,0.113007,-0.138996,0,0,-100.000000
x_bin_weighted,test,4,1,both_bins_wrong,0.5014705882352941,1034.0,1008.0,26.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,-0.0012000000569969416,-5.398545181378722e-05,0.004600000102072954,0.0041547128930687904,12,12,9,8,true,false,false,0.35633892426393265,0.7244785332702889,3.6034606262266764,0.0,20.77181053161621,20.771804809570312,0.004399999976158142,0.004847655072808266,0.000605785462539643,1000-1500,<15deg,3.9301336551028645,6.857556276093145,0.013971,-1.655157,0.016145,0.286926,0,0,-100.000000
x_bin_weighted,test,4,2,both_bins_wrong,0.5014705882352941,1034.0,1008.0,26.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,0.00930000003427267,0.00951406080275774,-0.002899999963119626,-0.0031460777390748262,15,15,4,4,true,true,true,0.06655952168854748,-0.15226062727557035,1.3293840629887723,0.0,-8.564001083374023,8.563995361328125,0.005200000014156103,0.0052034892141819,0.00013122132804710418,1000-1500,<15deg,3.9301336551028645,6.857556276093145,0.013971,-0.884329,-0.210071,-0.159082,0,0,-100.000000
x_bin_weighted,test,5,0,x_bin_wrong,0.5032211882605584,1042.0,1058.0,-16.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,-0.02019999921321869,-0.01852450519800186,0.004900000058114529,0.004662089981138706,6,6,9,9,true,true,true,0.520973932001157,-0.14720686341911998,4.330976414343105,0.0,2.1355905532836914,2.135589599609375,0.00559999980032444,0.004349278286099434,0.001366350450553,1000-1500,<15deg,3.8561605955827267,4.653677377555922,0.036098,0.154512,0.004045,-0.074207,0,0,-42.000000
x_bin_weighted,test,5,1,x_bin_wrong,0.5032211882605584,1042.0,1058.0,-16.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,-0.0012000000569969416,0.0006656061741523445,-0.005400000140070915,-0.005470173433423042,12,12,2,2,true,true,true,0.5800869504639349,-0.043419726232135136,4.653677377555922,0.0,7.123321056365967,7.123321533203125,0.004399999976158142,0.005205036140978336,0.001058694557286799,1000-1500,<15deg,3.8561605955827267,4.653677377555922,0.036098,0.591215,0.075668,0.015147,0,0,-42.000000
x_bin_weighted,test,5,2,x_bin_wrong,0.5032211882605584,1042.0,1058.0,-16.000000,rotated_rect,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,0.017799999564886093,0.018819712102413177,0.004900000058114529,0.004800586961209774,17,18,9,9,false,true,false,-0.6829331257756743,-0.06151185508471407,2.583827994849151,-10.0,-6.7193732261657715,3.2806243896484375,0.005200000014156103,0.0052422150038182735,6.887702329549938e-05,1000-1500,<15deg,3.8561605955827267,4.653677377555922,0.036098,-1.645674,-0.211269,-0.042221,0,0,-42.000000
x_bin_weighted,test,6,0,bins_correct_center_or_offset_bad,0.5047688921496698,1041.0,1010.0,31.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rotated_rect|rotated_rect|rotated_rect,-0.010499999858438969,-0.009149935096502304,-0.003000000026077032,-0.0030808206647634506,9,9,4,4,true,true,true,0.41978577129762484,-0.05000777130498227,3.382031304170516,0.0,-20.627893447875977,20.627899169921875,0.004399999976158142,0.004754425957798958,0.0005422958638519049,1000-1500,<15deg,3.371914848682129,4.419510440285015,-0.002031,-1.102025,-0.140126,-0.075838,0,0,-54.000000
x_bin_weighted,test,6,1,bins_correct_center_or_offset_bad,0.5047688921496698,1041.0,1010.0,31.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rotated_rect|rotated_rect|rotated_rect,0.0,0.0009100900497287512,0.0044999998062849045,0.004403004422783852,12,12,8,8,true,true,true,0.2829811311626548,-0.06001589488273623,2.314202801590855,0.0,13.923080444335938,13.923080444335938,0.004800000227987766,0.0043795304372906685,0.00048507386236451566,1000-1500,<15deg,3.371914848682129,4.419510440285015,-0.002031,-1.998838,-0.044993,0.367879,0,0,-54.000000
x_bin_weighted,test,6,2,bins_correct_center_or_offset_bad,0.5047688921496698,1041.0,1010.0,31.000000,rotated_rect,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rotated_rect|rotated_rect|rotated_rect,0.010499999858438969,0.012269455008208752,-0.003000000026077032,-0.0030804781708866358,15,16,4,4,false,true,false,-0.4498100270707529,-0.049795853213966346,4.419510440285015,-10.0,-11.626073837280273,1.626068115234375,0.005200000014156103,0.00520383520051837,0.0005165923503227532,1000-1500,<15deg,3.371914848682129,4.419510440285015,-0.002031,2.234975,-0.178663,-0.082119,-1,0,-54.000000
x_bin_weighted,test,7,0,x_bin_wrong,0.5220539828834759,1032.0,1280.0,-248.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,-0.013000000268220901,-0.01247379370033741,-0.004600000102072954,-0.004942517727613449,8,8,3,3,true,true,true,0.16361735835840607,-0.21193278554024814,2.14194148256997,0.0,7.459608554840088,7.4596099853515625,0.005200000014156103,0.004367037210613489,0.0009068705257959664,1000-1500,<15deg,3.0951418850562185,5.7833852415585065,-0.029279,0.676751,0.121444,-0.033706,0,0,-15.000000
x_bin_weighted,test,7,1,x_bin_wrong,0.5220539828834759,1032.0,1280.0,-248.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.0007999999797903001,0.0005806724075227976,0.004999999888241291,0.005251692607998848,12,12,9,9,true,true,true,-0.06819716852625209,0.15573487383093404,1.3600989310401792,0.0,0.8416628837585449,0.8416595458984375,0.005200000014156103,0.004615361336618662,0.0008037509978748858,1000-1500,<15deg,3.0951418850562185,5.7833852415585065,-0.029279,0.281576,-0.056645,0.290054,0,0,-15.000000
x_bin_weighted,test,7,2,x_bin_wrong,0.5220539828834759,1032.0,1280.0,-248.000000,rotated_rect,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.014600000344216824,0.012386556714773178,-0.004600000102072954,-0.0049575334414839745,16,16,3,3,true,true,true,-0.6882426439135554,-0.22122375870530514,5.7833852415585065,-10.0,-7.595427513122559,2.404571533203125,0.005200000014156103,0.005201344378292561,0.0009025997715070844,1000-1500,<15deg,3.0951418850562185,5.7833852415585065,-0.029279,0.935936,-0.278834,-0.085745,1,0,-15.000000
x_bin_weighted,test,8,0,bins_correct_center_or_offset_bad,0.5816398037841626,1198.0,1059.0,139.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rotated_rect|rotated_rect|rotated_rect,-0.01979999989271164,-0.019395960494875908,0.004600000102072954,0.004831529222428799,6,6,9,9,true,true,true,0.1256310030726195,0.1432586464222591,1.5243346342904185,0.0,-5.66183614730835,5.661834716796875,0.004000000189989805,0.004677079617977142,0.00101198919583112,1000-1500,<15deg,2.599791489949023,3.6424673590885925,0.067433,-1.749285,-0.226397,-0.065364,0,0,72.000000
x_bin_weighted,test,8,1,bins_correct_center_or_offset_bad,0.5816398037841626,1198.0,1059.0,139.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rotated_rect|rotated_rect|rotated_rect,-0.0007999999797903001,0.00023792643332853913,-0.00570000009611249,-0.005596096161752939,12,12,2,2,true,true,true,0.32273025129272237,0.06429056082197787,2.6325724764680576,0.0,-4.058698654174805,4.0587005615234375,0.00559999980032444,0.005528165027499199,0.0005163102759979665,1000-1500,<15deg,2.599791489949023,3.6424673590885925,0.067433,-1.540407,-0.153428,-0.148696,0,0,72.000000
x_bin_weighted,test,8,2,bins_correct_center_or_offset_bad,0.5816398037841626,1198.0,1059.0,139.000000,rotated_rect,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rotated_rect|rotated_rect|rotated_rect,0.018200000748038292,0.01952376216650009,0.004600000102072954,0.004914572462439537,18,18,9,9,true,true,true,0.41160707525310086,0.19464165232740316,3.6424673590885925,-10.0,-13.807876586914062,3.8078765869140625,0.005200000014156103,0.005194372497498989,0.00019767231424339116,1000-1500,<15deg,2.599791489949023,3.6424673590885925,0.067433,0.044801,-0.008824,0.035032,0,0,72.000000
x_bin_weighted,test,9,0,geometry_or_type_interaction,0.4842027920646583,1045.0,975.0,70.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,-0.00930000003427267,-0.011928639374673367,-0.003100000089034438,-0.003235227195546031,9,8,4,4,false,true,false,0.18265743682512886,-0.08367177402425799,6.572913296714071,0.0,7.766589641571045,7.7665863037109375,0.004800000227987766,0.00427190912887454,0.0006291847093962133,500-1000,<15deg,3.442525033455118,6.572913296714071,-0.024309,4.159110,0.461602,0.031342,-1,0,-18.000000
x_bin_weighted,test,9,1,geometry_or_type_interaction,0.4842027920646583,1045.0,975.0,70.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.0012000000569969416,0.0006190210115164518,0.004399999976158142,0.003983557689934969,12,12,8,8,true,true,true,-0.18064817599189115,-0.25767367036004374,2.51751603146929,0.0,-1.771051287651062,1.77105712890625,0.004000000189989805,0.0047435699962079525,0.0007528850110247731,500-1000,<15deg,3.442525033455118,6.572913296714071,-0.024309,-0.714138,0.195042,-0.109222,0,0,-18.000000
