sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
697,per_sample_zscore,concat,mlp,none,1.0,16,16,479.30108642578125,3.634330987930298
698,per_sample_zscore,concat,mlp,none,1.0,16,16,420.5152587890625,3.5667500495910645
699,per_sample_zscore,concat,mlp,none,1.0,9,9,316.0400390625,2.707611083984375
700,per_sample_zscore,concat,mlp,none,1.0,4,4,218.4658966064453,2.420233964920044
701,per_sample_zscore,concat,mlp,none,1.0,5,5,452.5830078125,3.6537129878997803
702,per_sample_zscore,concat,mlp,none,1.0,16,16,514.4414672851562,4.801952362060547
703,per_sample_zscore,concat,mlp,none,1.0,7,7,112.98178100585938,1.5015532970428467
704,per_sample_zscore,concat,mlp,none,1.0,13,13,767.2190551757812,5.051533222198486
705,per_sample_zscore,concat,mlp,none,1.0,5,5,6.782625675201416,0.3671794831752777
706,per_sample_zscore,concat,mlp,none,1.0,5,5,458.6939697265625,4.179156303405762
707,per_sample_zscore,concat,mlp,none,1.0,10,10,287.6039733886719,2.883540391921997
708,per_sample_zscore,concat,mlp,none,1.0,4,4,83.00523376464844,1.313779592514038
709,per_sample_zscore,concat,mlp,none,0.0,0,2,9980.029296875,10.004976272583008
710,per_sample_zscore,concat,mlp,none,1.0,6,6,0.7323946356773376,0.08881440758705139
711,per_sample_zscore,concat,mlp,none,1.0,6,6,46.94575500488281,0.8779951333999634
712,per_sample_zscore,concat,mlp,none,1.0,5,5,176.65167236328125,2.0143179893493652
713,per_sample_zscore,concat,mlp,none,1.0,6,6,237.28964233398438,2.9372410774230957
714,per_sample_zscore,concat,mlp,none,1.0,5,5,119.15975952148438,1.7490355968475342
715,per_sample_zscore,concat,mlp,none,1.0,3,3,33.543827056884766,0.6435028910636902
716,per_sample_zscore,concat,mlp,none,1.0,3,3,88.68559265136719,1.7857156991958618
717,per_sample_zscore,concat,mlp,none,1.0,7,7,85.5694580078125,1.029496192932129
718,per_sample_zscore,concat,mlp,none,1.0,15,15,122.39952087402344,1.9940441846847534
719,per_sample_zscore,concat,mlp,none,1.0,12,12,408.6689453125,3.644273519515991
720,per_sample_zscore,concat,mlp,none,1.0,4,4,4.3027777671813965,0.21660515666007996
721,per_sample_zscore,concat,mlp,none,1.0,12,12,503.58258056640625,3.468884229660034
722,per_sample_zscore,concat,mlp,none,1.0,6,6,160.61138916015625,2.355841636657715
723,per_sample_zscore,concat,mlp,none,1.0,10,10,464.8418273925781,4.022703647613525
724,per_sample_zscore,concat,mlp,none,1.0,4,4,30.445646286010742,0.7977944612503052
725,per_sample_zscore,concat,mlp,none,1.0,5,5,214.20635986328125,2.269569158554077
726,per_sample_zscore,concat,mlp,none,1.0,6,6,95.93375396728516,1.7461577653884888
727,per_sample_zscore,concat,mlp,none,1.0,9,9,45.63257598876953,0.9592063426971436
728,per_sample_zscore,concat,mlp,none,1.0,16,16,476.5594482421875,4.091163635253906
729,per_sample_zscore,concat,mlp,none,1.0,12,12,150.51913452148438,1.86500883102417
730,per_sample_zscore,concat,mlp,none,1.0,3,3,25.418893814086914,0.6041890382766724
731,per_sample_zscore,concat,mlp,none,1.0,5,5,563.9083251953125,4.722673416137695
732,per_sample_zscore,concat,mlp,none,1.0,6,6,41.57174301147461,0.8431921005249023
733,per_sample_zscore,concat,mlp,none,1.0,6,6,13.635220527648926,0.3707272708415985
734,per_sample_zscore,concat,mlp,none,1.0,4,4,345.8458557128906,3.0326128005981445
735,per_sample_zscore,concat,mlp,none,1.0,4,4,33.906612396240234,0.6438288688659668
736,per_sample_zscore,concat,mlp,none,1.0,11,11,683.8392333984375,5.753663063049316
737,per_sample_zscore,concat,mlp,none,1.0,6,6,662.0584106445312,5.010965824127197
738,per_sample_zscore,concat,mlp,none,1.0,4,4,116.674072265625,1.8106145858764648
739,per_sample_zscore,concat,mlp,none,1.0,8,8,241.66749572753906,2.275890350341797
740,per_sample_zscore,concat,mlp,none,1.0,6,6,112.04132843017578,1.6997045278549194
741,per_sample_zscore,concat,mlp,none,1.0,6,6,368.7349853515625,3.614819288253784
742,per_sample_zscore,concat,mlp,none,1.0,4,4,73.0567855834961,1.375885009765625
743,per_sample_zscore,concat,mlp,none,1.0,4,4,4.9906768798828125,0.2813398241996765
744,per_sample_zscore,concat,mlp,none,1.0,6,6,55.06102752685547,0.9557411670684814
745,per_sample_zscore,concat,mlp,none,1.0,2,2,858.6548461914062,4.174026012420654
746,per_sample_zscore,concat,mlp,none,1.0,10,10,74.735107421875,1.9739137887954712
747,per_sample_zscore,concat,mlp,none,1.0,10,10,1202.8502197265625,7.780941009521484
748,per_sample_zscore,concat,mlp,none,1.0,5,5,17.845558166503906,0.6558492183685303
749,per_sample_zscore,concat,mlp,none,1.0,6,6,85.58794403076172,1.506639838218689
750,per_sample_zscore,concat,mlp,none,1.0,4,4,24.070234298706055,0.7685768008232117
751,per_sample_zscore,concat,mlp,none,1.0,3,3,20.367290496826172,0.6177756190299988
752,per_sample_zscore,concat,mlp,none,0.0,0,0,168.12548828125,1.3106341361999512
753,per_sample_zscore,concat,mlp,none,1.0,11,11,1435.029296875,9.231230735778809
754,per_sample_zscore,concat,mlp,none,1.0,3,3,35.32993698120117,0.7976064682006836
755,per_sample_zscore,concat,mlp,none,1.0,8,8,54.85609817504883,1.4182758331298828
756,per_sample_zscore,concat,mlp,none,1.0,6,6,1.2904449701309204,0.20426933467388153
757,per_sample_zscore,concat,mlp,none,1.0,9,9,223.16456604003906,2.2976183891296387
758,per_sample_zscore,concat,mlp,none,1.0,16,16,2305.489990234375,11.824398040771484
