sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
296,per_sample_zscore,concat,mlp,local_value,1.0,7,7,22.188629150390625,0.6859973669052124
297,per_sample_zscore,concat,mlp,local_value,1.0,5,5,48.86804962158203,1.1093226671218872
298,per_sample_zscore,concat,mlp,local_value,1.0,7,7,65.8051986694336,1.417785882949829
299,per_sample_zscore,concat,mlp,local_value,1.0,5,5,18.2572021484375,0.6053670048713684
300,per_sample_zscore,concat,mlp,local_value,1.0,9,9,138.17286682128906,2.0005664825439453
301,per_sample_zscore,concat,mlp,local_value,1.0,4,4,9.314352035522461,0.3682962656021118
302,per_sample_zscore,concat,mlp,local_value,1.0,6,6,166.732421875,2.334059476852417
303,per_sample_zscore,concat,mlp,local_value,1.0,5,5,29.76802635192871,0.6850378513336182
304,per_sample_zscore,concat,mlp,local_value,0.0,0,2,9980.009765625,9.990696907043457
305,per_sample_zscore,concat,mlp,local_value,1.0,7,7,130.33673095703125,1.631350040435791
306,per_sample_zscore,concat,mlp,local_value,0.0,0,4,19961.341796875,20.06483268737793
307,per_sample_zscore,concat,mlp,local_value,1.0,6,6,88.4759750366211,1.217503547668457
308,per_sample_zscore,concat,mlp,local_value,1.0,6,6,5.237366199493408,0.33233892917633057
309,per_sample_zscore,concat,mlp,local_value,0.8,4,5,5313.251953125,7.743465900421143
310,per_sample_zscore,concat,mlp,local_value,1.0,11,11,2092.3759765625,12.096099853515625
311,per_sample_zscore,concat,mlp,local_value,1.0,5,5,231.78163146972656,2.6880855560302734
312,per_sample_zscore,concat,mlp,local_value,1.0,8,8,208.3103485107422,2.86248779296875
313,per_sample_zscore,concat,mlp,local_value,1.0,11,11,24.150827407836914,0.7055636644363403
314,per_sample_zscore,concat,mlp,local_value,1.0,8,8,164.34487915039062,1.8983224630355835
315,per_sample_zscore,concat,mlp,local_value,1.0,4,4,38.15868377685547,0.5167366862297058
316,per_sample_zscore,concat,mlp,local_value,1.0,10,10,112.38494110107422,1.2523614168167114
317,per_sample_zscore,concat,mlp,local_value,1.0,8,8,1016.4644165039062,6.443233489990234
318,per_sample_zscore,concat,mlp,local_value,1.0,13,13,352.2427978515625,3.1266701221466064
319,per_sample_zscore,concat,mlp,local_value,1.0,11,11,1659.2564697265625,11.080164909362793
320,per_sample_zscore,concat,mlp,local_value,0.9285714285714286,13,14,5083.93408203125,6.347827434539795
321,per_sample_zscore,concat,mlp,local_value,1.0,6,6,107.56253814697266,1.5983840227127075
322,per_sample_zscore,concat,mlp,local_value,1.0,4,4,2.8062973022460938,0.2374078929424286
323,per_sample_zscore,concat,mlp,local_value,1.0,10,10,269.1240234375,2.752962589263916
324,per_sample_zscore,concat,mlp,local_value,1.0,6,6,78.86570739746094,1.3001766204833984
325,per_sample_zscore,concat,mlp,local_value,1.0,13,13,105.64859771728516,1.788830280303955
326,per_sample_zscore,concat,mlp,local_value,1.0,4,4,27.74061393737793,0.8655322194099426
327,per_sample_zscore,concat,mlp,local_value,0.0,0,4,19960.423828125,20.0489501953125
328,per_sample_zscore,concat,mlp,local_value,1.0,6,6,272.39593505859375,2.789313316345215
329,per_sample_zscore,concat,mlp,local_value,1.0,3,3,27.55931282043457,0.8241921067237854
330,per_sample_zscore,concat,mlp,local_value,0.0,0,9,45191.9453125,46.59566879272461
331,per_sample_zscore,concat,mlp,local_value,1.0,2,2,0.24265220761299133,0.06938660144805908
332,per_sample_zscore,concat,mlp,local_value,1.0,4,4,7.583187103271484,0.33764463663101196
333,per_sample_zscore,concat,mlp,local_value,1.0,12,12,195.31056213378906,2.2560696601867676
334,per_sample_zscore,concat,mlp,local_value,0.875,7,8,6366.18603515625,11.661518096923828
335,per_sample_zscore,concat,mlp,local_value,0.0,0,8,39933.765625,40.28474044799805
336,per_sample_zscore,concat,mlp,local_value,1.0,4,4,2.3132011890411377,0.17285431921482086
337,per_sample_zscore,concat,mlp,local_value,0.0,0,3,14971.4248046875,15.106328010559082
338,per_sample_zscore,concat,mlp,local_value,1.0,9,9,123.33960723876953,1.8797580003738403
339,per_sample_zscore,concat,mlp,local_value,1.0,5,5,35.719974517822266,0.9693372845649719
340,per_sample_zscore,concat,mlp,local_value,1.0,4,4,1.0725822448730469,0.1613558530807495
341,per_sample_zscore,concat,mlp,local_value,1.0,9,9,97.68284606933594,1.5783350467681885
342,per_sample_zscore,concat,mlp,local_value,1.0,4,4,43.0092658996582,0.9712490439414978
343,per_sample_zscore,concat,mlp,local_value,1.0,4,4,572.1254272460938,3.901240825653076
344,per_sample_zscore,concat,mlp,local_value,0.0,0,2,9986.921875,10.202188491821289
345,per_sample_zscore,concat,mlp,local_value,1.0,10,10,84.16008758544922,1.3697201013565063
346,per_sample_zscore,concat,mlp,local_value,1.0,9,9,125.80648040771484,1.5189980268478394
347,per_sample_zscore,concat,mlp,local_value,1.0,14,14,818.6062622070312,4.7939453125
348,per_sample_zscore,concat,mlp,local_value,0.6,3,5,10017.517578125,10.798093795776367
349,per_sample_zscore,concat,mlp,local_value,1.0,8,8,1132.846435546875,8.057517051696777
350,per_sample_zscore,concat,mlp,local_value,1.0,8,8,355.0395202636719,4.1369733810424805
351,per_sample_zscore,concat,mlp,local_value,1.0,10,10,3276.776123046875,21.35283851623535
352,per_sample_zscore,concat,mlp,local_value,0.0,0,5,24950.3515625,25.038089752197266
353,per_sample_zscore,concat,mlp,local_value,1.0,12,12,52.38559341430664,1.0522019863128662
354,per_sample_zscore,concat,mlp,local_value,1.0,12,12,16.82439422607422,0.4643869400024414
355,per_sample_zscore,concat,mlp,local_value,0.8571428571428571,6,7,6350.16845703125,11.655563354492188
356,per_sample_zscore,concat,mlp,local_value,1.0,5,5,46.02896499633789,1.0579795837402344
357,per_sample_zscore,concat,mlp,local_value,1.0,6,6,3.355726957321167,0.2777121663093567
358,per_sample_zscore,concat,mlp,local_value,1.0,9,9,71.95067596435547,1.5595498085021973
359,per_sample_zscore,concat,mlp,local_value,1.0,10,10,1051.7003173828125,7.318583965301514
360,per_sample_zscore,concat,mlp,local_value,1.0,10,10,93.47381591796875,1.5774762630462646
361,per_sample_zscore,concat,mlp,local_value,0.0,0,6,29940.8125,30.060712814331055
362,per_sample_zscore,concat,mlp,local_value,0.7142857142857143,5,7,10136.8046875,11.832289695739746
363,per_sample_zscore,concat,mlp,local_value,1.0,15,15,343.0278015136719,2.9232017993927
364,per_sample_zscore,concat,mlp,local_value,1.0,9,9,160.78353881835938,2.0595076084136963
365,per_sample_zscore,concat,mlp,local_value,0.8333333333333334,10,12,10836.513671875,15.397273063659668
366,per_sample_zscore,concat,mlp,local_value,0.9285714285714286,13,14,6069.822265625,12.17870807647705
367,per_sample_zscore,concat,mlp,local_value,1.0,7,7,56.14939498901367,1.1870527267456055
368,per_sample_zscore,concat,mlp,local_value,1.0,11,11,146.6930694580078,1.5866690874099731
369,per_sample_zscore,concat,mlp,local_value,1.0,9,9,23.644006729125977,0.9434311389923096
370,per_sample_zscore,concat,mlp,local_value,0.0,0,7,34932.8828125,35.09314727783203
371,per_sample_zscore,concat,mlp,local_value,1.0,3,3,7.316466331481934,0.32831332087516785
372,per_sample_zscore,concat,mlp,local_value,1.0,6,6,389.10577392578125,3.377617835998535
373,per_sample_zscore,concat,mlp,local_value,1.0,7,7,1256.4197998046875,6.490688323974609
374,per_sample_zscore,concat,mlp,local_value,0.75,11,10,15016.279296875,16.346294403076172
375,per_sample_zscore,concat,mlp,local_value,1.0,14,14,490.2288513183594,3.8511412143707275
376,per_sample_zscore,concat,mlp,local_value,1.0,5,5,204.2606964111328,2.1714611053466797
377,per_sample_zscore,concat,mlp,local_value,1.0,7,7,62.6027717590332,0.9832555651664734
378,per_sample_zscore,concat,mlp,local_value,1.0,4,4,57.069061279296875,1.026167631149292
379,per_sample_zscore,concat,mlp,local_value,1.0,5,5,0.2743627429008484,0.06509345024824142
380,per_sample_zscore,concat,mlp,local_value,1.0,4,4,3.7700963020324707,0.361499160528183
381,per_sample_zscore,concat,mlp,local_value,1.0,9,9,162.84158325195312,2.1585006713867188
382,per_sample_zscore,concat,mlp,local_value,1.0,6,6,7.537946701049805,0.3375345468521118
383,per_sample_zscore,concat,mlp,local_value,1.0,6,6,99.2004165649414,1.795233130455017
384,per_sample_zscore,concat,mlp,local_value,0.875,7,8,5987.2880859375,11.18942642211914
385,per_sample_zscore,concat,mlp,local_value,1.0,11,11,140.44903564453125,2.149247884750366
386,per_sample_zscore,concat,mlp,local_value,1.0,7,7,617.87841796875,5.39106559753418
387,per_sample_zscore,concat,mlp,local_value,1.0,4,4,183.41757202148438,1.8785805702209473
388,per_sample_zscore,concat,mlp,local_value,1.0,4,4,22.939483642578125,0.6753648519515991
389,per_sample_zscore,concat,mlp,local_value,0.0,0,6,29978.923828125,30.65228843688965
390,per_sample_zscore,concat,mlp,local_value,1.0,5,5,7.728269577026367,0.32451555132865906
391,per_sample_zscore,concat,mlp,local_value,1.0,3,3,197.2571258544922,2.319931983947754
392,per_sample_zscore,concat,mlp,local_value,1.0,12,12,135.35069274902344,1.947007656097412
393,per_sample_zscore,concat,mlp,local_value,1.0,5,5,209.80079650878906,2.4604568481445312
394,per_sample_zscore,concat,mlp,local_value,1.0,7,7,653.3373413085938,4.553546905517578
395,per_sample_zscore,concat,mlp,local_value,1.0,7,7,1285.201171875,8.307612419128418
396,per_sample_zscore,concat,mlp,local_value,1.0,8,8,730.139892578125,6.162933349609375
397,per_sample_zscore,concat,mlp,local_value,1.0,5,5,990.020263671875,5.729108810424805
398,per_sample_zscore,concat,mlp,local_value,1.0,9,9,45.315731048583984,1.018080472946167
399,per_sample_zscore,concat,mlp,local_value,1.0,14,14,432.5887451171875,3.7884321212768555
400,per_sample_zscore,concat,mlp,local_value,1.0,7,7,155.54263305664062,2.255063533782959
401,per_sample_zscore,concat,mlp,local_value,1.0,3,3,94.89868927001953,1.5265358686447144
402,per_sample_zscore,concat,mlp,local_value,1.0,16,16,231.15237426757812,3.054924249649048
403,per_sample_zscore,concat,mlp,local_value,1.0,6,6,685.259033203125,6.915360450744629
404,per_sample_zscore,concat,mlp,local_value,1.0,6,6,520.4468994140625,4.470909595489502
405,per_sample_zscore,concat,mlp,local_value,0.75,7,7,10040.052734375,11.450556755065918
406,per_sample_zscore,concat,mlp,local_value,1.0,13,13,206.0580291748047,2.5750482082366943
407,per_sample_zscore,concat,mlp,local_value,1.0,14,14,121.94898986816406,1.8868422508239746
408,per_sample_zscore,concat,mlp,local_value,1.0,7,7,162.17860412597656,2.2945101261138916
409,per_sample_zscore,concat,mlp,local_value,1.0,6,6,205.0045623779297,3.082051992416382
410,per_sample_zscore,concat,mlp,local_value,1.0,13,13,147.14700317382812,2.174703598022461
411,per_sample_zscore,concat,mlp,local_value,1.0,10,10,219.40093994140625,2.4755139350891113
412,per_sample_zscore,concat,mlp,local_value,1.0,4,4,561.2479248046875,5.104245662689209
413,per_sample_zscore,concat,mlp,local_value,1.0,9,9,372.65228271484375,3.98848557472229
414,per_sample_zscore,concat,mlp,local_value,1.0,6,6,8.706414222717285,0.4065954387187958
415,per_sample_zscore,concat,mlp,local_value,0.6666666666666666,4,6,10721.7138671875,15.489840507507324
416,per_sample_zscore,concat,mlp,local_value,1.0,5,5,212.73550415039062,2.753070592880249
417,per_sample_zscore,concat,mlp,local_value,1.0,10,10,132.95196533203125,1.7026582956314087
418,per_sample_zscore,concat,mlp,local_value,1.0,5,5,60.09605407714844,0.834134578704834
419,per_sample_zscore,concat,mlp,local_value,1.0,3,3,140.0064239501953,2.4398434162139893
420,per_sample_zscore,concat,mlp,local_value,1.0,9,9,37.7314453125,0.9966946840286255
421,per_sample_zscore,concat,mlp,local_value,1.0,9,9,148.2206268310547,1.929848551750183
422,per_sample_zscore,concat,mlp,local_value,1.0,8,8,38.503822326660156,1.0160719156265259
423,per_sample_zscore,concat,mlp,local_value,1.0,9,9,212.60751342773438,2.580801248550415
424,per_sample_zscore,concat,mlp,local_value,1.0,13,13,139.30938720703125,2.5107364654541016
425,per_sample_zscore,concat,mlp,local_value,1.0,9,9,99.84246063232422,1.8709970712661743
426,per_sample_zscore,concat,mlp,local_value,1.0,9,9,59.14350509643555,0.9951362609863281
427,per_sample_zscore,concat,mlp,local_value,1.0,4,4,29.954402923583984,0.6223684549331665
428,per_sample_zscore,concat,mlp,local_value,0.5555555555555556,5,9,20149.50390625,21.84638786315918
429,per_sample_zscore,concat,mlp,local_value,1.0,11,11,360.3692626953125,3.5005149841308594
430,per_sample_zscore,concat,mlp,local_value,1.0,8,8,94.04396057128906,1.56404709815979
431,per_sample_zscore,concat,mlp,local_value,1.0,6,6,111.42498016357422,1.8886994123458862
432,per_sample_zscore,concat,mlp,local_value,1.0,4,4,43.926551818847656,0.9331167340278625
433,per_sample_zscore,concat,mlp,local_value,0.8888888888888888,8,9,5908.861328125,12.316210746765137
434,per_sample_zscore,concat,mlp,local_value,1.0,9,9,760.8016357421875,5.593013763427734
435,per_sample_zscore,concat,mlp,local_value,1.0,4,4,24.354618072509766,0.7517716288566589
436,per_sample_zscore,concat,mlp,local_value,1.0,6,6,4.09874153137207,0.2267969846725464
437,per_sample_zscore,concat,mlp,local_value,1.0,8,8,307.6012878417969,3.5343847274780273
438,per_sample_zscore,concat,mlp,local_value,1.0,5,5,363.5072326660156,3.3541362285614014
439,per_sample_zscore,concat,mlp,local_value,0.9,9,10,5227.49072265625,7.520299434661865
440,per_sample_zscore,concat,mlp,local_value,1.0,6,6,47.82781982421875,1.0045479536056519
441,per_sample_zscore,concat,mlp,local_value,1.0,8,8,362.4021911621094,3.217695951461792
442,per_sample_zscore,concat,mlp,local_value,0.6666666666666666,4,6,10129.513671875,12.050689697265625
443,per_sample_zscore,concat,mlp,local_value,1.0,2,2,85.17643737792969,1.3907766342163086
444,per_sample_zscore,concat,mlp,local_value,0.9411764705882353,16,17,5284.68994140625,7.759332180023193
445,per_sample_zscore,concat,mlp,local_value,1.0,7,7,507.92437744140625,3.935478687286377
446,per_sample_zscore,concat,mlp,local_value,1.0,6,6,99.36599731445312,2.1813955307006836
447,per_sample_zscore,concat,mlp,local_value,1.0,6,6,0.17339873313903809,0.06051696464419365
448,per_sample_zscore,concat,mlp,local_value,1.0,8,8,167.46009826660156,2.041518449783325
449,per_sample_zscore,concat,mlp,local_value,1.0,15,15,242.1376953125,3.0591421127319336
450,per_sample_zscore,concat,mlp,local_value,1.0,10,10,433.7584228515625,3.5098047256469727
451,per_sample_zscore,concat,mlp,local_value,1.0,9,9,166.5254669189453,1.9589086771011353
452,per_sample_zscore,concat,mlp,local_value,1.0,13,13,96.47691345214844,1.8789467811584473
453,per_sample_zscore,concat,mlp,local_value,1.0,12,12,489.8362121582031,4.08743953704834
454,per_sample_zscore,concat,mlp,local_value,1.0,4,4,40.95319366455078,0.8722186088562012
455,per_sample_zscore,concat,mlp,local_value,1.0,9,9,92.23741912841797,1.7779784202575684
456,per_sample_zscore,concat,mlp,local_value,0.6666666666666666,5,5,10125.537109375,11.69242000579834
457,per_sample_zscore,concat,mlp,local_value,1.0,6,6,19.6823673248291,0.6175909638404846
458,per_sample_zscore,concat,mlp,local_value,1.0,9,9,520.1982421875,5.675450801849365
459,per_sample_zscore,concat,mlp,local_value,0.0,0,4,19960.1328125,20.014768600463867
460,per_sample_zscore,concat,mlp,local_value,1.0,3,3,31.936412811279297,0.6655530333518982
461,per_sample_zscore,concat,mlp,local_value,1.0,6,6,120.7298812866211,1.7358776330947876
462,per_sample_zscore,concat,mlp,local_value,1.0,6,6,39.21283721923828,1.0706528425216675
463,per_sample_zscore,concat,mlp,local_value,0.0,0,5,24958.115234375,25.2572021484375
464,per_sample_zscore,concat,mlp,local_value,1.0,15,15,203.89874267578125,2.4826791286468506
465,per_sample_zscore,concat,mlp,local_value,1.0,8,8,176.81546020507812,1.9480581283569336
466,per_sample_zscore,concat,mlp,local_value,0.0,0,6,30238.927734375,32.003170013427734
467,per_sample_zscore,concat,mlp,local_value,1.0,4,4,40.51079559326172,0.9719075560569763
468,per_sample_zscore,concat,mlp,local_value,1.0,4,4,24.82441520690918,0.5162045955657959
469,per_sample_zscore,concat,mlp,local_value,1.0,7,7,846.17919921875,6.83236026763916
470,per_sample_zscore,concat,mlp,local_value,1.0,4,4,30.096567153930664,0.8021296262741089
471,per_sample_zscore,concat,mlp,local_value,1.0,14,14,443.8616943359375,3.673185348510742
472,per_sample_zscore,concat,mlp,local_value,1.0,6,6,344.4309997558594,3.296704053878784
473,per_sample_zscore,concat,mlp,local_value,1.0,6,6,82.96986389160156,1.1819648742675781
474,per_sample_zscore,concat,mlp,local_value,0.6,6,10,19989.78515625,20.75139045715332
475,per_sample_zscore,concat,mlp,local_value,1.0,7,7,928.966064453125,7.108544826507568
476,per_sample_zscore,concat,mlp,local_value,1.0,12,12,85.93820190429688,1.123116374015808
477,per_sample_zscore,concat,mlp,local_value,1.0,19,19,224.51217651367188,2.745290994644165
478,per_sample_zscore,concat,mlp,local_value,1.0,4,4,51.33922576904297,0.8834033012390137
479,per_sample_zscore,concat,mlp,local_value,1.0,14,14,188.96913146972656,2.456897258758545
480,per_sample_zscore,concat,mlp,local_value,0.0,0,2,10016.47265625,10.44836139678955
481,per_sample_zscore,concat,mlp,local_value,1.0,5,5,304.6468811035156,3.232084035873413
482,per_sample_zscore,concat,mlp,local_value,1.0,17,17,518.1806640625,4.437930107116699
483,per_sample_zscore,concat,mlp,local_value,1.0,2,2,1.326021671295166,0.1835443675518036
484,per_sample_zscore,concat,mlp,local_value,1.0,5,5,664.8624877929688,4.1104865074157715
485,per_sample_zscore,concat,mlp,local_value,1.0,12,12,155.00218200683594,1.9490468502044678
486,per_sample_zscore,concat,mlp,local_value,1.0,5,5,125.76050567626953,2.03839373588562
487,per_sample_zscore,concat,mlp,local_value,1.0,4,4,87.47513580322266,1.5565241575241089
488,per_sample_zscore,concat,mlp,local_value,1.0,4,4,24.31412124633789,0.8608077764511108
489,per_sample_zscore,concat,mlp,local_value,1.0,8,8,188.81455993652344,2.53598952293396
490,per_sample_zscore,concat,mlp,local_value,1.0,11,11,45.53192138671875,1.1681946516036987
491,per_sample_zscore,concat,mlp,local_value,1.0,6,6,45.61088180541992,0.702573835849762
492,per_sample_zscore,concat,mlp,local_value,0.0,0,5,24983.833984375,25.573463439941406
493,per_sample_zscore,concat,mlp,local_value,0.75,3,4,5549.96630859375,9.704240798950195
494,per_sample_zscore,concat,mlp,local_value,1.0,10,10,152.2467803955078,2.0529532432556152
495,per_sample_zscore,concat,mlp,local_value,1.0,4,4,1.1639896631240845,0.1401657611131668
496,per_sample_zscore,concat,mlp,local_value,1.0,5,5,298.8443603515625,3.3727200031280518
497,per_sample_zscore,concat,mlp,local_value,1.0,7,7,352.7647705078125,3.474559783935547
498,per_sample_zscore,concat,mlp,local_value,1.0,6,6,67.16474151611328,1.1024831533432007
499,per_sample_zscore,concat,mlp,local_value,1.0,6,6,189.99761962890625,2.0824851989746094
500,per_sample_zscore,concat,mlp,local_value,1.0,6,6,14.309337615966797,0.5744047164916992
501,per_sample_zscore,concat,mlp,local_value,1.0,9,9,359.5055236816406,2.3951308727264404
502,per_sample_zscore,concat,mlp,local_value,1.0,6,6,32.97135925292969,0.7248718738555908
503,per_sample_zscore,concat,mlp,local_value,0.8571428571428571,6,7,5028.23876953125,5.970893859863281
504,per_sample_zscore,concat,mlp,local_value,0.0,0,5,24954.513671875,25.26197624206543
505,per_sample_zscore,concat,mlp,local_value,1.0,6,6,141.98562622070312,1.787829041481018
506,per_sample_zscore,concat,mlp,local_value,1.0,4,4,585.1226196289062,4.615592956542969
507,per_sample_zscore,concat,mlp,local_value,1.0,10,10,65.006591796875,1.1698760986328125
508,per_sample_zscore,concat,mlp,local_value,1.0,3,3,23.79033088684082,0.6894109845161438
509,per_sample_zscore,concat,mlp,local_value,1.0,9,9,193.15109252929688,2.797170400619507
510,per_sample_zscore,concat,mlp,local_value,1.0,16,16,81.78659057617188,1.2778526544570923
511,per_sample_zscore,concat,mlp,local_value,1.0,6,6,167.2620086669922,2.4812822341918945
512,per_sample_zscore,concat,mlp,local_value,1.0,5,5,11.70641803741455,0.4942507743835449
513,per_sample_zscore,concat,mlp,local_value,1.0,9,9,57.538753509521484,1.2538961172103882
514,per_sample_zscore,concat,mlp,local_value,1.0,2,2,9.005937576293945,0.2994023859500885
515,per_sample_zscore,concat,mlp,local_value,1.0,6,6,255.29905700683594,3.2014787197113037
516,per_sample_zscore,concat,mlp,local_value,1.0,11,11,675.823486328125,4.16900110244751
517,per_sample_zscore,concat,mlp,local_value,1.0,8,8,293.72088623046875,3.366321086883545
518,per_sample_zscore,concat,mlp,local_value,1.0,9,9,164.5061492919922,1.6302409172058105
519,per_sample_zscore,concat,mlp,local_value,1.0,7,7,104.14167022705078,1.2054816484451294
520,per_sample_zscore,concat,mlp,local_value,1.0,12,12,81.51825714111328,1.4284822940826416
521,per_sample_zscore,concat,mlp,local_value,0.7222222222222222,13,18,25112.529296875,27.159658432006836
522,per_sample_zscore,concat,mlp,local_value,1.0,6,6,7.560652256011963,0.49017369747161865
523,per_sample_zscore,concat,mlp,local_value,1.0,5,5,34.39717102050781,0.6551457643508911
524,per_sample_zscore,concat,mlp,local_value,1.0,9,9,43.65155029296875,1.2088344097137451
525,per_sample_zscore,concat,mlp,local_value,1.0,7,7,126.79788970947266,1.8952159881591797
526,per_sample_zscore,concat,mlp,local_value,0.8,15,12,15510.923828125,19.25989532470703
527,per_sample_zscore,concat,mlp,local_value,0.0,0,5,25246.9453125,26.507919311523438
528,per_sample_zscore,concat,mlp,local_value,1.0,3,3,23.47638702392578,0.7147802710533142
529,per_sample_zscore,concat,mlp,local_value,1.0,6,6,57.39851379394531,1.1100032329559326
530,per_sample_zscore,concat,mlp,local_value,1.0,6,6,40.922821044921875,0.754784882068634
531,per_sample_zscore,concat,mlp,local_value,0.0,0,4,19998.271484375,20.481000900268555
532,per_sample_zscore,concat,mlp,local_value,0.0,0,2,9980.01953125,9.998269081115723
533,per_sample_zscore,concat,mlp,local_value,1.0,6,6,116.44905853271484,1.6693962812423706
534,per_sample_zscore,concat,mlp,local_value,0.0,0,3,14970.185546875,15.030746459960938
535,per_sample_zscore,concat,mlp,local_value,1.0,9,9,20.196735382080078,0.5490168929100037
536,per_sample_zscore,concat,mlp,local_value,1.0,6,6,10.126220703125,0.4974549114704132
537,per_sample_zscore,concat,mlp,local_value,0.0,0,6,30259.875,31.794857025146484
538,per_sample_zscore,concat,mlp,local_value,1.0,6,6,50.2803840637207,0.7287948727607727
539,per_sample_zscore,concat,mlp,local_value,1.0,6,6,153.94912719726562,2.398961067199707
540,per_sample_zscore,concat,mlp,local_value,1.0,10,10,546.202880859375,4.382478713989258
541,per_sample_zscore,concat,mlp,local_value,1.0,9,9,419.50030517578125,4.451081275939941
542,per_sample_zscore,concat,mlp,local_value,1.0,5,5,113.83450317382812,1.7749266624450684
543,per_sample_zscore,concat,mlp,local_value,0.0,0,4,20319.123046875,21.93016242980957
544,per_sample_zscore,concat,mlp,local_value,1.0,17,17,128.862548828125,1.9711920022964478
545,per_sample_zscore,concat,mlp,local_value,1.0,6,6,6.070560932159424,0.27223098278045654
546,per_sample_zscore,concat,mlp,local_value,1.0,14,14,778.817626953125,4.794434547424316
547,per_sample_zscore,concat,mlp,local_value,1.0,12,12,1514.5618896484375,8.342812538146973
548,per_sample_zscore,concat,mlp,local_value,1.0,5,5,137.75987243652344,1.754873275756836
549,per_sample_zscore,concat,mlp,local_value,1.0,12,12,106.09306335449219,1.7773706912994385
550,per_sample_zscore,concat,mlp,local_value,1.0,5,5,64.43315887451172,1.3183867931365967
551,per_sample_zscore,concat,mlp,local_value,1.0,7,7,27.894020080566406,0.4199928641319275
552,per_sample_zscore,concat,mlp,local_value,1.0,9,9,75.1753158569336,1.3765079975128174
553,per_sample_zscore,concat,mlp,local_value,1.0,4,4,165.5712890625,1.759543776512146
554,per_sample_zscore,concat,mlp,local_value,1.0,16,16,142.2887420654297,2.186725378036499
555,per_sample_zscore,concat,mlp,local_value,1.0,6,6,14.46290397644043,0.6464720964431763
556,per_sample_zscore,concat,mlp,local_value,1.0,5,5,10.197301864624023,0.4365144371986389
557,per_sample_zscore,concat,mlp,local_value,1.0,6,6,1546.516357421875,10.426872253417969
558,per_sample_zscore,concat,mlp,local_value,1.0,6,6,1212.774658203125,9.318692207336426
559,per_sample_zscore,concat,mlp,local_value,1.0,5,5,445.1603088378906,4.81187629699707
560,per_sample_zscore,concat,mlp,local_value,1.0,7,7,109.31671905517578,1.654632806777954
561,per_sample_zscore,concat,mlp,local_value,1.0,3,3,1.2885180711746216,0.09940846264362335
562,per_sample_zscore,concat,mlp,local_value,0.5714285714285714,5,6,15067.935546875,16.7769718170166
563,per_sample_zscore,concat,mlp,local_value,0.875,7,8,5388.42626953125,8.182442665100098
564,per_sample_zscore,concat,mlp,local_value,1.0,6,6,106.84877014160156,1.3042887449264526
565,per_sample_zscore,concat,mlp,local_value,1.0,5,5,9.210531234741211,0.4671642482280731
566,per_sample_zscore,concat,mlp,local_value,1.0,6,6,135.65023803710938,2.012561798095703
567,per_sample_zscore,concat,mlp,local_value,1.0,4,4,48.33146286010742,0.8895277380943298
568,per_sample_zscore,concat,mlp,local_value,1.0,6,6,111.74967193603516,1.6162585020065308
569,per_sample_zscore,concat,mlp,local_value,1.0,9,9,261.9553527832031,2.991041421890259
570,per_sample_zscore,concat,mlp,local_value,1.0,10,10,336.8963317871094,3.8896172046661377
571,per_sample_zscore,concat,mlp,local_value,1.0,9,9,554.7115478515625,5.269701957702637
572,per_sample_zscore,concat,mlp,local_value,1.0,10,10,6514.63720703125,26.292781829833984
573,per_sample_zscore,concat,mlp,local_value,1.0,4,4,6.308422565460205,0.35131415724754333
574,per_sample_zscore,concat,mlp,local_value,1.0,12,12,83.58772277832031,0.9371468424797058
575,per_sample_zscore,concat,mlp,local_value,1.0,5,5,5.829458713531494,0.3193425238132477
576,per_sample_zscore,concat,mlp,local_value,1.0,7,7,112.80048370361328,1.9498913288116455
577,per_sample_zscore,concat,mlp,local_value,0.5,2,4,10000.1220703125,10.67861270904541
578,per_sample_zscore,concat,mlp,local_value,1.0,5,5,64.18258666992188,1.0840634107589722
579,per_sample_zscore,concat,mlp,local_value,0.7,7,10,15926.576171875,20.382591247558594
580,per_sample_zscore,concat,mlp,local_value,1.0,11,11,245.1190948486328,3.0094213485717773
581,per_sample_zscore,concat,mlp,local_value,1.0,10,10,424.0148010253906,3.3124425411224365
582,per_sample_zscore,concat,mlp,local_value,0.0,0,4,19986.896484375,20.62752342224121
583,per_sample_zscore,concat,mlp,local_value,1.0,10,10,25.112960815429688,0.7378134727478027
584,per_sample_zscore,concat,mlp,local_value,1.0,13,13,624.5881958007812,4.686737060546875
585,per_sample_zscore,concat,mlp,local_value,1.0,10,10,54.941043853759766,0.9963915944099426
586,per_sample_zscore,concat,mlp,local_value,1.0,12,12,74.82711029052734,1.2918169498443604
587,per_sample_zscore,concat,mlp,local_value,1.0,6,6,48.22766876220703,0.9840254187583923
588,per_sample_zscore,concat,mlp,local_value,1.0,12,12,93.71011352539062,1.725181221961975
589,per_sample_zscore,concat,mlp,local_value,0.0,0,5,25122.40234375,26.02303123474121
590,per_sample_zscore,concat,mlp,local_value,1.0,8,8,892.2841796875,6.938371658325195
591,per_sample_zscore,concat,mlp,local_value,1.0,5,5,339.6516418457031,3.7282748222351074
592,per_sample_zscore,concat,mlp,local_value,1.0,4,4,144.22830200195312,1.8399142026901245
593,per_sample_zscore,concat,mlp,local_value,0.8,4,5,5039.80859375,5.882997512817383
594,per_sample_zscore,concat,mlp,local_value,0.7777777777777778,7,9,10173.5556640625,12.437639236450195
