split,sample_index,component_slot,matched_slot,presence_true,presence_prob,presence_pred,type_true,type_pred,type_correct,center_x_true,center_x_pred,center_y_true,center_y_pred,axis_x_true,axis_x_pred,axis_y_true,axis_y_pred,depth_true,depth_pred,rotation_true,rotation_pred,center_error,axis_error,depth_error,rotation_error,target_schema,type_vocab,run_label,center_x_bin_true_derived,center_x_bin_pred_derived,center_y_bin_true_derived,center_y_bin_pred_derived,x_bin_correct,y_bin_correct,both_bins_correct,center_x_grid_error,center_y_grid_error,center_grid_error,center_offset_x_abs_error,center_offset_y_abs_error,center_offset_mae,pred_mask_iou,pred_area,target_area,area_diff,hard_case_type,defect_type,rotation_angle,component_type_combination
val,9,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,0.0055111111141741,0.0057071624323725,-0.0008484848658554,-0.0041341325268149,0.0143999997526407,0.0132984099909663,0.0012000000569969,0.0014642172027379,85.0,75.03001403808594,0.0,-0.0074605233967304,0.0032914914190769,0.0011328330729156,9.969985961914062,0.0074615478515625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_candidate,14,14,5,3,True,False,False,0.48767766491896514,16.263956285277278,16.271266193946648,0.06095970811487067,0.03299453565965951,0.04697712188726509,0.0,231,216,15,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
test,0,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,0.0046776104718446,0.0039860950782895,-0.0012666666880249,0.0008369280258193,0.0135111110284924,0.0136865368112921,0.0015999999595806,0.0015778744127601,70.0,72.79747772216797,0.0,-0.0329564101994037,0.002214340493083,0.0001768155634636,2.7974777221679688,0.032958984375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_candidate,13,13,5,6,True,False,False,1.7201445799165391,10.412794066272873,10.553917644288486,0.2150180724895674,0.3015992582841094,0.2583086653868384,0.0,272,264,8,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
test,1,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,0.0270293690264225,0.026944251731038,-0.0006333333440124,-0.0012749980669468,0.0142222223803401,0.0142322769388556,0.001733333338052,0.0017474475316703,75.0,74.6709213256836,0.0,-0.0083452276885509,0.0006472855457104,1.732929922582116e-05,0.3290786743164062,0.0083465576171875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_candidate,20,20,5,5,True,True,True,0.21172927700146366,3.1762404495197862,3.183289600382789,0.02646615962518295,0.3970300561899733,0.21174810790757811,0.4079254079254079,324,280,44,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
test,2,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,-0.0081867109984159,-0.0084886131808161,0.0,-0.0006643829401582,0.0149333337321877,0.0144595047459006,0.0014666666975244,0.0014317039167508,80.0,79.75011444091797,0.0,0.0415185540914535,0.0007297599804587,0.0004751171509269,0.2498855590820312,0.0415191650390625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_candidate,9,9,6,5,True,False,False,0.7509816955062478,3.288695627291166,3.3733503280788186,0.093872711938281,0.5889130465886041,0.34139287926344253,0.3564356435643564,252,296,-44,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
test,3,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,0.0122554777190089,0.0142158465459942,0.005325757432729,0.0004694332310464,0.0106666665524244,0.012723371386528,0.0010666666785255,0.0013809582451358,85.0,77.68262481689453,0.0,-0.1080221086740493,0.0052370727062225,0.0020805802196264,7.317375183105469,0.1080169677734375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_candidate,16,16,9,6,True,False,False,4.8764175661223605,24.03880533563804,24.528424536522653,0.6095521957652951,0.004850666954755268,0.30720143136002515,0.0,217,135,82,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
test,4,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,-0.0199908427894115,-0.021465191617608,0.0007575757335871,0.000479674374219,0.0115555552765727,0.0134948603808879,0.0012000000569969,0.0015255797188729,70.0,77.15705108642578,0.0,0.0096336174756288,0.0015003110747784,0.0019664450082927,7.157051086425781,0.0096282958984375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_candidate,6,5,6,6,False,True,False,3.6674427921125314,1.3756117596194142,3.9169432401582465,0.5415696509859338,0.17195146995242674,0.35676056046918025,0.5,231,174,57,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
test,5,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,0.0028364041354507,0.0045326123945415,-0.0020000000949949,0.0007414534920826,0.0098666669800877,0.0130547955632209,0.000866666669026,0.0014630537480115,75.0,71.6677474975586,0.0,-0.0085783675312995,0.0032237695995718,0.0032434305176138,3.3322525024414062,0.008575439453125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_candidate,13,13,4,6,True,False,False,4.219318138797475,13.570195559351133,14.211011683740837,0.5274147673496844,0.3037255550811087,0.4155701612153966,0.0,231,96,135,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
test,6,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,0.0253489669412374,0.0262738764286041,-0.0011333333095535,-0.0011432871688157,0.0104888891801238,0.0119965374469757,0.0009666666737757,0.0013894614530727,80.0,74.85179901123047,0.0,-0.0872309505939483,0.0009249630384147,0.0015658092452213,5.148200988769531,0.0872344970703125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_candidate,20,20,5,5,True,True,True,2.3007124012495974,0.049271604449195434,2.301239936266683,0.2875890501561997,0.00615895055614943,0.14687400035617457,0.6190476190476191,210,130,80,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
test,7,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,-0.0154488887637853,-0.0152374394237995,0.0026866665575653,0.0010761789744719,0.008533333428204,0.0110376738011837,0.000866666669026,0.0013168158475309,85.0,64.69842529296875,0.0,-0.2429991662502288,0.0016243093414232,0.002544475486502,20.30157470703125,0.2429962158203125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_candidate,7,7,7,6,True,False,False,0.5259802449712537,7.971913714498486,7.989246741058199,0.06574753062140673,0.0035107856876890886,0.03462915815454791,0.0,192,84,108,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
test,8,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,-0.0123733337968587,-0.0123306736350059,0.0036800000816583,-0.0029973424971103,0.0074666668660938,0.0086944848299026,0.0007333333487622,0.0008986421162262,70.0,73.9284896850586,0.0,-0.0323055945336818,0.0066774790175259,0.0012388962786644,3.9284896850585938,0.0323028564453125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_candidate,8,8,8,4,True,False,False,0.1061171549807437,33.05284650369326,33.05301684940861,0.013264644372592962,0.1316058129616577,0.07243522866712532,0.0,84,76,8,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
test,9,0,0,1,1.0,1,rectangular_notch,rectangular_notch,1.0,0.0055111111141741,0.0054633039981126,0.0023838384076952,-0.0040540751069784,0.0133333336561918,0.013422711752355,0.001333333319053,0.0014818442286923,75.0,75.17491912841797,0.0,0.0065255351364612,0.0064380909316241,0.0001733318640617,0.1749191284179687,0.00653076171875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_candidate,14,14,7,3,True,False,False,0.1189202038610555,31.867672609932313,31.86789449569451,0.01486502548263191,0.01654092375846114,0.015702974620546525,0.0,264,231,33,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
train,0,0,0,1,0.999996304512024,1,rectangular_notch,rectangular_notch,1.0,-0.0274831932038068,-0.0272994525730609,-0.0012666666880249,-0.0011283518979325,0.0135111110284924,0.0134580787271261,0.0014666666975244,0.0014679681044071,70.0,70.10083770751953,0.0,0.2405438870191574,0.00022998174245,5.304826845531352e-05,0.1008377075195312,0.24053955078125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,3,3,5,5,True,True,True,0.45705482919640184,0.6846582262606838,0.8231986416887347,0.05713185364955026,0.08558227828258547,0.07135706596606786,0.7306273062730627,238,231,7,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,1,0,0,1,0.9999843835830688,1,rectangular_notch,rectangular_notch,1.0,-0.0051314351148903,-0.0051831318996846,-0.0006333333440124,-0.0004768312210217,0.0142222223803401,0.0141948675736784,0.0015999999595806,0.0016003223136067,75.0,75.02020263671875,0.0,0.3124702572822571,0.0001648195175221,2.7356705686543137e-05,0.02020263671875,0.312469482421875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,10,10,5,5,True,True,True,0.12859575505016096,0.7746855261195357,0.7852862742949368,0.016074469381270162,0.09683569076494197,0.05645508007310607,0.780952380952381,281,280,1,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,2,0,0,1,0.9999988079071044,1,rectangular_notch,rectangular_notch,1.0,0.0175419319421052,0.0176469888538122,0.0,0.0001241852150997,0.0149333337321877,0.0148779731243848,0.001733333338052,0.0017337775789201,80.0,80.09156799316406,0.0,-0.0214322786778211,0.0001626619923627,5.536239041248336e-05,0.0915679931640625,0.0214385986328125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,17,17,6,6,True,True,True,0.2613290737123244,0.6147168284835068,0.6679593280942805,0.032666134214040576,0.07683960356043837,0.05475286888723947,0.8888888888888888,333,296,37,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,3,0,0,1,0.9999966621398926,1,rectangular_notch,rectangular_notch,1.0,-0.0179957561194896,-0.0179302897304296,0.0006333333440124,0.0007639282848685,0.0156444441527128,0.015594900585711,0.0014666666975244,0.0014660140732303,85.0,85.06388854980469,0.0,0.2044727951288223,0.0001460852072341,4.954786345479079e-05,0.0638885498046875,0.2044677734375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,6,6,6,6,True,True,True,0.16284764642667762,0.6464449716868661,0.6666411758704538,0.020355955803334713,0.08080562146085826,0.05058078863209649,0.975,280,273,7,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,4,0,0,1,0.9999903440475464,1,rectangular_notch,rectangular_notch,1.0,0.0046776104718446,0.0047480859793722,0.0012666666880249,0.0014101440319791,0.0135111110284924,0.0134650683030486,0.0015999999595806,0.0015974676935002,70.0,70.08540344238281,0.0,-0.0420775897800922,0.0001598516391823,4.611230906448327e-05,0.0854034423828125,0.042083740234375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,13,13,6,7,True,False,False,0.17530782889333868,0.7102128684477853,0.7315293250308749,0.02191347861166737,0.9112233914440266,0.466568435027847,0.7573770491803279,272,264,8,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,5,0,0,1,0.9999938011169434,1,rectangular_notch,rectangular_notch,1.0,0.0270293690264225,0.0269955862313509,-0.0012666666880249,-0.0011628109496086,0.0142222223803401,0.0141727225854992,0.001733333338052,0.0017323812935501,75.0,75.1033935546875,0.0,0.3507111966609955,0.0001092121456167,4.950895163347013e-05,0.1033935546875,0.3507080078125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,20,20,5,5,True,True,True,0.08403470461893167,0.5140859166513998,0.5209089760022388,0.010504338077366449,0.06426073958142496,0.037382538829395705,0.835820895522388,300,315,-15,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,6,0,0,1,0.9999985694885254,1,rectangular_notch,rectangular_notch,1.0,-0.0081867109984159,-0.0079551199451088,-0.0006333333440124,-0.0004758950090035,0.0149333337321877,0.0148955760523676,0.0014666666975244,0.0014659382868558,80.0,80.13207244873047,0.0,0.3864452540874481,0.0002800379297696,3.776470475713722e-05,0.1320724487304687,0.386444091796875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,9,9,5,5,True,True,True,0.5760827579778638,0.7793197757132094,0.9691288133458158,0.07201034474723295,0.09741497196415116,0.08471265835569206,0.7105263157894737,261,259,2,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,7,0,0,1,0.9999983310699464,1,rectangular_notch,rectangular_notch,1.0,0.0141650475561618,0.0142516838386654,0.0,0.0001205242151627,0.0156444441527128,0.0155912032350897,0.0015999999595806,0.0015998261515051,85.0,85.08958435058594,0.0,0.4560444355010986,0.0001484315725974,5.324120138539001e-05,0.0895843505859375,0.4560394287109375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,16,16,6,6,True,True,True,0.21550775754467796,0.5965948783902997,0.6343256596445331,0.02693846969308472,0.07457435979878749,0.050756414745936104,0.8477611940298507,307,312,-5,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,8,0,0,1,0.9999953508377076,1,rectangular_notch,rectangular_notch,1.0,-0.0210510324686765,-0.0208883248269557,0.0006333333440124,0.0007643073913641,0.0135111110284924,0.013462321832776,0.001733333338052,0.0017324874643236,70.0,70.0989761352539,0.0,0.3101556599140167,0.0002088731125695,4.879652624367736e-05,0.0989761352539062,0.310150146484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,5,5,6,6,True,True,True,0.40473526782702707,0.6483215488820309,0.7642849388597233,0.050591908478378356,0.08104019361025386,0.0658160510443161,0.8131147540983606,289,264,25,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,9,0,0,1,0.9999822378158568,1,rectangular_notch,rectangular_notch,1.0,0.0013007258530706,0.0013939921045675,0.0012666666880249,0.0014037817018106,0.0142222223803401,0.0141813624650239,0.0014666666975244,0.0014645075425505,75.0,75.07263946533203,0.0,0.1991616934537887,0.0001658285909797,4.0916922444012016e-05,0.0726394653320312,0.19915771484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,12,12,6,7,True,False,False,0.23199980578413842,0.6787193334097751,0.7172752912432488,0.028999975723017324,0.915160083323778,0.47208002952339767,0.8974358974358975,273,245,28,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
train,10,0,0,1,0.9999929666519164,1,rectangular_notch,rectangular_notch,1.0,0.022783026099205,0.0228196550160646,-0.0024747473653405,-0.0023555755615234,0.0115555552765727,0.0115078808739781,0.0012000000569969,0.0011989059858024,80.0,80.09363555908203,0.0,0.2714554071426391,0.0001246739557245,4.768695362145081e-05,0.0936355590820312,0.271453857421875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,19,19,4,4,True,True,True,0.09111443272481883,0.5899004420799455,0.5968956118257871,0.011389304090602351,0.0737375552599932,0.042563429675297776,0.9942528735632185,173,174,-1,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,11,0,0,1,0.9999982118606568,1,rectangular_notch,rectangular_notch,1.0,-0.0108250137418508,-0.0105857755988836,0.0056060603819787,0.0057610841467976,0.0115555552765727,0.0115050682798028,0.0012000000569969,0.0012002965668216,85.0,85.10210418701172,0.0,0.2117083221673965,0.0002850741439033,5.048786624683999e-05,0.1021041870117187,0.2117156982421875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,9,9,9,9,True,True,True,0.5951048939325405,0.7673676530055579,0.9710833896539054,0.07438811174156756,0.09592095662569475,0.08515453418363116,0.7956989247311828,166,168,-2,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,12,0,0,1,0.999987244606018,1,rectangular_notch,rectangular_notch,1.0,0.0105619207024574,0.0106320241466164,0.0007575757335871,0.000877579441294,0.0115555552765727,0.0114972498267889,0.0012000000569969,0.0011998213594779,70.0,70.10916137695312,0.0,0.3870221972465515,0.0001389797980664,5.830572627019137e-05,0.109161376953125,0.38702392578125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,15,15,6,6,True,True,True,0.17438232124326034,0.5940183664265,0.6190856270453993,0.02179779015540753,0.0742522958033125,0.048025042979360014,0.9657142857142856,170,174,-4,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,13,0,0,1,0.9999957084655762,1,rectangular_notch,rectangular_notch,1.0,-0.0230461191385984,-0.0228184796869754,-0.0040909089148044,-0.0039632166735827,0.0115555552765727,0.0114964377135038,0.0012000000569969,0.001199216232635,75.0,75.11454010009766,0.0,0.394580215215683,0.0002610077208373,5.912275810260326e-05,0.1145401000976562,0.3945770263671875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,5,5,3,3,True,True,True,0.5662531485689595,0.6320766081754247,0.8486244557322217,0.07078164357111993,0.07900957602192807,0.074895609796524,0.8797814207650273,170,174,-4,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,14,0,0,1,0.9999758005142212,1,rectangular_notch,rectangular_notch,1.0,-0.0016591848107054,-0.0015114587731659,0.0039898990653455,0.0041078692302107,0.0115555552765727,0.0115272188559174,0.0012000000569969,0.0011983796721324,80.0,80.09315490722656,0.0,0.1739621311426162,0.0001890501152956,2.8382712116581388e-05,0.0931549072265625,0.1739654541015625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,11,11,8,8,True,True,True,0.36746852659306756,0.5839523291350952,0.689951766965476,0.04593356582413344,0.0729940411418869,0.05946380348301017,0.9655172413793104,174,168,6,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,15,0,0,1,0.9999938011169434,1,rectangular_notch,rectangular_notch,1.0,0.0221328865736722,0.0220004525035619,-0.0037333334330469,-0.0035018648486584,0.0111111113801598,0.0110513158142566,0.000866666669026,0.0008654992561787,85.0,84.8885726928711,0.0,0.109994001686573,0.0002666767395567,5.980696005281061e-05,0.1114273071289062,0.1100006103515625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,19,19,3,4,True,False,False,0.3294297567627007,1.14576951833302,1.192187801389451,0.04117871959533759,0.8567788102083723,0.44897876490185495,0.5329341317365269,116,140,-24,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,16,0,0,1,0.999996542930603,1,rectangular_notch,rectangular_notch,1.0,-0.0132439974695444,-0.0131200496107339,-0.0028666667640209,-0.0027195983566343,0.0092444447800517,0.0091883838176727,0.0009666666737757,0.0009665243560448,70.0,70.11721801757812,0.0,0.2631994187831878,0.0001923335366882,5.606114427791909e-05,0.117218017578125,0.2631988525390625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,8,8,4,4,True,True,True,0.3083203056826174,0.7279886328354835,0.790587667772461,0.0385400382103272,0.09099857910443543,0.06476930865738131,0.6666666666666666,115,115,0,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,17,0,0,1,0.9999682903289796,1,rectangular_notch,rectangular_notch,1.0,0.0092685651034116,0.0093234376981854,-0.0020000000949949,-0.0018731147283688,0.0098666669800877,0.0098206866532564,0.0010666666785255,0.0010666216257959,75.0,75.04777526855469,0.0,0.1423710137605667,0.0001382421760354,4.598034865921363e-05,0.0477752685546875,0.142364501953125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,15,15,4,5,True,False,False,0.136495582550743,0.6280825788379352,0.6427431601313061,0.017061947818842876,0.9214896776452586,0.4692758127320507,0.8333333333333334,120,144,-24,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,18,0,0,1,0.9999951124191284,1,rectangular_notch,rectangular_notch,1.0,-0.026108318939805,-0.025933576747775,-0.0011333333095535,-0.0010028330143541,0.0104888891801238,0.0104367258027195,0.000866666669026,0.0008662220789119,80.0,80.07890319824219,0.0,0.4893117249011993,0.0002180943847633,5.216526915319264e-05,0.0789031982421875,0.48931884765625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,4,4,5,5,True,True,True,0.434671212390279,0.6459764756757297,0.7786043090089289,0.05433390154878487,0.08074705945946621,0.06754048050412553,0.7692307692307693,100,130,-30,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,19,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,-0.0035957565996795,-0.0034292344935238,-0.0002666666696313,-0.0001569441519677,0.0111111113801598,0.0110816759988665,0.0009666666737757,0.0009647755650803,85.0,85.1029281616211,0.0,0.0335229933261871,0.0001994207705138,2.9496068236767314e-05,0.1029281616210937,0.0335235595703125,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,11,11,6,6,True,True,True,0.4142237483209255,0.5431264745746428,0.683057597173853,0.05177796854011568,0.06789080932183034,0.05983438893097301,0.6467065868263473,135,140,-5,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,20,0,0,1,0.9999853372573853,1,rectangular_notch,rectangular_notch,1.0,0.0189168062061071,0.0189905036240816,0.0006000000284984,0.0007163909613154,0.0092444447800517,0.0091817621141672,0.0010666666785255,0.0010653971694409,70.0,70.10423278808594,0.0,0.3374659717082977,0.0001377612352371,6.269552250159904e-05,0.1042327880859375,0.33746337890625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,18,18,6,6,True,True,True,0.18332233130914166,0.5761351303217739,0.6045980198011783,0.022915291413642708,0.07201689129022175,0.04746609135193223,0.8333333333333334,115,138,-23,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,21,0,0,1,0.9999891519546508,1,rectangular_notch,rectangular_notch,1.0,-0.0164600778371095,-0.0163252726197242,-0.0046000001020729,-0.004468236118555,0.0098666669800877,0.0098233809694647,0.000866666669026,0.0008643079781904,75.0,75.05211639404297,0.0,0.0953366309404373,0.0001885051460703,4.3350224586902186e-05,0.0521163940429687,0.0953369140625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,7,7,3,3,True,True,True,0.3353279857410958,0.6522317329921243,0.7333833182879812,0.041915998217636974,0.08152896662401553,0.06172248242082625,0.5806451612903226,100,96,4,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,22,0,0,1,0.9999793767929076,1,rectangular_notch,rectangular_notch,1.0,0.0143288886174559,0.0144190164282917,0.0018533333204686,0.0019929092377424,0.0080000003799796,0.0079604526981711,0.0007999999797903,0.0007983679533936,80.0,80.07606506347656,0.0,0.299657255411148,0.0001661458954913,3.95813440263737e-05,0.0760650634765625,0.299652099609375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,16,16,7,7,True,True,True,0.22419293446515548,0.6909008059481473,0.7263651943230052,0.028024116808144484,0.08636260074351841,0.05719335877583145,0.6,80,80,0,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,23,0,0,1,0.9999923706054688,1,rectangular_notch,rectangular_notch,1.0,0.0174044445157051,0.0174114368855953,0.002846666611731,0.0029598362743854,0.008533333428204,0.0084750317037105,0.000866666669026,0.0008646118803881,85.0,85.08086395263672,0.0,0.1361527740955352,0.0001133854748331,5.833792238263413e-05,0.0808639526367187,0.1361541748046875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,17,17,7,8,True,False,False,0.01739352049064583,0.5601898426604981,0.5604598062083062,0.002174190061330683,0.9299762696674376,0.46607522986438416,0.6761904761904762,92,84,8,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,24,0,0,1,0.9999948740005492,1,rectangular_notch,rectangular_notch,1.0,-0.0150755560025572,-0.0149545706808567,0.0038399999029934,0.0040132352150976,0.0074666668660938,0.007425355259329,0.0007333333487622,0.0007342136814258,70.0,70.13091278076172,0.0,0.400495171546936,0.0002113005466526,4.132098547415808e-05,0.1309127807617187,0.4004974365234375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,7,7,8,8,True,True,True,0.3009509944567729,0.8575148140827398,0.908792142041224,0.03761887430709662,0.10718935176034247,0.07240411303371955,0.574468085106383,72,76,-4,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,25,0,0,1,0.9999939203262328,1,rectangular_notch,rectangular_notch,1.0,-0.0120000001043081,-0.0119367111474275,-0.0031666667200624,-0.0029916174244135,0.0080000003799796,0.007962130010128,0.0007999999797903,0.0007989404839463,75.0,75.05569458007812,0.0,0.0667633861303329,0.0001861390483099,3.788518733927049e-05,0.055694580078125,0.0667572021484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,8,8,4,4,True,True,True,0.1574312837593576,0.8664940328297077,0.8806795773921466,0.019678910469919708,0.10831175410371346,0.06399533228681659,0.6,80,80,0,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,26,0,0,1,0.999977707862854,1,rectangular_notch,rectangular_notch,1.0,-0.0089244442060589,-0.0088400747627019,-0.0021733334288001,-0.0020516915246844,0.008533333428204,0.0084917843341827,0.000866666669026,0.0008667537476867,80.0,80.09730529785156,0.0,0.1537095606327057,0.0001480370119679,4.154918497079052e-05,0.0973052978515625,0.153717041015625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,9,9,4,4,True,True,True,0.20986899504147383,0.6021274388313114,0.6376538619606038,0.02623362438018423,0.07526592985391395,0.05074977711704909,0.5779816513761468,88,84,4,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,27,0,0,1,0.9999974966049194,1,rectangular_notch,rectangular_notch,1.0,-0.0026666666381061,-0.0026719514280557,0.005616161506623,0.0057401130907237,0.0143999997526407,0.0143452296033501,0.0012000000569969,0.0012005360331386,85.0,85.11157989501953,0.0,0.2133697569370269,0.0001240641868207,5.477277227328159e-05,0.1115798950195312,0.2133636474609375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,normalized_v3_param_only,11,11,9,9,True,True,True,0.013145915293464159,0.6135603550126069,0.6137011685927436,0.0016432394116830118,0.07669504437657584,0.03916914189412943,0.9174311926605504,202,216,-14,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
