step,loss,presence_loss,type_loss,center_bin_loss,center_x_bin_loss,center_y_bin_loss,center_y_bin_extra_loss,center_offset_loss,local_vertex_loss,center_aux_loss,box_aux_loss,area_aux_loss,edge_aux_loss,weighted_presence_loss,weighted_type_loss,weighted_center_bin_loss,weighted_center_y_bin_extra_loss,weighted_center_offset_loss,weighted_local_vertex_loss
8200,0.7767310738563538,4.213074498693459e-05,1.478162084822543e-05,0.13283734023571014,0.00012232903100084513,0.2655523419380188,1.2625809907913208,0.0007195024518296123,0.005351295694708824,-0.0,-0.0,-0.0,-0.0,4.213074498693459e-05,1.478162084822543e-05,0.13283734023571014,0.6312904953956604,0.007195024751126766,0.005351295694708824
8300,0.7729658484458923,4.0621886000735685e-05,1.4213111171557102e-05,0.13323061168193817,0.0001167607115348801,0.26634445786476135,1.2617799043655396,0.0007445794763043523,0.001344636082649231,-0.0,-0.0,-0.0,-0.0,4.0621886000735685e-05,1.4213111171557102e-05,0.13323061168193817,0.6308899521827698,0.007445794530212879,0.001344636082649231
8400,0.767151415348053,4.0410835936199874e-05,1.4579889466403984e-05,0.133890762925148,0.00011490875476738438,0.26766660809516907,1.2604573965072632,8.061592961894348e-05,0.00217079883441329,-0.0,-0.0,-0.0,-0.0,4.0410835936199874e-05,1.4579889466403984e-05,0.133890762925148,0.6302286982536316,0.0008061592816375196,0.00217079883441329
8500,0.7823740243911743,3.722852125065401e-05,1.3222794223111123e-05,0.13279001414775848,0.00010633912461344153,0.26547369360923767,1.2626616954803467,0.0010014955187216401,0.00818778295069933,-0.0,-0.0,-0.0,-0.0,3.722852125065401e-05,1.3222794223111123e-05,0.13279001414775848,0.6313308477401733,0.010014954954385757,0.00818778295069933
8600,0.7757529020309448,3.527362787281163e-05,1.2458651326596737e-05,0.13297927379608154,0.00010129638394573703,0.2658572494983673,1.2622629404067993,0.0008216099231503904,0.003378361463546753,-0.0,-0.0,-0.0,-0.0,3.527362787281163e-05,1.2458651326596737e-05,0.13297927379608154,0.6311314702033997,0.008216098882257938,0.003378361463546753
8700,0.7748079299926758,3.404950621188618e-05,1.220801641466096e-05,0.1323610097169876,9.85121150733903e-05,0.2646234929561615,1.2635080814361572,8.426327258348465e-05,0.00980402808636427,-0.0,-0.0,-0.0,-0.0,3.404950621188618e-05,1.220801641466096e-05,0.1323610097169876,0.6317540407180786,0.0008426327258348465,0.00980402808636427
8800,0.7739591598510742,3.218008714611642e-05,1.164255718322238e-05,0.13258492946624756,9.368934843223542e-05,0.2650761604309082,1.2630475759506226,8.443075785180554e-05,0.008962285704910755,-0.0,-0.0,-0.0,-0.0,3.218008714611642e-05,1.164255718322238e-05,0.13258492946624756,0.6315237879753113,0.0008443075930699706,0.008962285704910755
8900,0.7655871510505676,3.2617859687888995e-05,1.166394940810278e-05,0.13340184092521667,9.389717888552696e-05,0.2667097747325897,1.2613996267318726,0.00013558968203142285,8.530321065336466e-05,-0.0,-0.0,-0.0,-0.0,3.2617859687888995e-05,1.166394940810278e-05,0.13340184092521667,0.6306998133659363,0.0013558968203142285,8.530321065336466e-05
9000,0.7794487476348877,2.9887942218920216e-05,1.0554424079600722e-05,0.13244768977165222,8.623814210295677e-05,0.26480913162231445,1.2633110284805298,0.0007135220803320408,0.00816988293081522,-0.0,-0.0,-0.0,-0.0,2.9887942218920216e-05,1.0554424079600722e-05,0.13244768977165222,0.6316555142402649,0.007135220803320408,0.00816988293081522
9100,0.7927196621894836,2.8653319532168098e-05,1.0199863936577458e-05,0.13310329616069794,8.346304093720391e-05,0.26612311601638794,1.2619951963424683,0.002218971960246563,0.006390199065208435,-0.0,-0.0,-0.0,-0.0,2.8653319532168098e-05,1.0199863936577458e-05,0.13310329616069794,0.6309975981712341,0.02218971960246563,0.006390199065208435
9200,0.7666095495223999,2.8007638320559636e-05,1.0111226401932072e-05,0.13325367867946625,8.342941146111116e-05,0.26642394065856934,1.2616828680038452,0.0001293897075811401,0.0011823963141068816,-0.0,-0.0,-0.0,-0.0,2.8007638320559636e-05,1.0111226401932072e-05,0.13325367867946625,0.6308414340019226,0.0012938970467075706,0.0011823963141068816
9300,0.7720897197723389,2.691378722374793e-05,9.313473128713667e-06,0.13249561190605164,7.954783359309658e-05,0.2649116814136505,1.2632029056549072,8.146019536070526e-05,0.00714182248339057,-0.0,-0.0,-0.0,-0.0,2.691378722374793e-05,9.313473128713667e-06,0.13249561190605164,0.6316014528274536,0.0008146019536070526,0.00714182248339057
9400,0.7783349752426147,2.693568058020901e-05,9.32875173020875e-06,0.13401664793491364,7.90833291830495e-05,0.2679542005062103,1.2601569890975952,0.0008981326245702803,0.0052222320809960365,-0.0,-0.0,-0.0,-0.0,2.693568058020901e-05,9.32875173020875e-06,0.13401664793491364,0.6300784945487976,0.008981326594948769,0.0052222320809960365
9500,0.7739176154136658,2.5240387913072482e-05,8.689928108651657e-06,0.1326770931482315,7.366445061052218e-05,0.26528051495552063,1.2628287076950073,0.00018757623911369592,0.007916473783552647,-0.0,-0.0,-0.0,-0.0,2.5240387913072482e-05,8.689928108651657e-06,0.1326770931482315,0.6314143538475037,0.0018757623620331287,0.007916473783552647
9600,0.7690129280090332,2.5059047402464785e-05,8.815247383608948e-06,0.13380225002765656,7.34016066417098e-05,0.2675310969352722,1.2605706453323364,0.00022121169604361057,0.002679348224774003,-0.0,-0.0,-0.0,-0.0,2.5059047402464785e-05,8.815247383608948e-06,0.13380225002765656,0.6302853226661682,0.0022121169604361057,0.002679348224774003
9700,0.7780123949050903,2.2952181097934954e-05,8.017482286959421e-06,0.13254918158054352,6.706275598844513e-05,0.2650313079357147,1.2630765438079834,0.0005442193360067904,0.008451801724731922,-0.0,-0.0,-0.0,-0.0,2.2952181097934954e-05,8.017482286959421e-06,0.13254918158054352,0.6315382719039917,0.005442193243652582,0.008451801724731922
9800,0.7767163515090942,2.257348933198955e-05,8.145855645125266e-06,0.13358893990516663,6.635673344135284e-05,0.26711151003837585,1.2609926462173462,0.0008010542369447649,0.004589791875332594,-0.0,-0.0,-0.0,-0.0,2.257348933198955e-05,8.145855645125266e-06,0.13358893990516663,0.6304963231086731,0.008010542020201683,0.004589791875332594
9900,0.7689104676246643,2.253737511637155e-05,8.29562031867681e-06,0.13381607830524445,6.658596248598769e-05,0.2675655782222748,1.2605348825454712,0.00020049355225637555,0.0027911774814128876,-0.0,-0.0,-0.0,-0.0,2.253737511637155e-05,8.29562031867681e-06,0.13381607830524445,0.6302674412727356,0.0020049354061484337,0.0027911774814128876
10000,0.7752769589424133,2.0512368791969493e-05,7.4458971539570484e-06,0.13257037103176117,6.027147173881531e-05,0.2650804817676544,1.2630270719528198,0.00040316380909644067,0.0071334633976221085,-0.0,-0.0,-0.0,-0.0,2.0512368791969493e-05,7.4458971539570484e-06,0.13257037103176117,0.6315135359764099,0.004031638149172068,0.0071334633976221085
10100,0.7712177038192749,2.1088741050334647e-05,7.635409019712824e-06,0.13381201028823853,6.139012111816555e-05,0.2675626277923584,1.260536789894104,0.0002871079195756465,0.00423751724883914,-0.0,-0.0,-0.0,-0.0,2.1088741050334647e-05,7.635409019712824e-06,0.13381201028823853,0.630268394947052,0.0028710791375488043,0.00423751724883914
10200,0.7840437889099121,2.0736653823405504e-05,7.421446298394585e-06,0.1346505880355835,6.032039527781308e-05,0.2692408561706543,1.2588847875595093,0.00033854259527288377,0.016537237912416458,-0.0,-0.0,-0.0,-0.0,2.0736653823405504e-05,7.421446298394585e-06,0.1346505880355835,0.6294423937797546,0.0033854260109364986,0.016537237912416458
10300,0.7732288241386414,1.8576625734567642e-05,6.541150924022077e-06,0.13279467821121216,5.283830614644103e-05,0.26553651690483093,1.2625631093978882,0.0003054958942811936,0.006072490010410547,-0.0,-0.0,-0.0,-0.0,1.8576625734567642e-05,6.541150924022077e-06,0.13279467821121216,0.6312815546989441,0.003054959001019597,0.006072490010410547
10400,0.7691069841384888,1.878275907074567e-05,6.65118886900018e-06,0.1338154822587967,5.311338463798165e-05,0.2675778567790985,1.2605184316635132,3.052465399377979e-05,0.004701574798673391,-0.0,-0.0,-0.0,-0.0,1.878275907074567e-05,6.65118886900018e-06,0.1338154822587967,0.6302592158317566,0.0003052465326618403,0.004701574798673391
10500,0.7780778408050537,1.6791986126918346e-05,5.935949502600124e-06,0.13242925703525543,4.723586607724428e-05,0.26481127738952637,1.2632917165756226,0.00038857280742377043,0.01009425986558199,-0.0,-0.0,-0.0,-0.0,1.6791986126918346e-05,5.935949502600124e-06,0.13242925703525543,0.6316458582878113,0.0038857280742377043,0.01009425986558199
10600,0.7704089879989624,1.657046414038632e-05,5.725044957216596e-06,0.13270303606987,4.688436456490308e-05,0.26535919308662415,1.2627339363098145,0.00010250916966469958,0.005291620269417763,-0.0,-0.0,-0.0,-0.0,1.657046414038632e-05,5.725044957216596e-06,0.13270303606987,0.6313669681549072,0.0010250917403027415,0.005291620269417763
10700,0.776147186756134,1.551402237964794e-05,5.388818408391671e-06,0.13258792459964752,4.383708073874004e-05,0.26513200998306274,1.262963891029358,0.00048468788736499846,0.007209508214145899,-0.0,-0.0,-0.0,-0.0,1.551402237964794e-05,5.388818408391671e-06,0.13258792459964752,0.631481945514679,0.004846878815442324,0.007209508214145899
10800,0.7701646089553833,1.595222420291975e-05,5.569158020080067e-06,0.13398122787475586,4.512995292316191e-05,0.26791733503341675,1.2601732015609741,0.0001328889629803598,0.0047463406808674335,-0.0,-0.0,-0.0,-0.0,1.595222420291975e-05,5.569158020080067e-06,0.13398122787475586,0.6300866007804871,0.001328889629803598,0.0047463406808674335
10900,0.7747856378555298,1.5811800039955415e-05,5.559986675507389e-06,0.1342998892068863,4.435668233782053e-05,0.2685554325580597,1.2595489025115967,0.00010914370068348944,0.009598508477210999,-0.0,-0.0,-0.0,-0.0,1.5811800039955415e-05,5.559986675507389e-06,0.1342998892068863,0.6297744512557983,0.0010914369486272335,0.009598508477210999
11000,0.7687050700187683,1.4620869478676468e-05,5.28489090356743e-06,0.1332850158214569,4.079284190083854e-05,0.26652923226356506,1.2615549564361572,0.0004427720559760928,0.0001949646248249337,-0.0,-0.0,-0.0,-0.0,1.4620869478676468e-05,5.28489090356743e-06,0.1332850158214569,0.6307774782180786,0.004427720792591572,0.0001949646248249337
11100,0.7766011953353882,1.3823590052197687e-05,4.875308604823658e-06,0.13220562040805817,3.779749386012554e-05,0.26437345147132874,1.2637296915054321,0.00023999236873351038,0.010112143121659756,-0.0,-0.0,-0.0,-0.0,1.3823590052197687e-05,4.875308604823658e-06,0.13220562040805817,0.6318648457527161,0.0023999237455427647,0.010112143121659756
11200,0.7790355086326599,1.4577875845134258e-05,5.046478236181429e-06,0.1343926638364792,3.927377474610694e-05,0.2687460482120514,1.2593642473220825,0.0003670656878966838,0.01127041969448328,-0.0,-0.0,-0.0,-0.0,1.4577875845134258e-05,5.046478236181429e-06,0.1343926638364792,0.6296821236610413,0.003670656820759177,0.01127041969448328
11300,0.7741929888725281,1.3247840797703248e-05,4.621612333721714e-06,0.13342060148715973,3.587190803955309e-05,0.2668053209781647,1.2612857818603516,0.0008104629814624786,0.0020069892052561045,-0.0,-0.0,-0.0,-0.0,1.3247840797703248e-05,4.621612333721714e-06,0.13342060148715973,0.6306428909301758,0.008104629814624786,0.0020069892052561045
11400,0.7706407308578491,1.2631623576453421e-05,4.3770860429503955e-06,0.13295629620552063,3.4374235838185996e-05,0.26587823033332825,1.262204885482788,0.00046111090341582894,0.001953880302608013,-0.0,-0.0,-0.0,-0.0,1.2631623576453421e-05,4.3770860429503955e-06,0.13295629620552063,0.631102442741394,0.004611108917742968,0.001953880302608013
11500,0.7657103538513184,1.2601169146364555e-05,4.4259909373067785e-06,0.13366451859474182,3.423058660700917e-05,0.2672947943210602,1.2607855796813965,9.331270848633721e-05,0.0007028792169876397,-0.0,-0.0,-0.0,-0.0,1.2601169146364555e-05,4.4259909373067785e-06,0.13366451859474182,0.6303927898406982,0.0009331270703114569,0.0007028792169876397
11600,0.7648011445999146,1.1891098438354675e-05,4.101991180505138e-06,0.1334886997938156,3.218272468075156e-05,0.2669452130794525,1.2611322402954102,3.4998047340195626e-05,0.0003803266736213118,-0.0,-0.0,-0.0,-0.0,1.1891098438354675e-05,4.101991180505138e-06,0.1334886997938156,0.6305661201477051,0.0003499804879538715,0.0003803266736213118
11700,0.772318959236145,1.1760458619392011e-05,3.995010047219694e-06,0.13403776288032532,3.232025483157486e-05,0.2680432200431824,1.2600451707839966,0.00012060459266649559,0.007036848925054073,-0.0,-0.0,-0.0,-0.0,1.1760458619392011e-05,3.995010047219694e-06,0.13403776288032532,0.6300225853919983,0.0012060459703207016,0.007036848925054073
11800,0.786598265171051,1.050085211318219e-05,3.585424110497115e-06,0.1320154070854187,2.8777747502317652e-05,0.2640020251274109,1.2641103267669678,0.0009068326326087117,0.013445302844047546,-0.0,-0.0,-0.0,-0.0,1.050085211318219e-05,3.585424110497115e-06,0.1320154070854187,0.6320551633834839,0.009068326093256474,0.013445302844047546
11900,0.7813786268234253,1.0206083970842883e-05,3.3286696634604596e-06,0.13252855837345123,2.751846295723226e-05,0.2650296092033386,1.2630655765533447,0.0007607383886352181,0.009696392342448235,-0.0,-0.0,-0.0,-0.0,1.0206083970842883e-05,3.3286696634604596e-06,0.13252855837345123,0.6315327882766724,0.007607383653521538,0.009696392342448235
12000,0.766850471496582,1.0295253559888806e-05,3.39591520059912e-06,0.13320481777191162,2.7741594749386422e-05,0.2663818895816803,1.261696457862854,0.00011366058606654406,0.0016471120761707425,-0.0,-0.0,-0.0,-0.0,1.0295253559888806e-05,3.39591520059912e-06,0.13320481777191162,0.630848228931427,0.0011366058606654406,0.0016471120761707425
12100,0.769929826259613,9.916180715663359e-06,3.298103820270626e-06,0.13373492658138275,2.6702376999310218e-05,0.26744315028190613,1.2606397867202759,0.00013570782903116196,0.004504728596657515,-0.0,-0.0,-0.0,-0.0,9.916180715663359e-06,3.298103820270626e-06,0.13373492658138275,0.6303198933601379,0.00135707831941545,0.004504728596657515
12200,0.7660581469535828,9.555708857078571e-06,3.151386636091047e-06,0.13375605642795563,2.544308517826721e-05,0.26748666167259216,1.2605894804000854,4.232558057992719e-05,0.0015713920583948493,-0.0,-0.0,-0.0,-0.0,9.555708857078571e-06,3.151386636091047e-06,0.13375605642795563,0.6302947402000427,0.0004232558130752295,0.0015713920583948493
12300,0.7849811315536499,9.874960596789606e-06,3.08719768327137e-06,0.13487501442432404,2.593823774077464e-05,0.2697241008281708,1.258400559425354,0.0004303402383811772,0.0165894515812397,-0.0,-0.0,-0.0,-0.0,9.874960596789606e-06,3.08719768327137e-06,0.13487501442432404,0.629200279712677,0.00430340226739645,0.0165894515812397
12400,0.7692299485206604,8.962943866208661e-06,2.7876496915268945e-06,0.13397149741649628,2.374669747950975e-05,0.26791924238204956,1.260162115097046,0.00020824979583267123,0.0030831326730549335,-0.0,-0.0,-0.0,-0.0,8.962943866208661e-06,2.7876496915268945e-06,0.13397149741649628,0.630081057548523,0.0020824980456382036,0.0030831326730549335
12500,0.7759450674057007,8.512475687894039e-06,2.8182150799693773e-06,0.13384997844696045,2.306508395122364e-05,0.2676768898963928,1.260407567024231,0.0008303225040435791,0.0035767422523349524,-0.0,-0.0,-0.0,-0.0,8.512475687894039e-06,2.8182150799693773e-06,0.13384997844696045,0.6302037835121155,0.008303225040435791,0.0035767422523349524
12600,0.7814002633094788,8.32669138617348e-06,2.6776108370540896e-06,0.13425247371196747,2.2123671442386694e-05,0.26848283410072327,1.2596155405044556,0.0009238243219442666,0.00809079222381115,-0.0,-0.0,-0.0,-0.0,8.32669138617348e-06,2.6776108370540896e-06,0.13425247371196747,0.6298077702522278,0.009238243103027344,0.00809079222381115
12700,0.7653309106826782,7.615789400006179e-06,2.5003266728163e-06,0.13302595913410187,2.0350866179796867e-05,0.26603156328201294,1.262040376663208,3.863301026285626e-05,0.0008883099653758109,-0.0,-0.0,-0.0,-0.0,7.615789400006179e-06,2.5003266728163e-06,0.13302595913410187,0.631020188331604,0.000386330095352605,0.0008883099653758109
12800,0.7735021114349365,7.133720828278456e-06,2.310816398676252e-06,0.1325938105583191,1.8914282918558456e-05,0.265168696641922,1.2629170417785645,0.00026486627757549286,0.006791690364480019,-0.0,-0.0,-0.0,-0.0,7.133720828278456e-06,2.310816398676252e-06,0.1325938105583191,0.6314585208892822,0.0026486627757549286,0.006791690364480019
12900,0.7786092758178711,7.370930688921362e-06,2.4177982140827226e-06,0.13440260291099548,1.9861816326738335e-05,0.26878535747528076,1.259307622909546,0.00015378357784356922,0.013005238026380539,-0.0,-0.0,-0.0,-0.0,7.370930688921362e-06,2.4177982140827226e-06,0.13440260291099548,0.629653811454773,0.0015378358075395226,0.013005238026380539
13000,0.7698465585708618,6.695192496408708e-06,2.1640985323756468e-06,0.13322556018829346,1.8309083316125907e-05,0.26643282175064087,1.2616411447525024,0.0004986714338883758,0.0008048364543356001,-0.0,-0.0,-0.0,-0.0,6.695192496408708e-06,2.1640985323756468e-06,0.13322556018829346,0.6308205723762512,0.004986714571714401,0.0008048364543356001
13100,0.7652737498283386,6.5543331402295735e-06,2.038776756307925e-06,0.13361471891403198,1.774667362042237e-05,0.2672117054462433,1.2608596086502075,4.560873640002683e-05,0.0007645414443686604,-0.0,-0.0,-0.0,-0.0,6.5543331402295735e-06,2.038776756307925e-06,0.13361471891403198,0.6304298043251038,0.00045608734944835305,0.0007645414443686604
13200,0.7748826146125793,6.5156614255101886e-06,2.0479467366385506e-06,0.13424624502658844,1.7596901670913212e-05,0.26847490668296814,1.2596094608306885,0.0002678650780580938,0.00814443826675415,-0.0,-0.0,-0.0,-0.0,6.5156614255101886e-06,2.0479467366385506e-06,0.13424624502658844,0.6298047304153442,0.0026786508969962597,0.00814443826675415
13300,0.7751036286354065,5.9653948483173735e-06,1.8951153606394655e-06,0.13310272991657257,1.5845484085730277e-05,0.2661896049976349,1.2618876695632935,0.0009031653753481805,0.0020175455138087273,-0.0,-0.0,-0.0,-0.0,5.9653948483173735e-06,1.8951153606394655e-06,0.13310272991657257,0.6309438347816467,0.00903165340423584,0.0020175455138087273
13400,0.7775493264198303,5.926975518377731e-06,1.9379081095394213e-06,0.13439136743545532,1.6258121831924655e-05,0.26876646280288696,1.2593252658843994,0.00023959919053595513,0.01109145674854517,-0.0,-0.0,-0.0,-0.0,5.926975518377731e-06,1.9379081095394213e-06,0.13439136743545532,0.6296626329421997,0.0023959919344633818,0.01109145674854517
13500,0.7754906415939331,5.192794560571201e-06,1.702547820059408e-06,0.1324906051158905,1.400236305926228e-05,0.2649672031402588,1.2631160020828247,0.00027517101261764765,0.008683416061103344,-0.0,-0.0,-0.0,-0.0,5.192794560571201e-06,1.702547820059408e-06,0.1324906051158905,0.6315580010414124,0.0027517101261764765,0.008683416061103344
13600,0.7657642960548401,5.123430128151085e-06,1.6842080867718323e-06,0.1329585313796997,1.3858703823643737e-05,0.26590320467948914,1.2621668577194214,3.5131168260704726e-05,0.0013642015401273966,-0.0,-0.0,-0.0,-0.0,5.123430128151085e-06,1.6842080867718323e-06,0.1329585313796997,0.6310834288597107,0.0003513116971589625,0.0013642015401273966
13700,0.7690572738647461,5.0851099331339356e-06,1.6872646710908157e-06,0.13384705781936646,1.3745609066972975e-05,0.2676803767681122,1.2603929042816162,5.47297386219725e-05,0.004459673073142767,-0.0,-0.0,-0.0,-0.0,5.0851099331339356e-06,1.6872646710908157e-06,0.13384705781936646,0.6301964521408081,0.0005472974153235555,0.004459673073142767
13800,0.7653102874755859,4.688169155997457e-06,1.5405463500428596e-06,0.1332319676876068,1.2721654456981923e-05,0.2664512097835541,1.2616162300109863,8.94450640771538e-05,0.0003695021150633693,-0.0,-0.0,-0.0,-0.0,4.688169155997457e-06,1.5405463500428596e-06,0.1332319676876068,0.6308081150054932,0.000894450640771538,0.0003695021150633693
13900,0.7661839723587036,4.614364570443286e-06,1.497753487456066e-06,0.13368280231952667,1.2507690371421631e-05,0.2673530876636505,1.2607147693634033,7.94859734014608e-05,0.001342838630080223,-0.0,-0.0,-0.0,-0.0,4.614364570443286e-06,1.497753487456066e-06,0.13368280231952667,0.6303573846817017,0.0007948597194626927,0.001342838630080223
14000,0.7696976661682129,4.312954843044281e-06,1.4213377426131046e-06,0.1327294111251831,1.1734371582861058e-05,0.26544708013534546,1.2626266479492188,0.00011576993711059913,0.004491500556468964,-0.0,-0.0,-0.0,-0.0,4.312954843044281e-06,1.4213377426131046e-06,0.1327294111251831,0.6313133239746094,0.0011576993856579065,0.004491500556468964
14100,0.7865905165672302,4.2095916796824895e-06,1.3265822644825676e-06,0.1333206444978714,1.1159732821397483e-05,0.2666301429271698,1.2614558935165405,0.0015264571411535144,0.0072718095034360886,-0.0,-0.0,-0.0,-0.0,4.2095916796824895e-06,1.3265822644825676e-06,0.1333206444978714,0.6307279467582703,0.015264571644365788,0.0072718095034360886
14200,0.7661129236221313,4.135279141337378e-06,1.3357520174395177e-06,0.13358528912067413,1.114139195124153e-05,0.26715943217277527,1.2609068155288696,0.00010511700384085998,0.001017613336443901,-0.0,-0.0,-0.0,-0.0,4.135279141337378e-06,1.3357520174395177e-06,0.13358528912067413,0.6304534077644348,0.001051170052960515,0.001017613336443901
14300,0.773138701915741,3.79385187443404e-06,1.231826558978355e-06,0.13250447809696198,1.019078990793787e-05,0.26499876379966736,1.2630823850631714,0.00015872929361648858,0.007500734645873308,-0.0,-0.0,-0.0,-0.0,3.79385187443404e-06,1.231826558978355e-06,0.13250447809696198,0.6315411925315857,0.0015872928779572248,0.007500734645873308
14400,0.7870907783508301,3.7995216644048924e-06,1.2501662922659307e-06,0.13419616222381592,1.0401695362816099e-05,0.26838192343711853,1.2597087621688843,0.0012094835983589292,0.01094033196568489,-0.0,-0.0,-0.0,-0.0,3.7995216644048924e-06,1.2501662922659307e-06,0.13419616222381592,0.6298543810844421,0.012094835750758648,0.01094033196568489
14500,0.7696394920349121,3.4637691896932665e-06,1.0851080105567235e-06,0.13272644579410553,9.36244941840414e-06,0.2654435336589813,1.2626264095306396,4.769857332576066e-05,0.00511830672621727,-0.0,-0.0,-0.0,-0.0,3.4637691896932665e-06,1.0851080105567235e-06,0.13272644579410553,0.6313132047653198,0.0004769857332576066,0.00511830672621727
14600,0.7647265791893005,3.4193139981653076e-06,1.0667682772691478e-06,0.13330325484275818,9.11180814000545e-06,0.2665973901748657,1.2614644765853882,5.7832432503346354e-05,0.00010827002552105114,-0.0,-0.0,-0.0,-0.0,3.4193139981653076e-06,1.0667682772691478e-06,0.13330325484275818,0.6307322382926941,0.0005783243104815483,0.00010827002552105114
14700,0.7655190825462341,3.374826746949111e-06,1.0545417126195389e-06,0.1334536224603653,8.88256272446597e-06,0.26689836382865906,1.2611654996871948,0.00010830337123479694,0.00039524605381302536,-0.0,-0.0,-0.0,-0.0,3.374826746949111e-06,1.0545417126195389e-06,0.1334536224603653,0.6305827498435974,0.0010830337414517999,0.00039524605381302536
14800,0.7696808576583862,3.3489234283479163e-06,1.0453717322889133e-06,0.1339796632528305,8.793919732852373e-06,0.26795053482055664,1.2601206302642822,0.00013753071834798902,0.004261170048266649,-0.0,-0.0,-0.0,-0.0,3.3489234283479163e-06,1.0453717322889133e-06,0.1339796632528305,0.6300603151321411,0.0013753072125837207,0.004261170048266649
14900,0.7822535037994385,3.165861244269763e-06,9.811823247218854e-07,0.1342419534921646,8.37210700410651e-06,0.2684755325317383,1.2596081495285034,0.0008545638993382454,0.009657717309892178,-0.0,-0.0,-0.0,-0.0,3.165861244269763e-06,9.811823247218854e-07,0.1342419534921646,0.6298040747642517,0.008545638993382454,0.009657717309892178
15000,0.7644810080528259,2.898982756960322e-06,8.955964858614607e-07,0.13312993943691254,7.580445526400581e-06,0.2662523090839386,1.2618082761764526,6.5660883592499886e-06,0.00037746308953501284,-0.0,-0.0,-0.0,-0.0,2.898982756960322e-06,8.955964858614607e-07,0.13312993943691254,0.6309041380882263,6.566088268300518e-05,0.00037746308953501284
15100,0.7707392573356628,2.9819848350598477e-06,8.955964858614607e-07,0.13393843173980713,7.769956027914304e-06,0.26786908507347107,1.2602015733718872,0.00012414129741955549,0.005454731173813343,-0.0,-0.0,-0.0,-0.0,2.9819848350598477e-06,8.955964858614607e-07,0.13393843173980713,0.6301007866859436,0.0012414129450917244,0.005454731173813343
15200,0.7660152912139893,2.7297294309391873e-06,8.100105333141983e-07,0.13369788229465485,7.097499747032998e-06,0.2673886716365814,1.2606767416000366,5.964501542621292e-05,0.0013790627708658576,-0.0,-0.0,-0.0,-0.0,2.7297294309391873e-06,8.100105333141983e-07,0.13369788229465485,0.6303383708000183,0.0005964501760900021,0.0013790627708658576
15300,0.7711911201477051,2.6811790121428203e-06,8.283504371320305e-07,0.13402482867240906,7.054706657072529e-06,0.26804259419441223,1.260028600692749,7.635466317879036e-05,0.006384930107742548,-0.0,-0.0,-0.0,-0.0,2.6811790121428203e-06,8.283504371320305e-07,0.13402482867240906,0.6300143003463745,0.0007635466172359884,0.006384930107742548
15400,0.7680654525756836,2.435709575365763e-06,7.886141020208015e-07,0.1329033225774765,6.382251285685925e-06,0.26580026745796204,1.2622647285461426,0.00015433839871548116,0.002483146032318473,-0.0,-0.0,-0.0,-0.0,2.435709575365763e-06,7.886141020208015e-07,0.1329033225774765,0.6311323642730713,0.0015433840453624725,0.002483146032318473
15500,0.7656304240226746,2.4009650587686338e-06,7.67217557040567e-07,0.13361740112304688,6.327231858449522e-06,0.26722848415374756,1.2608343362808228,8.551684732083231e-05,0.0007375114364549518,-0.0,-0.0,-0.0,-0.0,2.4009650587686338e-06,7.67217557040567e-07,0.13361740112304688,0.6304171681404114,0.0008551684441044927,0.0007375114364549518
15600,0.7646897435188293,2.258454969705781e-06,7.305379199351592e-07,0.13343049585819244,5.957380835752701e-06,0.26685503125190735,1.261204481124878,2.7686492103384808e-05,0.000377155578462407,-0.0,-0.0,-0.0,-0.0,2.258454969705781e-06,7.305379199351592e-07,0.13343049585819244,0.630602240562439,0.00027686491375789046,0.000377155578462407
15700,0.7689120173454285,2.0728837171191117e-06,6.632917575188912e-07,0.1326502412557602,5.517226782103535e-06,0.26529496908187866,1.2627710103988647,0.00012103893095627427,0.003663118928670883,-0.0,-0.0,-0.0,-0.0,2.0728837171191117e-06,6.632917575188912e-07,0.1326502412557602,0.6313855051994324,0.0012103893095627427,0.003663118928670883
15800,0.7723408937454224,2.1676801225112285e-06,7.121980161173269e-07,0.1341496706008911,5.6517183111282066e-06,0.26829367876052856,1.2597787380218506,0.0001438689068891108,0.006860315799713135,-0.0,-0.0,-0.0,-0.0,2.1676801225112285e-06,7.121980161173269e-07,0.1341496706008911,0.6298893690109253,0.001438689068891108,0.006860315799713135
15900,0.7676244974136353,1.9111125766357873e-06,6.235554792510811e-07,0.13279440999031067,5.040393716626568e-06,0.2655837833881378,1.2624789476394653,9.330290777143091e-05,0.002655074233189225,-0.0,-0.0,-0.0,-0.0,1.9111125766357873e-06,6.235554792510811e-07,0.13279440999031067,0.6312394738197327,0.0009330291068181396,0.002655074233189225
16000,0.7672898769378662,1.8974890281242551e-06,6.266121204134834e-07,0.13384279608726501,5.0892999752250034e-06,0.26768049597740173,1.2603827714920044,3.6838475352851674e-05,0.0028848210349678993,-0.0,-0.0,-0.0,-0.0,1.8974890281242551e-06,6.266121204134834e-07,0.13384279608726501,0.6301913857460022,0.00036838476080447435,0.0028848210349678993
16100,0.768973708152771,1.8371271153228008e-06,5.991023499518633e-07,0.13387568295001984,4.927298505208455e-06,0.2677464485168457,1.2603182792663574,0.00015533584519289434,0.003383090952411294,-0.0,-0.0,-0.0,-0.0,1.8371271153228008e-06,5.991023499518633e-07,0.13387568295001984,0.6301591396331787,0.0015533585101366043,0.003383090952411294
